episode_idx,env_step,reward,contour_error,jerk,kcm_intervention
0,1,-8.611154390038344,1.570796300956333e-05,50000.0,1.141117742061615
0,2,-2.19208045087284,0.00020420347261491215,50000.0,0.5782976265989725
0,3,-1.6158120019558662,0.0011466797183787812,50000.0,0.5296434893144952
0,4,-1.444568774898978,0.004288251701158257,50000.0,0.48510029115738107
0,5,-1.594800652858263,0.012534766243571926,50000.0,0.4717329053279946
0,6,1.0094223491086363,0.02939574491801848,-6060.435695857632,0.646489824529005
0,7,-3.019084205747247,0.04977239672439243,-50000.0,0.4760759778396558
0,8,-18.558323067619536,0.07388472322006419,-50000.0,0.7697116265284746
0,9,-20.0,0.10175136250616786,-50000.0,0.8273653501394339
0,10,-20.0,0.1332669255213702,-50000.0,0.8746759093449425
0,11,-20.0,0.1685788280019146,-50000.0,0.36233863664842236
0,12,-20.0,0.19718918261309087,-50000.0,0.5647519422978238
0,13,-20.0,0.2250058711172838,-4255.040910735181,0.680689299876316
0,14,-20.0,0.2531580224989771,25799.660771134073,0.5214456639397367
0,15,-20.0,0.28219183265358294,11593.398664414422,0.27470302309060285
0,16,-20.0,0.31252252788458096,6691.408425882451,0.1274911165165567
0,17,-20.0,0.3445469559074286,4399.57828096876,0.05850762249088385
0,18,-20.0,0.37792608164651914,-873.0617406179064,0.017008998867251567
0,19,-20.0,0.41156354462288713,-5310.284944377627,0.05646888326843772
0,20,-20.0,0.4461263553127934,6009.741572173402,0.6731494297157067
0,21,-20.0,0.4821618916538219,3839.873553108326,0.18582422868786028
0,22,-20.0,0.5200553344924007,2571.238189644234,0.6700913638370223
0,23,-20.0,0.5602011685854594,1880.0092626950616,0.11857022552912226
0,24,-20.0,0.6030042548953162,1374.8488724496965,0.2395463758345144
0,25,-20.0,0.6488916325515052,1034.1645887392658,0.3213461127918857
0,26,-20.0,0.6982217148044667,793.1307460365033,0.8708403371907822
0,27,-20.0,0.7514066171174655,671.650186950039,0.016415761912787156
1,1,-7.107918096245619,1.570796300956333e-05,50000.0,0.3894995951652527
1,2,-1.7359260223894175,0.00020420347261491215,50000.0,0.3499458840922617
1,3,-1.6224454894274647,0.0011466797183787812,50000.0,0.5267896744188744
1,4,-1.375623818182649,0.003974098037583223,50000.0,0.45858453831414026
1,5,-1.4775962778704919,0.010335746874309007,50000.0,0.4666673241197033
1,6,-1.5414623819480455,0.022870403823381485,50000.0,0.32067663058759666
1,7,-2.1735707487685443,0.03741355357189648,-50000.0,0.3325159550615766
1,8,-10.3799892604864,0.054004302901742685,-50000.0,0.317851059207008
1,9,-9.958369167706994,0.07259298955877885,-50000.0,0.3982386343957252
1,10,-8.938677231334417,0.09342015920842672,-50000.0,0.21365832364027773
1,11,-8.1529647396861,0.11643209035189794,-50000.0,0.14574882696525845
1,12,-8.018010331505367,0.13224869517991555,-50000.0,0.20263709009421654
1,13,-8.501104859947564,0.1482497313066285,-50000.0,0.5861489879078308
1,14,-5.519952930471074,0.16509460160975148,18611.435798950104,0.4811866621162481
1,15,-4.624971634516826,0.1830352783839644,10547.896854441206,0.452695006064942
1,16,-7.289185849286148,0.19766142123483946,-50000.0,0.23406293036641693
1,17,-7.4610495659385,0.20313516190910758,-50000.0,0.2818125310382801
1,18,-7.328899637146259,0.20313516190910758,50000.0,0.16351220226934673
1,19,-7.284231546688058,0.20313516190910758,50000.0,0.11443655890711488
1,20,-5.226404661329272,0.20313516190910758,20840.667346608687,0.22634189667171495
1,21,-3.5581745255734374,0.20313516190910758,0.0,0.18999146149952906
1,22,-4.661413462845073,0.20313516190910758,0.0,0.7087435961246468
1,23,-4.0256491008580255,0.20313516190910758,0.0,0.3496430445075018
1,24,-4.271610651688546,0.20313516190910758,0.0,0.4422322833806262
1,25,-4.943596891225884,0.20313516190910758,0.0,0.7422632049225261
1,26,-4.961628378136518,0.20313516190910758,0.0,0.7168053947912522
1,27,-4.822317612788565,0.20313516190910758,0.0,0.6104300477375736
1,28,-5.103418630710278,0.20313516190910758,0.0,0.7144444032214694
1,29,-5.289808493826994,0.20313516190910758,0.0,0.7765509471075693
1,30,-4.622487365581793,0.20313516190910758,0.0,0.40366321033067704
1,31,-4.621101001869095,0.20313516190910758,0.0,0.37588053007295125
1,32,-4.571676816836001,0.20313516190910758,0.0,0.32226794793732766
1,33,-9.289864464237986,0.21833182674818735,50000.0,0.7312274450263154
1,34,-10.229225273894851,0.2664733682192688,50000.0,1.2952067968783885
1,35,-5.292243953029524,0.34987734029879874,-3780.2321655209084,0.7
1,36,-9.181945483637977,0.43459955719502563,-50000.0,0.6799999999999999
1,37,-10.35688397966405,0.5214960873441077,-50000.0,0.655
