episode_idx,total_reward,actor_loss,critic_loss,epsilon
0,-207.99712367736754,-0.07496853917837143,3.7218127250671387,1.5
1,-186.32865132013455,-0.039411354809999466,3.3937880992889404,1.5
2,-355.61313047638595,-0.01625416800379753,7.01011848449707,1.5
3,-218.3576169803583,-0.030484352260828018,4.202174186706543,1.5
4,-209.88451606560076,0.0007607596344314516,4.293888568878174,1.5
5,-412.2499695746002,0.013415589928627014,5.826755046844482,1.5
6,-181.83197151253276,-0.02601303532719612,3.0444889068603516,1.5
7,-427.7112547344909,0.08161579817533493,4.0596208572387695,1.5
8,-569.9213565731051,0.16206106543540955,7.463751792907715,1.5
9,-281.63419406695357,0.09639406204223633,5.2697553634643555,1.5
10,-257.184986572891,0.05456029623746872,4.889122009277344,1.5
11,-185.8160516859639,0.0708126500248909,3.825631856918335,1.5
12,-570.156840742457,0.12604908645153046,7.084487438201904,1.5
13,-59.906942108500886,-0.03549688681960106,3.078036069869995,1.5
14,-150.0533605478105,0.10301994532346725,3.4922447204589844,1.5
15,-161.9964448622068,0.10095084458589554,3.1320536136627197,1.5
16,-214.66795504662258,0.20863358676433563,4.0985870361328125,1.5
17,-244.84480814471303,0.16787955164909363,4.916033744812012,1.5
18,-159.1443083792503,0.11894106864929199,2.984509229660034,1.5
19,-208.75056442442323,0.10515839606523514,3.995793581008911,1.5
20,-345.4806441554422,0.04541783034801483,7.094119071960449,1.5
21,-149.0611643400148,0.178247332572937,3.1404097080230713,1.5
22,-181.8216154140654,0.1702456772327423,3.19301700592041,1.5
23,-206.3207490611977,0.22131073474884033,3.7612171173095703,1.5
24,-209.60077474959738,0.20977286994457245,3.190232515335083,1.5
25,-286.1605835670641,0.21566736698150635,4.251927375793457,1.5
26,-350.68754545848157,0.03667449951171875,6.400547981262207,1.5
27,-188.24285256395814,0.10863739997148514,2.9569602012634277,1.5
28,-210.25720953957742,0.1484571397304535,3.3979592323303223,1.5
29,-554.2886253575243,0.3753698766231537,7.640866756439209,1.5
30,-166.0429998570112,0.31167274713516235,3.039177894592285,1.5
31,-219.05495258625677,0.2709871828556061,4.327579021453857,1.5
32,-213.0347663808631,0.33569633960723877,4.168130874633789,1.5
33,-207.0338901514285,0.20693977177143097,3.3114066123962402,1.5
