episode_idx,env_step,reward,contour_error,jerk,kcm_intervention
0,1,-0.8405590096483343,1.570796300957306e-05,50000.0,0.21125502840790264
0,2,-0.9469836080782591,0.00020420347261494178,50000.0,0.28101116185129726
0,3,-0.9293686175654566,0.0008459944831172599,50000.0,0.2938992899085716
0,4,-0.7825825193861284,0.0018765575287838954,50000.0,0.2626364458026425
0,5,-0.5332195683958159,0.002130511798680812,-50000.0,0.10775804651973181
0,6,-1.070855849316312,0.0017076189102290618,-50000.0,0.3555133864337901
0,7,-1.0016293055547159,0.0007767164123393352,-50000.0,0.3113142397536198
0,8,-1.4148051456643962,0.0005498737977115817,-50000.0,0.4995621783045556
0,9,-1.524841935651397,0.0017268467094529345,-50000.0,0.5268971034321531
0,10,1.8018410554465556,0.003231613838797957,6288.201683864315,0.5462061189885675
0,11,1.0211410218098746,0.00449351573173346,19570.685914735288,0.36968644899987757
0,12,1.5152650766896494,0.005983754938963458,9086.331747602671,0.46749354954158373
0,13,1.6319451191681802,0.00785688652083434,4976.430184153497,0.5296315710976317
0,14,1.5828748134588289,0.009907655554240172,3040.2219662722982,0.567973055177819
0,15,1.2935411874932379,0.012240789944482343,1969.8592142586426,0.6726631763438953
0,16,1.3876425581329666,0.015486774184925505,1377.3840468232556,0.5088443361630046
0,17,1.270465844839738,0.01927277503249393,996.9705939578954,0.46885371223034783
0,18,1.0124034096701457,0.023700508634938562,733.1752803635005,0.4711577578314286
0,19,1.0319061155347404,0.028930267051121544,551.2337457030548,0.3070978349684157
0,20,0.4582847980161652,0.03555366623105516,420.0396905978287,0.3606904383264405
0,21,-0.943721087446061,0.043487006116500124,337.17820563608393,0.8446541895694978
0,22,-0.15997982668367305,0.052740607247938415,285.3756782293093,0.21266434933705283
0,23,3.547854674533085,0.06350580905399116,226.17790342989608,0.09494142795115178
0,24,-2.8540135112621923,0.07618275467450474,183.6705594006638,0.9649144658911283
0,25,-5.321211366202628,0.08444317803204669,-25000.0,0.977029916574006
0,26,-2.775274767742148,0.08444317803204669,-5928.976972237115,0.3580363654133879
0,27,-4.864107874495735,0.08444317803204669,30886.04055720891,0.312487770247251
0,28,-3.8889424158101353,0.08938912858670447,13227.918885582176,0.36999999999999994
0,29,-8.34428315683787,0.11144220367046806,27067.00112751017,1.6600000000000001
0,30,-7.426272353716774,0.13579511554844903,-39869.78575899903,0.305
0,31,-6.666762086662134,0.15025041975651213,-25000.000000000004,0.2649999999999999
0,32,-7.085451159251407,0.16616812023445182,24999.999999999993,0.2199999999999999
0,33,-7.210086254689163,0.16918473838654596,-24999.999999999996,0.16999999999999987
0,34,-7.8776949791449775,0.16918473838654596,19351.489830858907,0.6534685363551681
0,35,-7.5772302571960175,0.18235530106711653,25000.0,0.07499999999999986
0,36,-3.2662249371246164,0.2195713491883583,12141.53236003396,0.02499999999999986
0,37,-9.496490873721811,0.25927655528457083,-31573.903559663784,0.0
0,38,-11.643756011537969,0.3013125577971878,25.986198518843295,2.0
0,39,-12.202687336180869,0.34554579766488824,5.453215113000454,2.0
0,40,-8.71971873009966,0.39182200237291964,-6.259504592804888,0.0
0,41,-13.337611095424002,0.44181062169660534,2033.0160344731585,2.0
0,42,-13.58926387788771,0.4957854374775668,366.7770793149394,2.0
0,43,-15.792513174947128,0.5299810086176149,-25000.0,2.0
