episode_idx,rmse_error,mean_jerk,roughness_proxy,mean_velocity,max_error,mean_kcm_intervention,steps,progress
0,0.3474985500748402,31138.740791813525,252322.19785053303,28.550459604576687,0.8189534397465927,0.3060612935386313,22,0.15429358332894752
1,0.23115222183864617,29804.27923890353,235047.03859994834,13.384238765090544,0.9470618187066044,0.4253836192325767,32,0.09772388815590188
2,0.3110626941804247,31142.230964921087,242526.6555338333,24.969089212988216,0.7687902278306246,0.3978609405097306,26,0.159798290016741
3,0.2837469336709652,32608.695652173912,364958.18022045115,20.789813712518995,0.8967931963272745,0.35845748517544257,23,0.11464896388250892
4,0.31018007442216033,22749.303003674187,352562.8496679724,14.9415970337,0.8110437121651264,0.5465649983054147,30,0.10621616025118524
5,0.2573367564542669,28811.669607894673,233173.35195709232,16.960119624608947,0.8094808293139596,0.45939437136268846,27,0.10987453991720982
6,0.1918578544203277,22488.651151575796,478054.08138431667,18.10269163428967,0.7623072108576927,0.7783060593596912,47,0.20683968778412162
7,0.26892287883470084,20541.44070382267,278925.87877441995,17.39491370341267,0.9572408753683344,0.7289877715286173,35,0.14465947608278895
8,0.25447230792837555,28791.333791308818,201868.4678224565,16.07144392144513,0.9126391748028404,0.5880375266103157,31,0.11843658963554375
9,0.3098627336569349,14730.837996772942,140652.4420673179,28.170417450881228,0.7836564549538833,0.8249793175004776,21,0.14579681362526173
10,0.3312887769543997,19565.219130415204,125000.0399995497,24.6678864596466,0.8564391174385426,0.7495652173913043,23,0.13890404294339165
11,0.22983630939377228,19230.76923076923,175000.0,7.403846153846154,0.8100838992696087,0.5228881852020412,26,0.042817738245214655
12,0.34584179953315813,24193.548387096773,25000.0,7.741935483870968,0.8364056989207314,0.5924409743520044,31,0.053086882451977485
13,0.24883039205027097,21806.71721609858,54916.36044090228,13.980707041119466,0.7717347526557171,0.655029557452337,27,0.09143442868765296
14,0.2837409467117138,35993.79360834496,103262.21033658955,14.07727635062464,0.786512111925668,0.3566519498819421,28,0.09347257870406012
15,0.31397630070777327,21683.899416709093,282479.0901102256,18.14269996962458,0.842009521808965,0.779789166598915,26,0.11527450350463166
16,0.24278766762843168,25207.752503061824,376868.4678224565,15.428394662761836,1.0394736658497716,0.5227009203151829,36,0.12755036400278016
17,0.3682414331009288,21986.643336159632,302562.8896675221,13.115277385180644,0.91925964516433,0.7182351120006144,39,0.11858550453560514
18,0.3049640709336314,19531.83190628926,480718.23486605706,14.834154131038185,0.8549681746492097,0.8725668081778292,48,0.1671359108977085
19,0.25394996942681514,31075.782476978155,241727.45045576786,17.394068445832843,0.8625818010983862,0.358684047986709,25,0.10373858824238556
20,0.270647590861134,15312.126609111172,146260.4549448872,6.888355518053975,0.9800960362087736,0.46729663716557773,28,0.040749379828681265
21,0.3699513523676085,29544.40673448329,466293.24042505334,15.343284172376622,0.8913441208863884,0.45162648111233,49,0.17955103777037656
22,0.25627320477308496,31573.28829964825,251158.54951439137,21.412877215461265,0.7800629674055554,0.5433438276214483,26,0.1350988068968247
23,0.2190131562297348,24418.248088173517,404747.23021994764,19.30122585026445,0.7665251400200416,0.5393164946739715,37,0.17213105536999188
24,0.3312322582518356,21420.93249746417,192520.98988887382,27.207559186898298,0.7615881797113844,0.7160057294315666,22,0.14746029432683283
25,0.33936526060804323,33549.02217893014,159703.30390744715,27.97174257798082,0.7791395710712796,0.45862433257650304,22,0.1512699922289344
26,0.3543464455935297,26190.47619047619,253742.19446486223,30.58699825311077,0.805819901600536,0.4645344465635815,21,0.1580848399617621
