x,y
0.0,0.0
0.04999999753259893,-1.570796300956333e-05
0.1999998790973617,-0.00020420347261491215
0.4999983986579192,-0.0011466797183787812
0.9171639429710214,-0.003767842630280571
1.3593109922149882,-0.008629699294973823
1.7129957955783186,-0.014852689383378824
2.06661217579794,-0.024186572614396395
2.406675690707704,-0.03701274195495831
2.7580741350282008,-0.05524426196851513
3.11098438891519,-0.07945178740580464
3.4633562187051554,-0.11052822794920766
3.7900877406618165,-0.14680753187710732
4.115776363885711,-0.1914908177470278
4.4646971174264145,-0.2496798144299406
4.811574441134859,-0.3190179272052635
5.155823432558112,-0.4004076285835659
5.496789843434102,-0.49460719461611913
5.833761331052938,-0.6022262826921889
5.999871930903612,-0.6629746838863575
6.163214907639252,-0.7308139909401485
6.323393598470474,-0.805819901600536
