episode_idx,env_step,reward,contour_error,velocity,acceleration,jerk,kcm_intervention
2,10,1.827882589284017,0.0076428384240985105,141.42145551425637,3000.0,-50000.0,0.47591891895373556
2,11,0.17057411287646373,0.010528215085372094,76.53717434781088,2500.0,-50000.0,0.5214419324090384
3,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.5520352796130464
3,2,-0.7000021290929248,0.0001570796114919028,15.0,1000.0,50000.0,0.6286881323626248
3,3,-0.4000128129348688,0.0007225659542703285,30.0,1500.0,50000.0,0.7190416570369329
3,4,-5.061127062955251e-05,0.0019792016927722466,50.0,2000.0,50000.0,0.7610633053733245
3,5,0.4998286097170723,0.0040997739084996584,75.0,2500.0,50000.0,0.774891928165349
3,6,1.099432672088633,0.007728306201263054,105.0,3000.0,50000.0,0.739776233865933
3,7,1.7982203120005944,0.013885807950032948,140.0,3500.0,50000.0,0.7167123883154487
3,8,2.594730922657747,0.024064513899168784,180.0,4000.0,50000.0,0.6640215065690264
3,9,2.9866316637713672,0.03851581148396367,200.00134423540823,3500.0,-50000.0,0.4900518849977851
3,10,1.8055674853021286,0.05051172907788197,141.42462789676975,3000.0,-50000.0,0.4971863963824223
3,11,0.1419965434593906,0.05772571657420853,76.54391781181702,2500.0,-50000.0,0.3864065331671787
4,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.3130382225327776
4,2,-0.7000002472884201,6.283185203826717e-05,15.0,1000.0,50000.0,0.39125698694026484
4,3,-0.4000014694743691,0.0002513273988511859,30.0,1500.0,50000.0,0.34911522682252727
4,4,-1.08258565052477e-05,0.0008796457642022651,50.0,2000.0,50000.0,0.5400537120105984
4,5,0.4999298496627438,0.002528980577943146,75.0,2500.0,50000.0,0.6551580707696106
4,6,1.0996265543285224,0.006157512870706541,105.0,3000.0,50000.0,0.4804418604642439
4,7,1.7983665500668025,0.013194650781053256,140.0,3500.0,50000.0,0.5594921456770837
4,8,2.5939769987052776,0.025635258643055523,180.0,4000.0,50000.0,0.5301988498117469
4,9,2.9826058523667744,0.043856401632669705,200.00173062475898,3500.0,-50000.0,0.46585582603512976
4,10,1.7957455012425223,0.06029525278650872,141.42612638969484,3000.0,-50000.0,0.3617994388709305
4,11,0.12625988390619658,0.07135715927665466,76.54862516467254,2500.0,-50000.0,0.13619880074512242
5,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.5562277660184191
5,2,-0.7000021290929248,0.0001570796114919028,15.0,1000.0,50000.0,0.538419826729357
5,3,-0.4000128129348688,0.0007225659542703285,30.0,1500.0,50000.0,0.6027540578981523
5,4,-7.142510650637313e-05,0.0022933596972100124,50.0,2000.0,50000.0,0.7163470946405246
5,5,0.49969909935076795,0.005356404019368438,75.0,2500.0,50000.0,0.9110424937658751
5,6,1.0989884428740209,0.010304394135710689,105.0,3000.0,50000.0,0.838233876530668
5,7,1.7969400688273618,0.018221165429483006,140.0,3500.0,50000.0,0.6569242844351572
5,8,2.591461639988104,0.03066177329148527,180.0,4000.0,50000.0,0.6172389176032534
5,9,2.979592985025245,0.04762635331671192,200.0021589602287,3500.0,-50000.0,0.5300684042747899
5,10,1.793669651591355,0.062288105486941796,141.42618990251907,3000.0,-50000.0,0.25613889754778074
5,11,0.12626819748713736,0.07142615984959971,76.54742463056269,2500.0,-50000.0,0.610958210971427
6,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.32900636434555053
6,2,-0.7000021290929248,0.0001570796114919028,15.0,1000.0,50000.0,0.25625782579324186
6,3,-0.4000128129348688,0.0007225659542703285,30.0,1500.0,50000.0,0.44055093535778517
6,4,-7.142510650637313e-05,0.0022933596972100124,50.0,2000.0,50000.0,0.5598898004853207
6,5,0.4996370530201788,0.005827638351740192,75.0,2500.0,50000.0,0.6196689414503782
6,6,1.0287639520871967,0.01188654369441754,101.50636434555054,2650.6364345550537,15063.643455505371,0.7900927719776601
6,7,1.4564052419843492,0.020388505470422338,123.01272869110107,2150.6364345550537,-50000.0,0.8235166437405921
6,8,1.7811753025584736,0.03178449484954003,139.5190930366516,1650.6364345550537,-50000.0,0.4967131644850138
6,9,2.0009623810724118,0.046492536834866004,151.02545738220215,1150.6364345550537,-50000.0,0.5866694198820862
6,10,2.1128245784456734,0.0648034545944316,157.53182172775269,650.6364345550537,-50000.0,0.6302026148379505
6,11,1.4090776425153564,0.08186930936383283,123.46371108009394,150.6364345550537,-50000.0,0.5982850487425246
6,12,-0.4939798056213859,0.09066338731164071,53.833970424337906,-349.3635654449463,-50000.0,0.26939844715303235
7,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.3241293654256151
7,2,-0.7000021290929248,0.0001570796114919028,15.0,1000.0,50000.0,0.4825253474779869
7,3,-0.4000128129348688,0.0007225659542703285,30.0,1500.0,50000.0,0.5037936536363803
7,4,-5.061127062955251e-05,0.0019792016927722466,50.0,2000.0,50000.0,0.586198226707179
7,5,0.49978143324029367,0.004571010473317529,75.0,2500.0,50000.0,0.6251114309495583
7,6,1.099126835463161,0.00951900058965978,105.0,3000.0,50000.0,0.5575862996597218
7,7,1.7968839606232847,0.018315402141442387,140.0,3500.0,50000.0,0.39166657137150734
7,8,2.590745949484357,0.031886953816084945,180.0,4000.0,50000.0,0.6221416496943343
7,9,2.9785476520362275,0.04885155665343865,200.00242790143776,3500.0,-50000.0,0.4300383591902765
7,10,1.7933446727344537,0.06262477456304905,141.42647515549274,3000.0,-50000.0,0.012107271837503748
7,11,0.12647300846373488,0.0712818723133268,76.54718183696968,2500.0,-50000.0,0.11456174978116478
8,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.34178656343749025
8,2,-0.7000021290929248,0.0001570796114919028,15.0,1000.0,50000.0,0.3694006562497683
8,3,-0.4000128129348688,0.0007225659542703285,30.0,1500.0,50000.0,0.5671652739040323
8,4,-5.061127062955251e-05,0.0019792016927722466,50.0,2000.0,50000.0,0.7801735973676998
8,5,0.4998286097170723,0.0040997739084996584,75.0,2500.0,50000.0,0.7322020710281141
8,6,1.099432672088633,0.007728306201263054,105.0,3000.0,50000.0,0.5899115709459544
8,7,1.7982203120005944,0.013885807950032948,140.0,3500.0,50000.0,0.6153907675233474
8,8,2.5952288950504476,0.022933556691907296,180.0,4000.0,50000.0,0.7314522576968063
8,9,2.9898656189765576,0.033614984662974454,200.00119323213912,3500.0,-50000.0,0.7028640287998246
8,10,1.8126287083204478,0.04205654785611511,141.42363028736213,3000.0,-50000.0,0.24411371309143312
8,11,0.151684621723845,0.04734664324792997,76.54104856363661,2500.0,-50000.0,0.27765172079625605
9,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.37353016440203646
9,2,-0.7000002472884201,6.283185203826717e-05,15.0,1000.0,50000.0,0.4250998643473659
9,3,-0.4000000350919256,6.283185203826717e-05,30.0,1500.0,50000.0,0.6183060790506755
9,4,-1.5484311741698065e-06,0.0002513273926499307,50.0,2000.0,50000.0,0.7524861346129995
9,5,0.49997505239482165,0.0014294241532730166,75.0,2500.0,50000.0,0.8181119857758343
9,6,1.0998610158417597,0.00373849289251025,105.0,3000.0,50000.0,0.911076118053279
9,7,1.7995103894525766,0.007257072960315623,140.0,3500.0,50000.0,0.9044723525056096
9,8,2.5984805582062807,0.012911930434898484,180.0,4000.0,50000.0,0.7563646687649898
9,9,2.996467615599534,0.0198234350970868,200.00042192737186,3500.0,-50000.0,0.7693494040583835
9,10,1.8225625124126887,0.02559920238122931,141.42222597857776,3000.0,-50000.0,0.36660849410545965
9,11,0.16387024978444775,0.029446430600608725,76.53849584519237,2500.0,-50000.0,0.34519273962647373
10,1,-1.000000197392088,0.0,0.0,0.0,0.0,0.245
10,2,-0.9500002004078004,7.853981504783396e-06,2.5,250.0,25000.0,1.005
10,3,-0.8500000005483113,7.853981504783396e-06,7.5,500.0,25000.0,1.0
10,4,-0.7000000005483114,7.853981504783396e-06,15.0,750.0,25000.0,1.0
10,5,-0.5000002884117707,8.639379655261733e-05,25.0,1000.0,25000.0,0.995
10,6,-0.2500006050615683,0.00020420351912436833,37.5,1250.0,25000.0,1.005
10,7,-0.050003222973936445,0.0005026548015781562,47.5,1000.0,-25000.0,0.9900000000000001
10,8,0.1999920955442529,0.0008796458952039937,60.0,1250.0,25000.0,1.01
10,9,0.4999751839807054,0.001586504137615674,75.0,1500.0,25000.0,0.985
10,10,0.849943684323806,0.002458295969923413,92.5,1750.0,25000.0,1.0150000000000001
10,11,1.2499097156189687,0.0031651542704718583,112.5,2000.0,25000.0,1.01
10,12,1.6998555018909238,0.004013384231129993,135.0,2250.0,25000.0,0.9900000000000001
10,13,2.1997258219011218,0.0055213484816082434,160.0,2500.0,25000.0,0.985
10,14,2.0327190558546118,0.006950687296987659,151.6575809991358,2000.0,-50000.0,1.0150000000000001
10,15,0.5662730659559032,0.008062954243410353,88.51141457573053,1500.0,-50000.0,0.98
11,1,-1.000000197392088,0.0,0.0,0.0,0.0,0.07090255886316299
11,2,-0.9500002004078004,7.853981504783396e-06,2.5,250.0,25000.0,1.005
11,3,-0.8500000005483113,7.853981504783396e-06,7.5,500.0,25000.0,1.0
11,4,-0.7000000005483114,7.853981504783396e-06,15.0,750.0,25000.0,1.0
11,5,-0.6000002615445149,7.068583354305056e-05,20.0,500.0,-25000.0,0.995
11,6,-0.4500029880224824,0.00032986718909399997,27.5,750.0,25000.0,0.985
11,7,-0.25001799227998556,0.001036725117567032,37.5,1000.0,25000.0,0.97
11,8,-8.511093679186565e-05,0.002607518860506716,50.0,1250.0,25000.0,0.95
11,9,0.29965532802327965,0.00567056036109954,65.0,1500.0,25000.0,0.925
11,10,0.548958742271459,0.010296528073419416,77.5,1250.0,-25000.0,1.095
11,11,0.8471823353529091,0.01727079768399962,92.5,1500.0,25000.0,0.88
11,12,1.1929348297451425,0.02763789996045787,110.0,1750.0,25000.0,0.85
11,13,1.583310171385658,0.042748620338321455,130.0,2000.0,25000.0,0.815
11,14,2.0136847818545807,0.06334898759420995,152.5,2250.0,25000.0,1.215
11,15,1.8487248904801885,0.086247898973496,145.78499259102256,1750.0,-50000.0,0.75
11,16,0.2446948679479315,0.10062237365906815,81.71023998824724,1250.0,-50000.0,1.28
12,1,-1.000000197392088,0.0,0.0,0.0,0.0,0.028555876463651656
12,2,-0.9500018036702012,2.3561941413722673e-05,2.5,250.0,25000.0,0.985
12,3,-0.8500034000786414,0.00011780969621638456,7.5,500.0,25000.0,1.02
12,4,-0.7000090652300909,0.00040055286760559743,15.0,750.0,25000.0,0.97
12,5,-0.5000189090541292,0.0009503311388525576,25.0,1000.0,25000.0,1.035
12,6,-0.25003949126105585,0.0017749985457229981,37.5,1250.0,25000.0,1.035
12,7,0.049898933207562335,0.0030944660711500122,52.5,1500.0,25000.0,0.96
12,8,0.2997393245664448,0.005136497936971601,65.0,1250.0,-25000.0,0.95
12,9,0.5993255376405584,0.008403745213940588,80.0,1500.0,25000.0,0.9349999999999999
12,10,0.9482684158639005,0.013610910283052256,97.5,1750.0,25000.0,0.9149999999999999
12,11,1.34565034420201,0.021731862637414848,117.5,2000.0,25000.0,0.89
12,12,1.7894330855656682,0.03404674702181819,140.0,2250.0,25000.0,0.86
12,13,2.2753480409369096,0.05218907901512859,165.0,2500.0,25000.0,0.825
12,14,1.7486592201024758,0.07017622783656631,139.6498930388406,2000.0,-50000.0,1.205
12,15,0.049014767224141664,0.08093045799745364,74.41949850631205,1500.0,-50000.0,1.2300000000000002
13,1,-1.000000197392088,0.0,0.0,0.0,0.0,0.245
13,2,-0.9500018036702012,2.3561941413722673e-05,2.5,250.0,25000.0,0.985
13,3,-0.8500076143994608,0.0001649335271083291,7.5,500.0,25000.0,0.97
13,4,-0.7000248171092958,0.0006361716499902343,15.0,750.0,25000.0,0.95
13,5,-0.5000792231358058,0.0018142645348336276,25.0,1000.0,25000.0,0.925
13,6,-0.25023060933544317,0.004052636008536794,37.5,1250.0,25000.0,1.095
13,7,0.04935493909886679,0.007681146634954121,52.5,1500.0,25000.0,1.1099999999999999
13,8,0.3983537528767458,0.012958972286204006,70.0,1750.0,25000.0,1.12
13,9,0.7962557796721692,0.020027483086044167,90.0,2000.0,25000.0,1.125
13,10,1.142227819445186,0.029145846418684555,107.5,1750.0,-25000.0,0.8650000000000001
13,11,1.434995670645887,0.04069102849928579,122.5,1500.0,-25000.0,0.85
13,12,1.7720891048996625,0.0556447251754992,140.0,1750.0,25000.0,0.83
13,13,2.0499523354464153,0.07463517762750656,155.0,1500.0,-25000.0,0.8049999999999999
13,14,1.567919002700545,0.09333819112902694,132.3011646512214,1000.0,-50000.0,0.775
13,15,-0.24174979741551084,0.1040187011216346,65.38198347471004,500.0,-50000.0,0.7400000000000001
14,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.3672140837126062
14,2,-0.7000002472884201,6.283185203826717e-05,15.0,1000.0,50000.0,0.5991059010512632
14,3,-0.4000014694743691,0.0002513273988511859,30.0,1500.0,50000.0,0.5031283735681663
14,4,-1.08258565052477e-05,0.0008796457642022651,50.0,2000.0,50000.0,0.6105455296116264
14,5,0.4999555763869241,0.002057742524825351,75.0,2500.0,50000.0,0.7717958204035823
14,6,1.0998157472950165,0.004366811264062584,105.0,3000.0,50000.0,0.7268595324012644
14,7,1.799283547209392,0.0087650337442937,140.0,3500.0,50000.0,0.504872659031226
14,8,2.597452863016205,0.01668182170699785,180.0,4000.0,50000.0,0.4105036008280007
14,9,2.992590757121541,0.02861984505133649,200.0007061705728,3500.0,-50000.0,0.3695800542538332
14,10,1.8142278725566463,0.039727095965437755,141.42336491750416,3000.0,-50000.0,0.3713839198582366
14,11,0.15154186230425237,0.0474218009499582,76.54193514541366,2500.0,-50000.0,0.20131937168500597
15,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.5562277660184191
15,2,-0.7000002472884201,6.283185203826717e-05,15.0,1000.0,50000.0,0.7063813210060081
15,3,-0.4000000350919256,6.283185203826717e-05,30.0,1500.0,50000.0,0.8259050142396177
15,4,-3.5091925698615967e-08,6.283185203826717e-05,50.0,2000.0,50000.0,0.917929610803441
15,5,0.4999994632031921,0.00017278759310523475,75.0,2500.0,50000.0,0.9515851694631418
15,6,1.0999852805848143,0.0011623891324815871,105.0,3000.0,50000.0,0.8776968767720474
15,7,1.7999187534486683,0.0029216805554646095,140.0,3500.0,50000.0,0.8005418501889798
15,8,2.5996320614441184,0.006314598612135163,180.0,4000.0,50000.0,0.6268050948000266
15,9,2.998962933391883,0.010712827430098302,200.0001204116093,3500.0,-50000.0,0.656197070235665
15,10,1.8267181767932175,0.013822849548781348,141.4216549350504,3000.0,-50000.0,0.614440675368974
15,11,0.1693740012294529,0.01574643884098814,76.53726665851381,2500.0,-50000.0,0.2184814049631758
16,1,-1.000000197392088,0.0,0.0,0.0,0.0,0.245
16,2,-1.000000197392088,0.0,0.0,0.0,0.0,0.3380445587635039
16,3,-0.95,0.0,2.5,250.0,25000.0,1.0
16,4,-0.8500008389163706,4.7123886703229677e-05,7.5,500.0,25000.0,0.9900000000000001
16,5,-0.7000060155233038,0.00028274323882784684,15.0,750.0,25000.0,0.975
16,6,-0.5000266923254428,0.0009896006440703175,25.0,1000.0,25000.0,0.955
16,7,-0.25010784485725035,0.002638931469633683,37.5,1250.0,25000.0,0.9299999999999999
16,8,0.04958694034712274,0.0059375820515521595,52.5,1500.0,25000.0,0.9
16,9,0.39855223911896465,0.011875120965829622,70.0,1750.0,25000.0,0.8650000000000001
16,10,0.6958896173433171,0.02068713050471731,85.0,1500.0,-25000.0,1.1649999999999998
16,11,0.9402871272625517,0.03232645481457029,97.5,1250.0,-25000.0,1.19
16,12,1.2296780425987444,0.047170049382838766,112.5,1500.0,25000.0,1.21
16,13,1.5601316996526462,0.06636448301819868,130.0,1750.0,25000.0,0.765
16,14,1.926465508656734,0.09039663857795657,150.0,2000.0,25000.0,1.255
16,15,1.8138627429026215,0.11527383177704349,146.6488217963527,1500.0,-50000.0,1.2699999999999998
16,16,0.21818049995881084,0.1298264822010948,82.72306185963204,1000.0,-50000.0,1.28
17,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.5562277660184191
17,2,-0.7000002472884201,6.283185203826717e-05,15.0,1000.0,50000.0,0.7148873657514534
17,3,-0.4000000350919256,6.283185203826717e-05,30.0,1500.0,50000.0,0.8321828750442385
17,4,-3.5091925698615967e-08,6.283185203826717e-05,50.0,2000.0,50000.0,0.703719847290406
17,5,0.4999994632031921,0.00017278759310523475,75.0,2500.0,50000.0,0.7952128003990971
17,6,1.0999852805848143,0.0011623891324815871,105.0,3000.0,50000.0,0.8302714410665784
17,7,1.7998594744964644,0.0038013253987809067,140.0,3500.0,50000.0,0.6676385051153907
17,8,2.5993599154471814,0.008325214057387812,180.0,4000.0,50000.0,0.4985179711764472
17,9,2.9982350974035286,0.013980079438626874,200.00021713358487,3500.0,-50000.0,0.5426956108595156
17,10,1.825536906477725,0.01797868325851009,141.42186918561,3000.0,-50000.0,0.5542050826812651
17,11,0.16806940909221812,0.01990228264925394,76.53766846695935,2500.0,-50000.0,0.4966879948207713
18,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.5562277660184191
18,2,-0.7000002472884201,6.283185203826717e-05,15.0,1000.0,50000.0,0.599363121492922
18,3,-0.4000000350919256,6.283185203826717e-05,30.0,1500.0,50000.0,0.751826751756375
18,4,-1.5484311741698065e-06,0.0002513273926499307,50.0,2000.0,50000.0,0.8443804457265085
18,5,0.49997505239482165,0.0014294241532730166,75.0,2500.0,50000.0,0.8851945079515517
18,6,1.0998610158417597,0.00373849289251025,105.0,3000.0,50000.0,0.7128686212517278
18,7,1.7995103894525766,0.007257072960315623,140.0,3500.0,50000.0,0.5504500761247701
18,8,2.5984805582062807,0.012911930434898484,180.0,4000.0,50000.0,0.5180559242948777
18,9,2.996467615599534,0.0198234350970868,200.00042192737186,3500.0,-50000.0,0.6209205871129183
18,10,1.8229760566809503,0.024710626657827292,141.42222597857776,3000.0,-50000.0,0.6051265477487324
18,11,0.1650664433326181,0.02711514359026282,76.53827700941694,2500.0,-50000.0,0.5232993622706954
19,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.5267395281791687
19,2,-0.7000002472884201,6.283185203826717e-05,15.0,1000.0,50000.0,0.4958417855367966
19,3,-0.4000000350919256,6.283185203826717e-05,30.0,1500.0,50000.0,0.44620586650163985
19,4,-1.5484311741698065e-06,0.0002513273926499307,50.0,2000.0,50000.0,0.6316929347748554
19,5,0.49997505239482165,0.0014294241532730166,75.0,2500.0,50000.0,0.7407790032539088
19,6,1.0998036670555082,0.0043982252552913935,105.0,3000.0,50000.0,0.7755455863355146
19,7,1.7991194412230938,0.009676088411600293,140.0,3500.0,50000.0,0.7909705848601989
19,8,2.596787703448589,0.018723837153474643,180.0,4000.0,50000.0,0.3941827737064553
19,9,2.9907889466475495,0.03191849312305429,200.0009479741898,3500.0,-50000.0,0.2561344022382949
19,10,1.8118121302580845,0.04302578610420621,141.42390053733496,3000.0,-50000.0,0.4750956146903487
19,11,0.14959011663528554,0.049758735822201146,76.54257491147052,2500.0,-50000.0,0.5321120139067397
20,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.5562277660184191
20,2,-0.7000021290929248,0.0001570796114919028,15.0,1000.0,50000.0,0.7224668700528738
20,3,-0.40000616740492234,0.0005340706307025503,30.0,1500.0,50000.0,0.8298320000582994
20,4,-2.826214217699352e-05,0.0014765478686665928,50.0,2000.0,50000.0,0.8672133409945306
20,5,0.49986299970106596,0.003597120084394005,75.0,2500.0,50000.0,0.8964624054936764
20,6,1.0994994868838766,0.0072256523771574,105.0,3000.0,50000.0,0.846965273899523
20,7,1.798562008212012,0.012503515533466299,140.0,3500.0,50000.0,0.8655403565481519
20,8,2.596638628027201,0.01928933959157774,180.0,4000.0,50000.0,0.6671946330504948
20,9,2.993866743012767,0.026200858356877518,200.00083003362104,3500.0,-50000.0,0.6452980083751299
20,10,1.8203191367232376,0.03019948450368189,141.4226588399656,3000.0,-50000.0,0.39663927328920207
20,11,0.16244679095330206,0.032123107600053186,76.53861168489908,2500.0,-50000.0,0.3527324836495627
21,1,-1.000000197392088,0.0,0.0,0.0,0.0,0.14680695056915283
21,2,-1.000000197392088,0.0,0.0,0.0,0.0,0.26640519976615906
21,3,-1.000000789568352,0.0,0.0,0.0,0.0,0.43605389982461934
21,4,-0.9500008016312013,1.5707962234409896e-05,2.5,250.0,25000.0,1.01
21,5,-0.8500002185020742,3.926990674876008e-05,7.5,500.0,25000.0,1.005
21,6,-0.7000002785421652,8.639379577746046e-05,15.0,750.0,25000.0,0.995
21,7,-0.5000000663456707,8.639379577746045e-05,25.0,1000.0,25000.0,1.0
21,8,-0.2500011355527775,0.00014922563773868793,37.5,1250.0,25000.0,0.9900000000000001
21,9,0.049985338983186134,0.000973893370174848,52.5,1500.0,25000.0,0.975
21,10,0.3999307955031117,0.002513272529666337,70.0,1750.0,25000.0,1.035
21,11,0.7997178395765621,0.005340701266957768,90.0,2000.0,25000.0,0.95
21,12,1.2491394829523657,0.00958184130327742,112.5,2250.0,25000.0,1.06
21,13,1.7476320124500737,0.016061352169916082,137.5,2500.0,25000.0,0.925
21,14,2.243971935994983,0.025760961889296465,162.5,2500.0,0.0,0.905
21,15,2.3777831233044835,0.038545362948482584,169.55999179910344,2000.0,-50000.0,0.88
21,16,1.1506765387232867,0.04878100348425547,108.60512695932137,1500.0,-50000.0,0.85
21,17,-0.8376081310963942,0.052335332828855455,30.578476951694256,1000.0,-50000.0,0.815
22,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.5562277660184191
22,2,-0.7000002472884201,6.283185203826717e-05,15.0,1000.0,50000.0,0.7424668700528738
22,3,-0.4000014694743691,0.0002513273988511859,30.0,1500.0,50000.0,0.6655070973237236
22,4,-3.829406158284421e-06,0.0005654866435393837,50.0,2000.0,50000.0,0.8080236320489438
22,5,0.49998316739288184,0.0012723448859510637,75.0,2500.0,50000.0,0.6926653595438979
22,6,1.0999518116680531,0.002261946425327416,105.0,3000.0,50000.0,0.7138093024781295
22,7,1.7999109279360854,0.00314159231045437,140.0,3500.0,50000.0,0.7502703772789576
22,8,2.5998362347825337,0.004272565591331883,180.0,4000.0,50000.0,0.7127583104055886
22,9,2.9997869054475546,0.004900884237297808,200.00003997439168,3500.0,-50000.0,0.66727534971049
22,10,1.828251161139776,0.004456595806626597,141.42140212598562,3000.0,-50000.0,0.5962253142666549
22,11,0.17146296843491982,0.00349480694585206,76.53674584516781,2500.0,-50000.0,0.47403716953924746
23,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.5562277660184191
23,2,-0.7000021290929248,0.0001570796114919028,15.0,1000.0,50000.0,0.7197454530527078
23,3,-0.4000128129348688,0.0007225659542703285,30.0,1500.0,50000.0,0.712776094577624
23,4,-5.061127062955251e-05,0.0019792016927722466,50.0,2000.0,50000.0,0.6798601191986278
23,5,0.4998286097170723,0.0040997739084996584,75.0,2500.0,50000.0,0.7985954790542473
23,6,1.099432672088633,0.007728306201263054,105.0,3000.0,50000.0,0.7567970562970978
23,7,1.7982203120005944,0.013885807950032948,140.0,3500.0,50000.0,0.5101004435438096
23,8,2.5952288950504476,0.022933556691907296,180.0,4000.0,50000.0,0.48266981762909134
23,9,2.989072199591939,0.03487160910890503,200.00119323213912,3500.0,-50000.0,0.36791137843288
23,10,1.8102270333863286,0.045090333414432276,141.4238815223661,3000.0,-50000.0,0.3804992585040253
23,11,0.1477118733959446,0.051823242637285744,76.5421145482524,2500.0,-50000.0,0.31113357756065874
24,1,-0.9000002045201355,1.570796300956679e-05,5.0,500.0,50000.0,0.5562277660184191
24,2,-0.7000021290929248,0.0001570796114919028,15.0,1000.0,50000.0,0.7197454530527078
24,3,-0.40000616740492234,0.0005340706307025503,30.0,1500.0,50000.0,0.6519307953115934
24,4,-1.5958047684505594e-05,0.0011623889960536296,50.0,2000.0,50000.0,0.7858455356632786
24,5,0.49996649873750654,0.0018692472384653097,75.0,2500.0,50000.0,0.8605643494433669
24,6,1.0999246417595767,0.002858848777841662,105.0,3000.0,50000.0,0.8628370662570737
24,7,1.7998744235796424,0.003738494662968616,140.0,3500.0,50000.0,0.7983875465001842
24,8,2.599787728992989,0.004869467943846128,180.0,4000.0,50000.0,0.7451481946219107
24,9,2.999731998668622,0.00549778663167051,200.00005329835244,3500.0,-50000.0,0.48783254805832155
24,10,1.8281141370246088,0.005942075106739316,141.42141625817948,3000.0,-50000.0,0.40732586017780814
24,11,0.17126135833806155,0.005942075106739317,76.53676272575188,2500.0,-50000.0,0.34235036514020933
