episode_idx,rmse_error,mean_jerk,roughness_proxy,mean_velocity,max_error,mean_kcm_intervention,steps,progress
0,0.16122686609344697,50000.0,0.0,92.58346415879659,0.3572674560409,0.584787053850518,11,1.0
1,0.1809247027661139,50000.0,0.0,92.59558772001206,0.40599911534206157,0.552655596486895,11,1.0
2,0.006051463086061823,48531.12697601318,35252.952575683594,85.28506030239781,0.015582942365603042,0.5278192582936261,12,1.0
3,0.07529361496896163,50000.0,0.0,92.55076411724527,0.16918657868317233,0.570808089847612,11,1.0
4,0.2585316487253125,20588.235294117647,25000.0,39.11764705882353,0.8186060473838264,0.6693624045151998,17,0.658804303379171
5,0.10674540715214409,50000.0,0.0,92.55936850564397,0.2355176162869647,0.6628437110446292,11,1.0
6,0.2979028624556177,23529.41176470588,25000.0,38.23529411764706,0.8589850811755776,0.8541176470588234,17,0.6422292433731778
7,0.13196086590658004,50000.0,0.0,92.56867843198064,0.28998824403607676,0.6949759986457157,11,1.0
8,0.2422430322955378,26562.5,50000.0,62.97883305209983,0.6536992869808358,0.8824070687964558,16,1.0
9,0.15094358884111966,50000.0,0.0,92.57821950390782,0.3361178797974205,0.5647945232850005,11,1.0
10,0.30643400573972046,25000.0,50000.0,67.54933476314578,0.8298753400161911,0.7921428571428573,14,0.9410198576818811
11,0.15084619295882354,50000.0,0.0,92.57821950390782,0.3356365671627323,0.46986464187351673,11,1.0
12,0.08960997223709721,50000.0,0.0,92.55391399691585,0.19571485675206035,0.6037906581276566,11,1.0
13,0.13454137187505488,50000.0,0.0,92.57080365655541,0.29877282557150436,0.5080999401204346,11,1.0
14,0.17003489156167606,50000.0,0.0,92.58835646601794,0.37827774772905143,0.3890700620898375,11,1.0
15,0.07521364265894706,50000.0,0.0,92.55260874259588,0.17752300297481247,0.5697068420407687,11,1.0
16,0.29330368732121126,23437.5,25000.0,45.3125,0.8256133179497672,0.8031249999999999,16,0.7186563324670538
17,0.1809247027661139,50000.0,0.0,92.59558772001206,0.40599911534206157,0.5536062865289979,11,1.0
18,0.1565037009041823,50000.0,0.0,92.58048125924324,0.34501998522462485,0.6161780816245419,11,1.0
19,0.1809247027661139,50000.0,0.0,92.59558772001206,0.40599911534206157,0.55395120431518,11,1.0
20,0.011888862748494853,50000.0,0.0,92.54215594100661,0.022336658537635598,0.6831383510628682,11,1.0
21,0.1809247027661139,50000.0,0.0,92.59558772001206,0.40599911534206157,0.44779098488203173,11,1.0
22,0.11951710788272586,50000.0,0.0,92.56528421104332,0.2697512555687537,0.5702037468354074,11,1.0
23,0.15094358884111966,50000.0,0.0,92.57821950390782,0.3361178797974205,0.5217695252593969,11,1.0
24,0.1487517002019188,50000.0,0.0,92.57697935539251,0.32930125821430506,0.5558333704958685,11,1.0
25,0.3272658804419453,25000.0,50000.0,63.37167106332724,0.8640969892129899,0.77296875,16,1.0
26,0.31017165728704493,23333.333333333332,25000.0,56.0,0.8875129044270544,0.7697481602827707,15,0.8340299825440158
27,0.09346764795174428,50000.0,0.0,92.55651952948159,0.21202262105752215,0.5561298621058779,11,1.0
28,0.07054690932871006,50000.0,0.0,92.54902999571797,0.15360018294379718,0.6341892490844003,11,1.0
29,0.29325269739226056,26666.666666666668,50000.0,68.48259175978143,0.7184529364793831,0.7869362556934356,15,1.0
30,0.07461897225088539,49452.723156322136,12040.090560913086,90.61036654705214,0.18598882404295153,0.5630505200743628,11,0.9964250785718839
31,0.1809247027661139,50000.0,0.0,92.59558772001206,0.40599911534206157,0.4319871464693529,11,1.0
32,0.3143364510332852,25000.0,50000.0,65.90562870805125,0.8648213337313491,0.7502856097051076,14,0.9173788703740658
33,0.3260991970459795,21892.245656475097,46616.31515287354,61.85589123231418,0.9143862405044241,0.7739999999999999,15,0.9218332972366593
34,0.16194535236994487,50000.0,0.0,92.58377633881489,0.3600834880859316,0.577567791570033,11,1.0
35,0.09897413183586105,50000.0,0.0,92.55867158138457,0.2270726028698331,0.5437292740326402,11,1.0
36,0.09346764795174428,50000.0,0.0,92.55651952948159,0.21202262105752215,0.547548672393418,11,1.0
37,0.36719210867627733,23333.333333333332,25000.0,57.666666666666664,1.0625419360972332,0.735,15,0.8569263269168749
38,0.031385258529584494,50000.0,0.0,92.54386109924351,0.07795357902229341,0.48485163043300067,11,1.0
39,0.16194535236994487,50000.0,0.0,92.58377633881489,0.3600834880859316,0.5885453012194246,11,1.0
40,0.0825096889713451,50000.0,0.0,92.5528175913742,0.18409789661075585,0.6224683885938812,11,1.0
41,0.10684196106744515,50000.0,0.0,92.55936850564397,0.23599872297272895,0.6054589587276461,11,1.0
42,0.13683539347527607,50000.0,0.0,92.57194153471723,0.3060691074572293,0.5460201047906441,11,1.0
43,0.037684788356838375,50000.0,0.0,92.54440567227944,0.09071508922077165,0.5161757183940803,11,1.0
44,0.09897413183586105,50000.0,0.0,92.55867158138457,0.2270726028698331,0.6691945432260639,11,1.0
45,0.19317564526617192,25000.0,100000.0,62.6901995113156,0.5116784191760322,0.9032880240306259,16,1.0
46,0.0035451669037395044,50000.0,0.0,92.54172746824277,0.007938823667837385,0.5371173260690342,11,1.0
47,0.0355689207358537,50000.0,0.0,92.54355961784128,0.07442737227692763,0.6328570653306578,11,1.0
48,0.16194535236994487,50000.0,0.0,92.58377633881489,0.3600834880859316,0.5544967683985497,11,1.0
49,0.011888862748494853,50000.0,0.0,92.54215594100661,0.022336658537635598,0.48803753809411266,11,1.0
50,0.09897413183586105,50000.0,0.0,92.55867158138457,0.2270726028698331,0.5899870974431548,11,1.0
51,0.29158599019935366,26666.666666666668,50000.0,68.50995087172036,0.7055770457567059,0.8290875064929324,15,1.0
52,0.1259218680321243,50000.0,0.0,92.56661001790911,0.2781298125895321,0.6210085592504285,11,1.0
53,0.13680528424094565,50000.0,0.0,92.57194153471723,0.30592101646585246,0.46180393424634725,11,1.0
54,0.04594275777155906,30394.87898349762,174895.2865600586,62.82546154622095,0.08281317264427326,0.9064134506136179,16,1.0
55,0.08960997223709721,50000.0,0.0,92.55391399691585,0.19571485675206035,0.4521155882748916,11,1.0
56,0.15094358884111966,50000.0,0.0,92.57821950390782,0.3361178797974205,0.5409897681693762,11,1.0
57,0.10684196106744515,50000.0,0.0,92.55936850564397,0.23599872297272895,0.5659872845994831,11,1.0
58,0.043855474321282166,50000.0,0.0,92.54475126399693,0.09909078467561605,0.5724769168264898,11,1.0
59,0.011888862748494853,50000.0,0.0,92.54215594100661,0.022336658537635598,0.5670867581109413,11,1.0
60,0.1809247027661139,50000.0,0.0,92.59558772001206,0.40599911534206157,0.5313009077033815,11,1.0
61,0.1809247027661139,50000.0,0.0,92.59558772001206,0.40599911534206157,0.6167852931407283,11,1.0
62,0.11951710788272586,50000.0,0.0,92.56528421104332,0.2697512555687537,0.5757670181630515,11,1.0
63,0.08949463708972674,50000.0,0.0,92.55433950170301,0.19969460794063415,0.5955748672819106,11,1.0
64,0.07531689427439496,50000.0,0.0,92.55260874259588,0.178003888489645,0.5346208941722289,11,1.0
65,0.23482570957838922,26666.666666666668,50000.0,68.45802014802346,0.5780777671816886,0.7920651204983393,15,1.0
66,0.11951710788272586,50000.0,0.0,92.56528421104332,0.2697512555687537,0.508925580614438,11,1.0
67,0.10684196106744515,50000.0,0.0,92.55936850564397,0.23599872297272895,0.5062281094268684,11,1.0
68,0.015273156512413453,50000.0,0.0,92.5420292616885,0.0253525941265982,0.6780301327023769,11,1.0
69,0.08798394728818862,50000.0,0.0,92.55465529523623,0.19914581914177557,0.5945357623851232,11,1.0
70,0.1224681995477128,26666.666666666668,50000.0,67.2652886628865,0.31521427942893343,0.8960106596946716,15,1.0
71,0.2607202681969091,23611.11111111111,25000.0,42.083333333333336,0.7849323384653577,0.8186861002114084,18,0.7516162058178542
72,0.09897413183586105,50000.0,0.0,92.55867158138457,0.2270726028698331,0.6473832145535089,11,1.0
73,0.07054690932871006,50000.0,0.0,92.54902999571797,0.15360018294379718,0.5195454812582032,11,1.0
74,0.13196086590658004,50000.0,0.0,92.56867843198064,0.28998824403607676,0.5587918525934824,11,1.0
75,0.17003489156167606,50000.0,0.0,92.58835646601794,0.37827774772905143,0.5861004799958728,11,1.0
76,0.23606860503867189,22368.42105263158,75000.0,20.92105263157895,0.7708700186798787,0.7174005122667092,19,0.3885414578093294
77,0.16194535236994487,50000.0,0.0,92.58377633881489,0.3600834880859316,0.5361045751863579,11,1.0
78,0.05181765903877067,50000.0,0.0,92.54528533099239,0.10101746251636318,0.5246827030748897,11,1.0
79,0.1367375854754886,50000.0,0.0,92.57194153471723,0.3055879000469867,0.5794358359511633,11,1.0
80,0.18087560184577148,50000.0,0.0,92.59558772001206,0.40575838826971145,0.48099550614612735,11,1.0
81,0.07989235775206174,50000.0,0.0,92.55228752353509,0.18097152500699526,0.4864651058921842,11,1.0
82,0.3107359638270162,26562.5,50000.0,64.23171713688468,0.7649999300198361,0.8360693703591824,16,1.0
83,0.3191142965496335,26562.5,50000.0,63.65769396753187,0.8267891236162388,0.8449823831021785,16,1.0
84,0.1399446699593002,50000.0,0.0,92.57236104724515,0.3076913229041527,0.5202278599493297,11,1.0
85,0.17003489156167606,50000.0,0.0,92.58835646601794,0.37827774772905143,0.6415287963083143,11,1.0
86,0.07531689427439496,50000.0,0.0,92.55260874259588,0.178003888489645,0.5215316927798658,11,1.0
87,0.1626429358968662,25000.0,50000.0,51.242437681441174,0.4550311574818809,0.8277132288515567,20,1.0
88,0.1487517002019188,50000.0,0.0,92.57697935539251,0.32930125821430506,0.5128857602666081,11,1.0
89,0.34914387437017713,23333.333333333332,25000.0,56.666666666666664,1.000041780658963,0.735,15,0.8424829761307254
90,0.06867000782596949,50000.0,0.0,92.21786541958691,0.1584137193258107,0.5576380172142481,11,1.0
91,0.1645896883630916,50000.0,0.0,92.58488050435224,0.36321176845941805,0.6074233232023577,11,1.0
92,0.0035451669037395044,50000.0,0.0,92.54172746824277,0.007938823667837385,0.5329266743571099,11,1.0
93,0.16184808011960103,50000.0,0.0,92.58377633881489,0.3596020871992517,0.5083544507334984,11,1.0
94,0.2655509287596072,17857.14285714286,50000.0,50.892857142857146,0.7732874760738012,0.666330597576286,14,0.7074707153942513
95,0.3423607589581081,24348.71489404566,70841.12339053891,63.05209538028578,0.913005420923057,0.7955917542800308,16,1.0
96,0.300414012711645,23684.21052631579,50000.0,51.095865955298486,0.8746179866001756,0.8461842105263156,19,0.966023223570037
97,0.13683539347527607,50000.0,0.0,92.57194153471723,0.3060691074572293,0.5021160052476576,11,1.0
98,0.18087560184577148,50000.0,0.0,92.59558772001206,0.40575838826971145,0.4215302229159821,11,1.0
99,0.3654789830491228,23333.333333333332,25000.0,57.333333333333336,1.044088985010617,0.7247843718528748,15,0.8521507310137741
100,0.1809247027661139,50000.0,0.0,92.59558772001206,0.40599911534206157,0.5208515262623873,11,1.0
101,0.09897413183586105,50000.0,0.0,92.55867158138457,0.2270726028698331,0.6035214552540418,11,1.0
102,0.019446988827359495,50000.0,0.0,92.5421602999536,0.03226409658248859,0.44446604383494503,11,1.0
103,0.18091730358258223,50000.0,0.0,92.59558772001206,0.4059628443207306,0.5958929189545014,11,1.0
104,0.18087560184577148,50000.0,0.0,92.59558772001206,0.40575838826971145,0.509905360666446,11,1.0
105,0.037684788356838375,50000.0,0.0,92.54440567227944,0.09071508922077165,0.6780441530929002,11,1.0
106,0.34134705356751793,25000.0,50000.0,69.98896820522833,0.901147078759813,0.7535714285714287,14,0.974495553194755
107,0.13683539347527607,50000.0,0.0,92.57194153471723,0.3060691074572293,0.5655340810590848,11,1.0
