episode,step,action_theta,action_vel,reward
0,57,1.2502307891845703,-0.9348411560058594,3.0955926319789744
0,58,-0.3479466438293457,-0.249426007270813,0.39968365617778756
0,59,1.2511907815933228,0.158805251121521,4.445337126701773
0,60,-0.6191622018814087,-0.6385042667388916,-0.7171511464000911
0,61,-0.07290443778038025,1.6030482053756714,0.8967334120515219
0,62,0.6236852407455444,-0.22702306509017944,1.5945885917995137
0,63,0.5573214888572693,0.6998307108879089,1.9985406374872308
0,64,1.2133477926254272,-0.27243685722351074,3.416355573392119
0,65,0.39092573523521423,-0.4937661290168762,1.685522601858672
0,66,2.2125988006591797,0.7459368109703064,3.154938346836397
0,67,0.09590476751327515,2.225623369216919,2.4104416462469023
0,68,0.15395507216453552,2.0311319828033447,2.6033915480732053
0,69,0.21186941862106323,0.5139752626419067,3.135056444601215
0,70,-1.2530326843261719,0.7804421782493591,0.1324960594859931
0,71,1.3330011367797852,0.7978045344352722,3.489502034444667
0,72,0.22495540976524353,0.32893723249435425,4.432702291214777
0,73,0.4083089530467987,0.3250137269496918,4.464211589273523
0,74,-0.5275126695632935,1.919053316116333,3.1613543238300936
0,75,0.24642157554626465,1.432116985321045,3.764984973571391
0,76,0.44615697860717773,0.49854645133018494,3.642445579479442
0,77,0.15670621395111084,0.9815487861633301,3.4244764712196663
0,78,-0.9190794825553894,1.621087908744812,4.1658749947746365
0,79,0.22428706288337708,1.0910274982452393,3.1069997391653086
0,80,0.5997348427772522,-0.2847232222557068,1.76482777459691
0,81,-1.3788689374923706,-0.6337363123893738,1.9403426008844216
0,82,1.8168624639511108,0.17797815799713135,-0.5385208065128834
0,83,-0.027744174003601074,-0.5623623132705688,1.8988864494547468
0,84,0.7191190719604492,-1.530600666999817,-1.5209273563118644
0,85,-0.007368169724941254,-0.16400587558746338,2.7771419001921234
0,86,-0.14605069160461426,1.1457772254943848,3.0332758843156973
0,87,1.4183969497680664,3.167127847671509,0.4206744657463992
0,88,1.3182170391082764,1.8089485168457031,0.27047675578582187
0,89,-0.17840906977653503,1.644615888595581,4.205632482484623
0,90,1.3928272724151611,3.3232059478759766,2.2354427224174303
0,91,0.028337299823760986,0.9309016466140747,7.053747316851668
1,0,1.0118212699890137,-0.45196157693862915,3.33526615921651
1,1,-0.2535216510295868,-0.6752791404724121,4.2764259580243795
1,2,1.6958348751068115,-0.663946270942688,1.6029608081447662
1,3,0.2790622413158417,3.2829508781433105,4.580309241035893
1,4,1.7235143184661865,0.856399655342102,0.4209615193540438
1,5,-0.25494328141212463,2.2325408458709717,4.466854049565547
1,6,2.679713487625122,-1.1254527568817139,-1.3977085977244292
1,7,-0.34880930185317993,1.7733042240142822,2.986386687722692
1,8,-0.4427603483200073,-0.23677736520767212,2.790674823592147
1,9,-0.9329255223274231,0.7301239967346191,2.3448575992567595
1,10,1.7260545492172241,0.6468060612678528,3.528239669597826
1,11,-0.2166740596294403,0.15910875797271729,4.6792562490913845
1,12,0.2879798114299774,1.1083247661590576,5.242741238178118
1,13,1.0106737613677979,2.911001682281494,4.960330347057913
1,14,1.3499644994735718,1.3408793210983276,3.6942405146724795
1,15,-0.731250524520874,0.13003218173980713,3.8069014765236355
1,16,1.8203024864196777,1.6297355890274048,2.5225685531095725
1,17,-0.11947828531265259,-1.420884609222412,1.07218137159219
1,18,1.562321424484253,2.3549680709838867,2.564036122064641
1,19,2.906057119369507,-2.904174327850342,-5.633036770299327
1,20,-0.6044972538948059,0.7976166009902954,2.3496592247332617
1,21,0.3523596525192261,3.0238265991210938,5.113843900870129
1,22,1.7452261447906494,-0.7657287120819092,0.6000431481486211
1,23,-0.9859415888786316,0.6257486343383789,1.568634512827058
1,24,1.213401436805725,-0.12500286102294922,4.6242499403187365
1,25,-0.9737458229064941,0.8386140465736389,2.151570854341998
1,26,1.2054431438446045,3.1495628356933594,4.810429189079525
1,27,0.01618558168411255,1.4966697692871094,3.6969432728411307
1,28,0.239090234041214,1.5082037448883057,4.794794810704491
1,29,-0.20699667930603027,3.067009687423706,4.083666673537004
1,30,1.1472692489624023,1.8943548202514648,4.62116478255259
1,31,-0.6496891379356384,1.4674181938171387,3.7907281555974373
1,32,0.749945878982544,1.2198337316513062,5.936202090069561
1,33,-0.49158403277397156,-0.6285723447799683,2.819153630954622
1,34,0.9456498622894287,0.359273761510849,4.5105192489790795
1,35,1.5710926055908203,2.4677138328552246,3.2707949689909843
1,36,0.30220139026641846,0.5828595161437988,4.841190002113514
1,37,-0.5620308518409729,-0.6195106506347656,2.7008662328654425
1,38,-1.5978419780731201,-0.6147724390029907,1.0045341631853622
1,39,-1.1704190969467163,0.8658639788627625,3.2381508487695565
1,40,1.4297820329666138,2.817054271697998,3.135393573397177
1,41,-1.1725561618804932,0.3218337893486023,2.825732841399021
1,42,-1.3142343759536743,1.309951901435852,2.7384213956696413
1,43,0.888636589050293,1.0058410167694092,3.390785367194649
1,44,0.3974255919456482,-1.3846454620361328,1.5762989004124637
1,45,-0.025027930736541748,3.3366005420684814,3.4047084170961703
1,46,1.1525012254714966,1.0175018310546875,0.07016934178547043
1,47,-0.6732940673828125,0.2639215588569641,6.287338918849578
1,48,0.2699145972728729,0.673608660697937,3.604808051809219
1,49,-0.3690147399902344,-0.3991679549217224,4.456087978552625
1,50,-0.3694998621940613,-0.28909796476364136,4.769183164945038
1,51,-0.37105539441108704,-0.681199312210083,4.3863000917279615
1,52,0.2775268256664276,0.8282475471496582,4.316595934119429
1,53,0.659333348274231,1.3109585046768188,4.1733371905467065
1,54,-0.26703885197639465,-1.5712919235229492,2.5362788179989226
1,55,-1.560562014579773,1.5357978343963623,2.295166467848301
1,56,-0.02298128604888916,-0.7399423122406006,3.6372896178106866
1,57,-0.9987239837646484,-0.3948041796684265,2.8520404915517896
1,58,0.4576154351234436,0.7811805009841919,5.096382390605171
1,59,0.6819977164268494,-0.9311631917953491,2.8756817622772943
1,60,-0.17145544290542603,0.8552507758140564,4.619926357422628
1,61,2.8478033542633057,2.069150686264038,1.3247416435233323
1,62,-0.16600757837295532,-1.9493510723114014,0.023908586654719427
1,63,2.4701180458068848,-0.1860406994819641,1.2666456312134335
1,64,0.22033262252807617,-0.16133755445480347,4.810418798113519
1,65,1.1713029146194458,0.23925870656967163,5.3868922035628195
1,66,0.37995532155036926,0.0344088077545166,4.8587228312711455
1,67,0.2727835774421692,0.29189592599868774,4.441359198491908
1,68,1.1783878803253174,-0.901054859161377,3.9565661112624504
1,69,-0.17172658443450928,-1.8450167179107666,-0.40653235560781875
1,70,0.1181572675704956,0.580098032951355,3.6398510429473547
1,71,0.9039701223373413,1.4951722621917725,5.321109507406479
1,72,-0.2428058385848999,0.983210027217865,2.768263101515889
1,73,1.4763590097427368,2.5561118125915527,4.418691693206798
1,74,0.23559901118278503,0.03738510608673096,2.7601681747757563
1,75,-0.2801371216773987,0.6319843530654907,1.70404955107476
1,76,0.7617031335830688,0.7948222756385803,5.12138817214696
1,77,1.4383344650268555,0.9427246451377869,4.637756761740714
1,78,0.3293460011482239,-0.3025285005569458,3.7158885684685745
1,79,-0.4794028103351593,0.584597647190094,2.602013560100278
1,80,0.34541651606559753,0.457546204328537,5.021124484805699
1,81,-0.5315690040588379,2.257465124130249,3.1517222897865675
1,82,-1.7845357656478882,-0.14648902416229248,0.31462155575716044
1,83,-1.766622543334961,0.7322595715522766,1.1450038860609713
1,84,2.097506046295166,1.9636878967285156,0.6858962318478564
1,85,1.188774824142456,-0.06093704700469971,1.1465849864803999
1,86,-0.29098939895629883,0.3957400918006897,3.8374729707503445
1,87,1.2203662395477295,1.5185670852661133,1.2822477019716438
1,88,0.09178461879491806,1.7046369314193726,3.5925405935366803
1,89,-0.41514942049980164,-0.07980352640151978,3.9640480121409802
1,90,-1.3677332401275635,-1.2641091346740723,1.841128541372057
1,91,0.910067081451416,1.2697869539260864,1.1386978875951637
1,92,0.5207642316818237,1.7109813690185547,2.395352119664363
1,93,-1.3273857831954956,0.2555975914001465,5.229807079426077
1,94,-0.07787027955055237,0.8951942920684814,2.762600468749534
1,95,-0.5080674886703491,2.118654489517212,4.501398263573589
1,96,-0.8373793363571167,0.5797243714332581,4.607761195193811
1,97,-1.2058398723602295,1.1191725730895996,6.510486432086967
1,98,0.9530261754989624,0.46200093626976013,1.4906609674787294
1,99,-0.41237521171569824,1.4197971820831299,4.000932852080519
1,100,0.3807588815689087,-0.9173535108566284,0.6999937253611704
1,101,0.5803484916687012,-0.3938939571380615,1.7481601993943545
1,102,-0.0025796890258789062,-0.39867734909057617,3.8395399928967415
1,103,0.12471918761730194,1.2610160112380981,4.324045268960132
1,104,-0.06675004959106445,-2.4511754512786865,0.0513199358607276
1,105,0.019766896963119507,1.6481389999389648,5.016417228169462
1,106,1.6074854135513306,-0.8429958820343018,0.6820341806500348
1,107,0.6316689252853394,3.1418139934539795,5.189066668018709
1,108,1.9950220584869385,-0.1659361720085144,5.247367509793496
2,0,0.651229739189148,3.2714812755584717,3.6583228270212285
2,1,1.6186922788619995,1.9294710159301758,1.9607289786604105
2,2,-0.999322235584259,2.3093314170837402,3.642376817356447
2,3,1.2368627786636353,1.4685163497924805,4.0672480973735565
2,4,-0.2606741189956665,2.5784358978271484,4.73858101617719
2,5,1.0421804189682007,2.8961896896362305,4.863796237827538
2,6,-1.0416775941848755,-0.35516899824142456,2.0434542892141896
2,7,-0.2534617483615875,0.3621925711631775,3.730812016505323
2,8,0.22304677963256836,0.1605023741722107,5.896495856462187
2,9,0.5466978549957275,-1.9233593940734863,1.8128029846503018
2,10,0.3211553990840912,1.8185920715332031,5.369812597846304
2,11,-0.21535852551460266,3.2803640365600586,5.337198081153951
2,12,0.4552050232887268,0.0920940637588501,4.7456631206444975
2,13,-0.34913867712020874,-0.12393611669540405,3.308210106083318
2,14,1.902866005897522,0.42407849431037903,2.9081909871969063
2,15,0.0035012932494282722,-0.48440152406692505,4.192212858857497
2,16,0.3365778625011444,0.6079681515693665,5.732845273104042
2,17,0.8089797496795654,1.6493922472000122,5.190262549983856
2,18,-0.3757847249507904,0.8023792505264282,4.361782018769294
2,19,-0.22797152400016785,0.6188283562660217,5.106413356401736
2,20,1.0346983671188354,2.0234904289245605,4.037884021145928
2,21,0.8390629291534424,1.573136568069458,4.605592240374589
2,22,-2.2337934970855713,1.4506816864013672,1.5198481143732798
2,23,0.13097792863845825,-0.4832642674446106,5.311816922044315
2,24,0.25265365839004517,0.5609842538833618,5.087820072192686
2,25,-0.5922936201095581,3.5726070404052734,4.049305592418486
2,26,1.5880234241485596,1.2047860622406006,1.0205356527499791
2,27,-3.152055501937866,0.798973798751831,-0.19651932102556077
2,28,1.1057114601135254,0.8149367570877075,3.7011644696197794
2,29,-0.035108357667922974,-0.3321142792701721,5.316286820750629
2,30,-0.18104082345962524,-0.12185800075531006,5.428825932152249
2,31,0.40035519003868103,-0.2656330466270447,4.704044036749705
2,32,0.3534094989299774,0.27112841606140137,5.295283268114833
2,33,0.7246284484863281,-1.265133261680603,2.107771705582349
2,34,0.8906732797622681,0.1337175965309143,4.5074841956192
2,35,1.1458261013031006,-2.126065731048584,0.07850244305369039
2,36,-0.4121853709220886,1.9198968410491943,3.818046558041791
2,37,0.8367891311645508,-1.1692438125610352,1.9766497749054586
2,38,-0.21914875507354736,2.0073511600494385,2.9708786725711014
2,39,0.8279308676719666,1.322079062461853,5.250099760978574
2,40,0.3928583860397339,-0.355383038520813,4.576847066856617
2,41,-0.571132242679596,1.3962922096252441,2.022285316661061
2,42,1.0327850580215454,2.379599094390869,5.877066030054857
2,43,-0.2855261266231537,1.2210931777954102,2.7019085027852863
2,44,-1.2931016683578491,-0.6748473048210144,-0.14549235079679476
2,45,1.2911977767944336,2.331411600112915,3.912544759779572
2,46,0.16461336612701416,1.0472989082336426,2.4774562798991693
2,47,-0.8641735315322876,1.4191904067993164,0.8404498724525314
2,48,1.4882416725158691,2.7467405796051025,4.649033753321595
2,49,0.9096966981887817,1.569803237915039,4.023520246359266
2,50,-0.011956900358200073,0.5970609188079834,2.8770262055088818
2,51,0.9155020713806152,1.4148063659667969,3.9334353836921605
2,52,0.6209985613822937,2.719886302947998,4.047246794298759
2,53,-0.34275299310684204,0.6427633166313171,1.4287623268364076
2,54,-0.18564265966415405,0.9425185918807983,2.0456760734034316
2,55,2.0753469467163086,1.9430447816848755,1.9663912491351723
2,56,-1.068619728088379,0.7827669382095337,1.1969098466648052
2,57,0.3007480800151825,1.981557846069336,4.008039136614454
2,58,1.7669405937194824,-0.0012468695640563965,0.8643895623450434
2,59,-0.47981393337249756,1.5099425315856934,2.5395945840030083
2,60,0.8299490213394165,0.36526453495025635,2.221049016303133
2,61,-2.6197915077209473,2.2099242210388184,-0.7903973377225172
2,62,1.506252646446228,0.6633016467094421,0.012713961752571029
2,63,-1.6433610916137695,0.7414794564247131,2.4015554659288987
2,64,0.5308398008346558,-0.7007607221603394,0.592593909603408
2,65,-1.2991863489151,0.060882508754730225,3.925397974328417
2,66,0.7005265951156616,1.7293390035629272,0.6138395560225626
2,67,-0.10351571440696716,1.307139277458191,2.186949864843736
2,68,-1.1049782037734985,1.416167974472046,4.628434152987582
2,69,0.7192064523696899,-0.10467106103897095,0.26840743387539445
2,70,-0.28596436977386475,-1.7892193794250488,-1.3877244011427474
2,71,-0.032878175377845764,1.5409890413284302,1.7432098900744912
2,72,-0.7656924724578857,2.608626127243042,4.187483191235573
2,73,-1.2319095134735107,1.9905575513839722,5.1168583489043264
2,74,-0.950577974319458,-0.9023101329803467,2.9530582290156433
2,75,-0.9599586725234985,-0.8849266767501831,2.6329683738555163
2,76,-1.9178295135498047,0.6895049810409546,3.4306884901935666
2,77,0.08644288778305054,0.3100360631942749,3.346183564537013
2,78,-0.18282347917556763,1.0846097469329834,4.114096303148101
2,79,0.22992439568042755,-0.07796663045883179,3.40699947656045
2,80,-0.4471484422683716,-0.20081549882888794,4.569732760505789
2,81,0.9345301389694214,0.562515377998352,3.204334828768357
2,82,1.6825838088989258,1.584871768951416,2.334207293215165
2,83,1.0673604011535645,2.196747303009033,4.316440656781929
2,84,0.8524641990661621,1.5106559991836548,5.075294418676184
2,85,0.5585753321647644,-2.2771334648132324,0.4041468784208895
2,86,-0.1272236704826355,0.716858983039856,2.2143619224400326
2,87,1.1713767051696777,1.5608506202697754,5.350216212726203
2,88,-0.2075883150100708,2.184894561767578,3.079295882625654
2,89,0.818780779838562,0.3479316234588623,4.546923502033869
3,0,-0.05223239213228226,1.4312868118286133,5.588714917699442
3,1,-0.1908862590789795,1.2906460762023926,5.6636500706937944
3,2,1.0034289360046387,-0.49322575330734253,2.7440743872035522
3,3,0.34928959608078003,1.3592381477355957,4.18030758980318
3,4,-0.24799412488937378,-1.2379982471466064,2.7140810401773092
3,5,-0.6139042973518372,1.3484770059585571,4.315941954257925
3,6,0.4424305558204651,-0.24065858125686646,3.500137839359144
3,7,-1.0907124280929565,1.2725008726119995,3.575977843386599
3,8,0.8404186964035034,2.7702643871307373,3.9666304330610984
3,9,0.5048129558563232,0.18233805894851685,3.3849269493307315
3,10,-0.8758577108383179,-0.8599056601524353,2.5222494273457374
3,11,-0.5454420447349548,0.14023113250732422,5.822457293158179
3,12,0.1415267288684845,1.308168649673462,4.550259337256393
3,13,-1.7885645627975464,3.7950735092163086,3.3857467969225143
3,14,1.451343297958374,-0.3809396028518677,-2.4510400922469704
3,15,-0.14997804164886475,0.9592785835266113,4.69490872212923
3,16,0.9497044682502747,0.3742772042751312,3.263903100080006
3,17,0.14814040064811707,-2.590970993041992,-0.28325766898929994
3,18,0.18440759181976318,0.43529337644577026,4.70734241425809
3,19,-0.7951099872589111,1.1767213344573975,5.16749949547213
3,20,0.28050366044044495,0.8754366636276245,4.987862359422606
3,21,-0.4874337613582611,-0.08291226625442505,5.296950887403299
3,22,0.8189892768859863,2.7602667808532715,2.9719135807785553
3,23,0.6866165995597839,1.537180781364441,3.9079378735019996
3,24,-0.2999406158924103,-0.9471079707145691,3.5672625658311365
3,25,-0.0771481990814209,-0.8050242066383362,3.365276589436911
3,26,1.7282979488372803,0.39356064796447754,3.193142636816844
3,27,-1.160233974456787,0.10827237367630005,2.9016214827879536
3,28,1.5932929515838623,1.224078893661499,3.3819992616627137
3,29,-0.7091402411460876,-0.5654861330986023,1.8445648428583472
3,30,0.3204786777496338,0.5930596590042114,4.931191842062034
3,31,0.155939519405365,0.47919389605522156,5.161475739624862
3,32,1.2018895149230957,1.3362808227539062,4.643926348810198
3,33,0.9165070056915283,1.2382686138153076,5.51481256935655
3,34,-1.0607813596725464,2.8397936820983887,2.204114808113276
3,35,0.47183242440223694,2.3355441093444824,5.423044506475587
3,36,-0.16093337535858154,1.9286201000213623,4.922060628498798
3,37,-0.90995192527771,2.1333396434783936,3.266084115058917
3,38,0.5817671418190002,1.632521390914917,6.255821543432026
3,39,-0.8398447036743164,4.9219770431518555,2.2790095191465407
3,40,2.3773374557495117,0.7797337770462036,-3.534790343225287
3,41,-0.9853396415710449,2.1476221084594727,3.7534923861803815
3,42,-0.4777698814868927,1.5380696058273315,4.826364672097899
3,43,0.11669030785560608,0.5308589935302734,6.174684455690888
3,44,1.522186040878296,1.4122371673583984,2.67887016609681
3,45,0.5957455635070801,2.179947853088379,5.303265159100922
3,46,0.125618577003479,0.9148641228675842,5.570323772576316
3,47,-0.7079465389251709,1.4713139533996582,4.36707265647242
3,48,0.6733546257019043,1.680903673171997,4.817396503984616
3,49,-1.170229196548462,1.5077764987945557,4.350394501338821
3,50,1.6913620233535767,3.101189613342285,2.025743083202371
3,51,-0.6899724006652832,-1.0466885566711426,1.9529156714612816
3,52,-0.6901661157608032,1.5475969314575195,3.6293290467486927
3,53,-0.02619636058807373,3.2951784133911133,5.637256182540129
3,54,-0.07539418339729309,3.959282875061035,5.664031502717286
3,55,-1.4448010921478271,1.069713830947876,3.6444446463469613
3,56,0.3342793583869934,2.034205198287964,3.089673127871165
3,57,1.3202812671661377,1.3871314525604248,2.2031623643862264
3,58,-0.28067970275878906,-1.1187329292297363,3.446864249291671
3,59,-0.274833083152771,1.01145339012146,4.862595527868718
3,60,0.5078556537628174,0.4462403655052185,4.021865482677847
3,61,-1.0807864665985107,-1.266900897026062,2.077332588223124
3,62,0.596625804901123,-0.56624436378479,3.290577857430938
3,63,-1.0268813371658325,-0.9922364354133606,2.3942777971761124
3,64,0.8386551737785339,1.7220255136489868,3.7619410524704873
3,65,1.4456324577331543,2.073884963989258,3.2945921231018502
3,66,0.5278484225273132,0.010544776916503906,5.086296063914268
3,67,0.19503790140151978,4.345841884613037,1.0220084645425191
3,68,0.9223651885986328,3.413802146911621,4.99856300362131
3,69,-0.40255802869796753,0.28729248046875,3.276563183208776
3,70,0.26994788646698,0.38828086853027344,3.944524374444901
3,71,1.1401058435440063,0.38479912281036377,5.628669886922911
3,72,0.3282916247844696,0.1676419973373413,4.791845437201236
3,73,-0.30985352396965027,-0.7799600958824158,1.8428782304887477
3,74,-0.05003276467323303,1.3976879119873047,3.146101597449297
3,75,0.15426412224769592,0.694859504699707,3.6021483637184435
3,76,0.055814117193222046,0.6194305419921875,3.920497435102637
3,77,-0.5805909037590027,-0.14491593837738037,2.5093681005778317
3,78,0.25798091292381287,2.3681180477142334,4.7183774722747795
3,79,1.3207553625106812,2.1298727989196777,100.0
4,0,0.1709589958190918,0.7819933891296387,5.609680492560016
4,1,-0.804958701133728,0.9491257667541504,4.4364626635183075
4,2,1.0334210395812988,1.2404112815856934,4.398325742112356
4,3,-0.5242633819580078,0.1955406665802002,4.733541176537307
4,4,0.4638254642486572,1.5883772373199463,4.5217674050920875
4,5,1.3217029571533203,-0.5130301117897034,1.9604671508177325
4,6,0.39253541827201843,1.581059217453003,4.637288209480828
4,7,0.5966250896453857,3.1380724906921387,6.04853198689477
4,8,-0.05267423391342163,-1.336472988128662,1.1912506063450805
4,9,0.24369597434997559,0.7979096174240112,3.999550902762446
4,10,1.2606453895568848,-0.6648994088172913,3.0736788378365287
4,11,0.05994383990764618,1.8614132404327393,3.8151418781922284
4,12,1.3074597120285034,1.1727862358093262,4.441849482300645
4,13,-0.7550809383392334,4.606934547424316,1.510112896902966
4,14,1.6156398057937622,1.7721872329711914,0.949187023461095
4,15,-1.3723244667053223,1.3730974197387695,1.617930552317039
4,16,0.23188051581382751,1.2419949769973755,3.765929738501061
4,17,0.8330457210540771,3.9183712005615234,4.1766942317935545
4,18,1.8371813297271729,0.01690572500228882,-0.5597244730766416
4,19,0.32359325885772705,0.5621721744537354,3.6224972815428775
4,20,-0.32242298126220703,1.554869532585144,1.7956399942477335
4,21,1.8483495712280273,1.1122242212295532,3.2568689531394277
4,22,-0.768204927444458,2.7578632831573486,0.8142378194162226
4,23,1.2090404033660889,0.7610312104225159,3.6132872373266607
4,24,-1.9347074031829834,2.064277410507202,-2.18244676233458
4,25,1.0939520597457886,1.9509379863739014,4.293840014125349
4,26,0.37552985548973083,-0.662255048751831,1.8805792261333791
4,27,0.46754297614097595,-0.08925628662109375,2.903884719695619
4,28,1.1092159748077393,-2.499527931213379,-0.8278796228412985
4,29,0.3836636245250702,2.860538959503174,2.7542723487960967
4,30,1.1835062503814697,0.3881179690361023,1.7509993288723695
4,31,-2.2806143760681152,1.4536771774291992,-2.2397197910428526
4,32,0.7833819389343262,1.8469796180725098,4.623119652631759
4,33,-0.5736290812492371,2.8333640098571777,2.511569887469851
4,34,-0.621873140335083,-0.16584420204162598,1.1790372174764236
4,35,-0.6461597681045532,0.6483170390129089,1.2926522676756464
4,36,0.6641865968704224,-0.8743200898170471,1.8422692261592282
4,37,-1.7439749240875244,1.165316104888916,0.22691721190612882
4,38,1.0587480068206787,0.1447523832321167,2.131828663908448
4,39,-1.456133484840393,3.3579742908477783,0.3296131622188535
4,40,0.7929507493972778,1.1204192638397217,0.6471868694024238
4,41,-1.096467137336731,1.3934650421142578,2.810619974615809
4,42,-0.45242348313331604,0.6445722579956055,4.778465429360675
4,43,-0.052109599113464355,-0.08721834421157837,3.622549468149842
4,44,-1.2933512926101685,-1.0786199569702148,1.1674746149425639
4,45,0.8042848110198975,-1.6221396923065186,-1.8407025831578872
4,46,-0.15222978591918945,1.053515076637268,2.7597780937398846
4,47,0.2899473011493683,0.064022958278656,1.5572618812088952
4,48,-1.0867410898208618,-0.6291242241859436,3.948297709475916
4,49,-1.431938648223877,-0.05673098564147949,4.136271609990249
4,50,-1.2854887247085571,2.5317373275756836,4.160071389259063
4,51,-0.2149742841720581,2.514387607574463,2.272355499450232
4,52,-0.7356597185134888,0.18117552995681763,3.3587728822447165
4,53,-0.339632511138916,0.4556662440299988,2.0269851442438838
4,54,-1.0604710578918457,-0.3048270344734192,3.7443441986073496
4,55,-1.0120757818222046,3.487924098968506,3.255691166039105
4,56,1.2315422296524048,-1.7664939165115356,-8.104164245823608
4,57,-3.2136669158935547,-1.546537160873413,-1.736350937773103
4,58,0.547438383102417,0.9119912981987,1.3182152444717823
4,59,1.2054781913757324,-0.7416459918022156,-0.5969920402391994
4,60,-0.11611248552799225,1.916175127029419,3.293285890301512
4,61,0.376512736082077,-0.39296573400497437,1.9098154839925106
4,62,-1.2350597381591797,2.166585922241211,2.072592998821289
4,63,1.2596511840820312,1.0682226419448853,1.96906561206224
4,64,-0.5476100444793701,3.367805242538452,3.2489426063014384
4,65,1.0683621168136597,1.4839823246002197,2.9746949319183353
4,66,-0.5098021030426025,0.16522973775863647,3.795510787395668
4,67,2.1088273525238037,0.1142573356628418,2.105250169252861
4,68,0.9255759119987488,-0.008174717426300049,5.363815333560746
4,69,1.099526047706604,0.9970512390136719,5.277778203494447
4,70,0.45799922943115234,-0.4535006880760193,2.1964458131120366
4,71,-0.7821927070617676,0.28224480152130127,0.2844595276961819
4,72,0.14878803491592407,-0.9855737090110779,0.17572438684839306
4,73,0.7833849191665649,1.2031517028808594,2.640306777428709
4,74,0.9723541736602783,1.8873023986816406,3.3164473558690024
4,75,1.6120532751083374,0.4967952370643616,3.9326484333818157
4,76,-1.660802960395813,0.309348464012146,-2.640059213597983
4,77,0.10373327136039734,2.459643602371216,0.23838149850732965
4,78,1.3810251951217651,0.095065176486969,2.3969031857397534
4,79,-0.29923516511917114,1.6196177005767822,-1.1538978898220364
4,80,0.4341675639152527,0.12070465087890625,1.1431301858876495
