episode_idx,reward,actor_loss,critic_loss,wall_time
0,-216.2247795996186,-0.11556193977594376,0.36661332845687866,0.4966831998899579
1,-187.2438774512522,-0.12243126332759857,0.2601057291030884,0.5971218999475241
2,-128.73757188258867,-0.13226932287216187,0.33779045939445496,0.6772804998327047
3,-162.7404781666084,-0.08322515338659286,0.489734947681427,0.7642202000133693
4,-325.06462065556605,-0.07788905501365662,0.539695680141449,0.8724614998791367
5,-113.83630194151594,-0.09787881374359131,0.32999417185783386,0.9467826997861266
6,-272.8734900491941,-0.028177199885249138,0.4628821313381195,1.0620947999414057
7,-239.00331641421988,-0.06337335705757141,0.6887266635894775,1.163173799868673
8,-221.95732160677997,-0.06687892973423004,0.447980135679245,1.2557976997923106
9,-326.8025736972695,-0.0653240755200386,0.4688507914543152,1.3764804999809712
10,-123.21562880966027,-0.10040756314992905,0.31714022159576416,1.456149899866432
11,-179.46698142287107,-0.09015306830406189,0.40535086393356323,1.5361577000003308
12,-253.08547469685539,-0.08125557005405426,0.5797601342201233,1.6294902998488396
13,-122.73902508597153,-0.11448739469051361,0.48636579513549805,1.715646999888122
14,-212.60095543969285,-0.06883180141448975,0.3667975664138794,1.8116233998443931
15,-147.53136809881923,-0.09415488690137863,0.3998253643512726,1.9011773997917771
16,-129.32544530133373,-0.10698936134576797,0.547301709651947,1.9867948999162763
17,-234.94028526038645,-0.1047697365283966,0.5319437980651855,2.0898927999660373
18,-134.40939679643972,-0.057347461581230164,0.6258624792098999,2.167346099857241
19,-122.80038478542882,-0.06882452964782715,0.6169589757919312,2.2506049999501556
20,-176.3340366736981,-0.062408968806266785,0.5595817565917969,2.3404099999461323
21,-195.1501274543072,-0.08454641699790955,0.5853989124298096,2.437943199882284
22,-260.122770285234,-0.05987231060862541,0.6195665001869202,2.5527919998858124
