episode_idx,env_step,reward,contour_error,jerk,kcm_intervention
0,1,-8.608854775702213,1.570796300956333e-05,50000.0,1.144134601354599
0,2,-1.5714104541573097,0.00020420347261491215,50000.0,0.43059434186929546
0,3,-0.9885522151502407,0.0011466797183787812,50000.0,0.2907822975521458
0,4,-0.8631557660753606,0.003974098037583223,50000.0,0.26417116099659854
0,5,-0.5998780298377357,0.01080696753302308,50000.0,0.08359955487672728
0,6,-1.6212264428042478,0.02107262915132662,-50000.0,0.38824410842333085
0,7,-1.821026533580557,0.0332442390987184,-50000.0,0.20468567038621605
0,8,-3.0458541656736893,0.04735258249247659,-50000.0,0.5288805970531235
0,9,-17.128230370821218,0.06330656212955893,-50000.0,0.6427930986260096
0,10,-18.583968155683074,0.08092831234457804,-50000.0,0.7231861788654043
0,11,-17.987118710336663,0.10025885685261655,-32815.81936111798,0.4197091838544241
0,12,-17.64700236511065,0.12116010107365817,5679.628692824031,0.5949735323492983
0,13,-19.353500127144198,0.1434207734898009,4734.974320941632,0.6941719753417198
0,14,-20.0,0.16676547476015174,3945.8103412820833,0.6023567070544464
0,15,-20.0,0.19109509297283028,3328.0007703636725,0.5425539850182672
0,16,-20.0,0.2123660548443918,-50000.0,0.32426600039053505
0,17,-20.0,0.23100224919181073,10421.291655274057,0.4679728000539339
0,18,-20.0,0.24834520446398844,25220.307953704472,0.4545916730087537
0,19,-20.0,0.26493829491456233,10262.377889926674,0.2641413716601768
0,20,-20.0,0.28100776896776813,5685.4976742682675,0.5267995620954058
0,21,-20.0,0.29674090215248855,3707.4967619360764,0.3939613815062838
0,22,-20.0,0.3122100941581289,2583.2795723306035,0.4825148127911785
0,23,-20.0,0.3273673896386832,381.1328225443944,0.31088735034407244
0,24,-20.0,0.34178521459049527,-4268.976784094071,0.4046363103661149
0,25,-20.0,0.3558307115122954,3785.7665910268765,0.5253411101491331
0,26,-20.0,0.36971415442298183,2462.4318194749326,0.5140766793117418
0,27,-20.0,0.38354878534689374,1765.9397531670081,0.4437218680133094
0,28,-20.0,0.3973745933756181,1337.979860943488,0.48697307774526244
0,29,-20.0,0.41125414019346734,1062.9406622558158,0.5545900931649355
0,30,-20.0,0.42527162874977215,826.8209692172055,0.469967155275011
0,31,-20.0,0.4395386604365785,659.3672435279352,0.4722370393791217
