episode_idx,total_reward,actor_loss,critic_loss,epsilon
0,-1063.7520687007768,0.008674422279000282,0.4702831208705902,1.5
1,-1335.018575585314,0.010873431339859962,0.42707061767578125,1.5
2,-1262.7064882170002,0.0012074131518602371,0.3666987717151642,1.5
3,-1243.763983092397,0.008632713928818703,0.26462405920028687,1.5
4,-1340.3305164028636,0.006207361817359924,0.2168501317501068,1.5
5,-1519.5793401767326,-0.007690714672207832,0.19118209183216095,1.5
6,-1962.3465452991863,-0.0022224225103855133,0.17730684578418732,1.5
7,-1774.115561284418,0.014761194586753845,0.1605786234140396,1.5
8,-1374.9791749785416,0.005593355745077133,0.15737849473953247,1.5
9,-2043.283627733239,0.01527193933725357,0.2099023461341858,1.5
10,-2448.576534024298,0.025620371103286743,0.28475913405418396,1.5
11,-2851.1661862053406,0.033277884125709534,0.3016335666179657,1.5
12,-3158.4340159311782,0.014030581340193748,0.32839658856391907,1.5
13,-2812.711705211582,0.011634960770606995,0.36430278420448303,1.5
14,-2272.296217529734,0.012489233165979385,0.3711557388305664,1.5
15,-2992.6258895928386,0.035320743918418884,0.44694963097572327,1.5
16,-2329.217000613877,0.025114580988883972,0.4504902958869934,1.5
17,-2854.4960694566103,0.023461204022169113,0.4432334005832672,1.5
18,-2852.692496551231,0.02729259431362152,0.44511672854423523,1.5
19,-3856.3390757884235,0.03446298465132713,0.4436059594154358,1.5
20,-2305.5499788081397,0.03136493265628815,0.443747878074646,1.5
21,-3030.6546547488706,0.017862696200609207,0.47172945737838745,1.5
22,-3811.3438898073528,0.02747318707406521,0.4717179536819458,1.5
23,-3007.071510802912,0.02192114107310772,0.4763728678226471,1.5
24,-3041.259109750035,0.016765238717198372,0.46741464734077454,1.5
25,-2634.2845472849363,0.010510921478271484,0.4748968780040741,1.5
26,-2590.0922541910663,0.009881718084216118,0.4748678207397461,1.5
27,-3055.697621203261,0.02397729828953743,0.4834674298763275,1.5
28,-4403.681242044732,0.021758142858743668,0.48885297775268555,1.5
29,-1636.9743994075502,0.01056983508169651,0.4929119348526001,1.5
30,-2894.184849554232,0.013852594420313835,0.4958884119987488,1.5
31,-4326.301541361814,0.0016764067113399506,0.5005355477333069,1.5
32,-3715.251295556104,0.010182967409491539,0.4925711750984192,1.5
33,-3224.120853942232,0.015399793162941933,0.49747994542121887,1.5
34,-3704.8422973355346,-0.007073491811752319,0.5199057459831238,1.5
35,-3020.0624235909904,0.016459960490465164,0.5113039612770081,1.5
36,-3403.1517402572485,0.00865456648170948,0.5038838982582092,1.5
37,-3677.299235349975,0.012701425701379776,0.5217889547348022,1.5
38,-3380.8814956473607,0.020364588126540184,0.5011469125747681,1.5
39,-4165.263155221295,0.020639844238758087,0.5032265186309814,1.5
40,-2715.9296037723766,0.01437642052769661,0.50083988904953,1.5
41,-3283.244070369104,0.0012291427701711655,0.5289485454559326,1.5
42,-3120.9732047297744,0.0029752645641565323,0.5257817506790161,1.5
43,-4425.563606194276,0.017247168347239494,0.5175988674163818,1.5
44,-3830.0368798206796,0.0154291782528162,0.5313662886619568,1.5
45,-3721.7420412978486,0.015466585755348206,0.5322938561439514,1.5
46,-1343.642573555863,0.0018444862216711044,0.5199323892593384,1.5
47,-2690.753208149568,0.014307264238595963,0.5134729146957397,1.5
48,-1987.7405967103268,0.012790866196155548,0.5067378878593445,1.5
49,-3282.508954957648,0.007593167945742607,0.5138486623764038,1.5
50,-4050.176805562913,-0.0032008476555347443,0.5440821051597595,1.5
51,-2957.1106058186806,0.028496453538537025,0.5560472011566162,1.5
52,-3870.1337586399245,0.011959569528698921,0.5375299453735352,1.5
53,-329.0823125691989,0.015285737812519073,0.5288289785385132,1.5
54,-2311.2759748919216,0.007331319153308868,0.5279231071472168,1.5
55,-875.9746811924495,0.0067825838923454285,0.5013172030448914,1.5
56,-2653.3693549460872,0.011113205924630165,0.5169191360473633,1.5
57,-3236.5032854363444,0.00815260224044323,0.5307276248931885,1.5
58,-3879.673249701386,0.02359568327665329,0.5379509329795837,1.5
59,-3211.916558289481,0.011070910841226578,0.5279654264450073,1.5
60,-3806.916337800345,0.021510008722543716,0.5344240069389343,1.5
61,-791.9956596526858,0.031197214499115944,0.5098163485527039,1.5
62,-2625.398630638477,0.01367524079978466,0.5367071032524109,1.5
63,-2310.7514621063065,0.030327143147587776,0.5183171033859253,1.5
64,-3605.305119878734,0.01516716554760933,0.5418719053268433,1.5
65,-3547.880778979398,0.014180988073348999,0.5363569855690002,1.5
66,-1287.912838442387,0.015891462564468384,0.514637291431427,1.5
67,-3866.2738201071425,0.008749932050704956,0.5298954844474792,1.5
68,-329.27612378873897,0.03594654053449631,0.5150392055511475,1.5
69,-1863.6027740462284,0.027871496975421906,0.5123165845870972,1.5
70,-2178.682954778919,0.023682383820414543,0.5230576395988464,1.5
71,-2809.054201381855,0.018488392233848572,0.5353114008903503,1.5
72,-3406.6249267832004,0.020120814442634583,0.5172334313392639,1.5
73,-2720.019226831952,0.007968645542860031,0.5267900824546814,1.5
74,-2715.8756789740974,0.008947761729359627,0.5284860134124756,1.5
75,-2381.709910442186,-0.003389008343219757,0.5454665422439575,1.5
76,-3919.1248045450593,0.016285408288240433,0.5300074219703674,1.5
77,-3152.174896368556,0.011378156021237373,0.5230632424354553,1.5
78,-4206.652765639627,0.0318378210067749,0.5255928635597229,1.5
79,-2430.2014278559677,0.014492956921458244,0.5171648263931274,1.5
80,-3705.24422102141,0.0189296156167984,0.5250300765037537,1.5
81,-329.58078813215764,0.03456924110651016,0.5220316648483276,1.5
82,-3793.6655380467378,0.026328353211283684,0.5386489629745483,1.5
83,-3898.2777671163403,0.008231991901993752,0.5566442608833313,1.5
84,-4047.6529455887553,0.024427898228168488,0.5208176374435425,1.5
85,-2192.9844611193057,0.03255132958292961,0.4956885874271393,1.5
86,-3227.091503872593,0.016382358968257904,0.5239725112915039,1.5
87,-2766.414796306303,0.01922002248466015,0.5097060203552246,1.5
88,-2878.88385788797,0.008965063840150833,0.5311692357063293,1.5
89,-900.8385036092677,0.028872840106487274,0.4961579442024231,1.5
90,-3872.523743592513,0.02286669611930847,0.5595076084136963,1.5
91,-3755.8684460088875,0.03011234663426876,0.5421182513237,1.5
92,-1242.1129268047807,0.030824793502688408,0.48939499258995056,1.5
93,-2244.9706670169026,0.019515715539455414,0.5071242451667786,1.5
94,-3248.8712653812345,0.020249316468834877,0.553368330001831,1.5
95,-1812.6298594418333,0.002319132909178734,0.5112419128417969,1.5
96,-3505.0540322568877,0.005286425352096558,0.5491201877593994,1.5
97,-3280.8921912080214,0.012853354215621948,0.5228163003921509,1.5
98,-1503.0778336307985,0.016927678138017654,0.5108394622802734,1.5
99,-1841.7328474934109,0.022424541413784027,0.5109462738037109,1.5
100,-3678.6435381078727,0.013260437175631523,0.5301067233085632,1.5
101,-1396.486603282739,0.011950679123401642,0.5188901424407959,1.5
102,-462.5427674878206,0.02867920696735382,0.5157119631767273,1.5
103,-4491.818711199526,0.03431078791618347,0.5126522779464722,1.5
104,-3468.662711585215,0.011025508865714073,0.5564084649085999,1.5
105,-2762.3850132809603,0.013459498062729836,0.5627232789993286,1.5
106,-3045.4988765871744,0.014394260942935944,0.5280900001525879,1.5
107,-2121.300867206329,0.014929598197340965,0.5151301622390747,1.5
108,-1114.3658509264662,0.03808067366480827,0.500286340713501,1.5
109,-1175.002322609241,0.02005596086382866,0.4875835180282593,1.5
110,-3366.4961983783323,0.008665595203638077,0.5227620005607605,1.5
111,-4159.216836863065,0.024771690368652344,0.5373995304107666,1.5
112,-2801.1255873500163,0.01683405600488186,0.5380303263664246,1.5
113,-2030.2669812930876,0.02253136970102787,0.5041150450706482,1.5
114,-728.7848496799218,0.039072293788194656,0.5185835957527161,1.5
115,-3123.7834965818092,0.012583538889884949,0.5256046652793884,1.5
116,-2951.40101792147,0.0034961625933647156,0.5392718315124512,1.5
117,-3055.404159510657,0.027674514800310135,0.5096889734268188,1.5
118,-3325.365868290901,0.018789326772093773,0.5299081206321716,1.5
119,-1985.3273091346196,0.02164951153099537,0.5074569582939148,1.5
120,-3045.4200364546914,0.008083589375019073,0.5292968153953552,1.5
121,-3423.4349038321106,0.0157709289342165,0.5332304239273071,1.5
122,-1933.747592396933,0.02005491964519024,0.5065239071846008,1.5
