episode_idx,total_reward,actor_loss,critic_loss,epsilon
0,-423.50193034056787,-0.07594773918390274,0.5390967130661011,0.5
1,-413.79052841440074,-0.07345560193061829,0.4892149567604065,0.5
2,-235.10544164048875,-0.024854464456439018,0.5905600190162659,0.5
3,-152.60080708527605,-0.07020825147628784,0.5470197796821594,0.5
4,-518.8175231446161,-0.043184731155633926,0.6886410713195801,0.5
5,-450.7304760689075,-0.026415767148137093,0.7606760263442993,0.5
6,-295.91923876683217,-0.024406755343079567,0.7967438101768494,0.5
7,7.412562174757012,-0.03932936117053032,1.0070017576217651,0.5
8,-536.8151008536765,-0.021685563027858734,1.0689350366592407,0.5
9,-531.6879689579793,0.05626101791858673,1.117747187614441,0.5
10,-259.44427711751877,-0.050073303282260895,0.8115345239639282,0.5
11,37.62515164024613,-0.08540749549865723,0.7275427579879761,0.5
12,-514.021711921706,-0.009258851408958435,0.8068234920501709,0.5
13,-528.6586978819204,-0.040207043290138245,0.8023018836975098,0.5
14,-261.1263489499588,-0.005230302922427654,0.7547087073326111,0.5
15,-175.88129814425497,-0.07912260293960571,0.5800517201423645,0.5
16,-114.99894931010833,0.006402492523193359,0.9519233703613281,0.5
17,-70.9707636989023,-0.013652504421770573,0.7641178369522095,0.5
18,-331.08520686029215,0.03047514706850052,0.938113808631897,0.5
19,-36.2190941264422,0.019084850326180458,0.8523497581481934,0.5
20,31.220605383998574,-0.05370860919356346,0.7729930877685547,0.5
21,-49.32537327506153,-0.05860187113285065,1.3174500465393066,0.5
22,21.10170273126205,-0.02373453602194786,0.9405007362365723,0.5
23,-29.835749282999707,0.01484715472906828,0.8528099656105042,0.5
24,58.88781523189792,-0.03265479579567909,0.7706471085548401,0.5
25,-105.52336683980815,-0.018947966396808624,1.2200950384140015,0.5
26,-88.81749049892215,-0.0360376350581646,1.356141209602356,0.5
27,62.09172742052613,-0.07975812256336212,1.014191746711731,0.5
28,54.577895397613496,-0.02871132269501686,0.7127858400344849,0.5
29,-47.7204383894361,-0.09752841293811798,1.1381937265396118,0.5
30,79.84936952850352,-0.04273347556591034,0.6812294125556946,0.5
31,-46.288362465161484,0.013813506811857224,0.920394778251648,0.5
32,55.76996012345835,-0.04453016445040703,1.071357250213623,0.5
33,23.45375174250598,-0.038891226053237915,1.545837640762329,0.5
34,15.60918936746426,0.03761787340044975,0.9709780812263489,0.5
35,54.48915882063105,0.011911424808204174,0.9117819666862488,0.5
36,78.87847602725104,0.006997004151344299,1.0071958303451538,0.5
37,-107.75732589033714,0.07322636991739273,1.466001272201538,0.5
38,-274.88866238354194,0.08209005743265152,1.307534098625183,0.5
39,58.146407138246154,0.03848465904593468,1.2082966566085815,0.5
40,85.82739163118731,-0.01468520425260067,1.062820315361023,0.5
41,35.65200743425785,-0.0028212852776050568,1.2360683679580688,0.5
42,109.83489380599407,-0.02410021610558033,0.9662789106369019,0.5
43,-43.5349847219863,0.07323814928531647,1.184435486793518,0.5
44,125.89330037497292,0.0027494863606989384,0.9460707306861877,0.5
45,35.03116139555371,0.03436886519193649,1.302466630935669,0.5
46,-16.693825730094265,0.004670433234423399,1.1581250429153442,0.5
47,95.29915752721179,0.04908538609743118,1.3482509851455688,0.5
48,109.25464012560677,0.03004981391131878,1.1885836124420166,0.5
49,186.34862871931932,-0.0013030569534748793,1.06638765335083,0.5
50,47.7065076592037,-0.05357371270656586,0.8234065771102905,0.5
51,32.15044614529869,-0.0023015644401311874,1.1236443519592285,0.5
52,60.27725840946573,0.028058627620339394,1.2188925743103027,0.5
53,34.65665872502653,-0.03990793228149414,1.2718143463134766,0.5
54,-37.95618095970114,0.07087886333465576,1.321014165878296,0.5
55,75.21230124306587,0.03835989907383919,1.1275715827941895,0.5
56,9.808866237729934,0.04642081260681152,1.199938416481018,0.5
57,-6.084724687917031,0.05301437899470329,1.1721773147583008,0.5
58,33.53406587371091,-0.0024296322371810675,1.3781886100769043,0.5
59,82.37602881024362,0.08153937757015228,1.0288646221160889,0.5
60,132.57428837671185,0.025908172130584717,1.1867496967315674,0.5
61,-38.931344282793546,0.1608445942401886,1.506637454032898,0.5
62,131.42214945280145,0.08002228289842606,1.2945334911346436,0.5
63,163.38583544593757,0.08702660351991653,1.2340705394744873,0.5
64,-68.22588151012084,0.13862855732440948,1.410211443901062,0.5
65,-114.66226597637362,0.16894175112247467,1.6656537055969238,0.5
66,-179.0182263794716,0.1533840149641037,1.4121121168136597,0.5
67,23.457400077535198,0.12099362164735794,1.2494161128997803,0.5
68,37.635500094099186,0.09535545110702515,1.50336754322052,0.5
69,80.1435199018403,-0.013612888753414154,1.453962802886963,0.5
70,10.420842807546352,0.1260218620300293,1.265542984008789,0.5
71,103.76564732586301,0.005905898287892342,1.153130292892456,0.5
72,-103.25764833257298,0.0915302187204361,1.4931809902191162,0.5
73,-118.58047334159703,0.11649329960346222,1.356637954711914,0.5
74,87.87457253032727,0.19741280376911163,1.32389235496521,0.5
75,-198.55121394273297,0.0807231068611145,1.5461735725402832,0.5
76,69.3372846607801,0.1460830271244049,1.303165078163147,0.5
77,90.2061684934258,-0.004844695329666138,1.812245488166809,0.5
78,-17.580425493158632,-0.012789171189069748,1.9727569818496704,0.5
