path_name,env_step,time_s,progress,reward,x,y,contour_error,velocity,acceleration,jerk,omega,angular_acc,angular_jerk,raw_linear_jerk_demand,raw_angular_jerk_demand,kcm_intervention,disable_kcm,cornerness,lookahead_dist_active
circle,1,0.001,0.0,-711943.0240618762,50.0,0.0,0.0,0.0,0.0,0.0,-3.773441437359247,-3773.441437359247,-3773441.437359247,0.0,-3773441.437359247,0.0,True,0.0,4.5
circle,2,0.002,0.0,-79846.59111256909,50.0,0.0,0.0,0.0,0.0,0.0,-6.283185307179586,-2509.743869820339,1263697.567538908,0.0,1263697.567538908,0.0,True,0.0,4.5
circle,3,0.003,0.00010215354996034876,-2378051.958918312,49.999956345105524,0.032092455140268455,6.147697790564405e-05,32.09248483181,32092.484831809998,32092484.831809998,-1.9156203025318626,4367.565004647724,6877308.874468062,32092484.831809998,6877308.874468062,0.0,True,0.0,4.5
circle,4,0.004,0.0003262731770519167,-333977.4258323704,49.99973488855401,0.10250124387839135,7.067368748013523e-05,70.40913701057434,38316.65217876434,6224167.346954346,-0.13061812703213688,1785.0021754997256,-2582562.8291479982,6224167.346954346,-2582562.8291479982,0.0,True,0.0,4.5
circle,5,0.005,0.000644583604298532,-78375.38624943358,49.99936627979577,0.20250056451400042,2.965457048594592e-05,100.0,29590.86298942566,-8725789.189338684,0.41019118146917694,540.8093085013138,-1244192.8669984117,-8725789.189338684,-1244192.8669984117,0.0,True,0.0,4.5
circle,6,0.006,0.0009628915577195585,-469034.17915505386,49.9986409981277,0.3024979343119204,0.00036804193326814397,100.0,0.0,-29590862.98942566,3.9769755210393707,3566.784339570194,3025975.03106888,-29590862.98942566,3025975.03106888,0.0,True,0.0,4.5
circle,7,0.007,0.0009628915577195585,-571385.2223661233,49.9986409981277,0.3024979343119204,0.00036804193326814397,0.0,-100000.0,-100000000.0,4.565890819085385,588.9152980460142,-2977869.0415241797,-100000000.0,-2977869.0415241797,0.0,True,0.0,4.5
circle,8,0.008,0.0011490087490528822,-433576.4641775301,49.9982356399967,0.36096414376431657,0.00036317063587502923,58.46761465072632,58467.61465072632,158467614.65072632,3.657187714650779,-908.7031044346058,-1497618.40248062,158467614.65072632,-1497618.40248062,0.0,True,0.0,4.5
circle,9,0.009000000000000001,0.0011490087490528822,-192452.8505578035,49.9982356399967,0.36096414376431657,0.00036317063587502923,0.0,-58467.61465072632,-116935229.30145264,3.3388672267990374,-318.3204878517416,590382.6165828643,-116935229.30145264,590382.6165828643,0.0,True,0.0,4.5
circle,10,0.01,0.0014673186233267188,-389274.5589459151,49.99706732321222,0.4609573187108653,0.0005487424695048434,100.0,100000.0,158467614.65072632,1.8557194013846077,-1483.1478254144297,-1164827.3375626882,158467614.65072632,-1164827.3375626882,0.0,True,0.0,4.5
