episode_idx,reward,actor_loss,critic_loss,wall_time
0,-46.13878651297337,-0.10226929932832718,0.715718686580658,0.5268174998927861
1,-21.627729408748944,-0.1491260677576065,0.34815219044685364,0.6527166999876499
2,-117.92361248667179,-0.05328460410237312,0.29038453102111816,0.8527071999851614
3,-65.4636178052503,-0.13631466031074524,0.25596529245376587,0.9969708998687565
4,-17.887635080764923,-0.052474942058324814,0.3725380301475525,1.1018763999454677
5,-40.86293106151578,-0.06610453873872757,0.2385498732328415,1.2397739000152797
6,-39.55606971012047,-0.04224857687950134,0.18404541909694672,1.371030000038445
7,-46.776327760872,-0.06501752883195877,0.22592169046401978,1.4801039998419583
8,-38.90323012918361,-0.08299918472766876,0.4215071499347687,1.583038100041449
9,-30.478623836533146,-0.02357294224202633,0.31899160146713257,1.6837934998329729
10,-56.97877473635344,0.05182480812072754,0.39169207215309143,1.815887999953702
11,-163.8651433239666,-0.008584775030612946,0.5987640023231506,2.0635798999574035
12,-176.9777881997029,0.007510509341955185,0.820257306098938,2.3100606999360025
13,-94.31367951008721,0.0006973296403884888,0.5854018926620483,2.479895900003612
14,-90.46292226382735,-0.03520683944225311,0.4452987611293793,2.6336786998435855
15,-41.21236662344381,-0.045155420899391174,0.45201513171195984,2.772975099971518
16,-51.5705529198903,-0.05727268010377884,0.5208882689476013,3.0440262998454273
17,-63.74816333932199,-0.08521733433008194,0.34485000371932983,3.1636371000204235
18,-46.7600256452663,-0.05183979123830795,0.2873696982860565,3.3932386999949813
19,-66.85996806117207,0.028715625405311584,0.5098839402198792,3.5997778000310063
20,-68.07349609778834,-0.0037456341087818146,0.40721073746681213,3.8544206998776644
21,-71.1710114918281,0.01355685293674469,0.821200430393219,4.213613499887288
22,-12.787599149670928,0.09028494358062744,0.3776363134384155,4.353937400039285
23,-94.53700786542039,-0.016099218279123306,0.45643845200538635,4.532805699855089
24,-38.30062856565553,0.1111331582069397,0.3453940749168396,4.6573786998633295
25,-54.711537266242765,-0.006938492879271507,0.4607508182525635,4.905756899854168
26,-302.850837334916,0.05733076110482216,0.6710833311080933,5.789011599961668
27,-222.90890459953354,0.04646860063076019,0.6745787858963013,6.354787499876693
28,-197.90962590820317,0.022090431302785873,0.6210808753967285,6.788556299870834
29,-34.34834054336896,0.0037826895713806152,0.6971296668052673,6.930719600059092
30,-57.836186323119804,0.013888616114854813,0.5350505709648132,7.068954000016674
31,-45.368358538405914,0.09468916058540344,0.657945990562439,7.421175400028005
32,-61.18254793465931,-0.05096253380179405,0.7002463340759277,7.584951600059867
33,-23.164708983791762,-0.008213508874177933,0.6283547878265381,7.692641099914908
34,-117.24924636527608,0.03387502580881119,0.8047073483467102,7.924993499880657
35,-38.3382755591704,0.06057869270443916,0.7935401797294617,8.241678399965167
36,-135.02179704230102,0.043027363717556,0.8108515739440918,8.62609969987534
37,-50.03485556131298,0.14055481553077698,0.8486132621765137,8.79128609993495
38,-10.53860374530143,0.06488297879695892,0.6600812077522278,9.007660300005227
39,-8.990015236439529,0.0016810093075037003,0.4742504060268402,9.110995600000024
40,-89.86149409964057,0.006128042936325073,0.43800973892211914,9.311681600054726
41,-127.4416161665902,0.008406754583120346,0.591000497341156,9.581223499961197
42,-110.89133011682448,0.0595574676990509,0.5700052976608276,9.867484000045806
43,-120.28454875058601,0.05147615820169449,0.5790817141532898,10.434591199969873
44,-143.98642092597342,0.061190176755189896,0.549367368221283,10.91433579986915
45,-16.604226722746336,0.024592658504843712,0.44268426299095154,11.065885300049558
46,-81.56701580368681,0.06713033467531204,0.47850245237350464,11.760569900041446
47,-26.020815316358785,0.047285046428442,0.40410345792770386,12.121537300059572
48,-15.864593064947806,0.002689983695745468,0.5108656883239746,12.336233499925584
49,-43.34480728503429,0.05561203509569168,0.518157958984375,13.244406299898401
50,-69.06367420181999,0.05476450175046921,0.5660809874534607,13.976380300009623
51,-9.750872696914941,-0.03369910642504692,0.4442160725593567,14.206905900035053
52,-65.3651010534389,0.023860422894358635,0.5811145901679993,14.61147279990837
53,-80.7759989106512,0.036029744893312454,0.4604319632053375,15.261633799877018
54,-17.00851451623614,0.008448949083685875,0.5689163208007812,17.64915439998731
55,-37.36821781429416,0.04707551747560501,0.4968489408493042,18.285924499854445
56,-63.215157290698926,0.021335702389478683,0.5989710688591003,20.013560799881816
57,-19.34349067077358,-0.019731178879737854,0.460752010345459,20.46938079991378
