x,y
0.0,0.0
1.999999999999e-05,2.0000000002792228e-11
7.999999999972e-05,2.0000000000103693e-10
0.00015999999999907999,5.200000000093855e-10
0.00023999999999843997,8.400000000177339e-10
0.00029999999999817,1.0200000000159786e-09
0.00035999999999814,1.0800000000243553e-09
0.00039999999999814,1.0800000000243553e-09
0.00039999999999814,1.0800000000243553e-09
0.00039999999999814,1.0800000000243553e-09
0.00039999999999814,1.0800000000243553e-09
0.00041999999999778,9.600000000260655e-10
0.00047999999999478,3.6000000003213483e-10
0.0005999999999846401,-1.1999999999288161e-09
0.00075999999996664,-3.599999999819012e-09
0.00097999999993848,-7.119999999672346e-09
0.0012799999998898799,-1.2519999999336187e-08
0.00167999999980168,-2.091999999864947e-08
0.00215999999965168,-3.2919999997371504e-08
0.0027399999993906804,-5.0319999994875494e-08
0.0034399999989370806,-7.551999998953522e-08
0.004279999998160501,-1.1163999997823052e-07
0.005279999996960001,-1.6063999995881015e-07
0.006459999995239561,-2.2435999992784045e-07
0.0078399999929184,-3.043999998831213e-07
0.0094399999897432,-4.0519999981632085e-07
0.01127999998536308,-5.321599997153475e-07
0.01337999997961328,-6.875599995737911e-07
0.015759999972373318,-8.731999993850771e-07
0.018439999963142058,-1.095639999129827e-06
0.02143999995178856,-1.3566399988010862e-06
0.024739999937822957,-1.660239998372745e-06
0.028359999920439714,-2.014999997804644e-06
0.032319999898610216,-2.4307999970406978e-06
0.036639999871996856,-2.9103199960558834e-06
0.04133999983927546,-3.4649199947691355e-06
0.046439999798791654,-4.107519993068043e-06
0.05195999974849065,-4.852719990805703e-06
0.05791999968583615,-5.716919987776446e-06
0.0643399996077176,-6.71843998371457e-06
0.0712399995126494,-7.863839978454892e-06
0.0786399993967321,-9.173639971614822e-06
0.08655999925527694,-1.0670519962704863e-05
0.09501999908267601,-1.237943995108149e-05
0.10403999887225746,-1.4327759935931301e-05
0.11363999861612466,-1.654535991620783e-05
0.12379999830619894,-1.9054879890689458e-05
0.13453999793193142,-2.1890239857754368e-05
0.14583999748262083,-2.507683981551797e-05
0.1577199969444509,-2.8652719761520217e-05
0.17019999630946228,-3.263383969400201e-05
0.18329999556116408,-3.7061639609695994e-05
0.1970399946806774,-4.198055950462264e-05
0.2114399936464622,-4.743815937396865e-05
0.2265199924460867,-5.345507921431593e-05
0.24225999107100885,-6.003439902271872e-05
0.25867998951032073,-6.71935187959004e-05
0.27575998774232724,-7.496491852775633e-05
0.29347998574328976,-8.338191821123818e-05
0.3118599834824028,-9.249839783743915e-05
0.33091998092527514,-0.00010237147739590879
0.3506399780394405,-0.00011303999687549907
0.3710399747833456,-0.00012456599626226635
0.3921399711108907,-0.00013701499554001411
0.413919966978615,-0.00015043147469151908
0.4363999623314484,-0.00016488611369548022
0.459599957108653,-0.000180453312527317
0.4835399512433532,-0.0001972113111587505
0.5082399446980511,-0.00021519290957042533
0.5336799374088682,-0.0002344509877311245
0.5598799292951347,-0.00025507038560261834
0.5868599202686525,-0.00027714002314140307
0.6146399102331281,-0.00030075302029799875
0.6432398990835761,-0.00032600681701631294
0.6726798867056909,-0.00035300329323280106
0.7029398729933124,-0.00038181080888140137
0.7340398578142744,-0.0004125376038824377
0.7659998410252884,-0.0004452965981461952
0.7988398225409513,-0.00048013983160890037
0.8325798022024139,-0.0005171863441649894
0.8672397798381206,-0.0005565600956963698
0.9027997553741058,-0.0005982719661309428
0.939279728624766,-0.0006424492353331281
0.9766996993903949,-0.0006892242231521468
1.015079667555264,-0.0007386576494842701
1.054399632935405,-0.0007908352741707458
1.0946795953000144,-0.0008458980170215566
1.135899554441438,-0.0009039357578452666
