episode_idx,env_step,reward,contour_error,jerk,kcm_intervention
0,1,-0.1960478794159016,0.003000000000000001,3.0,2.0512254071235656
0,2,-3.606816803641133,0.003000000000000001,3.0,1.423569700717926
0,3,0.8789975186924271,0.003000000000000001,3.0,1.6418272924423216
0,4,-2.555646386382761,0.0024764278068814954,3.0,3.5374235868453976
0,5,-0.5761296367375085,0.0016910695172037374,3.0,2.6981183767318724
0,6,2.7862213327801943,0.0012920799886440618,-3.0,1.0930337262153627
0,7,-2.216012723483862,0.006314546098221086,3.0,3.326934175491333
0,8,-1.1450967917972448,0.015094937012703976,-3.0,2.1014814043045043
0,9,-0.5457511126411566,0.026428785949382694,-3.0,1.0586732554435732
0,10,-0.27808556135714124,0.041915797988365554,-3.0,1.1504141592979433
0,11,-3.467267903363314,0.05755924449238864,-3.0,1.1243712604045868
0,12,-5.645816976314279,0.07320269099641173,-3.0,1.7850453853607178
0,13,-1.8483619502235802,0.08884613750043482,0.0,0.5308014154434204
0,14,-5.291883529918223,0.10402028060933721,-3.0,0.9959528756141662
0,15,-6.603954923577434,0.1191944237182396,3.0,1.4121043968200684
0,16,-7.072107202566167,0.13227669520848576,-3.0,1.5023983860015868
0,17,-5.271016881045087,0.14452392809297152,-3.0,0.5398257303237914
0,18,-5.045531437307323,0.15551860306881668,-3.0,0.40600675582885715
0,19,-5.878184715726695,0.16567823943890145,3.0,1.093852062225342
0,20,-7.538653396119027,0.17420909347726177,3.0,1.633697295188904
0,21,-7.306539530841592,0.1820087314551912,-3.0,1.415277554988861
0,22,-5.982020890534299,0.18924249658393413,1.356725215911898,1.2390557289123532
0,23,-6.63377865229538,0.19627599689370603,3.0,0.9715783691406241
0,24,-7.438025073681841,0.20274362435429144,-3.0,1.2856700062751771
0,25,-6.845272973272582,0.20990086562025115,3.0,0.9099588012695297
0,26,-6.2081785841573165,0.21724692654166003,3.0,0.5263065958023063
0,27,-9.85697936653112,0.22436428781563791,-3.0,2.280172991752627
0,28,-7.85227383991447,0.23163803310563083,-3.0,1.1971908426284803
0,29,-9.087880120174988,0.2386547135838608,3.0,1.7479513764381385
0,30,-9.721820537992132,0.24508597591554562,3.0,2.0538843560218787
0,31,-9.050282380425344,0.2521235772055597,3.0,1.7540841627120942
1,1,1.8876073587356488,0.003000000000000001,3.0,1.0093977880477905
1,2,-6.606096092979472,0.0028429283420644495,3.0,2.934469709396362
1,3,-1.4263216052389596,0.002214737401419432,3.0,2.791140217781067
1,4,2.4046027727415877,0.0006446587141311166,3.0,1.0195759952068328
1,5,0.4636281294098129,0.002494382604354523,3.0,1.9428205370903013
1,6,1.8951588962615529,0.008452505010610772,-3.0,0.9068758082389832
1,7,3.770666301480897,0.018472968279735484,3.0,0.4458994197845457
1,8,-1.3920341152529119,0.03161346334311488,-3.0,1.209722992181778
1,9,-5.756358441414974,0.04710047538209774,3.0,2.609096268415451
1,10,-8.935114469013877,0.06274392188612082,-3.0,3.7071261405944824
1,11,-5.043252855737741,0.07838736839014392,-3.0,1.3584680557250977
1,12,-8.442793731540908,0.09403081489416701,-3.0,2.7241668701171875
1,13,-8.952803396865084,0.1096742613981901,-3.0,2.702277898788452
1,14,-5.941906727146462,0.12359157149419664,-3.0,0.9905886769294738
1,15,-7.499781305902615,0.137091362287323,-3.0,1.648528344631195
1,16,-6.000340288354218,0.1481814725371914,-3.0,0.8753662562370297
1,17,-7.855921561958812,0.15675280652513898,-3.0,1.8667999577522274
1,18,-8.111853616683517,0.1620542985296925,3.0,2.0851225459575655
