episode_idx,reward,actor_loss,critic_loss,wall_time
0,-1029.4782652521724,-0.061265408992767334,0.6392747759819031,0.7477574001532048
1,-1015.7500479884683,-0.05056624859571457,0.5176527500152588,1.1201361001003534
2,-587.0071542293417,-0.0477462038397789,0.5047436356544495,1.749824499944225
3,-1129.069687638536,-0.038544218987226486,0.3741193413734436,2.3483466000761837
4,-833.9854166387754,-0.047757841646671295,0.46450480818748474,2.8435188001021743
5,-1852.55379917169,-0.054752789437770844,0.5122999548912048,3.3611298000905663
6,-1042.8475169538633,-0.04266859591007233,0.5297558903694153,4.009023100137711
7,-1367.956654860181,-0.0407610759139061,0.4778060019016266,4.742036400130019
8,-984.0142511329809,-0.046178169548511505,0.5337573289871216,5.309200300136581
9,-1171.4565454169676,-0.02720220573246479,0.6073595881462097,6.4433152000419796
10,-1488.1166376092738,-0.02891671657562256,0.576179027557373,7.027028199983761
11,-3482.9254931319174,-0.009085753932595253,0.7190722823143005,8.085140800103545
12,-4106.6453503421935,-0.022794341668486595,0.5684695243835449,9.837077799951658
13,-1400.2501370216312,-0.03325706720352173,0.6332981586456299,10.719816999975592
14,-579.0293770734322,-0.03991406783461571,0.6921419501304626,11.422709400067106
15,-4674.356439504392,-0.02382190339267254,0.535247266292572,13.122088500065729
16,-1373.8833867832477,-0.028277095407247543,0.6317154169082642,14.148903799941763
17,-1562.546278827204,-0.005020913667976856,0.6820836663246155,14.893380300141871
18,-2780.108261634437,-0.02351442165672779,0.6833603382110596,15.611103300005198
19,-1978.8253975076323,-0.023308999836444855,0.66469407081604,16.2935781001579
20,-549.840074640651,-0.018453899770975113,0.6380394697189331,17.39863570011221
21,-814.9512438504626,-0.029941484332084656,0.6317258477210999,18.56719690002501
22,-1546.0290044650549,0.00953664444386959,0.6527156829833984,19.317518300144002
23,-537.9337436824812,-0.023386899381875992,0.7369158267974854,20.013590299990028
24,-1674.693809334699,-0.014746611006557941,0.7935895323753357,20.7479354001116
25,-1006.9747730759957,-0.028986314311623573,0.7990260124206543,21.423146000131965
26,-1827.554537575932,-0.028434213250875473,0.703597366809845,22.20398120000027
27,-1192.3703585075398,-0.02270752564072609,0.7386069297790527,23.044652299955487
28,-1491.6254502546603,-0.022720463573932648,0.8727296590805054,23.934033300029114
29,-212.14063002297394,-0.02131802774965763,0.9031170010566711,24.79574600001797
30,153.49509689631392,-0.013104592449963093,0.9201478362083435,25.885180999990553
31,-333.0393814320195,-0.015385736711323261,0.7016275525093079,26.887274600099772
