L,alpha,corner_phase,dist_to_turn,e_n,exit_timer,progress,reward,seed,step,tag,toggle_count,turn_sign,v_ratio_exec,w_center
1.5012068764892563,-0.20697439159990472,0,1.7591477229573482,0.060183768730693886,-1,0.12453914189362786,-3.9637280517795905,1042,16,square_0,0,1,0.8499999999999994,0.0
1.5019114188054354,-0.2462707314727841,0,1.68067655759114,0.07574899298443309,-1,0.133258160267651,-4.602896607581985,1042,17,square_0,0,1,0.7999999999999993,0.0
1.5028503593365794,-0.2796715335121145,0,1.605012042322362,0.09251595839683982,-1,0.14166532863084855,-4.485177778130712,1042,18,square_0,0,1,0.7749999999999999,0.0
1.5040023155667044,-0.3098828335972912,1,1.5340511432785473,0.10964928285222662,-1,0.14954987296905017,-6.17782194516843,1042,19,square_0,1,1,0.7299999999999999,0.0
1.5053339186996952,-0.34014415443662127,1,1.4692335630240914,0.12661045291673445,-1,0.15675182633065637,-5.883622745315824,1042,20,square_0,1,1,0.6699999999999998,0.0
1.5067991830876406,-0.37377734541416885,1,1.4120301458306244,0.14298174062998892,-1,0.16310776157437493,-5.5874020704495555,1042,21,square_0,1,1,0.5949999999999998,0.0
1.48618020920828,-0.4028263764003732,1,1.359633921964666,0.15970405280828442,-1,0.16892956422614808,-7.280072517232751,1042,22,square_0,1,1,0.5499999999999997,0.0
1.434762247666434,-0.42008566349627774,1,1.3106937783415624,0.17727853266260696,-1,0.17436735796204847,-2.99325491775424,1042,23,square_0,1,1,0.5200000000000004,0.0
1.3861547809690125,-0.44035531904703973,1,1.2638455473588013,0.19613306139672984,-1,0.17957271696013305,-5.1308906857318055,1042,24,square_0,1,1,0.5050000000000007,0.0
1.3388176932471405,-0.45956318022389286,1,1.2177125092898056,0.2166755246989876,-1,0.18469861007891034,-5.131959810919963,1042,25,square_0,1,1,0.505000000000001,0.0
1.291243745080678,-0.4734499027299308,1,1.1708908192359058,0.2392969601197683,-1,0.1899010200848992,-5.024499372827331,1042,26,square_0,1,1,0.5200000000000014,0.0
1.2419908860823778,-0.4799500063619466,1,1.1219743220384713,0.264440076512399,-1,0.1953361864401697,-2.240655897775635,1042,27,square_0,1,1,0.55,0.0
1.1924130875491141,-0.48297692931839276,1,1.0723011797835407,0.2913627238287649,-1,0.2008554244684953,-4.797307087148782,1042,28,square_0,1,1,0.5649999999999987,0.0
1.1437709805193663,-0.4829166824657851,1,1.0231522299666904,0.31923081906149864,-1,0.20631641889258978,-0.8902232252055563,1042,29,square_0,1,1,0.5649999999999974,0.0
1.0972448201094886,-0.48008628228207506,1,0.9757578328575109,0.3471372900432871,-1,0.21158246301583195,-0.9276355780224913,1042,30,square_0,1,1,0.55,0.0
1.05146725177043,-0.4738688516606988,1,0.9287485404883034,0.3756877091461016,-1,0.21680571772352167,-1.0227174621416382,1042,31,square_0,1,1,0.55,0.0
1.0063805104859724,-0.46408250770031234,1,0.8820566533911345,0.40475431677935053,-1,0.22199370517876266,0.9528607333606384,1042,32,square_0,1,1,0.55,0.0
0.9619429248086733,-0.4505232055327584,1,0.8356132394230755,0.4342163143184095,-1,0.22715408450854696,0.8543568117812549,1042,33,square_0,1,1,0.55,0.0
0.9181325844068692,-0.4329556536512067,1,0.7893498070485951,0.46396013426359944,-1,0.23229446588348923,0.6710869277946784,1042,34,square_0,1,1,0.55,0.0
0.8749515117533369,-0.41110286726854683,1,0.7431997668410193,0.4938795892860281,-1,0.23742224812877544,0.3282489845763126,1042,35,square_0,1,1,0.55,0.0
0.8324305519422971,-0.38463433202928066,1,0.6970996658397444,0.5238759338578632,-1,0.24254448157336153,-0.26941302295227376,1042,36,square_0,1,1,0.55,0.0
0.7906352358149011,-0.3531529667090947,1,0.6509901891552636,0.5538578644141722,-1,0.24766775676052605,-1.167953693602718,1042,37,square_0,1,1,0.55,0.0
0.7496729068180097,-0.3161815098688239,1,0.6048169313319316,0.5837414763441267,-1,0.2527981187408963,-2.32189365330441,1042,38,square_0,1,1,0.55,0.0
0.7097014114245193,-0.27314977396028794,1,0.5585309466201456,0.6134501891950789,-1,0.2579410059310947,-3.6417525565988633,1042,39,square_0,1,1,0.55,0.0
1.627739727669661,0.6066279256261753,0,2.2370853542706386,0.6320890926397182,0,0.4047682939699288,2.347267413794055,1042,40,square_0,2,1,0.55,0.0
1.6106279745221974,0.6429995350272688,0,2.2088937097302828,0.5866195294340946,1,0.4079006989188572,-8.682165703742575,1042,41,square_0,2,1,0.535,0.04
1.5953266632739207,0.687387201836561,0,2.1831047934052634,0.5432008491826039,2,0.4107661340660816,-8.72669868590474,1042,42,square_0,2,1,0.505,0.08
1.5820693682992932,0.7426432525746809,0,2.160864039538746,0.5029348726335496,3,0.4132373289401391,-8.823093529522492,1042,43,square_0,2,1,0.45999999999999996,0.12
1.5710293478323758,0.8115113727902892,0,2.1431981249979137,0.4670473335226548,4,0.4152002083335649,-8.991357832687148,1042,44,square_0,2,1,0.39999999999999997,0.16
1.5623643739579647,0.8950735447496116,0,2.1307751060248177,0.4370153738863922,5,0.41658054377502,-7.6496124033578505,1042,45,square_0,2,1,0.32499999999999996,0.19999999999999998
1.5558707774536042,0.9929782202966679,0,2.1231720149091604,0.41319955969734945,6,0.4174253316767597,-2.214304929749379,1042,46,square_0,2,1,0.25,0.24
1.5510484657580286,1.0945062446011171,0,2.1190438556121505,0.3946534468750218,7,0.41788401604309416,-8.436105453452644,1042,47,square_0,2,1,0.19000000000000006,0.27999999999999997
1.547452191682114,1.1934928950470916,0,2.117178275064978,0.3802739611671804,8,0.4180913027705578,-8.717640700158531,1042,48,square_0,2,1,0.1450000000000001,0.32
1.544668472578578,1.2907041303118971,0,2.116729677726618,0.36878271404478236,9,0.41814114691926446,-8.91890735447391,1042,49,square_0,2,1,0.11500000000000016,0.36
1.5423146109875614,1.3869922562016903,0,2.1172392732698135,0.358795706866335,10,0.4180845251922427,-9.043349380866406,1042,50,square_0,2,1,0.10000000000000021,0.39999999999999997
1.5400414495184365,1.4832448231817734,0,2.1186444240598195,0.3488949214804502,11,0.41792839732668646,-9.10271756780887,1042,51,square_0,2,1,0.10000000000000027,0.43999999999999995
1.537543988821634,1.580336401778066,0,2.121277155855224,0.3377003369283793,12,0.41763587157164156,-5.116283646243094,1042,52,square_0,2,1,0.11500000000000032,0.48
1.5345806305045449,1.6790838214355812,0,2.125851879938473,0.3239409074503037,13,0.41712756889572494,-5.121960499085952,1042,53,square_0,2,1,0.14500000000000038,0.52
1.530998492183259,1.7802044759794038,0,2.1334425588172747,0.30652305470781815,14,0.41628416013141367,-5.215876410308008,1042,54,square_0,2,1,0.19000000000000045,0.5599999999999999
1.5267594656214447,1.8842764501981346,0,2.145449728171746,0.2845952667643652,15,0.4149500302031391,-5.300676087315614,1042,55,square_0,2,1,0.25,0.6
1.5223834281874162,1.990086053428266,0,2.1618864330358734,0.2600986397881959,16,0.4131237296626805,-5.436824210992578,1042,56,square_0,2,1,0.29499999999999954,0.64
1.5182731621154435,2.096473678397582,0,2.1823470035029944,0.23484759909360298,17,0.4108503329441115,-5.593876335642262,1042,57,square_0,2,1,0.32499999999999907,0.6799999999999999
1.514692775380198,2.202380032052192,0,2.206039550927266,0.2104618820332287,18,0.40821782767474796,-5.757856751618689,1042,58,square_0,2,1,0.33999999999999864,0.72
1.511772649352832,2.3066955484648597,0,2.231823464183064,0.18829907947539626,19,0.4053529484241038,-6.139973857140706,1042,59,square_0,2,1,0.3399999999999982,0.7599999999999999
1.5095249561401514,2.405172107309239,0,2.258198322138512,0.16930916457748424,20,0.4024224086512762,-10.183655015371693,1042,60,square_0,2,1,0.32499999999999774,0.7999999999999999
1.5078851142446226,2.4938489165274618,0,2.2834179639690095,0.15400492771505325,21,0.3996202262256654,-10.332655865813367,1042,61,square_0,2,1,0.29499999999999726,0.84
1.5067543300379926,2.569027440105451,0,2.305617675447137,0.14250828427934126,22,0.39715359161698455,-10.365568744317423,1042,62,square_0,2,1,0.25,0.8799999999999999
1.505936535359789,2.6351119226722677,0,2.325726580711485,0.13358461188119142,23,0.39491926880983474,-10.45158205120833,1042,63,square_0,2,1,0.22000000000000275,0.92
1.505311070582235,2.696289073456045,0,2.3449032335410482,0.12633851042907063,24,0.39278852960655,-10.535006529997956,1042,64,square_0,2,1,0.20500000000000548,0.96
1.5048032071047779,2.7543006891724655,0,2.3644424402793556,0.12013613991146155,25,0.39061750663562694,-8.041026430420839,1042,65,square_0,2,1,0.20500000000000823,1.0
1.504368534966981,2.8092515731934693,0,2.385724839160743,0.11456303504491006,26,0.3882527956488061,-6.76776530444131,1042,66,square_0,2,1,0.22000000000001096,1.04
1.5039855589492637,2.8615420116822534,0,2.4101899361439862,0.10941920091067692,27,0.38553445153955684,-6.863594466885628,1042,67,square_0,2,1,0.25,1.08
1.5036832942950158,2.9110373356409402,0,2.4363491417918395,0.1051829337008261,28,0.38262787313423985,-6.765849959532492,1042,68,square_0,2,1,0.264999999999989,1.1199999999999999
1.5034724526699068,2.9579446444964503,0,2.4626720606322987,0.10212451193159788,29,0.3797031043741888,-7.01406561175417,1042,69,square_0,2,1,0.26499999999997803,1.16
1.50335120163442,3.00271289919859,0,2.4876071144518184,0.1003236535202725,30,0.37693254283868666,-7.1812519159464046,1042,70,square_0,2,1,0.25,1.2
1.5033025172770138,3.0460036305113096,0,2.5125963899378063,0.09959145772308853,31,0.3741559566735769,-3.367103698936395,1042,71,square_0,2,1,0.25,1.2
1.5033185902096127,3.084279185501904,0,2.5390952819866306,0.09983378020399991,32,0.3712116353348186,-9.190455511608894,1042,72,square_0,2,1,0.265,1.2
1.5033966250324993,3.11397184668379,0,2.5685721401669412,0.10100204037102767,33,0.36793642887033967,-8.98586908901604,1042,73,square_0,2,1,0.29500000000000004,1.2
1.5035315111631948,3.13155209079624,0,2.6025139545338174,0.10299031537326497,34,0.364165116162909,-8.751177155367927,1042,74,square_0,2,1,0.3400000000000001,1.2
1.503703994061232,3.133632605093105,0,2.64243649484886,0.10547844213727275,35,0.35972927835012647,-8.472592365718128,1042,75,square_0,2,1,0.4000000000000001,1.2
1.503850692365059,3.117990090147554,0,2.685574177849663,0.10754954638151659,36,0.3549362024611484,-9.033312223435205,1042,76,square_0,2,1,0.43187372778027094,1.2
1.5038996014637496,3.0852692300591364,0,2.7289770961823403,0.10823128606290178,37,0.35011365597973976,-5.701816946067129,1042,77,square_0,2,1,0.434082721239422,1.2
1.5037912617457978,3.0360060080525626,0,2.772820961332924,0.10671531709656845,38,0.3452421154074527,-1.6259304772595102,1042,78,square_0,2,1,0.4387006579946584,1.2
1.3389263862746663,2.96240252316906,0,2.982139297976612,0.06283582147943961,39,0.32198452244704295,0.25634376587987046,1042,79,square_0,2,1,0.4457870412580609,1.2
1.3857424045468536,2.8877460651029905,0,2.9746367996313245,0.02285609806690477,40,0.3228181333742971,-6.08067626317577,1042,80,square_0,2,1,0.4067758308409958,1.2
1.4360134705682874,2.807997270288608,0,2.963378576691837,-0.01696941811152966,41,0.32406904703424017,-5.819838743041708,1042,81,square_0,2,1,0.4138622141043983,1.2
1.4920590610855877,2.730756785990808,0,2.947620356190559,-0.058146346972426384,42,0.32581996042327105,-5.698209030976568,1042,82,square_0,2,1,0.44089238865989167,1.2
1.5534439419120616,2.655723798060098,0,2.9271687859415954,-0.09989644599537395,43,0.3280923571176003,-4.586613430447067,1042,83,square_0,2,1,0.4649018707291058,1.2
1.622086896033057,2.5831313020365254,0,2.901023559961326,-0.1429742090899333,44,0.33099738222651914,-7.178578660762119,1042,84,square_0,2,1,0.50391135279832,1.2
1.687917601619142,2.513257288540247,0,2.880000000000001,-0.18787427755501682,45,0.3333333333333331,-4.087184303143978,1042,85,square_0,2,1,0.5579208348675342,1.2
1.7356098365992012,2.447032329544034,0,2.880000000000001,-0.2347791752540953,46,0.3333333333333331,-4.954112146432605,1042,86,square_0,2,1,0.6269303169367484,1.2
1.7866291749497605,2.38514981376974,0,2.880000000000001,-0.2835144052334072,47,0.3333333333333331,-5.7306867360098535,1042,87,square_0,2,1,0.7109397990059625,1.2
1.8413000220667288,2.32809954799556,0,2.880000000000001,-0.3335119385078547,48,0.3333333333333331,-6.501109270344936,1042,88,square_0,2,1,0.8099492810751766,1.2
1.896952976149397,2.274503660418401,0,2.880000000000001,-0.3813346162474537,49,0.3333333333333331,-9.136087567220104,1042,89,square_0,2,1,0.8789587631443907,1.2
1.9512626336975054,2.2229731731826226,0,2.880000000000001,-0.4241551116219512,50,0.3333333333333331,-9.413829172773752,1042,90,square_0,2,1,0.9179682452136048,1.2
2.0022100199694006,2.1721555565645234,0,2.880000000000001,-0.4598513104352539,51,0.3333333333333331,-9.292677367974829,1042,91,square_0,2,1,0.9269777272828189,1.2
2.0480702442694043,2.120742591026927,0,2.880000000000001,-0.48708307914221377,52,0.3333333333333331,-8.783223053644564,1042,92,square_0,2,1,0.905987209352033,1.2
2.087429990490352,2.0674534955363404,0,2.880000000000001,-0.5053489504654722,53,0.3333333333333331,-7.92287461389796,1042,93,square_0,2,1,0.8549966914212471,1.2
2.1212017812699813,2.0129657148127373,0,2.880000000000001,-0.5155963728233022,54,0.3333333333333331,-5.191404355119786,1042,94,square_0,2,1,0.82,1.2
2.1506750209139085,1.95854269399425,0,2.880000000000001,-0.5184724233097179,55,0.3333333333333331,-6.257966453688266,1042,95,square_0,2,1,0.8150033085787528,1.2
2.1761435024469025,1.9045738514600865,0,2.880000000000001,-0.5139889443761705,56,0.3333333333333331,-3.7223253994847387,1042,96,square_0,2,1,0.82,1.2
2.1973771978966377,1.8507956340710958,0,2.880000000000001,-0.5021645949609198,57,0.3333333333333331,-3.700183081662637,1042,97,square_0,2,1,0.82,1.2
2.214328195710849,1.7971687952932616,0,2.880000000000001,-0.48309508766205184,58,0.3333333333333331,-3.5141176494671913,1042,98,square_0,2,1,0.82,1.2
2.2269583823479353,1.7436565515237596,0,2.880000000000001,-0.4569347812543031,59,0.3333333333333331,-3.841292602565534,1042,99,square_0,2,1,0.82,1.2
2.2352394341463295,1.6902239438753712,0,2.880000000000001,-0.4238954312267139,60,0.3333333333333331,-3.9858215455771577,1042,100,square_0,2,1,0.82,1.2
2.239152814204281,1.636837261309127,0,2.880000000000001,-0.38424447572062803,61,0.3333333333333331,-3.9304475578400058,1042,101,square_0,2,1,0.82,1.2
2.238689771636378,1.5834635048582095,0,2.880000000000001,-0.3383028707425707,62,0.3333333333333331,-3.709108539311997,1042,102,square_0,2,1,0.82,1.2
2.2338513415707735,1.5300698749800938,0,2.880000000000001,-0.2864424921749494,63,0.3333333333333331,-3.2871023178096617,1042,103,square_0,2,1,0.82,1.2
2.2246483451380046,1.4766232653438909,0,2.880000000000001,-0.22908312561408845,64,0.3333333333333331,-2.6092771008805116,1042,104,square_0,2,1,0.82,1.2
2.211101389539247,1.4230897467103123,0,2.880000000000001,-0.1666890684014573,65,0.3333333333333331,-1.5921770217182694,1042,105,square_0,2,1,0.82,1.2
2.1932408691246583,1.3694340240215812,0,2.880000000000001,-0.0997653713530648,66,0.3333333333333331,-0.11273696035007856,1042,106,square_0,2,1,0.82,1.2
2.1711069693174414,1.3156188483434175,0,2.880000000000001,-0.028853750608469453,67,0.3333333333333331,2.0076684407797436,1042,107,square_0,2,1,0.82,1.2
2.1760380785031876,1.2499302823311558,0,2.834653376791268,-1.576433226970254,68,0.3383718470231923,-9.446709920049232,1042,108,square_0,2,1,0.82,1.2
