step,segment_idx,progress,dist_to_turn,v_ratio_exec,v_ratio_cap,v_cap_w_min,v_cap_wdot_min,v_cap_wddot_min,alpha_max_ahead,kappa_max_ahead
62.0,34.0,0.7540587438785303,0.023390902455311814,1.0,1.0,45.98550871222791,6.782234830576493,2.676412306719517,0.01631370004069943,0.032617971541379034
63.0,35.0,0.7707250300227342,0.033173397048056004,1.0,1.0,48.92754132520198,6.9957095292390505,2.732252384060526,0.015332208557498284,0.03065657974695876
64.0,36.0,0.787391360459277,0.04362066158388493,1.0,1.0,52.047403311425995,7.215197062216655,2.789079069323088,0.014412699183369071,0.028818881580349738
65.0,37.0,0.8040577300326351,0.054348460498078344,1.0,1.0,55.36657504613588,7.441608698320941,2.8471005559782143,0.013548288709158918,0.027091158016819345
66.0,38.0,0.8207241341873642,0.06521686620229974,1.0,1.0,58.89776551355508,7.675159426129412,2.9063406765750863,0.012735683335256098,0.02546685921198965
67.0,39.0,0.8373100738526644,0.07616447519980735,0.9951702300468838,1.0,62.65449532490723,7.916071204393295,2.9668238620999827,0.011971784835967725,0.02393982008356231
68.0,40.0,0.8539011234166745,0.08764154323908875,0.9954752231246092,1.0,66.62099438622012,8.1627264026176,3.0281185198344036,0.011258773999657912,0.0225144249620486
69.0,41.0,0.8704969712309953,0.09912082610033002,0.9957617017042648,1.0,70.85114265827961,8.417820765978547,3.090866155170866,0.0105863743979846,0.021170147616272228
70.0,41.0,0.8870973134203662,0.11059334273619441,0.996030111031718,1.0,75.35148469917033,8.680987082085649,3.1549401724237236,0.009953937440751126,0.019905707956565533
71.0,42.0,0.9036995657320297,0.012758829266228684,0.996143608556163,1.0,80.13925365992895,8.9524758796847,3.220367000335307,0.00935911234994169,0.018716419136011075
72.0,43.0,0.9203058847406508,0.023166579479567875,0.9963866299978253,1.0,85.23168249235336,9.232486155069212,3.2871595617302924,0.008799797149602995,0.017598089401227927
73.0,44.0,0.9369122445094397,0.03426325292568796,0.9963882068988807,1.0,81.2440764944235,8.814894754649838,3.1401846947270404,0.008828552387319277,0.018461884492298443
74.0,45.0,0.9535010704297708,0.0455528135321954,0.995335401849478,1.0,49.61449986901534,6.129036332087438,2.27990267359365,0.011444984301779648,0.03023209725906886
75.0,46.0,0.9700605796157761,0.05702489753086407,0.9935757111821212,1.0,26.452886010329934,3.8422787481435874,1.5085407893240752,0.015822925278470734,0.05670358790070185
76.0,47.0,0.9839833255770212,0.06871132855809924,0.8353685942229324,0.8353685942229324,10.830615849037372,1.972989192779573,0.8353685942229324,0.024888782516494956,0.1384952795198133
77.0,47.0,0.9900205798002141,0.09621974869585379,0.3622367544261201,0.3622367544261201,3.080352060011784,0.769922984601821,0.3622367544261201,0.04685530219862155,0.4869563252591984
78.0,47.0,0.9932370920763823,0.06006021204543239,0.19299150190255443,0.19299150190255443,1.1956170118756353,0.37896968548520177,0.19299150190255443,0.07535167646754104,1.254581349616171
79.0,47.0,0.9951592842693011,0.04084180776880493,0.11533197840809131,0.11533197840809131,0.5518112655172597,0.2123062393379745,0.11533197840809131,0.11102381003087558,2.7183197261887306
80.0,47.0,0.9962871542083832,0.029407451289209782,0.0676724549136282,0.0743760169440064,0.2854534053939437,0.1295720426207855,0.0743760169440064,0.1545354432825672,5.2547970569014595
81.0,47.0,0.9971206999062856,0.02274473973011268,0.05001293141916509,0.05275390005153558,0.1702758370468827,0.08800999484102191,0.05275390005153558,0.2003725620372343,8.809234802417459
82.0,47.0,0.9977572684580788,0.017871268488257534,0.03819425699334033,0.03819425699334033,0.10467300428783344,0.06116599321682529,0.03819425699334033,0.25611571048369797,14.330341481383723
83.0,47.0,0.9982251228358775,0.0142094176565601,0.028071367934502087,0.028071367934502087,0.06573390318797384,0.043221302261588095,0.028071367934502087,0.3242714112043332,22.819273792044118
84.0,47.0,0.9985802734496886,0.011583169773070544,0.021309116468106352,0.021309116468106352,0.04327058194945845,0.031661032734265675,0.021309116468106352,0.4015720005487218,34.66558315488963
85.0,47.0,0.9988577761948583,0.009657764031255265,0.016650226778747338,0.016650226778747338,0.02969330432811178,0.02394873385000312,0.016650226778747338,0.48792635538259077,50.51643810778542
86.0,47.0,0.9990804749955634,0.008224166249528394,0.01336197775348431,0.01336197775348431,0.021163121323263232,0.018657386104245596,0.01336197775348431,0.5829834366946507,70.87801255422691
87.0,47.0,0.9992637712463268,0.007146636934666012,0.010997815895907932,0.010997815895907932,0.015626695413558662,0.0149451208499168,0.010997815895907932,0.6860986924338448,95.9895835092437
88.0,47.0,0.9994183591233039,0.0063341479820439184,0.009275307025223695,0.009275307025223695,0.011933277016989067,0.012295295241378198,0.009275307025223695,0.7963212354776967,125.69891622654998
89.0,47.0,0.999551861768614,0.005724014261745605,0.008010188399190305,0.008010188399190305,0.009411915694765554,0.01038016759664147,0.008010188399190305,0.9124095048482648,159.37244225660785
90.0,47.0,0.9996698460169114,0.005272128651048711,0.007079081103155996,0.007079081103155996,0.00765790395968348,0.00898592842980901,0.007079081103155996,1.0328796205637634,195.87605175504117
91.0,47.0,0.9997764718648555,0.004946931376590527,0.0063975745390412045,0.0063975745390412045,0.006419859778838048,0.007969768600561037,0.0063975745390412045,1.1560839782802566,233.64996203260228
92.0,47.0,0.9998687650023967,0.004725572181406613,0.0055376087184220955,0.0055376087184220955,0.0055376087184220955,0.0072344135507018785,0.005906904361539445,1.2803104383937098,270.8750420506067
93.0,47.0,0.9999511212669105,0.004597681094967363,0.004941394121154971,0.004941394121154971,0.004941394121154971,0.006740764694545671,0.005583741583541681,1.39596669494453,303.5580563462534
94.0,47.0,1.0,0.004537896053394915,0.004528613045306988,0.004528613045306988,0.004528613045306988,0.00641098670497002,0.005376599450712441,1.5034060078488993,331.2272389944732
