step,segment_idx,progress,dist_to_turn,v_ratio_exec,v_ratio_cap,v_cap_w_min,v_cap_wdot_min,v_cap_wddot_min,alpha_max_ahead,kappa_max_ahead
62.0,33.0,0.7247863718305836,0.06224577014430655,0.7424854457521153,1.0,26.94967574864638,5.193436148058402,2.2405336281490666,0.02785202862788516,0.05565829675704322
63.0,34.0,0.7407407407407414,0.09766280074015007,0.8624854457521153,1.0,28.287756708953783,5.320614357501201,2.2769096239934954,0.026532641490386588,0.05302547415393008
64.0,34.0,0.7555339250933363,0.12198283894420814,0.9824854457521153,1.0,29.931091775149824,5.472772970951185,2.32005693768556,0.025073976427988143,0.05011411144559616
65.0,35.0,0.7721996970936286,0.028246007154996193,1.0,1.0,31.91417703352276,5.650947403560742,2.3700820963386433,0.02351408706037894,0.047000055312327024
66.0,36.0,0.7888655732304579,0.03719746573622625,1.0,1.0,33.96428849088751,5.829423965851971,2.419670716272698,0.022093195711013536,0.044163034244451914
67.0,37.0,0.8055315413829077,0.04712327374910509,1.0,1.0,36.127752621239296,6.012035649915088,2.4698922088624715,0.02076887023138152,0.041518327695965196
68.0,38.0,0.8221975908408096,0.057516845243092043,1.0,1.0,38.429568426795946,6.200433693171221,2.521179925225265,0.0195237899047207,0.0390314445838452
69.0,39.0,0.8387399826237298,0.06816128926490336,0.992575986061455,1.0,40.878550046919344,6.394795537486073,2.5735541424299857,0.01835323630081298,0.036693060779512454
70.0,40.0,0.8552902212329447,0.07968652479241795,0.9930430558539564,1.0,43.45385551572105,6.593013459306793,2.62642758176529,0.01726477182598618,0.03451837652476704
71.0,41.0,0.871847841047576,0.09126327723425905,0.9934826167779441,1.0,46.204123433729926,6.7983278394522255,2.6806419699996202,0.016236465393487443,0.03246363494002724
72.0,42.0,0.8888888888888892,0.10285937018261011,0.9938946364612591,1.0,49.13021148744105,7.010175880087675,2.7360157548523443,0.015268925218776985,0.03053011221358041
73.0,42.0,0.9049833913540817,0.11445697655851417,0.9942807789317484,1.0,52.243326188299584,7.228758085484953,2.7925710686876495,0.014358621542367445,0.028710801285270003
74.0,43.0,0.9215571885187643,0.017602724140965437,0.9944454300500288,1.0,55.55539220298197,7.454281730293156,2.850330698847043,0.01350222112168531,0.026999079389584194
75.0,44.0,0.9381288964135257,0.027821448348745653,0.9943180342477944,1.0,50.948844855402534,6.9259120811686845,2.6598313741713056,0.013859025672523728,0.02944029556336629
76.0,45.0,0.9546726561497292,0.03889445772944173,0.9926393202432008,1.0,30.909266722978106,4.7911465689595,1.9222917164426985,0.018020008562775303,0.048528135726306064
77.0,46.0,0.9711692423268303,0.05042066664061412,0.989807284575845,1.0,16.29309629069639,2.9776409767008722,1.2620933773635428,0.02504929795290689,0.09206253250710997
78.0,47.0,0.9826355677562248,0.06235766751728402,0.6879869754209195,0.6879869754209195,6.516360221104737,1.5022397303847284,0.6879869754209195,0.03985934929557633,0.23018885278651474
79.0,47.0,0.9884645120963236,0.10445161119559881,0.3497401412617666,0.3497401412617666,2.3526504555095986,0.7010536793399432,0.3497401412617666,0.06659666364206096,0.6375777769437644
80.0,47.0,0.9918523310264512,0.06959472629017452,0.20327107488640986,0.20327107488640986,1.0404598816309272,0.3805535985324835,0.20327107488640986,0.10033401466672842,1.4416691945765951
81.0,47.0,0.993996311005362,0.049412084760555024,0.12863999612915733,0.12863999612915733,0.5231340035277168,0.22737256529071315,0.12863999612915733,0.14168377660665676,2.867333162728588
82.0,47.0,0.9953964467959039,0.03672207409126401,0.0840089173719048,0.08650665514178908,0.28803509405987116,0.14544583916324771,0.08650665514178908,0.19124267040845844,5.207697752458994
83.0,47.0,0.9964241977763262,0.02851914913106349,0.06166561830593975,0.06166561830593975,0.1729845807174604,0.09933149606097423,0.06166561830593975,0.24730654365617966,8.671292093168713
84.0,47.0,0.9971758623796104,0.022590735058854065,0.0451002823611636,0.0451002823611636,0.10785202620261017,0.06980625401070747,0.0451002823611636,0.3142045758885885,13.907943549712114
85.0,47.0,0.9977440163811578,0.018354536344341338,0.034089545437203723,0.034089545437203723,0.07055504035503997,0.0508921418781529,0.034089545437203723,0.3902386432335021,21.25999676134846
86.0,47.0,0.9981862327296499,0.015257102163293724,0.026533217599684612,0.026533217599684612,0.04814784988618938,0.03833005777862857,0.026533217599684612,0.4753514967832464,31.154038142883024
87.0,47.0,0.9985398312282907,0.012954996149285337,0.021216098575011822,0.021216098575011822,0.03414076495171161,0.029742006606248577,0.021216098575011822,0.5692313517019052,43.93574566887478
88.0,47.0,0.9988298605393435,0.011226331330056566,0.017401913009750143,0.017401913009750143,0.025088027613026108,0.02373379490942949,0.017401913009750143,0.6712762347514563,59.78947400923412
89.0,47.0,0.9990736456594002,0.009922926878726512,0.014627236669155195,0.014627236669155195,0.01907034426905371,0.019454235103645436,0.014627236669155195,0.7805779444156435,78.65615637384019
90.0,47.0,0.9992834929429004,0.00894308792224502,0.012590948257054611,0.012590948257054611,0.014974473686992602,0.01636569795469263,0.012590948257054611,0.8959334417935416,100.17046451044777
91.0,47.0,0.9994683596635409,0.008215454032777071,0.01109210109440759,0.01109210109440759,0.012131920834590559,0.014118727842540656,0.01109210109440759,1.0158886723315677,123.64076623309937
92.0,47.0,0.999634918127541,0.0076890699363263626,0.009993595887527868,0.009993595887527868,0.01012905617592214,0.01248062669305047,0.009993595887527868,1.138813392507024,148.0888212898459
93.0,47.0,0.9997799703293987,0.0073270918904526005,0.008703208698226274,0.008703208698226274,0.008703208698226274,0.011293290917503994,0.00920019730545968,1.2629982978738639,172.3502266011952
94.0,47.0,0.9999088372705222,0.0071119511595303395,0.007732084437412329,0.007732084437412329,0.007732084437412329,0.010487154702800991,0.008670436386241803,1.37989008923293,193.99684579361832
95.0,47.0,1.0,0.007006486971686148,0.007061831651375299,0.007061831651375299,0.007061831651375299,0.009947726520326307,0.008328924316936454,1.4884566677536704,212.4094805695406
