timestamp,position_x,position_y,reference_x,reference_y,velocity,acceleration,jerk,omega,domega,jerk_proxy,contour_error,kcm_intervention,corner_mask,dist_to_corner,mode,mode_proxy
0.123,5.8328976208294545,-0.024882845428725132,5.8328976208294545,0.0,100.0,1440.0,-20000.0,-6.283185307179586,-88.0,1000.0,0.024882845428725132,0.009736597537994357,0.0,4.267100405256159,normal,0.0
0.124,5.932895646915068,-0.025511159825281033,5.932895646915068,0.0,100.0,1420.0,-20000.0,-6.283185307179586,-87.0,1000.0,0.02551115982528103,0.010240435600280805,0.0,4.1671023791705455,normal,0.0
0.125,6.032893673000682,-0.026139474221836934,6.032893673000682,0.0,100.0,1400.0,-20000.0,-6.283185307179586,-86.0,1000.0,0.026139474221836934,0.010226130485534647,0.0,4.067104353084932,normal,0.0
0.126,6.132891699086296,-0.026767788618392834,6.132891699086296,0.0,100.0,1380.0,-20000.0,-6.283185307179586,-85.0,1000.0,0.02676778861839283,0.009661018848419203,0.0,3.9671063269993176,normal,0.0
0.127,6.23288972517191,-0.027396103014948735,6.23288972517191,0.0,100.0,1360.0,-20000.0,-6.283185307179586,-84.0,1000.0,0.027396103014948735,0.00964915752410889,0.0,3.8671083009137037,normal,0.0
0.128,6.332887751257524,-0.028024417411504635,6.332887751257524,0.0,100.0,1340.0,-20000.0,-6.283185307179586,-83.0,1000.0,0.02802441741150464,0.00962489843368524,0.0,3.76711027482809,normal,0.0
0.129,6.432885777343138,-0.028652731808060536,6.432885777343138,0.0,100.0,1320.0,-20000.0,-6.283185307179586,-82.0,1000.0,0.028652731808060536,0.009599745273590128,0.0,3.667112248742476,normal,0.0
0.13,6.532883803428752,-0.029281046204616436,6.532883803428752,0.0,100.0,1300.0,-20000.0,-6.283185307179586,-81.0,1000.0,0.02928104620461644,0.009578585624694788,0.0,3.567114222656862,normal,0.0
0.131,6.632881829514366,-0.029909360601172337,6.632881829514366,0.0,100.0,1280.0,-20000.0,-6.283185307179586,-80.0,1000.0,0.029909360601172337,0.009561002254486086,0.0,3.467116196571248,normal,0.0
0.132,6.73287985559998,-0.030537674997728238,6.73287985559998,0.0,100.0,1260.0,-20000.0,-6.283185307179586,-79.0,1000.0,0.030537674997728238,0.011630237102508476,0.0,3.367118170485634,normal,0.0
0.133,6.832877881685594,-0.031165989394284138,6.832877881685594,0.0,100.0,1240.0,-20000.0,-6.283185307179586,-78.0,1000.0,0.031165989394284138,0.011631131172180195,0.0,3.26712014440002,normal,0.0
0.134,6.932875907771208,-0.031794303790840035,6.932875907771208,0.0,100.0,1220.0,-20000.0,-6.283185307179586,-77.0,1000.0,0.031794303790840035,0.009530842304229695,0.0,3.1671221183144063,normal,0.0
0.135,7.032873933856822,-0.03242261818739593,7.032873933856822,0.0,100.0,1200.0,-20000.0,-6.283185307179586,-76.0,1000.0,0.03242261818739593,0.009534597396850615,0.0,3.0671240922287923,normal,0.0
0.136,7.1328719599424355,-0.03305093258395183,7.1328719599424355,0.0,100.0,1180.0,-20000.0,-6.283185307179586,-75.0,1000.0,0.03305093258395183,0.010963737964630148,0.0,2.9671260661431784,normal,0.0
0.137,7.232869986028049,-0.03367924698050773,7.232869986028049,0.0,100.0,1160.0,-20000.0,-6.283185307179586,-74.0,1000.0,0.03367924698050773,0.010968208312988276,0.0,2.8671280400575645,normal,0.0
0.138,7.332868012113663,-0.034307561377063624,7.332868012113663,0.0,100.0,1140.0,-20000.0,-6.283185307179586,-73.0,1000.0,0.034307561377063624,0.009589016437530545,0.0,2.7671300139719506,normal,0.0
0.139,7.432866038199277,-0.03493587577361952,7.432866038199277,0.0,100.0,1120.0,-20000.0,-6.283185307179586,-72.0,1000.0,0.03493587577361952,0.009609341621398959,0.0,2.6671319878863367,normal,0.0
0.14,7.532864064284891,-0.03556419017017542,7.532864064284891,0.0,100.0,1100.0,-20000.0,-6.283185307179586,-71.0,1000.0,0.03556419017017542,0.00962865352630621,0.0,2.5671339618007227,normal,0.0
0.14100000000000001,7.632314352940254,-0.03618906298566786,7.632314352940254,0.0,99.45225175766781,1080.0,-20000.0,-6.283185307179586,-70.0,1000.0,0.03618906298566786,0.00416970814750942,0.0,2.467135935715109,normal,0.0
0.14200000000000002,7.72974419674269,-0.03680124080468653,7.72974419674269,0.0,97.43176702210162,1060.0,-20000.0,-6.283185307179586,-69.0,1000.0,0.03680124080468653,0.0037466883659362546,0.0,2.367685647059746,normal,0.0
0.14300000000000002,7.825153161067113,-0.037400720896365536,7.825153161067113,0.0,95.41084765287093,1040.0,-20000.0,-6.283185307179586,-68.0,1000.0,0.037400720896365536,0.003768980503082307,0.0,2.27025580325731,normal,0.0
0.14400000000000002,7.918540792380595,-0.03798750041103594,7.918540792380595,0.0,93.38947474175907,1020.0,-20000.0,-6.283185307179586,-67.0,1000.0,0.03798750041103594,0.0036787986755371315,0.0,2.174846838932887,normal,0.0
0.145,8.009906616976439,-0.03856157637227162,8.0,0.0,91.36762811459936,1000.0,-20000.0,-6.283185307179586,-66.0,1000.0,0.03856157637227162,0.0034083127975463425,0.0,2.081459207619405,normal,0.0
0.146,8.099250139592339,-0.039122945668206795,8.099250139592339,0.0,89.34528621535863,980.0,-20000.0,-6.283185307179586,-65.0,1000.0,0.03912294566820679,0.0032990574836730727,0.0,1.9900933830235612,normal,0.0
0.147,8.186570841899021,-0.03967160504203971,8.186570841899021,0.0,87.32242597661124,960.0,-20000.0,-6.283185307179586,-64.0,1000.0,0.03967160504203971,0.004477441310882544,0.0,1.900749860407661,normal,0.0
0.148,8.271868180843779,-0.04020755108162467,8.271868180843779,0.0,85.29902267443643,940.0,-20000.0,-6.283185307179586,-63.0,1000.0,0.04020755108162467,0.004322588443756063,0.0,1.8134291581009787,normal,0.0
0.149,8.355141586831023,-0.04073078020803997,8.355141586831023,0.0,83.2750497654309,920.0,-20000.0,-6.283185307179586,-62.0,1000.0,0.04073078020803997,0.0041739344596862646,0.0,1.7281318191562214,normal,0.0
0.15,8.436390461719254,-0.04124128866300225,8.436390461719254,0.0,81.25047870311914,900.0,-20000.0,-6.283185307179586,-61.0,1000.0,0.04124128866300225,0.0029016733169556154,0.0,1.6448584131689774,normal,0.0
0.151,8.515614176610628,-0.041739072494977825,8.515614176610628,0.0,79.22527873054842,880.0,-20000.0,-6.283185307179586,-60.0,1000.0,0.04173907249497783,0.002805352210998494,0.0,1.5636095382807458,normal,0.0
0.152,8.592812069405491,-0.04222412754381713,8.592812069405491,0.0,77.19941664525449,860.0,-20000.0,-6.283185307179586,-59.0,1000.0,0.04222412754381713,0.0027121305465698554,1.0,1.4843858233893723,corner,1.0
0.153,8.667983442089712,-0.042696449423710314,8.667983442089712,0.0,75.17285653204979,840.0,-20000.0,-6.283185307179586,-58.0,1000.0,0.042696449423710314,0.0026269555091857607,1.0,1.4071879305945085,corner,1.0
0.154,8.741127557717178,-0.04315603350422746,8.741127557717178,0.0,73.14555945818762,820.0,-20000.0,-6.283185307179586,-57.0,1000.0,0.04315603350422746,0.0025473237037658093,1.0,1.332016557910288,corner,1.0
0.155,8.812243637043291,-0.04360287488916593,8.8,0.0,71.1174831243443,800.0,-20000.0,-6.283185307179586,-56.0,1000.0,0.043602874889165935,0.002478539943695055,1.0,1.2588724422828221,corner,1.0
0.156,8.88133085475733,-0.04403696839287727,8.88133085475733,0.0,69.08858146348744,780.0,-20000.0,-6.283185307179586,-55.0,1000.0,0.04403696839287727,0.0024111270904541163,1.0,1.1877563629567085,corner,1.0
0.157,8.948388335251927,-0.04445830851368575,8.948388335251927,0.0,67.05880417798089,760.0,-20000.0,-6.283185307179586,-54.0,1000.0,0.044458308513685756,0.0023498535156249822,1.0,1.11866914524267,corner,1.0
0.158,9.013415147856103,-0.04486688940393618,9.0,0.0,65.0280962031213,740.0,-20000.0,-6.283185307179586,-53.0,1000.0,0.04486688940393618,0.0022857785224914776,1.0,1.0516116647480729,corner,1.0
0.159,9.076410301443735,-0.04526270483611754,9.076410301443735,0.0,62.99639708257684,720.0,-20000.0,-6.283185307179586,-52.0,1000.0,0.04526270483611754,0.0022208690643310794,1.0,0.9865848521438974,corner,1.0
0.16,9.137372738311399,-0.04564574816439573,9.137372738311399,0.0,60.96364023772831,700.0,-20000.0,-6.283185307179586,-51.0,1000.0,0.04564574816439573,0.0021620988845824857,1.0,0.923589698556265,corner,1.0
0.161,9.196301327197004,-0.04601601228074789,9.196301327197004,0.0,58.92975210845971,680.0,-20000.0,-6.283185307179586,-50.0,1000.0,0.04601601228074789,0.0021046400070191115,1.0,0.8626272616886013,corner,1.0
0.162,9.253194855282485,-0.046373489564713086,9.253194855282485,0.0,56.894651137185924,660.0,-20000.0,-6.283185307179586,-49.0,1000.0,0.046373489564713086,0.0020527839660644783,1.0,0.8036986728029962,corner,1.0
0.163,9.30805201898805,-0.046718171825550124,9.30805201898805,0.0,54.85824656038657,640.0,-20000.0,-6.283185307179586,-48.0,1000.0,0.04671817182555012,0.0020022392272949236,1.0,0.7468051447175146,corner,1.0
0.164,9.360871413319858,-0.04705005023530618,9.360871413319858,0.0,52.82043696201221,620.0,-20000.0,-6.283185307179586,-47.0,1000.0,0.04705005023530618,0.001954734325408973,1.0,0.6919479810119498,corner,1.0
0.165,9.411651519474201,-0.04736911525093054,9.4,0.0,50.781108529951126,600.0,-20000.0,-6.283185307179586,-46.0,1000.0,0.04736911525093054,0.0019120573997497478,1.0,0.6391285866801422,corner,1.0
0.166,9.460390690324726,-0.04767535652308688,9.460390690324726,0.0,48.740132939019574,580.0,-20000.0,-6.283185307179586,-45.0,1000.0,0.04767535652308688,0.001868605613708508,1.0,0.5883484805257986,corner,1.0
0.167,9.507087133318539,-0.04796876278868502,9.507087133318539,0.0,46.69736475981491,560.0,-20000.0,-6.283185307179586,-44.0,1000.0,0.04796876278868502,0.0018299221992492565,1.0,0.5396093096752743,corner,1.0
0.168,9.551738890173214,-0.04824932174331164,9.551738890173214,0.0,44.65263825952451,540.0,-20000.0,-6.283185307179586,-43.0,1000.0,0.04824932174331163,0.001790523529052728,1.0,0.4929128666814613,corner,1.0
0.169,9.594343812586244,-0.04851701988860638,9.594343812586244,0.0,42.60576341432285,520.0,-20000.0,-6.283185307179586,-42.0,1000.0,0.048517019888606384,0.0017520785331725688,1.0,0.44826110982678635,corner,1.0
0.17,9.634899532922336,-0.04877184234808218,9.6,0.0,40.55652088709201,500.0,-20000.0,-6.283185307179586,-41.0,1000.0,0.04877184234808218,0.0017146468162536582,1.0,0.4056561874137561,corner,1.0
0.171,9.673403428502567,-0.04901377264274451,9.673403428502567,0.0,38.504655629167246,480.0,-20000.0,-6.283185307179586,-40.0,1000.0,0.04901377264274451,0.001672863960266065,1.0,0.36510046707766364,corner,1.0
0.17200000000000001,9.709852577638642,-0.04924279241484283,9.709852577638642,0.0,36.44986862527542,460.0,-20000.0,-6.283185307179586,-39.0,1000.0,0.04924279241484283,0.001642584800720207,1.0,0.3265965714974328,corner,1.0
0.17300000000000001,9.744243704865628,-0.04945888108375315,9.744243704865628,0.0,34.391806091793676,440.0,-20000.0,-6.283185307179586,-38.0,1000.0,0.04945888108375315,0.0016110539436340083,1.0,0.2901474223613576,corner,1.0
0.17400000000000002,9.77657311181646,-0.04966201541164409,9.77657311181646,0.0,32.330045118242474,420.0,-20000.0,-6.283185307179586,-37.0,1000.0,0.04966201541164409,0.0015806555747985337,1.0,0.2557562951343719,corner,1.0
0.17500000000000002,9.806836588668553,-0.04985216894707215,9.8,0.0,30.264074239009354,400.0,-20000.0,-6.283185307179586,-36.0,1000.0,0.04985216894707215,0.0015508532524108605,1.0,0.22342688818354084,corner,1.0
0.176,9.83502929876749,-0.05002931130004143,9.8,0.0,28.19326660988215,380.0,-20000.0,-6.283185307179586,-35.0,1000.0,0.05002931130004143,0.0015220642089844357,1.0,0.19316341133144732,corner,1.0
0.177,9.861145625352265,-0.05019340717893729,9.861145625352265,0.0,26.11684210887964,360.0,-20000.0,-6.283185307179586,-34.0,1000.0,0.05019340717893729,0.0014910697937011595,1.0,0.16497070123251056,corner,1.0
0.178,9.885178963281364,-0.050344415081885474,9.885178963281364,0.0,24.03381233597882,340.0,-20000.0,-6.283185307179586,-33.0,1000.0,0.050344415081885474,0.0014702081680298023,1.0,0.1388543746477353,corner,1.0
0.179,9.907121428399043,-0.05048228547062254,9.907121428399043,0.0,21.942898251704378,320.0,-20000.0,-6.283185307179586,-32.0,1000.0,0.05048228547062255,0.0014443993568421026,1.0,0.1148210367186362,corner,1.0
0.18,9.926963438880328,-0.050606958139974345,9.926963438880328,0.0,19.842402153316424,300.0,-20000.0,-6.283185307179586,-31.0,1000.0,0.050606958139974345,0.0014188885688782328,1.0,0.09287857160095747,corner,1.0
0.181,9.944693088377647,-0.05071835827916828,9.944693088377647,0.0,17.729999472329187,280.0,-20000.0,-6.283185307179586,-30.0,1000.0,0.05071835827916828,0.0013936758041381931,1.0,0.07303656111967172,corner,1.0
0.182,9.960295161093338,-0.05081639028326991,9.960295161093338,0.0,15.602380693327433,260.0,-20000.0,-6.283185307179586,-29.0,1000.0,0.05081639028326992,0.001368641853332508,1.0,0.05530691162235257,corner,1.0
0.183,9.97374948552495,-0.05090092740932356,9.97374948552495,0.0,13.454590013699926,240.0,-20000.0,-6.283185307179586,-28.0,1000.0,0.05090092740932356,0.0013436675071715608,1.0,0.03970483890666188,corner,1.0
0.184,9.985027946092705,-0.05097179299960673,9.985027946092705,0.0,11.278683199305991,220.0,-20000.0,-6.283185307179586,-27.0,1000.0,0.05097179299960674,0.0013166666030883993,1.0,0.026250514475050224,corner,1.0
0.185,9.994088388218069,-0.051028722185605405,9.994088388218069,0.0,9.060620974264713,200.0,-20000.0,-6.283185307179586,-26.0,1000.0,0.051028722185605405,0.001290142536163281,1.0,0.014972053907294836,corner,1.0
0.186,10.00085974508021,-0.05107126843543895,10.0,0.0,6.77149052556605,180.0,-20000.0,-6.283185307179586,-25.0,1000.0,0.05107126843543895,0.0012636780738830421,1.0,0.005911611781931114,corner,1.0
0.187,10.000903547958837,-0.044099915521127325,10.0,0.0,6.97149052556605,200.0,20000.0,-6.283185307179586,-24.0,1000.0,0.044099915521127325,0.9251437768999486,1.0,9.999999999999975,corner,1.0
0.188,10.000948733129135,-0.036908566949427346,10.0,0.0,7.19149052556605,220.0,20000.0,-6.283185307179586,-23.0,1000.0,0.036908566949427346,0.9114086092058568,1.0,9.999999999999975,corner,1.0
0.189,10.000995426253986,-0.029477223115121895,10.0,0.0,7.43149052556605,240.0,20000.0,-6.283185307179586,-22.0,1000.0,0.029477223115121895,0.9091442693773657,1.0,9.999999999999975,corner,1.0
0.19,10.001043752996269,-0.02178588441299385,10.0,0.0,7.69149052556605,260.0,20000.0,-6.283185307179586,-21.0,1000.0,0.02178588441299385,0.9066786182466893,0.0,9.999999999999975,normal,0.0
0.191,10.00109383901886,-0.013814551237826085,10.0,0.0,7.97149052556605,280.0,20000.0,-6.283185307179586,-20.0,1000.0,0.013814551237826085,0.9040110597673804,0.0,9.999999999999975,normal,0.0
0.192,10.001145809984642,-0.005543223984401477,10.0,0.0,8.271490525566051,300.0,20000.0,-6.283185307179586,-19.0,1000.0,0.005543223984401476,0.9011415343347936,0.0,9.999999999999975,normal,0.0
0.193,10.001199791556493,0.0030480969524970935,10.0,0.0030480969524970935,8.591490525566051,320.0,20000.0,-6.283185307179586,-18.0,1000.0,0.0011997915564929684,0.8980699227396397,0.0,9.999999999999975,normal,0.0
0.194,10.001255909397292,0.01197941117808675,10.0,0.01197941117808675,8.931490525566051,340.0,20000.0,-6.283185307179586,-17.0,1000.0,0.001255909397292143,0.9023533190790565,0.0,9.996951903047478,normal,0.0
0.195,10.001314289169919,0.021270718297584618,10.0,0.021270718297584618,9.29149052556605,360.0,20000.0,-6.283185307179586,-16.0,1000.0,0.0013142891699189363,0.898819241816178,0.0,9.988020588821888,normal,0.0
0.196,10.001375056537253,0.030942017916207817,10.0,0.030942017916207817,9.671490525566051,380.0,20000.0,-6.283185307179586,-15.0,1000.0,0.0013750565372525614,0.8950848665300755,0.0,9.97872928170239,normal,0.0
0.197,10.001438337162172,0.04101330963917347,10.0,0.04101330963917346,10.071490525566052,400.0,20000.0,-6.283185307179586,-14.0,1000.0,0.0014383371621722318,0.8911514449182897,0.0,9.969057982083767,normal,0.0
0.198,10.001504256707557,0.051504593071698704,10.0,0.051504593071698704,10.491490525566052,420.0,20000.0,-6.283185307179586,-13.0,1000.0,0.0015042567075571611,0.8870170100275426,0.0,9.9589866903608,normal,0.0
0.199,10.001572940836287,0.06243586781900064,10.0,0.06243586781900064,10.931490525566051,440.0,20000.0,-6.283185307179586,-12.0,1000.0,0.0015729408362865629,0.8826831115785986,0.0,9.948495406928277,normal,0.0
0.2,10.001644515211241,0.0738271334862964,10.0,0.07382713348629638,11.391490525566052,460.0,20000.0,-6.283185307179586,-11.0,1000.0,0.0016445152112414263,0.878147723013535,0.0,9.937564132180974,normal,0.0
0.201,10.0017191054953,0.0856983896788031,10.0,0.0856983896788031,11.871490525566053,480.0,20000.0,-6.283185307179586,-10.0,1000.0,0.001719105495299189,0.8734109635416416,0.0,9.926172866513678,normal,0.0
0.202,10.001796837351339,0.09806963600173786,10.0,0.09806963600173786,12.371490525566053,500.0,20000.0,-6.283185307179586,-9.0,1000.0,0.0017968373513390647,0.8684722371164707,0.0,9.914301610321171,normal,0.0
0.203,10.001877836442242,0.11096087206031782,10.0,0.11096087206031782,12.891490525566052,520.0,20000.0,-6.283185307179586,-8.0,1000.0,0.0018778364422420424,0.8633312457147985,0.0,9.901930363998238,normal,0.0
0.20400000000000001,10.001962228430886,0.1243920974597601,10.0,0.12439209745976008,13.431490525566051,540.0,20000.0,-6.283185307179586,-7.0,1000.0,0.0019622284308855598,0.8579889430109411,0.0,9.889039127939657,normal,0.0
0.20500000000000002,10.00205013898015,0.1383833118052818,10.0,0.13838331180528177,13.991490525566052,560.0,20000.0,-6.283185307179586,-6.0,1000.0,0.0020501389801506065,0.8524455078188329,0.0,9.875607902540215,normal,0.0
0.20600000000000002,10.002141693752916,0.15295451470210006,10.0,0.15295451470210006,14.571490525566052,580.0,20000.0,-6.283185307179586,-5.0,1000.0,0.002141693752916396,0.846700701719895,0.0,9.861616688194694,normal,0.0
0.20700000000000002,10.00223701841206,0.168125705755432,10.0,0.168125705755432,15.171490525566051,600.0,20000.0,-6.283185307179586,-4.0,1000.0,0.0022370184120603653,0.8407551207605748,0.0,9.847045485297874,normal,0.0
0.20800000000000002,10.002336238620464,0.18391688457049477,10.0,0.18391688457049477,15.79149052556605,620.0,20000.0,-6.283185307179586,-3.0,1000.0,0.0023362386204635044,0.8346083477083593,0.0,9.831874294244543,normal,0.0
0.209,10.002439480041005,0.20034805075250545,10.0,0.20034805075250545,16.43149052556605,640.0,20000.0,-6.283185307179586,-2.0,1000.0,0.0024394800410050266,0.8282605017725377,0.0,9.81608311542948,normal,0.0
0.21,10.002546868336562,0.2174392039066812,10.0,0.2174392039066812,17.09149052556605,660.0,20000.0,-6.283185307179586,-1.0,1000.0,0.002546868336562369,0.8217077682558446,0.0,9.79965194924747,normal,0.0
0.211,10.002658529170017,0.23521034363823912,10.0,0.23521034363823912,17.77149052556605,680.0,20000.0,-6.283185307179586,0.0,1000.0,0.0026585291700165214,0.8149512200418859,0.0,9.782560796093295,normal,0.0
0.212,10.002774569733122,0.2536814696684461,10.0,0.2536814696684461,18.47149052556605,700.0,20000.0,-6.282185307179586,1.0,1000.0,0.0027745697331216235,0.8078341459780053,0.0,9.764789656361737,normal,0.0
0.213,10.002895095057672,0.27287258173208206,10.0,0.27287258173208206,19.19149052556605,720.0,20000.0,-6.280185307179586,2.0,1000.0,0.002895095057672492,0.8003566652734927,0.0,9.74631853033153,normal,0.0
0.214,10.003020247757703,0.2928036793278595,10.0,0.2928036793278595,19.931490525566048,740.0,20000.0,-6.279185307179586,1.0,-1000.0,0.003020247757703487,0.7928800278864583,0.0,9.727127418267894,normal,0.0
0.215,10.003150172607208,0.31349476194098225,10.0,0.31349476194098225,20.69149052556605,760.0,20000.0,-6.279185307179586,0.0,-1000.0,0.0031501726072082903,0.7871546535692889,0.0,9.707196320672116,normal,0.0
0.216,10.003285016660135,0.3349658290423366,10.0,0.3349658290423366,21.47149052556605,780.0,20000.0,-6.280185307179586,-1.0,-1000.0,0.0032850166601345876,0.7792000285791999,0.0,9.686505238058993,normal,0.0
0.217,10.003424921581678,0.3572368801366004,10.0,0.3572368801366004,22.27149052556605,800.0,20000.0,-6.28183558384962,-1.6502766700341454,-650.2766700341454,0.003424921581677509,0.7709405379358678,0.0,9.66503417095764,normal,0.0
0.218,10.003569992590082,0.380327914957388,10.0,0.380327914957388,23.09149052556605,820.0,20000.0,-6.282485860519654,-0.6502766700341454,1000.0,0.0035699925900818386,0.7630971140039972,0.0,9.642763119863375,normal,0.0
0.219,10.003720332482658,0.404258933253565,10.0,0.404258933253565,23.93149052556605,840.0,20000.0,-6.282136137189688,0.34972332996585465,1000.0,0.0037203324826577955,0.7532782359766608,0.0,9.619672085042588,normal,0.0
0.22,10.003876041515783,0.4290499347899337,10.0,0.4290499347899337,24.79149052556605,860.0,20000.0,-6.2807864138597225,1.3497233299658546,1000.0,0.003876041515782802,0.7444994220423345,0.0,9.595741066746411,normal,0.0
0.221,10.004037227289638,0.45472091928508956,10.0,0.45472091928508956,25.67149052556605,880.0,20000.0,-6.278826419877291,1.9599939824317403,610.2706524658856,0.004037227289638068,0.7354224672380835,0.0,9.570950065210043,normal,0.0
0.222,10.004204038462174,0.4812918861998062,10.0,0.4812918861998062,26.57149052556605,900.0,20000.0,-6.277866425894859,0.9599939824317403,-1000.0,0.004204038462173543,0.7277017232073361,0.0,9.545279080714886,normal,0.0
0.223,10.004376626333686,0.5087828349783386,10.0,0.5087828349783386,27.49149052556605,920.0,20000.0,-6.277906431912427,-0.04000601756825972,-1000.0,0.004376626333685962,0.719441043345893,0.0,9.518708113800171,normal,0.0
0.224,10.00455514496682,0.5372137650475955,10.0,0.5372137650475955,28.43149052556605,940.0,20000.0,-6.278946437929996,-1.0400060175682597,-1000.0,0.0045551449668206345,0.709871170108283,0.0,9.491217165021638,normal,0.0
0.225,10.004739751306563,0.5666046758162969,10.0,0.5666046758162969,29.391490525566052,960.0,20000.0,-6.280986443947564,-2.0400060175682597,-1000.0,0.004739751306562567,0.699940592206817,0.0,9.46278623495238,normal,0.0
0.226,10.004930544558457,0.5969755670557647,10.0,0.6,30.371490525566053,980.0,20000.0,-6.282026449965132,-1.0400060175682597,1000.0,0.004930544558456874,0.6900767134660966,0.0,9.43339532418368,normal,0.0
0.227,10.005127621050507,0.628346438555485,10.0,0.628346438555485,31.371490525566053,1000.0,20000.0,-6.2820664559827,-0.04000601756825972,1000.0,0.005127621050506904,0.6789045775850467,0.0,9.403024432944212,normal,0.0
0.228,10.005331074113172,0.660737290123777,10.0,0.660737290123777,32.391490525566056,1020.0,20000.0,-6.281106462000269,0.9599939824317403,1000.0,0.005331074113172463,0.6685848703752548,0.0,9.371653561444493,normal,0.0
0.229,10.005540993959379,0.6941681215884472,10.0,0.6941681215884472,33.431490525566055,1040.0,20000.0,-6.279146468017837,1.9599939824317403,1000.0,0.005540993959378682,0.6579044585016064,0.0,9.3392627098762,normal,0.0
0.23,10.00575752525364,0.7286589324353063,10.0,0.7286589324353063,34.49149052556606,1060.0,20000.0,-6.277859068223211,1.2873997946254434,-672.5941878062969,0.005757525253640594,0.6471299012247471,0.0,9.30583187841153,normal,0.0
0.231,10.005980826368123,0.7642297220641957,10.0,0.7642297220641957,35.571490525566055,1080.0,20000.0,-6.277571668428586,0.2873997946254434,-1000.0,0.00598082636812336,0.6388905410997134,0.0,9.271341067564672,normal,0.0
0.232,10.006211058897684,0.8009004898547535,10.0,0.8009004898547535,36.67149052556606,1100.0,20000.0,-6.278284268633961,-0.7126002053745566,-1000.0,0.006211058897683586,0.6275711336022362,0.0,9.235770277935782,normal,0.0
0.233,10.00644838777987,0.8386912351655519,10.0,0.8386912351655519,37.791490525566054,1120.0,20000.0,-6.279996868839335,-1.7126002053745566,-1000.0,0.006448387779869336,0.6160809814438019,0.0,9.199099510145224,normal,0.0
0.234,10.006692932639144,0.8776219576396345,10.0,0.8776219576396345,38.931490525566055,1140.0,20000.0,-6.281456582736989,-1.4597138976535362,252.8863077210204,0.006692932639143834,0.6044259513918309,0.0,9.161308764834427,normal,0.0
0.23500000000000001,10.00694478237039,0.9177126571131335,10.0,0.9177126571131335,40.09149052556605,1160.0,20000.0,-6.281916296634642,-0.4597138976535362,1000.0,0.006944782370389646,0.5926820370147785,0.0,9.122378042360344,normal,0.0
0.23600000000000002,10.00720402241614,0.9589833334439204,10.0,0.9589833334439204,41.27149052556605,1180.0,20000.0,-6.281376010532296,0.5402861023464638,1000.0,0.007204022416139821,0.5798480359357537,0.0,9.082287342886845,normal,0.0
0.23700000000000002,10.007470734646578,1.0014539865122378,10.0,1.0014539865122378,42.471490525566054,1200.0,20000.0,-6.279835724429949,1.5402861023464638,1000.0,0.007470734646577881,0.5670156072238176,0.0,9.041016666556057,normal,0.0
0.23800000000000002,10.007744997239545,1.0451446162213154,10.0,1.0451446162213154,43.69149052556605,1220.0,20000.0,-6.277295438327603,2.540286102346464,1000.0,0.007744997239544914,0.5544557135941192,0.0,8.99854601348774,normal,0.0
0.23900000000000002,10.008026901323113,1.090075222392796,10.0,1.090075222392796,44.931490525566055,1240.0,20000.0,-6.274128229207363,3.1672091202405994,626.9230178941356,0.008026901323113123,0.5415954460207372,0.0,8.954855383778662,normal,0.0
0.24,10.008316610651734,1.1362658043925757,10.0,1.1362658043925757,46.19149052556605,1260.0,20000.0,-6.271961020087122,2.1672091202405994,-1000.0,0.00831661065173428,0.530415218624172,0.0,8.909924777607182,normal,0.0
0.241,10.00861429262976,1.1837363615639305,10.0,1.1837363615639305,47.471490525566054,1280.0,20000.0,-6.2707938109668815,1.1672091202405994,-1000.0,0.0086142926297601,0.5187401165083614,0.0,8.863734195607403,normal,0.0
0.242,10.008920118431435,1.2325068932266507,10.0,1.2325068932266507,48.77149052556605,1300.0,20000.0,-6.270626601846641,0.16720912024059942,-1000.0,0.008920118431435142,0.5076480300694233,0.0,8.816263638436048,normal,0.0
0.243,10.009234263120897,1.2825973986761565,10.0,1.2825973986761565,50.09149052556605,1320.0,20000.0,-6.2714593927264,-0.8327908797594006,-1000.0,0.009234263120896813,0.4943325342127535,0.0,8.767493106773328,normal,0.0
0.244,10.009556905772168,1.3340278771825924,10.0,1.3340278771825924,51.431490525566055,1340.0,20000.0,-6.273292183606159,-1.8327908797594006,-1000.0,0.009556905772168278,0.48065633369222766,0.0,8.717402601323823,normal,0.0
0.245,10.009888229589158,1.3868183279899045,10.0,1.3868183279899045,52.791490525566054,1360.0,20000.0,-6.276124974485919,-2.8327908797594006,-1000.0,0.00988822958915847,0.46661895167068745,0.0,8.665972122817386,normal,0.0
0.246,10.010228422025659,1.4409887503148933,10.0,1.4409887503148933,54.17149052556606,1380.0,20000.0,-6.279957765365678,-3.8327908797594006,-1000.0,0.010228422025658547,0.450731464121644,0.0,8.613181672010075,normal,0.0
0.247,10.010577563764546,1.4965591440446415,10.0,1.4965591440446415,55.571490525566055,1400.0,20000.0,-6.282790556245438,-2.8327908797594006,1000.0,0.010577563764545772,0.4369347658930612,0.0,8.559011249685087,normal,0.0
0.248,10.01093564950433,1.5535495096069771,10.0,1.5535495096069771,56.99149052556606,1420.0,20000.0,-6.283185307179586,-1.8327908797594006,1000.0,0.010935649504329348,0.4217027743402867,0.0,8.503440855955338,normal,0.0
