tag,seed,step,progress,v_ratio_cap,v_ratio_exec,alpha,d_target,d_chosen,kappa,v_exec,omega_exec,max_vel_cap_phys,contour_error,reward
t2_square,1042,29,0.3333333333333337,1.0,0.9,1.6764019766182967,1.8999999999999977,1.9999999999999976,0.8335312900629256,0.9,0.0,1.0,0.0,6.206303041991646
t2_square,1042,30,0.3333333333333337,1.0,0.9,1.7206641257526254,1.8999999999999977,1.9999999999999976,0.8506884503733395,0.9,0.0,1.0,0.0,6.1625858342534015
t2_square,1042,31,0.3333333333333337,1.0,0.9,1.7643427909500797,1.8999999999999977,1.9999999999999976,0.8656997379149196,0.9,0.0,1.0,0.0,6.262446626347022
t2_square,1042,32,0.3333333333333337,1.0,0.9,1.807286629778221,1.8999999999999977,1.9999999999999976,0.8784915371887341,0.9,0.0,1.0,0.0,6.355894127530143
t2_square,1042,33,0.3333333333333337,1.0,0.9,1.8493601168028464,1.8999999999999977,1.9999999999999976,0.8890348920712864,0.9,0.0,1.0,0.0,6.44331948796066
t2_square,1042,34,0.3333333333333337,1.0,0.9,1.8904454132553017,1.8999999999999977,1.9999999999999976,0.8973431548982672,0.9,0.0,1.0,0.0,6.525090556781683
t2_square,1042,35,0.3333333333333337,1.0,0.9,1.9304434210303771,1.8999999999999977,1.9999999999999976,0.9034678727449529,0.9,0.0,1.0,0.0,6.601553254500417
t2_square,1042,36,0.3333333333333337,1.0,0.9,1.969274065737455,1.8999999999999977,1.9999999999999976,0.9074934024842543,0.9,0.0,1.0,0.0,6.673032864989821
t2_square,1042,37,0.3333333333333337,1.0,0.9,2.006875901513679,1.8999999999999977,1.9999999999999976,0.9095307785582442,0.9,0.0,1.0,0.0,6.739835251807268
t2_square,1042,38,0.3333333333333337,1.0,0.9,2.043205161242641,1.8999999999999977,1.9999999999999976,0.9097113276185976,0.9,0.0,1.0,0.0,6.802248003250778
t2_square,1042,39,0.3333333333333337,1.0,0.9,2.0782343897480366,1.8999999999999977,1.9999999999999976,0.9081804494734502,0.9,0.0,1.0,0.0,6.860541510315498
t2_square,1042,40,0.3333333333333337,1.0,0.9,2.111950796799377,1.8999999999999977,1.9999999999999976,0.9050918840464685,0.9,0.0,1.0,0.0,6.914969981470324
t2_square,1042,41,0.3333333333333337,1.0,0.9,2.1443544550425004,1.8999999999999977,1.9999999999999976,0.9006026776496242,0.9,0.0,1.0,0.0,6.965772397945951
t2_square,1042,42,0.3333333333333337,1.0,0.9,2.175456449291259,1.8999999999999977,1.9999999999999976,0.8948689628746902,0.9,0.0,1.0,0.0,7.013173413010284
t2_square,1042,43,0.3333333333333337,1.0,0.9,2.205277061693467,1.8999999999999977,1.9999999999999976,0.8880425836628068,0.9,0.0,1.0,0.0,7.057384198504402
t2_square,1042,44,0.3333333333333337,1.0,0.9,2.2338440550674967,1.8999999999999977,1.9999999999999976,0.8802685345587735,0.9,0.0,1.0,0.0,7.098603241721296
t2_square,1042,45,0.3333333333333337,1.0,0.9,2.2611910962494903,1.8999999999999977,1.9999999999999976,0.8716831409312198,0.9,0.0,1.0,0.0,7.137017095529808
t2_square,1042,46,0.3333333333333337,1.0,0.9,2.287356343793512,1.8999999999999977,1.9999999999999976,0.8624128827048433,0.9,0.0,1.0,0.0,7.17280108447685
t2_square,1042,47,0.3333333333333337,1.0,0.9,2.312381210326733,1.8999999999999977,1.9999999999999976,0.8525737543262139,0.9,0.0,1.0,0.0,7.206119969441502
t2_square,1042,48,0.3333333333333337,1.0,0.9,2.3363092992724814,1.8999999999999977,1.9999999999999976,0.8422710543842999,0.9,0.0,1.0,0.0,7.237128573264446
t2_square,1042,49,0.3333333333333337,1.0,0.9,2.3591855081921516,1.8999999999999977,1.9999999999999976,0.831599505945304,0.9,0.0,1.0,0.0,7.265972369634748
t2_square,1042,50,0.3333333333333337,1.0,0.9,2.3810552861752985,1.8999999999999977,1.9999999999999976,0.8206436202680792,0.9,0.0,1.0,0.0,7.292788037382861
t2_square,1042,51,0.3333333333333337,1.0,0.9,2.4019640299878953,1.8999999999999977,1.9999999999999976,0.8094782298864686,0.9,0.0,1.0,0.0,7.317703982203255
t2_square,1042,52,0.3333333333333337,1.0,0.9,2.4219566025554364,1.8999999999999977,1.9999999999999976,0.7981691305035089,0.9,0.0,1.0,0.0,7.340840827712066
t2_square,1042,53,0.3333333333333337,1.0,0.9,2.4410769573563886,1.8999999999999977,1.9999999999999976,0.7867737837397318,0.9,0.0,1.0,0.0,7.362311877633853
t2_square,1042,54,0.3333333333333337,1.0,0.9,2.4593678530578265,1.8999999999999977,1.9999999999999976,0.7753420439593656,0.9,0.0,1.0,0.0,7.3822235508069
t2_square,1042,55,0.3333333333333337,1.0,0.9,2.476870643945338,1.8999999999999977,1.9999999999999976,0.7639168819300828,0.9,0.0,1.0,0.0,7.400675790597822
t2_square,1042,56,0.3333333333333337,1.0,0.9,2.493625133163956,1.8999999999999977,1.9999999999999976,0.7525350859334384,0.9,0.0,1.0,0.0,7.417762450223394
t2_square,1042,57,0.3333333333333337,1.0,0.9,2.509669477339335,1.8999999999999977,1.9999999999999976,0.7412279272434926,0.9,0.0,1.0,0.0,7.433571655390057
t2_square,1042,58,0.3333333333333337,1.0,0.9,2.5250401326824576,1.8999999999999977,1.9999999999999976,0.7300217818081235,0.9,0.0,1.0,0.0,7.448186145579192
t2_square,1042,59,0.3333333333333337,1.0,0.9,2.5397718341296365,1.8999999999999977,1.9999999999999976,0.7189387037059775,0.9,0.0,1.0,0.0,7.461683595228704
t2_square,1042,60,0.3333333333333337,1.0,0.9,2.553897600393901,1.8999999999999977,1.9999999999999976,0.7079969487169525,0.9,0.0,1.0,0.0,7.47413691598843
t2_square,1042,61,0.3333333333333337,1.0,0.9,2.5674487589858277,1.8999999999999977,1.9999999999999976,0.6972114483255486,0.9,0.0,1.0,0.0,7.485614541158092
t2_square,1042,62,0.3333333333333337,1.0,0.9,2.5804549862972515,1.8999999999999977,1.9999999999999976,0.686594235841588,0.9,0.0,1.0,0.0,7.496180693351796
t2_square,1042,63,0.3333333333333337,1.0,0.9,2.592944358734524,1.8999999999999977,1.9999999999999976,0.6761548272135296,0.9,0.0,1.0,0.0,7.505895636372048
t2_square,1042,64,0.3333333333333337,1.0,0.9,2.6049434116492094,1.8999999999999977,1.9999999999999976,0.6659005596428023,0.9,0.0,1.0,0.0,7.514815912218845
t2_square,1042,65,0.3333333333333337,1.0,0.9,2.616477203455805,1.8999999999999977,1.9999999999999976,0.6558368913773283,0.9,0.0,1.0,0.0,7.5229945641053515
t2_square,1042,66,0.3333333333333337,1.0,0.9,2.627569382862206,1.8999999999999977,1.9999999999999976,0.6459676661429811,0.9,0.0,1.0,0.0,7.530481346300693
t2_square,1042,67,0.3333333333333337,1.0,0.9,2.638242257582851,1.8999999999999977,1.9999999999999976,0.6362953456205976,0.9,0.0,1.0,0.0,7.5373229215725
t2_square,1042,68,0.3333333333333337,1.0,0.9,2.6485168632698004,1.8999999999999977,1.9999999999999976,0.6268212132371223,0.9,0.0,1.0,0.0,7.54356304695664
t2_square,1042,69,0.3333333333333337,1.0,0.9,2.6584130316953667,1.8999999999999977,1.9999999999999976,0.6175455523452303,0.9,0.0,1.0,0.0,7.549242748539077
t2_square,1042,70,0.3333333333333337,1.0,0.9,2.6679494574618925,1.8999999999999977,1.9999999999999976,0.6084678016403985,0.9,0.0,1.0,0.0,7.5544004858947575
t2_square,1042,71,0.3333333333333337,1.0,0.9,2.6771437627091936,1.8999999999999977,1.9999999999999976,0.5995866904250887,0.9,0.0,1.0,0.0,7.559072306790691
t2_square,1042,72,0.3333333333333337,1.0,0.9,2.686012559446116,1.8999999999999977,1.9999999999999976,0.5909003560886306,0.9,0.0,1.0,0.0,7.563291992724941
t2_square,1042,73,0.3333333333333337,1.0,0.9,2.6945715092564075,1.8999999999999977,1.9999999999999976,0.5824064459366515,0.9,0.0,1.0,0.0,7.567091195839758
t2_square,1042,74,0.3333333333333337,1.0,0.9,2.70283538022651,1.8999999999999977,1.9999999999999976,0.5741022052808359,0.9,0.0,1.0,0.0,7.570499567715632
t2_square,1042,75,0.3333333333333337,1.0,0.9,2.710818101018795,1.8999999999999977,1.9999999999999976,0.5659845534915232,0.9,0.0,1.0,0.0,7.573544880523398
t2_square,1042,76,0.3333333333333337,1.0,0.9,2.718532812072267,1.8999999999999977,1.9999999999999976,0.5580501495238376,0.9,0.0,1.0,0.0,7.576253140983615
t2_square,1042,77,0.3333333333333337,1.0,0.9,2.7259919139571824,1.8999999999999977,1.9999999999999976,0.5502954482532004,0.9,0.0,1.0,0.0,7.59
t2_square,1042,78,0.3333333333333337,1.0,0.9,2.7332071129431323,1.8999999999999977,1.9999999999999976,0.542716748798075,0.9,0.0,1.0,0.0,7.59
t2_square,1042,79,0.3333333333333337,1.0,0.9,2.740189463864299,1.8999999999999977,1.9999999999999976,0.5353102358659482,0.9,0.0,1.0,0.0,7.59
t2_square,1042,80,0.3333333333333337,1.0,0.9,2.7469494103825065,1.8999999999999977,1.9999999999999976,0.5280720150319202,0.9,0.0,1.0,0.0,7.59
t2_square,1042,81,0.3333333333333337,1.0,0.9,2.7534968227600025,1.8999999999999977,1.9999999999999976,0.520998142746725,0.9,0.0,1.0,0.0,7.59
t2_square,1042,82,0.3333333333333337,1.0,0.9,2.7598410332608108,1.8999999999999977,1.9999999999999976,0.5140846517713576,0.9,0.0,1.0,0.0,7.586684251806268
t2_square,1042,83,0.3333333333333337,1.0,0.9,2.765990869302928,1.8999999999999977,1.9999999999999976,0.5073275726475206,0.9,0.0,1.0,0.0,7.587634016496948
t2_square,1042,84,0.3333333333333337,1.0,0.9,2.7719546844845375,1.8999999999999977,1.9999999999999976,0.5007229517356604,0.9,0.0,1.0,0.0,7.588402841115245
t2_square,1042,85,0.3333333333333337,1.0,0.9,2.777740387606187,1.8999999999999977,1.9999999999999976,0.49426686628432226,0.9,0.0,1.0,0.0,7.589004975720728
t2_square,1042,86,0.3333333333333337,1.0,0.9,2.783355469808334,1.8999999999999977,1.9999999999999976,0.48795543693489407,0.9,0.0,1.0,0.0,7.589453730780439
t2_square,1042,87,0.3333333333333337,1.0,0.9,2.7888070299399406,1.8999999999999977,1.9999999999999976,0.4817848380135606,0.9,0.0,1.0,0.0,7.589761535129609
t2_square,1042,88,0.3333333333333337,1.0,0.9,2.7941017982693808,1.8999999999999977,1.9999999999999976,0.47575130591659864,0.9,0.0,1.0,0.0,7.5899399904611835
t2_square,1042,89,0.3333333333333337,1.0,0.9,2.799246158643994,1.8999999999999977,1.9999999999999976,0.4698511458552252,0.9,0.0,1.0,0.0,7.589999922549086
t2_square,1042,90,0.3333333333333337,1.0,0.9,2.8042461691994145,1.8999999999999977,1.9999999999999976,0.4640807371913723,0.9,0.0,1.0,0.0,7.589951429398211
t2_square,1042,91,0.3333333333333337,1.0,0.9,2.809107581714417,1.8999999999999977,1.9999999999999976,0.4584365375653639,0.9,0.0,1.0,0.0,7.589803926502791
t2_square,1042,92,0.3333333333333337,1.0,0.9,2.8138358597016504,1.8999999999999977,1.9999999999999976,0.452915085989984,0.9,0.0,1.0,0.0,7.589566189384092
t2_square,1042,93,0.3333333333333337,1.0,0.9,2.8184361953192782,1.8999999999999977,1.9999999999999976,0.4475130050623377,0.9,0.0,1.0,0.0,7.589246393568428
t2_square,1042,94,0.3333333333333337,1.0,0.9,2.8229135251833233,1.8999999999999977,1.9999999999999976,0.4422270024248058,0.9,0.0,1.0,0.0,7.5888521521569645
t2_square,1042,95,0.3333333333333337,1.0,0.9,2.827272545155493,1.8999999999999977,1.9999999999999976,0.43705387158889,0.9,0.0,1.0,0.0,7.588390551129937
t2_square,1042,96,0.3333333333333337,1.0,0.9,2.831517724176381,1.8999999999999977,1.9999999999999976,0.4319904922205138,0.9,0.0,1.0,0.0,7.587868182519518
t2_square,1042,97,0.3333333333333337,1.0,0.9,2.835653317209352,1.8999999999999977,1.9999999999999976,0.42703382997208955,0.9,0.0,1.0,0.0,7.587291175577675
t2_square,1042,98,0.3333333333333337,1.0,0.9,2.8396833773559935,1.8999999999999977,1.9999999999999976,0.4221809359351286,0.9,0.0,1.0,0.0,7.586665226057945
t2_square,1042,99,0.3333333333333337,1.0,0.9,2.8436117671998886,1.8999999999999977,1.9999999999999976,0.4174289457771453,0.9,0.0,1.0,0.0,7.585995623723069
t2_square,1042,100,0.3333333333333337,1.0,0.9,2.847442169431549,1.8999999999999977,1.9999999999999976,0.4127750786178845,0.9,0.0,1.0,0.0,7.585287278183832
t2_square,1042,101,0.3333333333333337,1.0,0.9,2.851178096803663,1.8999999999999977,1.9999999999999976,0.4082166356923169,0.9,0.0,1.0,0.0,7.584544743168265
t2_square,1042,102,0.3333333333333337,1.0,0.9,2.8548229014623923,1.8999999999999977,1.9999999999999976,0.40375099884126114,0.9,0.0,1.0,0.0,7.583772239314558
t2_square,1042,103,0.3333333333333337,1.0,0.9,2.858379783697214,1.8999999999999977,1.9999999999999976,0.3993756288647591,0.9,0.0,1.0,0.0,7.582973675575483
t2_square,1042,104,0.3333333333333337,1.0,0.9,2.861851800148804,1.8999999999999977,1.9999999999999976,0.39508806376835887,0.9,0.0,1.0,0.0,7.58215266931702
t2_square,1042,105,0.3333333333333337,1.0,0.9,2.865241871511669,1.8999999999999977,1.9999999999999976,0.39088591692813596,0.9,0.0,1.0,0.0,7.581312565188978
t2_square,1042,106,0.3333333333333337,1.0,0.9,2.868552789765622,1.8999999999999977,1.9999999999999976,0.38676687519653247,0.9,0.0,1.0,0.0,7.5804564528408065
t2_square,1042,107,0.3333333333333337,1.0,0.9,2.8717872249677505,1.8999999999999977,1.9999999999999976,0.3827286969678341,0.9,0.0,1.0,0.0,7.57958718355153
t2_square,1042,108,0.3333333333333337,1.0,0.9,2.8749477316343253,1.8999999999999977,1.9999999999999976,0.3787692102192844,0.9,0.0,1.0,0.0,7.578707385838614
t2_square,1042,109,0.3333333333333337,1.0,0.9,2.878036754739945,1.8999999999999977,1.9999999999999976,0.3748863105413805,0.9,0.0,1.0,0.0,7.577819480106807
t2_square,1042,110,0.3333333333333337,1.0,0.9,2.8810566353593217,1.8999999999999977,1.9999999999999976,0.3710779591687756,0.9,0.0,1.0,0.0,7.576925692394342
t2_square,1042,111,0.3333333333333337,1.0,0.9,2.884009615975277,1.8999999999999977,1.9999999999999976,0.3673421810213729,0.9,0.0,1.0,0.0,7.576028067270569
t2_square,1042,112,0.3333333333333337,1.0,0.9,2.8868978454748806,1.8999999999999977,1.9999999999999976,0.3636770627636065,0.9,0.0,1.0,0.0,7.5751284799358105
t2_square,1042,113,0.3333333333333337,1.0,0.9,2.8897233838540775,1.8999999999999977,1.9999999999999976,0.3600807508885276,0.9,0.0,1.0,0.0,7.574228647571322
t2_square,1042,114,0.3333333333333337,1.0,0.9,2.8924882066497606,1.8999999999999977,1.9999999999999976,0.3565514498321308,0.9,0.0,1.0,0.0,7.573330139984323
t2_square,1042,115,0.3333333333333337,1.0,0.9,2.8951942091168714,1.8999999999999977,1.9999999999999976,0.35308742012232613,0.9,0.0,1.0,0.0,7.5724343895904935
t2_square,1042,116,0.3333333333333337,1.0,0.9,2.897843210166929,1.8999999999999977,1.9999999999999976,0.34968697656608777,0.9,0.0,1.0,0.0,7.571542700773734
t2_square,1042,117,0.3333333333333337,1.0,0.9,2.900436956083192,1.8999999999999977,1.9999999999999976,0.34634848647754296,0.9,0.0,1.0,0.0,7.570656258660717
t2_square,1042,118,0.3333333333333337,1.0,0.9,2.9029771240266538,1.8999999999999977,1.9999999999999976,0.343070367949125,0.9,0.0,1.0,0.0,7.56977613734547
t2_square,1042,119,0.3333333333333337,1.0,0.9,2.905465325346043,1.8999999999999977,1.9999999999999976,0.3398510881673459,0.9,0.0,1.0,0.0,7.56890330759718
t2_square,1042,120,0.3333333333333337,1.0,0.9,2.907903108704149,1.8999999999999977,1.9999999999999976,0.33668916177428027,0.9,0.0,1.0,0.0,7.568038644082434
t2_square,1042,121,0.3333333333333337,1.0,0.9,2.9102919630318844,1.8999999999999977,1.9999999999999976,0.3335831492754362,0.9,0.0,1.0,0.0,7.567182932131248
t2_square,1042,122,0.3333333333333337,1.0,0.9,2.912633320320781,1.8999999999999977,1.9999999999999976,0.3305316554943541,0.9,0.0,1.0,0.0,7.5663368740745165
t2_square,1042,123,0.3333333333333337,1.0,0.9,2.914928558263835,1.8999999999999977,1.9999999999999976,0.32753332807397756,0.9,0.0,1.0,0.0,7.565501095178855
t2_square,1042,124,0.3333333333333337,1.0,0.9,2.9171790027540005,1.8999999999999977,1.9999999999999976,0.32458685602460213,0.9,0.0,1.0,0.0,7.564676149203271
t2_square,1042,125,0.3333333333333337,1.0,0.9,2.9193859302489606,1.8999999999999977,1.9999999999999976,0.3216909683179986,0.9,0.0,1.0,0.0,7.563862523600654
t2_square,1042,126,0.3333333333333337,1.0,0.9,2.9215505700102504,1.8999999999999977,1.9999999999999976,0.3188444325271415,0.9,0.0,1.0,0.0,7.563060644385704
t2_square,1042,127,0.3333333333333337,1.0,0.9,2.9236741062242846,1.8999999999999977,1.9999999999999976,0.31604605351083404,0.9,0.0,1.0,0.0,7.562270880689618
t2_square,1042,128,0.3333333333333337,1.0,0.9,2.9257576800122944,1.8999999999999977,1.9999999999999976,0.31329467214240375,0.9,0.0,1.0,0.0,7.561493549020671
t2_square,1042,129,0.3333333333333337,1.0,0.9,2.9278023913357902,1.8999999999999977,1.9999999999999976,0.31058916408155846,0.9,0.0,1.0,0.0,7.560728917248658
t2_square,1042,130,0.3333333333333337,1.0,0.9,2.929809300803658,1.8999999999999977,1.9999999999999976,0.3079284385884138,0.9,0.0,1.0,0.0,7.559977208330113
t2_square,1042,131,0.3333333333333337,1.0,0.9,2.931779431386655,1.8999999999999977,1.9999999999999976,0.3053114373786519,0.9,0.0,1.0,0.0,7.55923860379021
t2_square,1042,132,0.3333333333333337,1.0,0.9,2.933713770044684,1.8999999999999977,1.9999999999999976,0.30273713351873044,0.9,0.0,1.0,0.0,7.558513246976284
t2_square,1042,133,0.3333333333333337,1.0,0.9,2.9356132692718626,1.8999999999999977,1.9999999999999976,0.3002045303600287,0.9,0.0,1.0,0.0,7.55780124609703
t2_square,1042,134,0.3333333333333337,1.0,0.9,2.9374788485640995,1.8999999999999977,1.9999999999999976,0.29771266051080286,0.9,0.0,1.0,0.0,7.55710267706061
t2_square,1042,135,0.3333333333333337,1.0,0.9,2.9393113958135952,1.8999999999999977,1.9999999999999976,0.29526058484480905,0.9,0.0,1.0,0.0,7.55641758612407
t2_square,1042,136,0.3333333333333337,1.0,0.9,2.9411117686343955,1.8999999999999977,1.9999999999999976,0.2928473915454549,0.9,0.0,1.0,0.0,7.555745992365766
t2_square,1042,137,0.3333333333333337,1.0,0.9,2.9428807956228624,1.8999999999999977,1.9999999999999976,0.2904721951843395,0.9,0.0,1.0,0.0,7.555087889991766
