timestamp,position_x,position_y,reference_x,reference_y,velocity,acceleration,jerk,omega,domega,jerk_proxy,contour_error,kcm_intervention,corner_mask,dist_to_corner,mode,mode_proxy
0.014,0.01359999995258768,-1.0417599984349852e-06,0.01359999995258768,0.0,2.4,300.0,20000.0,-0.12,-15.0,-1000.0,1.0417599984349852e-06,1.789219653193566,0.0,9.988800000030132,normal,0.0
0.015,0.016319999927433118,-1.411679997294411e-06,0.016319999927433115,0.0,2.7199999999999998,320.0,20000.0,-0.136,-16.0,-1000.0,1.411679997294411e-06,1.7789206905454409,0.0,9.986400000047412,normal,0.0
0.016,0.019379999891617348,-1.8798599954680203e-06,0.019379999891617344,0.0,3.0599999999999996,340.0,20000.0,-0.15300000000000002,-17.0,-1000.0,1.8798599954680203e-06,1.7679809410076601,0.0,9.983680000072567,normal,0.0
0.017,0.022799999841615237,-2.4646799926176303e-06,0.022799999841615237,0.0,3.4199999999999995,360.0,20000.0,-0.17100000000000004,-18.0,-1000.0,2.4646799926176303e-06,1.756221233018029,0.0,9.980620000108383,normal,0.0
0.018000000000000002,0.026599999773025237,-3.186679988273264e-06,0.026599999773025237,0.0,3.7999999999999994,380.0,20000.0,-0.19000000000000003,-19.0,-1000.0,3.186679988273264e-06,1.743839692415781,0.0,9.977200000158385,normal,0.0
0.019,0.030799999680415236,-4.0686799817907466e-06,0.030799999680415233,0.0,4.199999999999999,400.0,20000.0,-0.21000000000000002,-20.0,-1000.0,4.0686799817907466e-06,1.7309107057975952,0.0,9.973400000226976,normal,0.0
0.02,0.035419999557151326,-5.135899972298825e-06,0.035419999557151326,0.0,4.619999999999999,420.0,20000.0,-0.231,-21.0,-1000.0,5.135899972298825e-06,1.7173341373602495,0.0,9.969200000319585,normal,0.0
0.021,0.040479999395208556,-6.416079958640825e-06,0.040479999395208556,0.0,5.06,440.0,20000.0,-0.253,-22.0,-1000.0,6.416079958640825e-06,1.7030724957821803,0.0,9.964580000442849,normal,0.0
0.022,0.045999999184962795,-7.9395999392979e-06,0.04599999918496279,0.0,5.52,460.0,20000.0,-0.276,-23.0,-1000.0,7.9395999392979e-06,1.6877687492411828,0.0,9.959520000604792,normal,0.0
0.023,0.0519999989149628,-9.739599912299034e-06,0.05199999891496279,0.0,6.0,480.0,20000.0,-0.30000000000000004,-24.0,-1000.0,9.739599912299034e-06,1.6717726577927987,0.0,9.954000000815038,normal,0.0
0.024,0.058499998571681554,-1.1852099875111082e-05,0.05849999857168155,0.0,6.5,500.0,20000.0,-0.32500000000000007,-25.0,-1000.0,1.1852099875111082e-05,1.6550975728774582,0.0,9.948000001085036,normal,0.0
0.025,0.06551999813924604,-1.4316119824517618e-05,0.06551999813924603,0.0,7.02,520.0,20000.0,-0.3510000000000001,-26.0,-1000.0,1.4316119824517618e-05,1.6376652335965711,0.0,9.941500001428318,normal,0.0
0.026000000000000002,0.07307999759914453,-1.7173799756464748e-05,0.07307999759914452,0.0,7.56,540.0,20000.0,-0.3780000000000001,-27.0,-1000.0,1.7173799756464748e-05,1.6194525729526088,0.0,9.934480001860754,normal,0.0
0.027,0.08119999692991038,-2.04705196658943e-05,0.08119999692991037,0.0,8.12,560.0,20000.0,-0.40600000000000014,-28.0,-1000.0,2.04705196658943e-05,1.6002958569863739,0.0,9.926920002400855,normal,0.0
0.028,0.08989999610678165,-2.425501954654031e-05,0.08989999610678163,0.0,8.7,580.0,20000.0,-0.43500000000000016,-29.0,-1000.0,2.4255019546540314e-05,1.5803393885428672,0.0,9.91880000307009,normal,0.0
0.029,0.09919999510133541,-2.8579519390697628e-05,0.09919999510133541,0.0,9.299999999999999,600.0,20000.0,-0.4650000000000002,-30.0,-1000.0,2.857951939069763e-05,1.5593643589711188,0.0,9.910100003893218,normal,0.0
0.03,0.10911999388109607,-3.34998391889519e-05,0.10911999388109606,0.0,9.919999999999998,620.0,20000.0,-0.4960000000000002,-31.0,-1000.0,3.34998391889519e-05,1.5375417739969888,0.0,9.900800004898665,normal,0.0
0.031,0.11967999240911659,-3.9075518929884396e-05,0.11967999240911656,0.0,10.559999999999999,640.0,20000.0,-0.5280000000000002,-32.0,-1000.0,3.9075518929884396e-05,1.5151725774719482,0.0,9.890880006118904,normal,0.0
0.032,0.13089999064353183,-4.5369938599717926e-05,0.13089999064353183,0.0,11.219999999999999,660.0,20000.0,-0.5610000000000003,-33.0,-1000.0,4.5369938599717926e-05,1.4919698326360487,0.0,9.880320007590884,normal,0.0
0.033,0.14279998853708314,-5.24504381819404e-05,0.14279998853708312,0.0,11.899999999999999,680.0,20000.0,-0.5950000000000003,-34.0,-1000.0,5.24504381819404e-05,1.46864325199463,0.0,9.869100009356469,normal,0.0
0.034,0.15539998603661323,-6.0388437656843355e-05,0.1553999860366132,0.0,12.599999999999998,700.0,20000.0,-0.6300000000000003,-35.0,-1000.0,6.0388437656843355e-05,1.4448653080246525,0.0,9.857200011462917,normal,0.0
0.035,0.1687199830825304,-6.925955700103473e-05,0.1687199830825304,0.0,13.319999999999999,720.0,20000.0,-0.6660000000000004,-36.0,-1000.0,6.925955700103473e-05,1.4203159237836713,0.0,9.844600013963387,normal,0.0
0.036000000000000004,0.18277997960824127,-7.914373618689465e-05,0.18277997960824127,0.0,14.059999999999999,740.0,20000.0,-0.7030000000000004,-37.0,-1000.0,7.914373618689463e-05,1.3950988709582406,0.0,9.83128001691747,normal,0.0
0.037,0.19759997553955125,-9.012535518192971e-05,0.19759997553955122,0.0,14.819999999999999,760.0,20000.0,-0.7410000000000004,-38.0,-1000.0,9.012535518192971e-05,1.3692323289650177,0.0,9.817220020391758,normal,0.0
0.038,0.2131999707940315,-0.00010229335394809112,0.2,0.0,15.599999999999998,780.0,20000.0,-0.7800000000000005,-39.0,-1000.0,0.00010229335394809114,1.3424775215970315,0.0,9.802400024460448,normal,0.0
0.039,0.22959996528035181,-0.00011574135244101934,0.2,0.0,16.4,800.0,20000.0,-0.8200000000000005,-40.0,-1000.0,0.00011574135244101934,1.3146435947817112,0.0,9.786800029205969,normal,0.0
0.04,0.2468199588975784,-0.00013056777060916334,0.2,0.0,17.22,820.0,20000.0,-0.8610000000000005,-41.0,-1000.0,0.00013056777060916334,1.285891421455306,0.0,9.770400034719648,normal,0.0
0.041,0.26487995153443566,-0.00014687594839285907,0.2,0.0,18.06,840.0,20000.0,-0.9030000000000006,-42.0,-1000.0,0.00014687594839285907,1.2562019281314878,0.0,9.753180041102421,normal,0.0
0.042,0.28379994306853096,-0.00016477426572327497,0.2,0.0,18.919999999999998,860.0,20000.0,-0.9460000000000006,-43.0,-1000.0,0.00016477426572327497,1.2255596176026144,0.0,9.735120048465564,normal,0.0
0.043000000000000003,0.30359993336554175,-0.00018437626252128494,0.2,0.0,19.799999999999997,880.0,20000.0,-0.9900000000000007,-44.0,-1000.0,0.00018437626252128497,1.193976112774418,0.0,9.71620005693147,normal,0.0
0.044,0.324299922278364,-0.00020580075869620635,0.2,0.0,20.699999999999996,900.0,20000.0,-1.0350000000000006,-45.0,-1000.0,0.00020580075869620635,1.1614642286455243,0.0,9.696400066634459,normal,0.0
0.045,0.3459199096462208,-0.00022917197414442628,0.2,0.0,21.619999999999997,920.0,20000.0,-1.0810000000000006,-46.0,-1000.0,0.00022917197414442628,1.127996606683982,0.0,9.675700077721636,normal,0.0
0.046,0.3684798952937308,-0.0002546196487478902,0.2,0.0,22.56,940.0,20000.0,-1.1280000000000006,-47.0,-1000.0,0.0002546196487478902,1.0935618624026386,0.0,9.65408009035378,normal,0.0
0.047,0.39199987902993494,-0.00028227916237248343,0.2,0.0,23.52,960.0,20000.0,-1.1760000000000006,-48.0,-1000.0,0.00028227916237248343,1.0581501610351065,0.0,9.631520104706269,normal,0.0
0.048,0.416499860647281,-0.00031229165486622805,0.2,0.0,24.5,980.0,20000.0,-1.2250000000000005,-49.0,-1000.0,0.00031229165486622805,1.0217519658382215,0.0,9.608000120970065,normal,0.0
0.049,0.4419998399205651,-0.0003448041460573768,0.2,0.0,25.5,1000.0,20000.0,-1.2750000000000006,-50.0,-1000.0,0.0003448041460573768,0.9843592301849391,0.0,9.583500139352719,normal,0.0
0.05,0.46851981660582875,-0.00037996965575226696,0.2,0.0,26.52,1020.0,20000.0,-1.3260000000000005,-51.0,-1000.0,0.00037996965575226696,0.9459652783550442,0.0,9.558000160079436,normal,0.0
0.051000000000000004,0.49607979043921135,-0.0004179473237330633,0.2,0.0,27.56,1040.0,20000.0,-1.3780000000000006,-52.0,-1000.0,0.0004179473237330633,0.9065643286979936,0.0,9.531480183394171,normal,0.0
0.052000000000000005,0.5246997611357564,-0.00045890252975531955,0.2,0.0,28.619999999999997,1060.0,20000.0,-1.4310000000000005,-53.0,-1000.0,0.00045890252975531955,0.866151195609692,0.0,9.503920209560789,normal,0.0
0.053,0.5543997283881712,-0.000503007013545269,0.2,0.0,29.699999999999996,1080.0,20000.0,-1.4850000000000005,-54.0,-1000.0,0.000503007013545269,0.825648141758749,0.0,9.475300238864243,normal,0.0
0.054,0.5851996918655384,-0.0005504389947969788,0.2,0.0,30.799999999999997,1100.0,20000.0,-1.5400000000000005,-55.0,-1000.0,0.0005504389947969788,0.7842725581592636,0.0,9.445600271611829,normal,0.0
0.055,0.6171196512119798,-0.0006013832931692886,0.2,0.0,31.919999999999998,1120.0,20000.0,-1.5960000000000005,-56.0,-1000.0,0.0006013832931692886,0.7421261899398675,0.0,9.414800308134462,normal,0.0
0.056,0.6501796060452693,-0.000656031448282433,0.2,0.0,33.059999999999995,1140.0,20000.0,-1.6530000000000005,-57.0,-1000.0,0.000656031448282433,0.6991616514079642,0.0,9.38288034878802,normal,0.0
0.057,0.6843995559553971,-0.0007145818397144996,0.2,0.0,34.21999999999999,1160.0,20000.0,-1.7110000000000005,-58.0,-1000.0,0.0007145818397144996,0.6563767839217385,0.0,9.349820393954731,normal,0.0
0.058,0.7197995005030816,-0.0007772398069976318,0.2,0.0,35.39999999999999,1180.0,20000.0,-1.7700000000000005,-59.0,-1000.0,0.0007772398069976318,0.6133241950175063,0.0,9.315600444044604,normal,0.0
0.059000000000000004,0.7563994392182287,-0.0008442177696138673,0.2,0.0,36.599999999999994,1200.0,20000.0,-1.8300000000000005,-60.0,-1000.0,0.0008442177696138673,0.570587354562974,0.0,9.28020049949692,normal,0.0
0.06,0.7942193715983391,-0.0009157353469907951,0.2,0.0,37.81999999999999,1220.0,20000.0,-1.8910000000000005,-61.0,-1000.0,0.0009157353469907951,0.5274035615235958,0.0,9.243600560781772,normal,0.0
0.061,0.833279297106861,-0.0009920194784968318,0.2,0.0,39.059999999999995,1240.0,20000.0,-1.9530000000000005,-62.0,-1000.0,0.0009920194784968318,0.48448234959077763,0.0,9.20578062840166,normal,0.0
0.062,0.8735992151714878,-0.0010733045434362454,0.2,0.0,40.31999999999999,1260.0,20000.0,-2.0160000000000005,-63.0,-1000.0,0.0010733045434362454,0.44033318541262156,0.0,9.166720702893139,normal,0.0
0.063,0.9151991251824002,-0.0011598324810437966,0.2,0.0,41.599999999999994,1280.0,20000.0,-2.0800000000000005,-64.0,-1000.0,0.0011598324810437966,0.39586515903124164,0.0,9.126400784828512,normal,0.0
0.064,0.9580990264904518,-0.0012518529104790454,0.2,0.0,42.89999999999999,1300.0,20000.0,-2.1450000000000005,-65.0,-1000.0,0.0012518529104790454,0.3509458289259473,0.0,9.0848008748176,normal,0.0
0.065,1.0023189184052965,-0.0013496232508202713,0.2,0.0,44.21999999999999,1320.0,20000.0,-2.2110000000000003,-66.0,-1000.0,0.0013496232508202713,0.3055961163270543,0.0,9.041900973509549,normal,0.0
0.066,1.047878800193458,-0.0014534088410580667,0.2,0.0,45.559999999999995,1340.0,20000.0,-2.2780000000000005,-67.0,-1000.0,0.0014534088410580667,0.2598012988873033,0.0,8.997681081594703,normal,0.0
0.067,1.0947986710763398,-0.0015634830600884703,0.2,0.0,46.919999999999995,1360.0,20000.0,-2.3460000000000005,-68.0,-1000.0,0.0015634830600884705,0.21358241704629993,0.0,8.952121199806541,normal,0.0
0.068,1.1430985302281744,-0.0016801274467056779,0.2,0.0,48.3,1380.0,20000.0,-2.4150000000000005,-69.0,-1000.0,0.0016801274467056777,0.1668930983904091,0.0,8.90520132892366,normal,0.0
0.069,1.192798376773912,-0.0018036318195943746,0.2,0.0,49.699999999999996,1400.0,20000.0,-2.4850000000000003,-70.0,-1000.0,0.0018036318195943746,0.11964339951066476,0.0,8.856901469771826,normal,0.0
0.07,1.2438782099177095,-0.0019341921574328477,0.2,0.0,51.08,1380.0,-20000.0,-2.5560000000000005,-71.0,-1000.0,0.001934192157432848,0.09106963184276604,0.0,8.807201623226089,normal,0.0
0.07100000000000001,1.2963180288324252,-0.002072004318802106,0.2,0.0,52.44,1360.0,-20000.0,-2.6280000000000006,-72.0,-1000.0,0.002072004318802106,0.0991059117502387,0.0,8.75612179008229,normal,0.0
0.07200000000000001,1.3500978326592115,-0.0022172639221807833,0.2,0.0,53.78,1340.0,-20000.0,-2.7010000000000005,-73.0,-1000.0,0.0022172639221807833,0.10661167336089022,0.0,8.703681971167574,normal,0.0
0.073,1.4051976205071288,-0.0023701662259400674,0.2,0.0,55.1,1320.0,-20000.0,-2.7750000000000004,-74.0,-1000.0,0.0023701662259400674,0.1135820886984938,0.0,8.64990216734079,normal,0.0
0.074,1.4615973914527838,-0.002530906008338382,0.2,0.0,56.4,1300.0,-20000.0,-2.8500000000000005,-75.0,-1000.0,0.002530906008338382,0.12001650211195686,0.0,8.59480237949287,normal,0.0
0.075,1.5192771445399922,-0.002699677447516036,0.2,0.0,57.68,1280.0,-20000.0,-2.9260000000000006,-76.0,-1000.0,0.002699677447516036,0.1259146155780555,0.0,8.538402608547216,normal,0.0
0.076,1.5782168787794666,-0.002876674001489675,0.2,0.0,58.94,1260.0,-20000.0,-3.0030000000000006,-77.0,-1000.0,0.002876674001489675,0.13127374688777502,0.0,8.480722855460009,normal,0.0
0.077,1.638396593148532,-0.003062088288146606,0.2,0.0,60.18,1240.0,-20000.0,-3.0810000000000004,-78.0,-1000.0,0.003062088288146606,0.13590155185242508,0.0,8.421783121220534,normal,0.0
0.078,1.6997962865908671,-0.0032561119652390813,0.2,0.0,61.4,1220.0,-20000.0,-3.1600000000000006,-79.0,-1000.0,0.0032561119652390813,0.1398846360208643,0.0,8.361603406851469,normal,0.0
0.079,1.7623959580162745,-0.0034589356103783913,0.2,0.0,62.6,1200.0,-20000.0,-3.2400000000000007,-80.0,-1000.0,0.003458935610378391,0.14339513760720404,0.0,8.300203713409132,normal,0.0
0.08,1.8261756063004801,-0.0036707486010288722,0.2,0.0,63.78,1180.0,-20000.0,-3.3210000000000006,-81.0,-1000.0,0.0036707486010288722,0.14643079163494296,0.0,8.237604041983726,normal,0.0
0.081,1.8911152302849628,-0.0038917389945017753,0.2,0.0,64.94,1160.0,-20000.0,-3.4030000000000005,-82.0,-1000.0,0.0038917389945017757,0.14892603299482793,0.0,8.173824393699519,normal,0.0
0.082,1.9571948287768135,-0.0041220934079491236,0.2,0.0,66.08,1140.0,-20000.0,-3.4860000000000007,-83.0,-1000.0,0.0041220934079491236,0.1509164456597899,0.0,8.108884769715036,normal,0.0
0.083,2.0243944005486285,-0.004361996898357356,0.2,0.0,67.2,1120.0,-20000.0,-3.5700000000000007,-84.0,-1000.0,0.004361996898357356,0.15294389545548218,0.0,8.042805171223186,normal,0.0
0.084,2.092693944837568,-0.0046114962434529345,0.2,0.0,68.3,1100.0,-20000.0,-3.653000000000001,-83.0,1000.0,0.0046114962434529345,0.16913673813657493,0.0,7.975605599451372,normal,0.0
0.085,2.1620734609048253,-0.0048706299409563775,0.2,0.0,69.38,1080.0,-20000.0,-3.7350000000000008,-82.0,1000.0,0.0048706299409563775,0.18525999929820477,0.0,7.907306055162432,normal,0.0
0.08600000000000001,2.2325129480368795,-0.005139428328588037,0.2,0.0,70.44,1060.0,-20000.0,-3.8160000000000007,-81.0,1000.0,0.005139428328588037,0.20101433035499958,0.0,7.837926539095175,normal,0.0
0.08700000000000001,2.303992405546682,-0.005417913704073752,0.2,0.0,71.48,1040.0,-20000.0,-3.896000000000001,-80.0,1000.0,0.005417913704073752,0.21594506707661282,0.0,7.767487051963121,normal,0.0
0.088,2.37649183277478,-0.005706100445150587,0.2,0.0,72.5,1020.0,-20000.0,-3.975000000000001,-79.0,1000.0,0.005706100445150587,0.23067841586105442,0.0,7.696007594453318,normal,0.0
0.089,2.4499912290903754,-0.0060039951295725,0.2,0.0,73.5,1000.0,-20000.0,-4.053000000000001,-78.0,1000.0,0.0060039951295725,0.24556073929911432,0.0,7.62350816722522,normal,0.0
0.09,2.5244705938923224,-0.0063115966551160144,0.2,0.0,74.48,980.0,-20000.0,-4.130000000000001,-77.0,1000.0,0.006311596655116015,0.26010619993122835,0.0,7.550008770909624,normal,0.0
0.091,2.59990992661006,-0.006628896359585726,0.2,0.0,75.44,960.0,-20000.0,-4.206,-76.0,1000.0,0.006628896359585726,0.2743086584789845,0.0,7.475529406107677,normal,0.0
0.092,2.676289226704488,-0.0069558781408198805,0.2,0.0,76.38,940.0,-20000.0,-4.281000000000001,-75.0,1000.0,0.0069558781408198805,0.28815822057135027,0.0,7.40009007338994,normal,0.0
0.093,2.7535884936687807,-0.007292518576695697,0.2,0.0,77.3,920.0,-20000.0,-4.355,-74.0,1000.0,0.007292518576695697,0.3016489853484928,0.0,7.323710773295511,normal,0.0
0.094,2.831787727029139,-0.007638787045134836,0.2,0.0,78.2,900.0,-20000.0,-4.428000000000001,-73.0,1000.0,0.007638787045134835,0.3147747539273556,0.0,7.246411506331219,normal,0.0
0.095,2.91086692634549,-0.007994645844108566,0.2,0.0,79.08,880.0,-20000.0,-4.500000000000001,-72.0,1000.0,0.007994645844108566,0.32752277091395643,0.0,7.168212272970861,normal,0.0
0.096,2.9908060912121255,-0.008360050311642801,0.2,0.0,79.94,860.0,-20000.0,-4.571000000000001,-71.0,1000.0,0.008360050311642801,0.33988993686676716,0.0,7.08913307365451,normal,0.0
0.097,3.0715852212582835,-0.008734948945823233,0.2,0.0,80.78,840.0,-20000.0,-4.641000000000001,-70.0,1000.0,0.008734948945823233,0.3518626023221342,0.0,7.009193908787875,normal,0.0
0.098,3.1531843161486766,-0.009119283524800117,0.2,0.0,81.6,820.0,-20000.0,-4.710000000000001,-69.0,1000.0,0.009119283524800117,0.3634241375841651,0.0,6.9284147787417165,normal,0.0
0.099,3.235583375583965,-0.009512989226792909,0.2,0.0,82.39999999999999,800.0,-20000.0,-4.7780000000000005,-68.0,1000.0,0.009512989226792909,0.3745737677924777,0.0,6.846815683851323,normal,0.0
0.1,3.318762399301175,-0.009915994750094968,0.2,0.0,83.17999999999999,780.0,-20000.0,-4.845000000000001,-67.0,1000.0,0.009915994750094966,0.38531083729598,0.0,6.764416624416035,normal,0.0
0.101,3.4027013870740648,-0.010328222433077848,0.2,0.0,83.94,760.0,-20000.0,-4.9110000000000005,-66.0,1000.0,0.010328222433077848,0.3956348096528686,0.0,6.681237600698825,normal,0.0
0.10200000000000001,3.48738033871344,-0.010749588374195597,0.2,0.0,84.67999999999999,740.0,-20000.0,-4.976000000000001,-65.0,1000.0,0.010749588374195599,0.4055449100027616,0.0,6.597298612925935,normal,0.0
0.10300000000000001,3.5727792540674157,-0.011180002551988748,0.2,0.0,85.39999999999999,720.0,-20000.0,-5.040000000000001,-64.0,1000.0,0.011180002551988748,0.4148292438334822,0.0,6.512619661286561,normal,0.0
0.10400000000000001,3.658878133021631,-0.01161936894508822,0.2,0.0,86.1,700.0,-20000.0,-5.103000000000001,-63.0,1000.0,0.011619368945088221,0.42331597095414314,0.0,6.427220745932584,normal,0.0
0.105,3.745656975499412,-0.012067585652219014,0.2,0.0,86.78,680.0,-20000.0,-5.165000000000001,-62.0,1000.0,0.012067585652219015,0.43141171425140235,0.0,6.341121866978369,normal,0.0
0.106,3.8330957814618865,-0.012524545012203746,0.2,0.0,87.44,660.0,-20000.0,-5.226000000000001,-61.0,1000.0,0.012524545012203746,0.4391177850274444,0.0,6.254343024500589,normal,0.0
0.107,3.921174550908056,-0.012990133723965869,0.2,0.0,88.08,640.0,-20000.0,-5.2860000000000005,-60.0,1000.0,0.012990133723965869,0.4467061592763797,0.0,6.1669042185381135,normal,0.0
0.108,4.009873283874813,-0.01346423296653284,0.2,0.0,88.7,620.0,-20000.0,-5.345000000000001,-59.0,1000.0,0.01346423296653284,0.4544612703630765,0.0,6.078825449091944,normal,0.0
0.109,4.099211978887493,-0.013947113315378405,0.2,0.0,89.34,640.0,20000.0,-5.405,-60.0,-1000.0,0.013947113315378405,0.09721787629252929,0.0,5.990126716125187,normal,0.0
0.11,4.189210634418821,-0.01443905086575406,0.2,0.0,90.0,660.0,20000.0,-5.466,-61.0,-1000.0,0.01443905086575406,0.07585346077085112,0.0,5.900788021112507,normal,0.0
0.111,4.279849249498256,-0.0149401062338045,0.2,0.0,90.64,640.0,-20000.0,-5.5280000000000005,-62.0,-1000.0,0.0149401062338045,0.0650870748115437,0.0,5.810789365581179,normal,0.0
0.112,4.37110782314098,-0.015450338235547211,0.2,0.0,91.26,620.0,-20000.0,-5.591,-63.0,-1000.0,0.015450338235547213,0.06086239278823388,0.0,5.720150750501744,normal,0.0
0.113,4.462966354348276,-0.01596980376687001,0.2,0.0,91.86,600.0,-20000.0,-5.655,-64.0,-1000.0,0.01596980376687001,0.056386082601006915,0.0,5.62889217685902,normal,0.0
0.114,4.555404842107951,-0.01649855768352866,0.2,0.0,92.44,580.0,-20000.0,-5.720000000000001,-65.0,-1000.0,0.01649855768352866,0.05164687897200014,0.0,5.537033645651724,normal,0.0
0.115,4.64840328539478,-0.017036652681144515,0.2,0.0,93.0,560.0,-20000.0,-5.7860000000000005,-66.0,-1000.0,0.017036652681144515,0.04653546698269579,0.0,5.444595157892049,normal,0.0
0.116,4.741941683170981,-0.017584139175202324,0.2,0.0,93.54,540.0,-20000.0,-5.853000000000001,-67.0,-1000.0,0.017584139175202324,0.04104832995905209,0.0,5.35159671460522,normal,0.0
0.117,4.836000034386724,-0.018141065181047977,0.2,0.0,94.06,520.0,-20000.0,-5.921,-68.0,-1000.0,0.018141065181047977,0.03518665999396438,0.0,5.258058316829019,normal,0.0
0.11800000000000001,4.930558339113301,-0.01870728707727817,0.2,0.0,94.56,500.0,-20000.0,-5.988,-67.0,1000.0,0.01870728707727817,0.04122015676677069,0.0,5.163999965613276,normal,0.0
0.11900000000000001,5.025596597467093,-0.019282655722631804,0.2,0.0,95.04,480.0,-20000.0,-6.054,-66.0,1000.0,0.019282655722631804,0.05411689180371289,0.0,5.069441660886699,normal,0.0
0.12,5.121094809609484,-0.01986701657599368,0.2,0.0,95.5,460.0,-20000.0,-6.119000000000001,-65.0,1000.0,0.01986701657599368,0.06670781805463732,0.0,4.974403402532907,normal,0.0
0.121,5.217032975746739,-0.02046020981639775,0.2,0.0,95.94,440.0,-20000.0,-6.183000000000001,-64.0,1000.0,0.02046020981639775,0.07896605382475007,0.0,4.878905190390516,normal,0.0
0.122,5.313391096129829,-0.021062070463030252,0.2,0.0,96.36,420.0,-20000.0,-6.246,-63.0,1000.0,0.021062070463030252,0.0908857578588631,0.0,4.782967024253261,normal,0.0
0.123,5.410149186170268,-0.021670027473137742,0.2,0.0,96.76,400.0,-20000.0,-6.283185307179586,-62.0,1000.0,0.021670027473137742,0.09851742992401133,0.0,4.686608903870171,normal,0.0
0.124,5.507287268709834,-0.022280372077952144,0.2,0.0,97.14,380.0,-20000.0,-6.283185307179586,-61.0,1000.0,0.022280372077952144,0.10027060642242425,0.0,4.589850813829732,normal,0.0
0.125,5.604785344143307,-0.022892978614594148,0.2,0.0,97.5,360.0,-20000.0,-6.283185307179586,-60.0,1000.0,0.022892978614594144,0.1021414756774903,0.0,4.492712731290166,normal,0.0
0.126,5.702623412865472,-0.02350772142018444,0.2,0.0,97.84,340.0,-20000.0,-6.283185307179586,-59.0,1000.0,0.02350772142018444,0.10379243698120125,0.0,4.395214655856693,normal,0.0
0.127,5.80078147527111,-0.024124474831843712,0.2,0.0,98.16,320.0,-20000.0,-6.283185307179586,-58.0,1000.0,0.024124474831843712,0.1052249208450317,0.0,4.297376587134528,normal,0.0
0.128,5.899239531755005,-0.02474311318669265,0.2,0.0,98.46,300.0,-20000.0,-6.283185307179586,-57.0,1000.0,0.02474311318669265,0.10644131145477291,0.0,4.19921852472889,normal,0.0
