x,y
0.0,0.0
0.05,0.0
0.09999238475781957,-0.0008726203218641781
0.14992386149554826,-0.003489418134011397
0.18506521102106893,-0.007182922802095086
0.19694611760514144,-0.009277847188143912
0.2450092024020574,-0.02305971497899386
0.29136839513039675,-0.04179004464978948
0.29136839513039675,-0.04179004464978948
0.31556231763902665,-0.060692408554599356
0.31556231763902665,-0.060692408554599356
0.3449515802536503,-0.10114325827334673
0.3684251583929448,-0.1452906379162931
0.37829721947830675,-0.17396118510548136
0.37829721947830675,-0.17396118510548136
0.3799898294130028,-0.22243119190461652
0.3747634062496201,-0.2721572866730302
0.3747634062496201,-0.2721572866730302
0.3584849985267623,-0.319433215452996
0.3584849985267623,-0.319433215452996
0.3365664411873084,-0.3643729177679544
0.3365664411873084,-0.3643729177679544
0.3262597520442922,-0.3837569808093227
0.3262597520442922,-0.3837569808093227
0.3262597520442922,-0.3837569808093227
0.3262597520442922,-0.3837569808093227
0.3262597520442922,-0.3837569808093227
0.3262597520442922,-0.3837569808093227
0.3262597520442922,-0.3837569808093227
0.3262597520442922,-0.3837569808093227
0.3262597520442922,-0.3837569808093227
0.3262597520442922,-0.3837569808093227
0.34642771754927026,-0.4136572192813145
0.36985872490700716,-0.439679989287872
0.4087160229798557,-0.4711460088403639
0.451118427787677,-0.49764197205202415
0.451118427787677,-0.49764197205202415
0.4581620165345257,-0.5000672741542205
0.5066768028483255,-0.5121633689342039
0.5066768028483255,-0.5121633689342039
0.556190206285404,-0.5191220239822072
0.6059163010538178,-0.5243484471455898
0.6556423958222315,-0.5295748703089724
0.7053684905906452,-0.534801293472355
0.7421066678187291,-0.5399645075654343
0.7519344319326677,-0.5416974075387602
0.8004492182464675,-0.5537935023187436
0.8482644560446193,-0.5684120875548805
0.8946236487729586,-0.5871424172256761
0.8946236487729586,-0.5871424172256761
0.8946236487729586,-0.5871424172256761
0.8946236487729586,-0.5871424172256761
0.8946236487729586,-0.5871424172256761
0.9280801790909016,-0.6242996584995458
0.9595461986433934,-0.6631569565723944
0.9595461986433934,-0.6631569565723944
0.9727095878690981,-0.6819562246570551
1.0013884096866503,-0.7229138268715046
1.0013884096866503,-0.7229138268715046
1.0328544292391422,-0.7617711249443532
