episode_idx,env_step,reward,contour_error,velocity,acceleration,jerk,omega,angular_acc,angular_jerk,kcm_intervention,cornerness,lookahead_dist_active,lookahead_dist_norm,lookahead_region_weight,lookahead_u_policy,lookahead_u_exec,r_lookahead,r_teacher,r_track,r_smooth
0,180,-0.03667396056088277,0.0054968717643344,10.625,375.0,-62500.0,-2.183999999999997,-20.0,1000.0,1.453844395712699,0.0,2.009143921136856,0.31819576872022526,0.0,0.3968855142593384,0.3968855142593384,-0.008382143846018986,0.00820637562894599,-0.00011602790090318123,0.0
0,190,-0.1208232645349632,0.006287117727458715,13.9375,375.0,-62500.0,-2.4009999999999967,-24.0,-1000.0,0.7572439816363599,0.0,3.1511780920028682,0.6187310768428601,0.0,0.8739256858825684,0.8739256858825684,-0.10520142882838872,0.006084158357091002,-0.00015178694138467445,0.0
0,200,-0.17323978904105033,0.0074179198232199196,17.375,375.0,-62500.0,-2.659999999999996,-24.0,1000.0,0.4571993706546038,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,0.004177556231098117,-0.00021129805249428112,0.0
0,210,-0.035202510206436985,0.008898291602338354,21.9375,375.0,-62500.0,-2.8769999999999953,-22.0,1000.0,1.5680850344694663,0.0,1.461475919008255,0.17407261026533025,0.0,0.16811859607696533,0.16811859607696533,-0.00040333772307207544,0.0025303204572163333,-0.0003040496388105418,0.0
0,220,-0.08635286624260223,0.01069710230181071,24.25,125.0,-62500.0,-3.115999999999995,-26.0,-1000.0,0.7465731973256549,0.0,2.8347871756553653,0.5354703093829909,0.0,0.7417657375335693,0.7417657375335693,-0.06752419708651176,0.0011010444337782466,-0.00043940351099675136,0.0
0,230,-0.030389266685496956,0.012471465059319188,23.9375,-125.0,-62500.0,-3.4084159265358926,-31.41592653589793,-415.92653589793116,0.6969087571786703,0.0,1.059,0.06815789473684208,0.0,0.0,0.0,-0.010429404432132968,-3.1842470552946953e-07,-0.0005972637723871462,0.0
0,240,-0.044125525250432264,0.014236250506841009,22.625,-250.0,-62500.0,-3.705575191894872,-30.41592653589793,-1000.0,0.6033426224028676,0.0,1.059,0.06815789473684208,0.0,0.0,0.0,-0.010429404432132968,-1.2228881728699663e-05,-0.0007782559814151586,0.0
0,250,-0.17583807286284894,0.01585496021845717,18.6875,-625.0,-62500.0,-3.9807344572538517,-24.41592653589793,1000.0,1.8204285660081836,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-4.5518787825649593e-05,-0.0009652982919508204,0.0
0,260,-0.14395846037180507,0.017116250219825494,11.75,-750.0,-62500.0,-4.229893722612831,-26.41592653589793,1000.0,0.06763713560925272,0.0,3.252420285701752,0.6453737593951979,0.0,0.9162156581878662,0.9162156581878662,-0.11901467133468698,-0.00011549889935027795,-0.0011249895228966772,0.0
0,270,-0.05777195893177166,0.017685794920408796,4.5625,-625.0,62500.0,-4.50705298797181,-28.41592653589793,1000.0,1.424278265535955,0.0,2.290429520487785,0.39221829486520654,0.0,0.5143815875053406,0.5143815875053406,-0.02216872372853249,-0.00024544534581131747,-0.001201103393152349,0.0
0,280,-0.06594624296216962,0.01780934841739462,0.0,-375.0,62500.0,-4.788212253330789,-26.41592653589793,-1000.0,0.51975747652666,0.0,2.3301090209484094,0.4026602686706341,0.0,0.5309561491012573,0.5309561491012573,-0.02464271069859215,-0.0004562812763799183,-0.0012179439016402802,0.0
0,290,-0.04353702980283314,0.0178222547064541,0.625,250.0,62500.0,-5.0153715186897685,-22.41592653589793,-1000.0,0.42074548828151126,0.0,2.311026759266853,0.39763862085969814,0.0,0.5229852795600891,0.5229852795600891,-0.023436614673194103,-0.0007422572703616771,-0.001219709809235425,0.0
0,300,-0.16968157817603868,0.018167391478439668,5.1875,625.0,62500.0,-5.246530784048748,-26.41592653589793,-1000.0,0.4795327089497554,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.0010741576432685312,-0.001267407794422588,0.0
0,310,-0.059251172429173285,0.019356782326410263,10.875,500.0,62500.0,-5.501690049407726,-24.41592653589793,1000.0,2.0420172636675424,0.0,2.2211098648309706,0.37397628021867646,0.0,0.48542600870132446,0.48542600870132446,-0.018160647647236457,-0.0014128063078781544,-0.0014387904846029902,0.0
0,320,-0.05365378808537734,0.021200952851067715,16.9375,625.0,62500.0,-5.726849314766706,-20.41592653589793,1000.0,2.0448592035735964,0.0,2.436154421210289,0.4305669529500761,0.0,0.5752524733543396,0.5752524733543396,-0.03189667187560955,-0.0017376292619109977,-0.0017260047428858732,0.0
0,330,-0.18139530420628602,0.024126265001632053,22.75,750.0,62500.0,-5.940008580125686,-22.41592653589793,-1000.0,0.10686751691624924,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.0020290339743304804,-0.0022351743856472667,0.0
0,340,-0.044868705776228576,0.027424670314799768,29.9375,625.0,-62500.0,-6.133167845484666,-18.41592653589793,1000.0,2.0762129953818476,0.0,1.809904527068138,0.2657643492284574,0.0,0.31366103887557983,0.31366103887557983,-0.0025949697776655,-0.002259395515878501,-0.0028881121608017647,0.0
0,350,-0.1551075397876925,0.03126662248204677,33.875,125.0,-62500.0,-6.283185307179586,-16.41592653589793,1000.0,0.10939532041549682,0.0,3.351974985837936,0.6715723646941938,0.0,0.9578007459640503,0.9578007459640503,-0.1334282970859642,-0.0024287216874243436,-0.0037539904567097573,0.0
0,360,-0.1083781120213348,0.03403934803350511,34.0625,-125.0,-62500.0,-6.283185307179586,-6.415926535897931,1000.0,0.2346730649471283,0.0,2.80747278213501,0.5282823110881606,0.0,0.7303562164306641,0.7303562164306641,-0.0646615654640303,-0.0025830520025748142,-0.004449320503856978,0.0
0,370,-0.12949468286864113,0.036683462978865176,30.375,-500.0,-62500.0,-6.283185307179586,0.0,0.0,0.26635105073452,0.0,3.155935065865516,0.6199829120698728,0.0,0.8759127259254456,0.8759127259254456,-0.10583138785841427,-0.0027678955547380066,-0.005167397591507605,0.0
0,380,-0.03207424886412177,0.03857640639459773,23.8125,-875.0,-62500.0,-6.246185307179587,7.0,1000.0,0.7674810747065751,0.0,1.5857787410616873,0.2067838792267598,0.0,0.22004124522209167,0.22004124522209167,-2.761261041795787e-05,-0.003031852555900898,-0.005714454260433257,0.0
0,390,-0.0547980187795392,0.04004702094658518,17.5,-500.0,62500.0,-6.1831853071795875,5.0,-1000.0,0.04467585002017262,0.0,1.1056477957963944,0.08043363047273536,0.0,0.019485294818878174,0.019485294818878174,-0.00857767003315824,-0.0034108942449185596,-0.0061584533249135305,0.0
0,400,-0.03856551422965903,0.040502594698014246,12.8125,-500.0,-62500.0,-6.0981853071795875,11.0,-1000.0,0.1575686644720004,0.0,1.7008137617111205,0.23705625308187384,0.0,0.26809263229370117,0.26809263229370117,-0.0008238995354807299,-0.0038941438032948565,-0.006299367080722989,0.0
0,410,-0.18237040399651014,0.04041562623465286,9.75,-250.0,-62500.0,-5.961185307179588,15.0,1000.0,0.4234502680190816,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.004477376268567146,-0.0062723437207263776,0.0
0,420,-0.18402964769946228,0.04064169761662491,7.0625,-375.0,-62500.0,-5.776185307179588,21.0,1000.0,1.9899334438524094,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.00514874475447125,-0.006342710727018912,0.0
0,430,-0.08122060893262904,0.040605728429894176,3.125,-250.0,62500.0,-5.551185307179588,25.0,1000.0,1.276927279838839,0.0,2.6139885030984873,0.4773653955522335,0.0,0.6495357155799866,0.6495357155799866,-0.04615893758990817,-0.005937505014969103,-0.006331488696277695,0.0
0,440,-0.04040835261616325,0.04063953009008189,2.4375,125.0,62500.0,-5.318185307179588,21.0,-1000.0,0.24426064805389736,0.0,2.0304767450094223,0.3238096697393217,0.0,0.40579646825790405,0.40579646825790405,-0.009197300592575942,-0.006831624310577526,-0.00634203419881986,0.0
0,450,-0.1678151719098679,0.04065207858156494,6.375,500.0,62500.0,-5.121185307179589,21.0,-1000.0,0.4068146937293493,0.0,3.3388563144207,0.6681200827422895,0.0,0.95232093334198,0.95232093334198,-0.13148184711998878,-0.007744056164719236,-0.006345951333126647,0.0
0,460,-0.20526766593141463,0.04075418796470437,10.5625,500.0,62500.0,-4.942185307179589,17.0,1000.0,2.206299328434283,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.00861310369682336,-0.006377870732783826,0.0
0,470,-0.182772619395761,0.04109557848754281,15.0,250.0,-62500.0,-4.721185307179589,25.0,1000.0,1.9013999788904599,0.0,3.33590255856514,0.6673427785697738,0.0,0.9510871171951294,0.9510871171951294,-0.13104556360878994,-0.009412059875716609,-0.006485170833507039,0.0
0,480,-0.12361763509118363,0.04151117096651769,19.0625,375.0,-62500.0,-4.44618530717959,29.0,1000.0,1.898257369540189,0.0,3.0181887305974957,0.5837338764730252,0.0,0.8183745741844177,0.8183745741844177,-0.08835101277180897,-0.010146043230553502,-0.006617000889644012,0.0
0,490,-0.039757215460613095,0.041535026424344576,21.625,125.0,-62500.0,-4.136857894892406,31.41592653589793,0.0,0.36816507128595016,0.0,1.3185399631261825,0.1364578850332059,0.0,0.10841268301010132,0.10841268301010132,-0.002422560224671967,-0.010815582344380768,-0.00662460833307265,0.0
0,500,-0.08232826956510045,0.040337790552204024,23.0625,250.0,62500.0,-3.8286986295334278,30.41592653589793,-1000.0,0.43004116918050606,0.0,2.3632417427301404,0.41137940598161593,0.0,0.5447960495948792,0.5447960495948792,-0.02680875196388448,-0.011457005639785113,-0.006248207411072564,0.0
0,510,-0.19632226840638958,0.04009266007939213,25.375,250.0,-62500.0,-3.51753936417445,30.41592653589793,-1000.0,0.6939162226713137,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.012063632009413551,-0.006172498146208063,0.0
0,520,-0.15838317731259963,0.03925122103835518,27.8125,125.0,-62500.0,-3.205380098815472,31.41592653589793,1000.0,1.663990823033733,0.0,3.135684144258499,0.6146537221732893,0.0,0.8674536943435669,0.8674536943435669,-0.10316262558729802,-0.012617087671023115,-0.005916128075526975,0.0
0,530,-0.14283781578192184,0.03742778855214496,26.625,-250.0,62500.0,-2.918220833456493,27.41592653589793,1000.0,0.8391346022613747,0.0,3.0545384777784346,0.5932995994153776,0.0,0.8335582613945007,0.8335582613945007,-0.09281074494017788,-0.013161022138731548,-0.005379223126671641,0.0
0,540,-0.207515396862356,0.0364627131594955,23.9375,-250.0,62500.0,-2.6290615680975136,27.41592653589793,-1000.0,0.7302418090906035,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.013787429629517864,-0.005105393091654321,0.0
0,550,-0.14018508147476155,0.03568417687884157,21.875,-250.0,62500.0,-2.3659023027385344,25.41592653589793,1000.0,1.3146989689111663,0.0,2.990392461061478,0.576419068700389,0.0,0.806763768196106,0.806763768196106,-0.08501478916876087,-0.01449546777341866,-0.004889704241358532,0.0
0,560,-0.06462862358662272,0.03485557766868778,19.1875,-250.0,-62500.0,-2.124743037379555,21.41592653589793,-1000.0,0.8537116428009561,0.0,2.269910049676895,0.38681843412549866,0.0,0.5058103799819946,0.5058103799819946,-0.020940676397461964,-0.015301549373847657,-0.004665259371332837,0.0
0,570,-0.0627570319508336,0.033740158317921376,14.375,-500.0,62500.0,-1.929583772020576,19.41592653589793,1000.0,1.8348928769279866,0.0,1.8500005499124528,0.27631593418748757,0.0,0.33040958642959595,0.33040958642959595,-0.003494473086545359,-0.01624703464561185,-0.004371449407942652,0.0
0,580,-0.13675291086948121,0.032884484439698415,9.3125,-625.0,-62500.0,-1.778424506661597,13.415926535897931,-1000.0,0.8100799488490414,0.0,2.936897802114487,0.5623415268722335,0.0,0.7844184637069702,0.7844184637069702,-0.0787748292576609,-0.017391072136885233,-0.004152534976760706,0.0
0,590,-0.20855364737059662,0.0325810309228074,0.875,-1000.0,-62500.0,-1.689265241302618,7.415926535897931,-1000.0,0.7398950866533651,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.01881061363328745,-0.004076250531812858,0.0
0,600,-0.19524593173778315,0.0325810309228074,0.0,-375.0,62500.0,-1.622105975943639,5.415926535897931,-1000.0,1.2410556174674792,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.020463698741951874,-0.004076250531812858,0.0
0,610,-0.06504508549826775,0.03257878981064128,0.125,62.5,62500.0,-1.55694671058466,5.415926535897931,-1000.0,1.1577362957413724,0.0,2.216428375840187,0.3727443094316282,0.0,0.48347049951553345,0.48347049951553345,-0.017904357864606056,-0.022185443621753603,-0.0040756897748196255,0.0
0,620,-0.074051370570872,0.03248978547492225,2.3125,187.5,-62500.0,-1.509787445225681,3.415926535897931,-1000.0,0.7828348650742486,0.0,2.0342698241472243,0.3248078484597959,0.0,0.4073808789253235,0.4073808789253235,-0.00934619942229802,-0.02393208937390465,-0.004053450855192839,0.0
0,630,-0.0592944370947615,0.03219649118721927,5.625,437.5,-62500.0,-1.498628179866702,1.4159265358979312,1000.0,0.25845871473597093,0.0,1.059,0.06815789473684208,0.0,0.0,0.0,-0.010429404432132968,-0.025635600554918862,-0.003980597931911762,0.0
0,640,-0.2195831588304275,0.0314448878329465,10.3125,437.5,-62500.0,-1.5354689145077232,-6.584073464102069,-1000.0,0.6139184512932515,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.027212846712414984,-0.0037969189279740937,0.0
0,650,-0.06637835548037335,0.030499587966293703,14.125,312.5,-62500.0,-1.6263096491487443,-8.584073464102069,1000.0,1.387576536753441,0.0,2.0736685037612914,0.3351759220424451,0.0,0.42383813858032227,0.42383813858032227,-0.010963517940015117,-0.028657781292100646,-0.0035720634858765607,0.0
0,660,-0.1618723518213,0.029448851570554047,16.5625,187.5,-62500.0,-1.7511503837897655,-14.584073464102069,1000.0,0.28972233111761164,0.0,3.183469920873642,0.6272289265456953,0.0,0.8874143362045288,0.8874143362045288,-0.10951473340643225,-0.030006350863616527,-0.0033301818578861703,0.0
0,670,-0.06793045210583695,0.02886886758439593,15.625,-187.5,-62500.0,-1.9199911184307863,-20.58407346410207,-1000.0,0.47019980988129,0.0,2.0745199559926983,0.33539998841913116,0.0,0.424193799495697,0.424193799495697,-0.010999894118340509,-0.031343581603683855,-0.003200300219924683,0.0
0,680,-0.07529530371744869,0.028434372581070108,13.3125,-312.5,62500.0,-2.132831853071808,-22.58407346410207,-1000.0,1.1559832611393133,0.0,2.207934544086456,0.37050909054906744,0.0,0.4799225330352783,0.4799225330352783,-0.017444009975922044,-0.032793013420994145,-0.0031046920092637886,0.0
0,690,-0.06843451741762178,0.028115741213728614,9.5,-437.5,62500.0,-2.3596725877128284,-20.58407346410207,1000.0,0.6960643598740155,0.0,1.545364868402481,0.19614864957960026,0.0,0.20315992832183838,0.20315992832183838,-8.899740036427982e-06,-0.03442818382615564,-0.0030355004313498534,0.0
0,700,-0.09352748386604529,0.027974102563666888,4.4375,-562.5,62500.0,-2.57451332235385,-22.58407346410207,-1000.0,0.6362502140854476,0.0,2.1935409060716626,0.36672129107149015,0.0,0.4739101529121399,0.4739101529121399,-0.016677593337926722,-0.03631781589716459,-0.003004993590691409,0.0
0,710,-0.06924157957800933,0.027941915535947482,1.625,-187.5,-62500.0,-2.8313540569948707,-26.58407346410207,-1000.0,0.5656260061859744,0.0,1.7256073315143583,0.2435808767143048,0.0,0.2784491777420044,0.2784491777420044,-0.0011395756891124605,-0.038472031579003536,-0.0029980824722612093,0.0
0,720,-0.10534833801989077,0.027936670768421035,0.8125,-62.5,-62500.0,-3.132185910066666,-29.41592653589793,1000.0,1.5066278702698965,0.0,2.4603847796916964,0.43694336307676224,0.0,0.5853737592697144,0.5853737592697144,-0.03368529438367582,-0.04076355475303765,-0.002996957082712897,0.0
0,730,-0.09018705062681436,0.02794861222840197,1.75,62.5,-62500.0,-3.4213451754256456,-29.41592653589793,-1000.0,0.4563346770587549,0.0,2.2534416478872297,0.38248464418084993,0.0,0.498931348323822,0.498931348323822,-0.01998038721708684,-0.043112760961640906,-0.0029995197138953473,0.0
0,740,-0.10048197713367416,0.02802343968880812,5.4375,437.5,-62500.0,-3.7335044407846234,-31.41592653589793,0.0,0.46016931319358473,0.0,2.483934062004089,0.443140542632655,0.0,0.5952105522155762,0.5952105522155762,-0.03547039408302115,-0.04541157612336799,-0.0030156025804503016,0.0
0,750,-0.07779778882970262,0.02822142408299683,10.367315113544464,498.719185590744,-62500.0,-4.0296637061436025,-27.41592653589793,1000.0,0.5612281112397081,0.0,1.6304408138394355,0.21853705627353565,0.0,0.2386970818042755,0.2386970818042755,-0.00020617347317293611,-0.04751113477148011,-0.003058363304725837,0.0
0,760,-0.12543917979491798,0.028452484574691638,14.917006969451904,373.719185590744,-62500.0,-4.312822971502582,-29.41592653589793,1000.0,0.4576722127170132,0.0,2.662620594978332,0.4901633144679821,0.0,0.6698498725891113,0.6698498725891113,-0.05051684943782704,-0.04938720290010022,-0.003108648493336572,0.0
0,770,-0.22853061304562108,0.02882201385739854,18.966698825359344,498.719185590744,62500.0,-4.593982236861562,-27.41592653589793,-1000.0,0.4437897751542029,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.05105737021115355,-0.003189920573936922,0.0
0,780,-0.24019195571191249,0.029084015693341035,23.891390681266785,248.71918559074402,-62500.0,-4.86514150222054,-25.41592653589793,1000.0,1.8158256392934633,0.0,3.440605355501175,0.6948961461845198,0.0,0.99482262134552,0.99482262134552,-0.14695331730497374,-0.05246367654049951,-0.003248179080385949,0.0
0,790,-0.12679161321768623,0.030922522107731654,27.191082537174225,123.71918559074402,-62500.0,-5.1283007675795185,-29.41592653589793,-1000.0,0.4557164085495008,0.0,2.6744000877141954,0.49326318097741984,0.0,0.6747702956199646,0.6747702956199646,-0.05160197599019694,-0.05365856856187952,-0.0036718171142521073,0.0
0,800,-0.09627611950453832,0.032492353013107926,26.115774393081665,-126.28081440925598,62500.0,-5.425460032938497,-31.41592653589793,-1000.0,0.1752891121840757,0.0,1.7538520867824554,0.25101370704801457,0.0,0.2902473211288452,0.2902473211288452,-0.00156143898406839,-0.054814682501461674,-0.004054091536621148,0.0
0,810,-0.11923456718394393,0.0335139929070314,23.665466248989105,-376.280814409256,-62500.0,-5.706619298297476,-25.41592653589793,1000.0,0.4653221473774168,0.0,2.3680640702247615,0.412648439532832,0.0,0.5468103885650635,0.5468103885650635,-0.027131615301449096,-0.0560955315331869,-0.004313040846998596,0.0
0,820,-0.184262170422826,0.0353674781356145,20.715158104896545,-376.280814409256,-62500.0,-5.955778563656455,-23.41592653589793,1000.0,2.155043179415639,0.0,2.980519924521446,0.5738210327688017,0.0,0.802639901638031,0.802639901638031,-0.0838452987242001,-0.057570014423454496,-0.0048032966771449715,0.0
0,830,-0.09867649274072357,0.03644301364097339,16.264849960803986,-501.280814409256,-62500.0,-6.2269378290154345,-29.41592653589793,1000.0,0.8725130138099758,0.0,1.059,0.06815789473684208,0.0,0.0,0.0,-0.010429404432132968,-0.05929774858145352,-0.005099878054026903,0.0
0,840,-0.11941303232880822,0.03741287875394721,11.189541816711426,-501.280814409256,62500.0,-6.283185307179586,-19.41592653589793,1000.0,2.5001641154289245,0.0,2.07515287309885,0.335566545552329,0.0,0.42445817589759827,0.42445817589759827,-0.011026972963795017,-0.061350638808378204,-0.005374938227165008,0.0
0,850,-0.09984802425106723,0.037776369766270176,7.989233672618866,-126.28081440925598,62500.0,-6.283185307179586,-9.415926535897931,1000.0,0.4977013623714447,0.0,1.059,0.06815789473684208,0.0,0.0,0.0,-0.010429404432132968,-0.06371488703136662,-0.005479887792837011,0.0
0,860,-0.1080711824580395,0.0379607207774711,7.788925528526306,-1.2808144092559814,-62500.0,-6.283185307179586,0.0,415.92653589793116,0.05727992117404938,0.0,1.059,0.06815789473684208,0.0,0.0,0.0,-0.010429404432132968,-0.0662164867135548,-0.005533502676269283,0.0
0,870,-0.2546685786422132,0.03799384241434912,9.463617384433746,373.719185590744,62500.0,-6.270185307179585,2.0,1000.0,1.68798402970133,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.06872198394401578,-0.005543163115800553,0.0
0,880,-0.16160186496589374,0.0385376502552838,15.013309240341187,623.719185590744,-62500.0,-6.247185307179586,0.0,-1000.0,0.13585255663859466,0.0,2.843698814034462,0.53781547737749,0.0,0.7454882264137268,0.7454882264137268,-0.06847157805346889,-0.07102157720061202,-0.005702977870842531,0.0
0,890,-0.2483366537166735,0.039688837068666334,19.188001096248627,373.719185590744,62500.0,-6.2041853071795865,8.0,1000.0,1.9452345751667075,0.0,3.4529999999999994,0.698157894736842,0.0,1.0,1.0,-0.1488967728531855,-0.07299007878692593,-0.006048782545394468,0.0
0,900,-0.11420846595718553,0.04151056217459454,23.612692952156067,498.719185590744,-62500.0,-6.133185307179588,8.0,1000.0,1.0837861580456458,0.0,1.9329146885275839,0.2981354443493642,0.0,0.3650437295436859,0.3650437295436859,-0.005778339262588291,-0.07470653858269485,-0.006616806804675376,0.0
0,910,-0.10478865603356688,0.04322400494421792,28.162384808063507,498.719185590744,-62500.0,-6.046185307179587,10.0,1000.0,2.1842433640194097,0.0,1.7651784562468529,0.2539943305912771,0.0,0.29497846961021423,0.29497846961021423,-0.0017492326416000707,-0.07613047492271577,-0.007174328077124258,0.0
0,920,-0.10196788723640915,0.043328549812702684,29.837076663970947,-1.2808144092559814,62500.0,-5.955185307179586,8.0,-1000.0,0.21650548036887074,0.0,1.6270807381868362,0.2176528258386411,0.0,0.237293541431427,0.237293541431427,-0.00018697335605363658,-0.07731243282367017,-0.007209074798867935,0.0
0,930,-0.1521281622038803,0.04323396215542708,28.136768519878387,-376.280814409256,-62500.0,-5.868185307179586,10.0,-1000.0,0.28118625735962277,0.0,2.5992121610641483,0.47347688449056535,0.0,0.6433634757995605,0.6433634757995605,-0.04487376381039961,-0.07853031092210057,-0.0071776338572425,0.0
0,940,-0.137575852881007,0.04266567978053401,22.436460375785828,-751.280814409256,-62500.0,-5.739185307179587,14.0,-1000.0,0.2956675666928241,0.0,1.059,0.06815789473684208,0.0,0.0,0.0,-0.010429404432132968,-0.08002795431470766,-0.006990183287558663,0.0
