episode_idx,rmse_error,mean_jerk,roughness_proxy,mean_velocity,max_error,mean_kcm_intervention,steps,progress
0,0.3498487508322848,29878.267680125176,284348.3247536397,27.51173152886504,0.7785815065679927,0.4706767115697703,24,0.16286396106107962
1,0.26858794245251755,22686.925464318898,376866.39628498675,20.435259624092456,0.7547611835034107,0.5963327520251056,40,0.20204445196893797
2,0.33686266900987744,25000.001818161352,284347.5579326821,29.95655729681408,0.767170385218414,0.4682076830006405,22,0.16243493555398295
3,0.4034266235414059,28731.515830121225,463075.9895742084,19.69892868610295,0.7856499504881983,0.5299904674299465,35,0.16878003397250455
4,0.342647422691229,20311.431039805862,426451.33262499096,17.012272062754885,0.8804583910693048,0.7087375401907259,40,0.16273208563996133
5,0.35749487133360447,23662.601650346016,382478.36328881764,25.9177584321182,0.8379272846238501,0.5134570157111304,29,0.18466088102488495
6,0.2914540927915793,25578.27013390339,257478.36328881767,18.14905822734648,0.7504699158549855,0.4153070180204891,40,0.17736199022774846
7,0.24516587556153038,22565.224476750784,306782.9882840726,18.957925639031643,0.8467625926703105,0.43763346026484173,38,0.17417997923016967
8,0.4170060424941969,26595.225197005922,434346.50216417236,23.281589863677446,0.7560873329754665,0.41225868772659446,29,0.16601502994492826
9,0.31452469108158837,27684.087571925607,307219.0566535538,24.659449249389457,0.8298545367470657,0.3749977995710132,29,0.17504246976211793
10,0.3215217077985899,20138.889999987492,225000.03999954968,14.467523929373284,0.7650331572118131,0.6897924680328308,36,0.12396980451741453
11,0.30661892254492296,29003.731718113904,526871.4151076379,21.197540354539527,0.7654911313617391,0.6326654160208185,37,0.193696005078913
12,0.32484097973719434,28571.428571428572,234348.07792682818,29.954481569215783,0.7742164139860515,0.41535113216330255,21,0.15486246105365017
13,0.27256156996675,29352.62629221387,287739.9520645866,16.3343205005146,0.9650105041233649,0.22752114483767125,27,0.1032440379818001
14,0.3406881796839166,28200.03731711441,554902.5576180166,20.33392628823325,0.7837853178159143,0.7310636302247718,33,0.16586951530697805
15,0.34898679891133194,22994.553110123492,236216.8325756459,28.9263081311647,0.8154244867107864,0.3474404372089786,24,0.17076063798479163
16,0.3120702883734937,24074.074074074073,207479.09011022554,24.963329924277954,0.804386857126783,0.46372282811574017,27,0.16518105959790094
17,0.4076130590265797,24632.588586541548,470332.3515297315,20.922941377421076,0.8161424558403263,0.5148122518131915,42,0.21751703143604165
18,0.33827717109220234,21428.57333331189,234347.5979322318,30.778915785177013,0.7677302032167025,0.4677317838363373,21,0.15932728027509882
19,0.33128806274838546,18575.78885232499,251393.74251413302,27.397330750435952,0.760764333501895,0.7969554213434457,24,0.16237669085166695
20,0.2789183877701434,19354.83870967742,276873.4866451075,26.041718322246393,0.7832036211865122,0.47660522446576564,31,0.19846403015862465
21,0.2740393582311331,24295.179897773316,480527.48145051126,18.101693780822412,0.946908847907775,0.5486582779810664,59,0.25000000000000033
22,0.3598582959957563,22115.385384606725,321256.7876449869,19.52538551447531,0.8199894343906888,0.5799343175148495,52,0.25000000000000033
23,0.3580666386509934,28438.21357542469,377039.4361176091,27.950163095783562,0.8200491728113932,0.42874090880735116,23,0.1581774809354238
24,0.3093076636374828,23387.098064501606,359347.5579326821,25.749274900020687,0.8157487028295035,0.484700892868332,31,0.19607740620378977
25,0.3260207317153576,23080.76895404185,359350.66521606216,27.039501992658156,0.8131635628727326,0.5248699185154513,28,0.18622511943547057
26,0.3654238312192923,28311.070860536238,501429.2097021613,17.235565339209707,0.7685476581018754,0.5119926078748472,46,0.19336699156108678
27,0.2943373051849347,25736.472321714067,450216.6581805662,21.319404277030518,0.8206061420721519,0.6227731498669067,33,0.1727221105566997
28,0.22631173149313047,27398.460307524674,545796.6251966422,18.030368465163036,0.7981820965242542,0.6145572580182378,49,0.21619660032308533
29,0.22144866766521284,24731.223835328346,534956.9675656541,17.919760167694335,0.7534066626669786,0.7239039504405981,53,0.23058892947932566
30,0.32697262230108676,32000.0,311926.02406230324,27.155738737590887,0.7604840045466428,0.5062018982356989,25,0.16726300016969312
31,0.20076362095815825,23458.238943437223,520343.6278199119,17.689530616391927,0.8320454020584976,0.503389504118192,45,0.19059618768164585
32,0.355113095074309,20056.294967572867,416824.5365058883,24.61299945390455,0.7737924934789824,0.5786005621852527,44,0.2715682778221669
33,0.3361483068391025,19177.16682634486,209755.95760163286,26.12170493676818,0.7955215773915183,0.819876501525824,26,0.16734674716424622
34,0.23873341791729122,25848.189292924457,645318.5242267874,16.255973376586645,0.817307544234316,0.6043299728664517,65,0.25000000000000033
35,0.27035538719008945,22118.375853143658,376873.72664240573,24.320597714748423,0.8305871742669965,0.46512588096148033,36,0.21471049847064708
36,0.3904891528223485,24073.476046763295,370563.0057927165,25.26919069934614,0.7952877021943869,0.6110816901365786,29,0.18082154465976696
37,0.38421499418970834,24882.9877291463,507833.6010575616,18.76357301842285,0.9467320152300331,0.5724566242046257,59,0.26719208291352303
38,0.35601087273926824,30824.025046101964,407917.20108952187,25.492956833402257,0.8234408424861724,0.7370069056282815,26,0.162548644417302
39,0.3617740964196412,24104.360178537852,476868.54782155587,22.672207454112066,0.782155691070083,0.6748531896537665,30,0.16672823068011058
40,0.3565354309747512,20549.479897476034,216984.08372515376,27.630296685235596,0.8332312456979024,0.4608084665419503,24,0.16272942151951164
41,0.3555896692356154,27272.729090888624,234347.5979322318,29.396871999738686,0.8274258277326516,0.4890196929253573,22,0.15896561667686449
42,0.3254119649469161,34802.38373033263,209347.55793268207,26.340918250216337,0.8717925646185807,0.6669643671821714,22,0.14180562399536195
43,0.25428124899396054,20312.501249985926,338086.02721951035,25.931031567368272,0.7747116607522079,0.5244206011740777,32,0.20331711081049397
44,0.31335286879311114,25888.50539881532,277090.59377142467,25.045633103983015,0.8062946490587398,0.9062972125949708,25,0.15371751132943423
45,0.3458108275871316,19047.62095235951,234347.5979322318,30.17477657258933,0.7778421449361316,0.4597229794729169,21,0.1559769789759805
46,0.23250849983358785,24866.446248015603,456291.09021680546,16.120266994012713,0.881765316575485,0.6022222851172748,56,0.21915420307559078
47,0.2942955856806216,30774.42973121606,276868.50782200624,27.8099443048402,0.8099201747857105,0.37641496451683076,21,0.14311747953385417
48,0.35795957409529283,23809.525714264273,284347.5979322318,30.778915785177013,0.8151644886742851,0.43078563658147445,21,0.15902249934734322
49,0.2695723459407262,27642.119840975545,329911.14162050275,21.84682322547013,0.8200356151702074,0.6589999136725576,26,0.13896833057877908
50,0.3288624110815969,26086.958260849988,259347.5979322318,26.404002607135922,0.8075416543245816,0.3424312621423957,23,0.1487902999781432
51,0.3616310006969227,27272.727272727272,210506.02744797402,29.269473526287978,0.817104609190408,0.5558052327919696,22,0.1584016565220988
52,0.397766092925561,26781.559767587263,374303.3781797011,16.847623138297187,0.8330866018174471,0.5299025894293876,40,0.1645163805373377
53,0.2876546289712989,29672.930103692546,273131.49217799376,27.3888288100259,0.7939488861386917,0.4778015451796488,21,0.14102990757868214
54,0.4265523968874016,27818.89803460687,402847.7903875876,18.92206011885842,0.7620219881151336,0.579997010775292,38,0.1779586216975976
55,0.2701633955881914,22727.27393938029,188086.06721906003,21.599511853396923,0.7831949549494117,0.459982644853815,33,0.17460882334349978
56,0.25299252255098964,34608.55847780706,319394.5965326304,19.07375284039964,0.8148322944361985,0.5124216851596096,24,0.11036981167746188
57,0.2993292714109792,28374.23675691052,500964.7870814479,20.45112234895975,0.832391594686769,0.5652282168723238,36,0.17936202647595856
58,0.32417989082424736,18827.886443456824,236216.8325756459,29.13464146449803,0.7544604636829089,0.4404595652240772,24,0.1724642929909825
59,0.3549456183617143,23994.314549713657,328742.9612858198,29.26565826936706,0.776206362726561,0.523722877368737,23,0.16617907067760798
60,0.3487566330524296,22916.668333314574,234347.5979322318,28.934096608845593,0.8167802845697469,0.5001356775860991,24,0.17077835126475904
61,0.35868297095455653,28186.11326458575,420877.98186400114,27.581885942476767,0.8014443077376893,0.4834467076846951,25,0.1697979329403981
62,0.29954284815150417,20807.108206430832,498819.459413352,13.61222623876949,0.82437815698553,0.7111805929220988,55,0.17726838799784028
63,0.3553562567724433,29105.274615961403,341821.4292225082,30.192575346234186,0.81232548630003,0.47107762784006946,21,0.15590705385495413
64,0.30004370553958754,26388.889999987492,419389.4577113304,18.023811985797703,0.7785733620319713,0.6357040128386101,36,0.15987650276046161
65,0.20566088714585057,24637.68658139672,475893.64762828965,18.271644392638358,0.8013571244889702,0.5304983856368953,51,0.2267642153136419
66,0.34734030706511027,25233.642663891438,288086.30721635814,28.92630829782949,0.8017722680623639,0.4600798784004316,24,0.17097392780887663
67,0.34438110348466205,26896.801609120535,296978.36148175044,26.58526921638711,0.8151725230466901,0.4726897224918416,25,0.16314265154025373
68,0.3462419628615461,23809.525714264273,234347.5979322318,30.30272530898654,0.7860414517914888,0.48776310233995546,21,0.15662094645970817
69,0.2835323804217935,31850.52097422149,349650.2796661417,18.06314070109403,0.9550762858911213,0.39137184637712225,25,0.10677230331610323
70,0.3309621811172729,21845.966197594087,223606.33748496638,21.6710045692932,0.8048821944623809,0.8213479850381455,24,0.12650531450219898
71,0.28673340785753726,27011.52725962826,592356.2956369793,19.535860102077873,0.7937429819426969,0.6558978154182571,41,0.19743388969901668
72,0.31688607906868366,32446.21845024075,326868.50782200624,26.92969080365344,0.8095392555748033,0.3722101438414845,23,0.15194510595025978
73,0.26709654774415115,22368.42210525131,460041.1729572403,20.377620804498537,0.7999909701572357,0.5930791749709988,38,0.19028952042101197
74,0.34994998938374544,23809.525714264273,284347.5979322318,30.778915785177013,0.7923235580625192,0.42305588276513567,21,0.15920679768078747
