episode_idx,total_reward,actor_loss,critic_loss,epsilon
0,-2684.142212764227,0.015346498228609562,2.8772828578948975,1.5
1,-10307.178269752812,0.029881831258535385,5.273888111114502,1.5
2,-2296.9152241766806,0.018248848617076874,5.34331750869751,1.5
3,-1869.3597590341217,0.028142156079411507,4.6588006019592285,1.5
4,-2235.6847395946875,0.030584681779146194,5.160160541534424,1.5
5,-2083.1846285543493,0.021259497851133347,5.308189392089844,1.5
6,-2045.643658241056,0.021661685779690742,5.425825595855713,1.5
7,-2027.0494775080265,0.02055172622203827,6.2118425369262695,1.5
8,-2132.715753650904,0.010563993826508522,5.881490230560303,1.5
9,-2472.0337974609306,0.02258307859301567,5.829080104827881,1.5
10,-2837.321470517348,0.012362852692604065,5.927849292755127,1.5
11,-1924.5803668190295,0.0024794135242700577,6.0811262130737305,1.5
12,-2495.370314073077,0.02008710987865925,6.160078048706055,1.5
13,-2178.7512755752837,0.03660734370350838,6.160667419433594,1.5
14,-1905.5184939742335,0.016629746183753014,5.695814609527588,1.5
15,-1948.8574165767507,0.03201973810791969,6.080819129943848,1.5
16,-2296.0265528125847,0.028826549649238586,6.401290416717529,1.5
17,-2321.0105250046477,0.01864037849009037,6.5381011962890625,1.5
18,-2567.1540294201354,0.021555285900831223,6.466361999511719,1.5
19,-2350.912982157625,0.036788392812013626,6.833613395690918,1.5
20,-1956.0512039006826,0.04388068988919258,6.325933456420898,1.5
21,-2352.1701733809114,0.03735174238681793,6.669216632843018,1.5
22,-2394.218994208674,0.03264082223176956,6.10891056060791,1.5
23,-1962.2607800383616,0.03421672061085701,6.200259685516357,1.5
24,-1806.6380871848698,0.07482454180717468,6.305747985839844,1.5
25,-2152.054019489226,0.07454215735197067,6.935044765472412,1.5
26,-2111.5809411563396,0.04549682140350342,6.29585075378418,1.5
27,-1934.4785515081053,0.03594066947698593,6.185323715209961,1.5
