step,time,x,y,v,a,j,contour_error,progress,v_over_vmax,abs_j_over_jmax,active_accdec_window,s_smoothed,v_cap
4620,4.62,98.75249375000121,0.0,6.3,0.0,0.0,0.0,0.1968812343750076,0.063,0.0,False,78.75249375000121,6.3
4621,4.621,98.7587937500012,0.0,6.3,0.0,0.0,0.0,0.1968969843750076,0.063,0.0,False,78.7587937500012,6.3
4622,4.622,98.76508814508385,0.0001683341440200503,6.3,0.0,0.0,0.0001683341440200503,0.1969127203627142,0.063,0.0,False,78.7650937500012,6.3
4623,4.623,98.77137419157835,0.0005874039103195595,6.3,0.0,0.0,0.0005874039103195595,0.19692843547895045,0.063,0.0,False,78.7713937500012,6.3
4624,4.624,98.77766023807283,0.0010064736766190686,6.3,0.0,0.0,0.0010064736766190686,0.19694415059518666,0.063,0.0,False,78.77769375000119,6.3
4625,4.625,98.78394628456732,0.0014255434429185777,6.3,0.0,0.0,0.0014255434429185777,0.1969598657114229,0.063,0.0,False,78.78399375000119,6.3
4626,4.626,98.79023233106182,0.001844613209218087,6.3,0.0,0.0,0.001844613209218087,0.19697558082765912,0.063,0.0,False,78.79029375000118,6.3
4627,4.627,98.79651837755631,0.0022636829755175963,6.3,0.0,0.0,0.0022636829755175963,0.19699129594389536,0.063,0.0,False,78.79659375000118,6.3
4628,4.628,98.8028044240508,0.0026827527418171056,6.3,0.0,0.0,0.0026827527418171056,0.1970070110601316,0.063,0.0,False,78.80289375000118,6.3
4629,4.6290000000000004,98.8090904705453,0.0031018225081166145,6.3,0.0,0.0,0.0031018225081166145,0.19702272617636785,0.063,0.0,False,78.80919375000117,6.3
4630,4.63,98.8153765170398,0.003520892274416124,6.3,0.0,0.0,0.003520892274416124,0.1970384412926041,0.063,0.0,False,78.81549375000117,6.3
4631,4.631,98.82166256353428,0.003939962040715633,6.3,0.0,0.0,0.003939962040715633,0.19705415640884028,0.063,0.0,False,78.82179375000116,6.3
4632,4.632,98.82794861002877,0.004359031807015142,6.3,0.0,0.0,0.004359031807015142,0.19706987152507652,0.063,0.0,False,78.82809375000116,6.3
4633,4.633,98.83423465652326,0.004778101573314651,6.3,0.0,0.0,0.004778101573314651,0.19708558664131276,0.063,0.0,False,78.83439375000115,6.3
4634,4.634,98.84052070301776,0.005197171339614161,6.3,0.0,0.0,0.005197171339614161,0.197101301757549,0.063,0.0,False,78.84069375000115,6.3
4635,4.635,98.84680674951225,0.0056162411059136694,6.3,0.0,0.0,0.0056162411059136694,0.19711701687378522,0.063,0.0,False,78.84699375000115,6.3
4636,4.636,98.85309279600675,0.006035310872213179,6.3,0.0,0.0,0.006035310872213179,0.19713273199002146,0.063,0.0,False,78.85329375000114,6.3
4637,4.6370000000000005,98.85937884250123,0.006454380638512687,6.3,0.0,0.0,0.006454380638512687,0.19714844710625767,0.063,0.0,False,78.85959375000114,6.3
4638,4.638,98.86566488899572,0.006873450404812197,6.3,0.0,0.0,0.006873450404812197,0.19716416222249392,0.063,0.0,False,78.86589375000113,6.3
4639,4.639,98.87195093549022,0.007292520171111707,6.3,0.0,0.0,0.007292520171111707,0.19717987733873013,0.063,0.0,False,78.87219375000113,6.3
4640,4.64,98.87823698198471,0.007711589937411215,6.3,0.0,0.0,0.007711589937411215,0.19719559245496637,0.063,0.0,False,78.87849375000113,6.3
4641,4.641,98.88452302847921,0.008130659703710724,6.3,0.0,0.0,0.008130659703710724,0.19721130757120262,0.063,0.0,False,78.88479375000112,6.3
4642,4.642,98.8908090749737,0.008549729470010233,6.3,0.0,0.0,0.008549729470010233,0.19722702268743886,0.063,0.0,False,78.89109375000112,6.3
4643,4.643,98.8970951214682,0.008968799236309744,6.3,0.0,0.0,0.008968799236309744,0.1972427378036751,0.063,0.0,False,78.89739375000111,6.3
4644,4.644,98.90338116796268,0.009387869002609251,6.3,0.0,0.0,0.009387869002609251,0.1972584529199113,0.063,0.0,False,78.90369375000111,6.3
4645,4.6450000000000005,98.90966721445717,0.009806938768908762,6.3,0.0,0.0,0.009806938768908762,0.19727416803614753,0.063,0.0,False,78.9099937500011,6.3
4646,4.646,98.91595326095167,0.01022600853520827,6.3,0.0,0.0,0.01022600853520827,0.19728988315238377,0.063,0.0,False,78.9162937500011,6.3
4647,4.647,98.92223930744616,0.01064507830150778,6.3,0.0,0.0,0.01064507830150778,0.19730559826862,0.063,0.0,False,78.9225937500011,6.3
4648,4.648,98.92852535394066,0.011064148067807289,6.3,0.0,0.0,0.011064148067807289,0.19732131338485623,0.063,0.0,False,78.9288937500011,6.3
4649,4.649,98.93481140043515,0.011483217834106798,6.3,0.0,0.0,0.011483217834106798,0.19733702850109247,0.063,0.0,False,78.93519375000109,6.3
4650,4.65,98.94109744692965,0.011902287600406307,6.3,0.0,0.0,0.011902287600406307,0.1973527436173287,0.063,0.0,False,78.94149375000109,6.3
4651,4.651,98.94738349342413,0.012321357366705817,6.3,0.0,0.0,0.012321357366705817,0.19736845873356493,0.063,0.0,False,78.94779375000108,6.3
4652,4.652,98.95366953991862,0.012740427133005326,6.3,0.0,0.0,0.012740427133005326,0.19738417384980114,0.063,0.0,False,78.95409375000108,6.3
4653,4.6530000000000005,98.95995558641312,0.013159496899304833,6.3,0.0,0.0,0.013159496899304833,0.19739988896603738,0.063,0.0,False,78.96039375000107,6.3
4654,4.654,98.96624163290761,0.013578566665604344,6.3,0.0,0.0,0.013578566665604344,0.19741560408227363,0.063,0.0,False,78.96669375000107,6.3
4655,4.655,98.9725276794021,0.013997636431903854,6.3,0.0,0.0,0.013997636431903854,0.19743131919850987,0.063,0.0,False,78.97299375000107,6.3
4656,4.656,98.9788137258966,0.014416706198203361,6.3,0.0,0.0,0.014416706198203361,0.1974470343147461,0.063,0.0,False,78.97929375000106,6.3
4657,4.657,98.9850997723911,0.014835775964502872,6.3,0.0,0.0,0.014835775964502872,0.19746274943098233,0.063,0.0,False,78.98559375000106,6.3
4658,4.658,98.99138581888558,0.01525484573080238,6.3,0.0,0.0,0.01525484573080238,0.19747846454721854,0.063,0.0,False,78.99189375000105,6.3
4659,4.659,98.99767186538007,0.01567391549710189,6.3,0.0,0.0,0.01567391549710189,0.19749417966345478,0.063,0.0,False,78.99819375000105,6.3
4660,4.66,99.00395791187456,0.0160929852634014,6.3,0.0,0.0,0.0160929852634014,0.19750989477969103,0.063,0.0,False,79.00449375000105,6.3
4661,4.6610000000000005,99.01024395836906,0.016512055029700906,6.3,0.0,0.0,0.016512055029700906,0.19752560989592724,0.063,0.0,False,79.01079375000104,6.3
4662,4.662,99.01653000486355,0.016931124796000417,6.3,0.0,0.0,0.016931124796000417,0.19754132501216348,0.063,0.0,False,79.01709375000104,6.3
4663,4.663,99.02281605135805,0.017350194562299925,6.3,0.0,0.0,0.017350194562299925,0.19755704012839972,0.063,0.0,False,79.02339375000103,6.3
4664,4.664,99.02910209785254,0.017769264328599436,6.3,0.0,0.0,0.017769264328599436,0.19757275524463597,0.063,0.0,False,79.02969375000103,6.3
4665,4.665,99.03538814434702,0.018188334094898947,6.3,0.0,0.0,0.018188334094898947,0.19758847036087215,0.063,0.0,False,79.03599375000103,6.3
4666,4.666,99.04167419084152,0.018607403861198454,6.3,0.0,0.0,0.018607403861198454,0.1976041854771084,0.063,0.0,False,79.04229375000102,6.3
4667,4.667,99.04796023733601,0.019026473627497962,6.3,0.0,0.0,0.019026473627497962,0.19761990059334464,0.063,0.0,False,79.04859375000102,6.3
4668,4.668,99.05420738978907,0.019708795158335776,6.3,0.0,0.0,0.019708795158335776,0.19763551847447727,0.063,0.0,False,79.05489375000101,6.3
4669,4.6690000000000005,99.06034605432195,0.021125410050537086,6.3,0.0,0.0,0.021125410050537086,0.19765086513580948,0.063,0.0,False,79.06119375000101,6.3
4670,4.67,99.06648471885482,0.0225420249427384,6.3,0.0,0.0,0.0225420249427384,0.19766621179714167,0.063,0.0,False,79.067493750001,6.3
4671,4.671,99.0726233833877,0.02395863983493971,6.3,0.0,0.0,0.02395863983493971,0.19768155845847385,0.063,0.0,False,79.073793750001,6.3
4672,4.672,99.07876204792056,0.025375254727141024,6.3,0.0,0.0,0.025375254727141024,0.197696905119806,0.063,0.0,False,79.080093750001,6.3
4673,4.673,99.08490071245343,0.026791869619342337,6.3,0.0,0.0,0.026791869619342337,0.1977122517811382,0.063,0.0,False,79.086393750001,6.3
4674,4.674,99.09103937698632,0.028208484511543647,6.3,0.0,0.0,0.028208484511543647,0.1977275984424704,0.063,0.0,False,79.09269375000099,6.3
4675,4.675,99.09717804151919,0.029625099403744963,6.3,0.0,0.0,0.029625099403744963,0.19774294510380258,0.063,0.0,False,79.09899375000099,6.3
4676,4.676,99.10331670605206,0.031041714295946272,6.3,0.0,0.0,0.031041714295946272,0.19775829176513474,0.063,0.0,False,79.10529375000098,6.3
4677,4.6770000000000005,99.10945537058493,0.03245832918814759,6.3,0.0,0.0,0.03245832918814759,0.19777363842646692,0.063,0.0,False,79.11159375000098,6.3
4678,4.678,99.1155940351178,0.0338749440803489,6.3,0.0,0.0,0.0338749440803489,0.1977889850877991,0.063,0.0,False,79.11789375000097,6.3
4679,4.679,99.12173269965066,0.03529155897255021,6.3,0.0,0.0,0.03529155897255021,0.19780433174913126,0.063,0.0,False,79.12419375000097,6.3
4680,4.68,99.12787136418355,0.03670817386475152,6.3,0.0,0.0,0.03670817386475152,0.19781967841046347,0.063,0.0,False,79.13049375000097,6.3
4681,4.681,99.13401002871642,0.038124788756952833,6.3,0.0,0.0,0.038124788756952833,0.19783502507179565,0.063,0.0,False,79.13679375000096,6.3
4682,4.682,99.14014869324929,0.03954140364915414,6.3,0.0,0.0,0.03954140364915414,0.19785037173312783,0.063,0.0,False,79.14309375000096,6.3
4683,4.683,99.14628735778216,0.04095801854135546,6.3,0.0,0.0,0.04095801854135546,0.19786571839446002,0.063,0.0,False,79.14939375000095,6.3
4684,4.684,99.15242602231503,0.04237463343355677,6.3,0.0,0.0,0.04237463343355677,0.19788106505579217,0.063,0.0,False,79.15569375000095,6.3
4685,4.6850000000000005,99.15856468684791,0.04379124832575808,6.3,0.0,0.0,0.04379124832575808,0.19789641171712438,0.063,0.0,False,79.16199375000095,6.3
4686,4.686,99.16470335138078,0.045207863217959394,6.3,0.0,0.0,0.045207863217959394,0.19791175837845656,0.063,0.0,False,79.16829375000094,6.3
4687,4.687,99.17084201591365,0.04662447811016071,6.3,0.0,0.0,0.04662447811016071,0.19792710503978875,0.063,0.0,False,79.17459375000094,6.3
4688,4.688,99.17698068044652,0.04804109300236202,6.3,0.0,0.0,0.04804109300236202,0.1979424517011209,0.063,0.0,False,79.18089375000093,6.3
4689,4.689,99.18311934497939,0.04945770789456333,6.3,0.0,0.0,0.04945770789456333,0.19795779836245309,0.063,0.0,False,79.18719375000093,6.3
4690,4.69,99.18925800951226,0.05087432278676464,6.3,0.0,0.0,0.05087432278676464,0.19797314502378527,0.063,0.0,False,79.19349375000093,6.3
4691,4.691,99.19539667404514,0.05229093767896595,6.3,0.0,0.0,0.05229093767896595,0.19798849168511748,0.063,0.0,False,79.19979375000092,6.3
4692,4.692,99.20153533857801,0.05370755257116727,6.3,0.0,0.0,0.05370755257116727,0.19800383834644963,0.063,0.0,False,79.20609375000092,6.3
4693,4.6930000000000005,99.20767400311088,0.05512416746336858,6.3,0.0,0.0,0.05512416746336858,0.19801918500778182,0.063,0.0,False,79.21239375000091,6.3
4694,4.694,99.21381266764375,0.05654078235556989,6.3,0.0,0.0,0.05654078235556989,0.198034531669114,0.063,0.0,False,79.21869375000091,6.3
4695,4.695,99.21995133217662,0.0579573972477712,6.3,0.0,0.0,0.0579573972477712,0.19804987833044616,0.063,0.0,False,79.2249937500009,6.3
4696,4.696,99.2260899967095,0.05937401213997251,6.3,0.0,0.0,0.05937401213997251,0.19806522499177837,0.063,0.0,False,79.2312937500009,6.3
4697,4.697,99.23222866124237,0.06079062703217383,6.3,0.0,0.0,0.06079062703217383,0.19808057165311055,0.063,0.0,False,79.2375937500009,6.3
4698,4.698,99.23836732577524,0.06220724192437514,6.3,0.0,0.0,0.06220724192437514,0.19809591831444273,0.063,0.0,False,79.2438937500009,6.3
4699,4.699,99.24450599030811,0.06362385681657645,6.3,0.0,0.0,0.06362385681657645,0.1981112649757749,0.063,0.0,False,79.25019375000089,6.3
4700,4.7,99.25064465484098,0.06504047170877776,6.3,0.0,0.0,0.06504047170877776,0.19812661163710707,0.063,0.0,False,79.25649375000089,6.3
4701,4.7010000000000005,99.25678331937385,0.06645708660097908,6.3,0.0,0.0,0.06645708660097908,0.19814195829843925,0.063,0.0,False,79.26279375000088,6.3
4702,4.702,99.26292198390674,0.0678737014931804,6.3,0.0,0.0,0.0678737014931804,0.19815730495977146,0.063,0.0,False,79.26909375000088,6.3
4703,4.703,99.2690606484396,0.0692903163853817,6.3,0.0,0.0,0.0692903163853817,0.19817265162110365,0.063,0.0,False,79.27539375000087,6.3
4704,4.704,99.27519931297248,0.07070693127758301,6.3,0.0,0.0,0.07070693127758301,0.1981879982824358,0.063,0.0,False,79.28169375000087,6.3
4705,4.705,99.28133797750534,0.07212354616978432,6.3,0.0,0.0,0.07212354616978432,0.19820334494376798,0.063,0.0,False,79.28799375000087,6.3
4706,4.706,99.28747664203821,0.07354016106198565,6.3,0.0,0.0,0.07354016106198565,0.19821869160510017,0.063,0.0,False,79.29429375000086,6.3
4707,4.707,99.2936153065711,0.07495677595418694,6.3,0.0,0.0,0.07495677595418694,0.19823403826643238,0.063,0.0,False,79.30059375000086,6.3
4708,4.708,99.29975397110397,0.07637339084638826,6.3,0.0,0.0,0.07637339084638826,0.19824938492776453,0.063,0.0,False,79.30689375000085,6.3
4709,4.7090000000000005,99.30576444880776,0.07816829807331246,6.3,0.0,0.0,0.07816829807331246,0.19826441112202403,0.063,0.0,False,79.31319375000085,6.3
4710,4.71,99.31149975761578,0.08077525662240825,6.3,0.0,0.0,0.08077525662240825,0.19827874939404405,0.063,0.0,False,79.31949375000085,6.3
4711,4.711,99.31723506642379,0.08338221517150404,6.3,0.0,0.0,0.08338221517150404,0.1982930876660641,0.063,0.0,False,79.32579375000084,6.3
4712,4.712,99.32297037523179,0.08598917372059983,6.3,0.0,0.0,0.08598917372059983,0.1983074259380841,0.063,0.0,False,79.33209375000084,6.3
4713,4.713,99.3287056840398,0.08859613226969562,6.3,0.0,0.0,0.08859613226969562,0.19832176421010414,0.063,0.0,False,79.33839375000083,6.3
4714,4.714,99.33444099284782,0.09120309081879141,6.3,0.0,0.0,0.09120309081879141,0.19833610248212416,0.063,0.0,False,79.34469375000083,6.3
4715,4.715,99.34017630165583,0.0938100493678872,6.3,0.0,0.0,0.0938100493678872,0.1983504407541442,0.063,0.0,False,79.35099375000082,6.3
4716,4.716,99.34591161046384,0.09641700791698299,6.3,0.0,0.0,0.09641700791698299,0.19836477902616423,0.063,0.0,False,79.35729375000082,6.3
4717,4.7170000000000005,99.35164691927184,0.09902396646607878,6.3,0.0,0.0,0.09902396646607878,0.19837911729818422,0.063,0.0,False,79.36359375000082,6.3
4718,4.718,99.35738222807986,0.10163092501517457,6.3,0.0,0.0,0.10163092501517457,0.19839345557020427,0.063,0.0,False,79.36989375000081,6.3
4719,4.719,99.36311753688787,0.10423788356427036,6.3,0.0,0.0,0.10423788356427036,0.1984077938422243,0.063,0.0,False,79.37619375000081,6.3
4720,4.72,99.36885284569588,0.10684484211336615,6.3,0.0,0.0,0.10684484211336615,0.19842213211424434,0.063,0.0,False,79.3824937500008,6.3
4721,4.721,99.3745881545039,0.10945180066246193,6.3,0.0,0.0,0.10945180066246193,0.19843647038626436,0.063,0.0,False,79.3887937500008,6.3
4722,4.722,99.3803234633119,0.11205875921155772,6.3,0.0,0.0,0.11205875921155772,0.19845080865828438,0.063,0.0,False,79.3950937500008,6.3
4723,4.723,99.38605877211991,0.11466571776065351,6.3,0.0,0.0,0.11466571776065351,0.1984651469303044,0.063,0.0,False,79.40139375000079,6.3
4724,4.724,99.39179408092792,0.1172726763097493,6.3,0.0,0.0,0.1172726763097493,0.19847948520232445,0.063,0.0,False,79.40769375000079,6.3
4725,4.7250000000000005,99.39752938973594,0.11987963485884509,6.3,0.0,0.0,0.11987963485884509,0.19849382347434447,0.063,0.0,False,79.41399375000078,6.3
4726,4.726,99.40326469854395,0.12248659340794088,6.3,0.0,0.0,0.12248659340794088,0.19850816174636451,0.063,0.0,False,79.42029375000078,6.3
4727,4.727,99.40900000735196,0.12509355195703667,6.3,0.0,0.0,0.12509355195703667,0.19852250001838453,0.063,0.0,False,79.42659375000078,6.3
4728,4.728,99.41473531615996,0.12770051050613246,6.3,0.0,0.0,0.12770051050613246,0.19853683829040453,0.063,0.0,False,79.43289375000077,6.3
4729,4.729,99.42047062496798,0.13030746905522825,6.3,0.0,0.0,0.13030746905522825,0.19855117656242458,0.063,0.0,False,79.43919375000077,6.3
4730,4.73,99.42620593377599,0.13291442760432404,6.3,0.0,0.0,0.13291442760432404,0.1985655148344446,0.063,0.0,False,79.44549375000076,6.3
4731,4.731,99.431941242584,0.13552138615341983,6.3,0.0,0.0,0.13552138615341983,0.19857985310646464,0.063,0.0,False,79.45179375000076,6.3
4732,4.732,99.43767655139202,0.13812834470251562,6.3,0.0,0.0,0.13812834470251562,0.19859419137848466,0.063,0.0,False,79.45809375000076,6.3
4733,4.7330000000000005,99.44341186020002,0.14073530325161143,6.3,0.0,0.0,0.14073530325161143,0.19860852965050466,0.063,0.0,False,79.46439375000075,6.3
4734,4.734,99.44914716900803,0.1433422618007072,6.3,0.0,0.0,0.1433422618007072,0.1986228679225247,0.063,0.0,False,79.47069375000075,6.3
4735,4.735,99.45488247781604,0.14594922034980298,6.3,0.0,0.0,0.14594922034980298,0.19863720619454472,0.063,0.0,False,79.47699375000074,6.3
4736,4.736,99.46061778662406,0.14855617889889877,6.3,0.0,0.0,0.14855617889889877,0.19865154446656477,0.063,0.0,False,79.48329375000074,6.3
4737,4.737,99.46635309543207,0.15116313744799456,6.3,0.0,0.0,0.15116313744799456,0.1986658827385848,0.063,0.0,False,79.48959375000074,6.3
4738,4.738,99.47208840424007,0.15377009599709035,6.3,0.0,0.0,0.15377009599709035,0.1986802210106048,0.063,0.0,False,79.49589375000073,6.3
4739,4.739,99.47782371304808,0.15637705454618617,6.3,0.0,0.0,0.15637705454618617,0.19869455928262483,0.063,0.0,False,79.50219375000073,6.3
4740,4.74,99.4835590218561,0.15898401309528193,6.3,0.0,0.0,0.15898401309528193,0.19870889755464488,0.063,0.0,False,79.50849375000072,6.3
4741,4.741,99.48929433066411,0.16159097164437772,6.3,0.0,0.0,0.16159097164437772,0.1987232358266649,0.063,0.0,False,79.51479375000072,6.3
4742,4.742,99.49502963947212,0.1641979301934735,6.3,0.0,0.0,0.1641979301934735,0.19873757409868495,0.063,0.0,False,79.52109375000072,6.3
4743,4.743,99.50076494828012,0.16680488874256932,6.3,0.0,0.0,0.16680488874256932,0.19875191237070494,0.063,0.0,False,79.52739375000071,6.3
4744,4.744,99.50650025708813,0.16941184729166509,6.3,0.0,0.0,0.16941184729166509,0.19876625064272496,0.063,0.0,False,79.53369375000071,6.3
4745,4.745,99.51223556589615,0.1720188058407609,6.3,0.0,0.0,0.1720188058407609,0.198780588914745,0.063,0.0,False,79.5399937500007,6.3
4746,4.746,99.51779213137553,0.1749213764371772,6.3,0.0,0.0,0.1749213764371772,0.19879448032844346,0.063,0.0,False,79.5462937500007,6.3
4747,4.747,99.522765050345,0.17878920230231862,6.3,0.0,0.0,0.17878920230231862,0.19880691262586714,0.063,0.0,False,79.5525937500007,6.3
4748,4.748,99.52773796931447,0.18265702816746004,6.3,0.0,0.0,0.18265702816746004,0.1988193449232908,0.063,0.0,False,79.55889375000069,6.3
4749,4.749,99.53271088828394,0.18652485403260147,6.3,0.0,0.0,0.18652485403260147,0.1988317772207145,0.063,0.0,False,79.56519375000069,6.3
4750,4.75,99.5376838072534,0.19039267989774286,6.3,0.0,0.0,0.19039267989774286,0.19884420951813814,0.063,0.0,False,79.57149375000068,6.3
4751,4.751,99.54265672622287,0.19426050576288428,6.3,0.0,0.0,0.19426050576288428,0.1988566418155618,0.063,0.0,False,79.57779375000068,6.3
4752,4.752,99.54762964519234,0.1981283316280257,6.3,0.0,0.0,0.1981283316280257,0.1988690741129855,0.063,0.0,False,79.58409375000068,6.3
4753,4.753,99.5526025641618,0.20199615749316713,6.3,0.0,0.0,0.20199615749316713,0.19888150641040914,0.063,0.0,False,79.59039375000067,6.3
4754,4.7540000000000004,99.55757548313127,0.20586398335830852,6.3,0.0,0.0,0.20586398335830852,0.1988939387078328,0.063,0.0,False,79.59669375000067,6.3
4755,4.755,99.56254840210075,0.20973180922344997,6.3,0.0,0.0,0.20973180922344997,0.1989063710052565,0.063,0.0,False,79.60299375000066,6.3
4756,4.756,99.56752132107022,0.21359963508859137,6.3,0.0,0.0,0.21359963508859137,0.1989188033026802,0.063,0.0,False,79.60929375000066,6.3
4757,4.757,99.57249424003967,0.2174674609537328,6.3,0.0,0.0,0.2174674609537328,0.1989312356001038,0.063,0.0,False,79.61559375000066,6.3
4758,4.758,99.57746715900915,0.2213352868188742,6.3,0.0,0.0,0.2213352868188742,0.1989436678975275,0.063,0.0,False,79.62189375000065,6.3
4759,4.759,99.58244007797862,0.2252031126840156,6.3,0.0,0.0,0.2252031126840156,0.1989561001949512,0.063,0.0,False,79.62819375000065,6.3
4760,4.76,99.58741299694809,0.22907093854915705,6.3,0.0,0.0,0.22907093854915705,0.19896853249237487,0.063,0.0,False,79.63449375000064,6.3
4761,4.761,99.59238591591755,0.23293876441429845,6.3,0.0,0.0,0.23293876441429845,0.19898096478979851,0.063,0.0,False,79.64079375000064,6.3
4762,4.7620000000000005,99.59735883488702,0.23680659027943987,6.3,0.0,0.0,0.23680659027943987,0.1989933970872222,0.063,0.0,False,79.64709375000064,6.3
4763,4.763,99.60233175385649,0.2406744161445813,6.3,0.0,0.0,0.2406744161445813,0.19900582938464587,0.063,0.0,False,79.65339375000063,6.3
4764,4.764,99.60730467282595,0.2445422420097227,6.3,0.0,0.0,0.2445422420097227,0.1990182616820695,0.063,0.0,False,79.65969375000063,6.3
4765,4.765,99.61227759179542,0.24841006787486414,6.3,0.0,0.0,0.24841006787486414,0.1990306939794932,0.063,0.0,False,79.66599375000062,6.3
4766,4.766,99.61725051076489,0.25227789374000553,6.3,0.0,0.0,0.25227789374000553,0.19904312627691687,0.063,0.0,False,79.67229375000062,6.3
4767,4.767,99.62222342973436,0.256145719605147,6.3,0.0,0.0,0.256145719605147,0.19905555857434054,0.063,0.0,False,79.67859375000062,6.3
4768,4.768,99.62719634870382,0.2600135454702884,6.3,0.0,0.0,0.2600135454702884,0.1990679908717642,0.063,0.0,False,79.68489375000061,6.3
4769,4.769,99.63216926767329,0.26388137133542977,6.3,0.0,0.0,0.26388137133542977,0.19908042316918786,0.063,0.0,False,79.69119375000061,6.3
4770,4.7700000000000005,99.63714218664276,0.2677491972005712,6.3,0.0,0.0,0.2677491972005712,0.19909285546661154,0.063,0.0,False,79.6974937500006,6.3
4771,4.771,99.64211510561223,0.2716170230657126,6.3,0.0,0.0,0.2716170230657126,0.19910528776403522,0.063,0.0,False,79.7037937500006,6.3
4772,4.772,99.64708802458169,0.275484848930854,6.3,0.0,0.0,0.275484848930854,0.19911772006145886,0.063,0.0,False,79.7100937500006,6.3
4773,4.773,99.65206094355116,0.27935267479599546,6.3,0.0,0.0,0.27935267479599546,0.19913015235888254,0.063,0.0,False,79.71639375000059,6.3
4774,4.774,99.65703386252063,0.28322050066113685,6.3,0.0,0.0,0.28322050066113685,0.19914258465630622,0.063,0.0,False,79.72269375000059,6.3
4775,4.775,99.6620067814901,0.2870883265262783,6.3,0.0,0.0,0.2870883265262783,0.19915501695372992,0.063,0.0,False,79.72899375000058,6.3
4776,4.776,99.66697970045956,0.2909561523914197,6.3,0.0,0.0,0.2909561523914197,0.19916744925115354,0.063,0.0,False,79.73529375000058,6.3
4777,4.777,99.67195261942904,0.29482397825656115,6.3,0.0,0.0,0.29482397825656115,0.19917988154857724,0.063,0.0,False,79.74159375000058,6.3
4778,4.7780000000000005,99.6769255383985,0.29869180412170254,6.3,0.0,0.0,0.29869180412170254,0.19919231384600092,0.063,0.0,False,79.74789375000057,6.3
4779,4.779,99.68189845736796,0.30255962998684394,6.3,0.0,0.0,0.30255962998684394,0.19920474614342457,0.063,0.0,False,79.75419375000057,6.3
4780,4.78,99.68687137633744,0.3064274558519854,6.3,0.0,0.0,0.3064274558519854,0.19921717844084824,0.063,0.0,False,79.76049375000056,6.3
4781,4.781,99.6915768481789,0.31056272884512937,6.3,0.0,0.0,0.3084231518211027,0.2007764068221175,0.063,0.0,False,79.76679375000056,6.3
4782,4.782,99.69544467404404,0.3155356478145972,6.3,0.0,0.0,0.3045553259559597,0.20078883911954118,0.063,0.0,False,79.77309375000056,6.3
4783,4.783,99.69931249990918,0.3205085667840651,6.3,0.0,0.0,0.3006875000908167,0.20080127141696485,0.063,0.0,False,79.77939375000055,6.3
4784,4.784,99.70318032577433,0.3254814857535329,6.3,0.0,0.0,0.2968196742256737,0.2008137037143885,0.063,0.0,False,79.78569375000055,6.3
4785,4.785,99.70704815163947,0.33045440472300075,6.3,0.0,0.0,0.2929518483605307,0.20082613601181218,0.063,0.0,False,79.79199375000054,6.3
4786,4.7860000000000005,99.71091597750461,0.33542732369246864,6.3,0.0,0.0,0.28908402249538767,0.20083856830923583,0.063,0.0,False,79.79829375000054,6.3
4787,4.787,99.71478380336976,0.34040024266193647,6.3,0.0,0.0,0.28521619663024467,0.2008510006066595,0.063,0.0,False,79.80459375000054,6.3
4788,4.788,99.71865162923488,0.34537316163140436,6.3,0.0,0.0,0.2813483707651159,0.20086343290408318,0.063,0.0,False,79.81089375000053,6.3
4789,4.789,99.72251945510003,0.3503460806008722,6.3,0.0,0.0,0.27748054489997287,0.20087586520150685,0.063,0.0,False,79.81719375000053,6.3
4790,4.79,99.72638728096517,0.3553189995703401,6.3,0.0,0.0,0.27361271903482987,0.2008882974989305,0.063,0.0,False,79.82349375000052,6.3
4791,4.791,99.73025510683031,0.3602919185398079,6.3,0.0,0.0,0.26974489316968686,0.20090072979635418,0.063,0.0,False,79.82979375000052,6.3
4792,4.792,99.73412293269546,0.36526483750927574,6.3,0.0,0.0,0.26587706730454386,0.20091316209377785,0.063,0.0,False,79.83609375000052,6.3
4793,4.793,99.7379907585606,0.37023775647874363,6.3,0.0,0.0,0.26200924143940085,0.20092559439120156,0.063,0.0,False,79.84239375000051,6.3
4794,4.7940000000000005,99.74185858442574,0.37521067544821146,6.3,0.0,0.0,0.25814141557425785,0.20093802668862518,0.063,0.0,False,79.8486937500005,6.3
4795,4.795,99.74572641029089,0.38018359441767935,6.3,0.0,0.0,0.25427358970911484,0.20095045898604885,0.063,0.0,False,79.8549937500005,6.3
4796,4.796,99.74959423615601,0.3851565133871472,6.3,0.0,0.0,0.25040576384398605,0.20096289128347256,0.063,0.0,False,79.8612937500005,6.3
4797,4.797,99.75346206202116,0.390129432356615,6.3,0.0,0.0,0.24653793797884305,0.20097532358089623,0.063,0.0,False,79.8675937500005,6.3
4798,4.798,99.7573298878863,0.3951023513260829,6.3,0.0,0.0,0.24267011211370004,0.20098775587831988,0.063,0.0,False,79.87389375000049,6.3
4799,4.799,99.76119771375144,0.40007527029555073,6.3,0.0,0.0,0.23880228624855704,0.20100018817574355,0.063,0.0,False,79.88019375000049,6.3
4800,4.8,99.76506553961659,0.4050481892650186,6.3,0.0,0.0,0.23493446038341403,0.20101262047316723,0.063,0.0,False,79.88649375000048,6.3
4801,4.801,99.76893336548173,0.41002110823448645,6.3,0.0,0.0,0.23106663451827103,0.2010250527705909,0.063,0.0,False,79.89279375000048,6.3
