step,time,x,y,v,a,j,contour_error,progress,v_over_vmax,abs_j_over_jmax,active_accdec_window,s_smoothed,v_cap
2227,2.227,35.17229778619723,35.53709992651062,18.0,0.0,0.0,0.0,0.1258211003390836,0.18,0.0,False,39.52779375000112,18.0
2228,2.228,35.1595178516672,35.549775622681175,18.0,0.0,0.0,0.0,0.1258783962210756,0.18,0.0,False,39.545793750001124,18.0
2229,2.229,35.146737917137166,35.56245131885173,18.0,0.0,0.0,0.0,0.1259356921030676,0.18,0.0,False,39.563793750001125,18.0
2230,2.23,35.133957982607136,35.575127015022275,18.0,0.0,0.0,0.0,0.12599298798505956,0.18,0.0,False,39.581793750001125,18.0
2231,2.231,35.1211780480771,35.58780271119283,18.0,0.0,0.0,0.0,0.12605028386705155,0.18,0.0,False,39.599793750001126,18.0
2232,2.232,35.10839811354707,35.60047840736338,18.0,0.0,0.0,0.0,0.12610757974904357,0.18,0.0,False,39.61779375000113,18.0
2233,2.233,35.09561817901704,35.61315410353394,18.0,0.0,0.0,0.0,0.12616487563103557,0.18,0.0,False,39.63579375000113,18.0
2234,2.234,35.082767347791936,35.62575785010089,18.0,0.0,0.0,0.0,0.1262221715130275,0.18,0.0,False,39.65379375000113,18.0
2235,2.235,35.0699046394056,35.63834954311526,18.0,0.0,0.0,0.0,0.1262794673950195,0.18,0.0,False,39.67179375000113,18.0
2236,2.236,35.05704193101926,35.65094123612963,18.0,0.0,0.0,0.0,0.1263367632770115,0.18,0.0,False,39.68979375000113,18.0
2237,2.237,35.04417922263293,35.663532929144,18.0,0.0,0.0,0.0,0.12639405915900348,0.18,0.0,False,39.70779375000113,18.0
2238,2.238,35.0313165142466,35.67612462215837,18.0,0.0,0.0,0.0,0.12645135504099544,0.18,0.0,False,39.72579375000113,18.0
2239,2.239,35.01845380586026,35.68871631517274,18.0,0.0,0.0,0.0,0.12650865092298744,0.18,0.0,False,39.74379375000113,18.0
2240,2.24,35.005591097473925,35.70130800818711,18.0,0.0,0.0,0.0,0.12656594680497943,0.18,0.0,False,39.76179375000113,18.0
2241,2.241,34.99272838908759,35.713899701201484,18.0,0.0,0.0,0.0,0.12662324268697142,0.18,0.0,False,39.77979375000113,18.0
2242,2.242,34.97986568070126,35.72649139421585,18.0,0.0,0.0,0.0,0.12668053856896339,0.18,0.0,False,39.797793750001134,18.0
2243,2.243,34.96700297231492,35.73908308723022,18.0,0.0,0.0,0.0,0.12673783445095535,0.18,0.0,False,39.815793750001134,18.0
2244,2.244,34.954140263928586,35.75167478024459,18.0,0.0,0.0,0.0,0.12679513033294737,0.18,0.0,False,39.833793750001135,18.0
2245,2.245,34.94127755554225,35.764266473258964,18.0,0.0,0.0,0.0,0.12685242621493936,0.18,0.0,False,39.851793750001136,18.0
2246,2.246,34.92841484715591,35.776858166273335,18.0,0.0,0.0,0.0,0.12690972209693133,0.18,0.0,False,39.869793750001136,18.0
2247,2.247,34.915552138769584,35.7894498592877,18.0,0.0,0.0,0.0,0.1269670179789233,0.18,0.0,False,39.88779375000114,18.0
2248,2.248,34.90268943038325,35.80204155230207,18.0,0.0,0.0,0.0,0.1270243138609153,0.18,0.0,False,39.90579375000114,18.0
2249,2.249,34.88982672199691,35.81463324531644,18.0,0.0,0.0,0.0,0.1270816097429073,0.18,0.0,False,39.92379375000114,18.0
2250,2.25,34.876964013610575,35.827224938330815,18.0,0.0,0.0,0.0,0.12713890562489927,0.18,0.0,False,39.94179375000114,18.0
2251,2.251,34.864101305224246,35.83981663134519,18.0,0.0,0.0,1.0048591735576161e-14,0.12719620150689126,0.18,0.0,False,39.95979375000114,18.0
2252,2.2520000000000002,34.851184571217196,35.85235277304495,18.0,0.0,0.0,0.0,0.12725349738888322,0.18,0.0,False,39.97779375000114,18.0
2253,2.253,34.83823964111987,35.86485992239144,18.0,0.0,0.0,0.0,0.12731079327087522,0.18,0.0,False,39.99579375000114,18.0
2254,2.254,34.82529471102255,35.877367071737936,18.0,0.0,0.0,1.0048591735576161e-14,0.1273680891528672,0.18,0.0,False,40.01379375000114,18.0
2255,2.255,34.812349780925224,35.889874221084426,18.0,0.0,0.0,0.0,0.1274253850348592,0.18,0.0,False,40.03179375000114,18.0
2256,2.2560000000000002,34.7994048508279,35.902381370430916,18.0,0.0,0.0,0.0,0.1274826809168512,0.18,0.0,False,40.04979375000114,18.0
2257,2.257,34.78645992073058,35.914888519777406,18.0,0.0,0.0,7.105427357601002e-15,0.12753997679884316,0.18,0.0,False,40.067793750001144,18.0
2258,2.258,34.77351499063325,35.9273956691239,18.0,0.0,0.0,0.0,0.12759727268083515,0.18,0.0,False,40.085793750001145,18.0
2259,2.259,34.760570060535926,35.93990281847039,18.0,0.0,0.0,0.0,0.12765456856282714,0.18,0.0,False,40.103793750001145,18.0
2260,2.2600000000000002,34.74762513043861,35.95240996781688,18.0,0.0,0.0,0.0,0.1277118644448191,0.18,0.0,False,40.121793750001146,18.0
2261,2.261,34.73468020034128,35.96491711716337,18.0,0.0,0.0,0.0,0.12776916032681113,0.18,0.0,False,40.13979375000115,18.0
2262,2.262,34.721735270243954,35.97742426650986,18.0,0.0,0.0,0.0,0.1278264562088031,0.18,0.0,False,40.15779375000115,18.0
2263,2.263,34.708790340146635,35.98993141585635,18.0,0.0,0.0,0.0,0.12788375209079506,0.18,0.0,False,40.17579375000115,18.0
2264,2.2640000000000002,34.69584541004931,36.00243856520284,18.0,0.0,0.0,0.0,0.12794104797278705,0.18,0.0,False,40.19379375000115,18.0
2265,2.265,34.68290047995198,36.01494571454933,18.0,0.0,0.0,0.0,0.12799834385477907,0.18,0.0,False,40.21179375000115,18.0
2266,2.266,34.66995554985466,36.02745286389582,18.0,0.0,0.0,0.0,0.128055639736771,0.18,0.0,False,40.22979375000115,18.0
2267,2.267,34.65701061975734,36.03996001324231,18.0,0.0,0.0,0.0,0.128112935618763,0.18,0.0,False,40.24779375000115,18.0
2268,2.2680000000000002,34.64406568966001,36.0524671625888,18.0,0.0,0.0,0.0,0.128170231500755,0.18,0.0,False,40.26579375000115,18.0
2269,2.269,34.63112075956269,36.064974311935295,18.0,0.0,0.0,1.0048591735576161e-14,0.128227527382747,0.18,0.0,False,40.28379375000115,18.0
2270,2.27,34.6181384562964,36.07744252551443,18.0,0.0,0.0,0.0,0.12828482326473897,0.18,0.0,False,40.30179375000115,18.0
2271,2.271,34.60511186016286,36.08986459431047,18.0,0.0,0.0,0.0,0.12834211914673097,0.18,0.0,False,40.31979375000115,18.0
2272,2.2720000000000002,34.59208526402932,36.10228666310651,18.0,0.0,0.0,0.0,0.12839941502872296,0.18,0.0,False,40.337793750001154,18.0
2273,2.273,34.57905866789578,36.11470873190255,18.0,0.0,0.0,0.0,0.12845671091071492,0.18,0.0,False,40.355793750001155,18.0
2274,2.274,34.56603207176224,36.127130800698595,18.0,0.0,0.0,0.0,0.12851400679270691,0.18,0.0,False,40.373793750001155,18.0
2275,2.275,34.553005475628694,36.13955286949464,18.0,0.0,0.0,0.0,0.1285713026746989,0.18,0.0,False,40.391793750001156,18.0
2276,2.2760000000000002,34.53997887949515,36.151974938290685,18.0,0.0,0.0,0.0,0.1286285985566909,0.18,0.0,False,40.40979375000116,18.0
2277,2.277,34.52695228336161,36.16439700708673,18.0,0.0,0.0,0.0,0.12868589443868286,0.18,0.0,False,40.42779375000116,18.0
2278,2.278,34.51392568722807,36.17681907588277,18.0,0.0,0.0,0.0,0.12874319032067486,0.18,0.0,False,40.44579375000116,18.0
2279,2.279,34.500899091094524,36.18924114467881,18.0,0.0,0.0,0.0,0.12880048620266685,0.18,0.0,False,40.46379375000116,18.0
2280,2.2800000000000002,34.48787249496098,36.20166321347485,18.0,0.0,0.0,0.0,0.12885778208465884,0.18,0.0,False,40.48179375000116,18.0
2281,2.281,34.47484589882744,36.214085282270894,18.0,0.0,0.0,0.0,0.1289150779666508,0.18,0.0,False,40.49979375000116,18.0
2282,2.282,34.461819302693904,36.22650735106694,18.0,0.0,0.0,1.0048591735576161e-14,0.1289723738486428,0.18,0.0,False,40.51779375000116,18.0
2283,2.283,34.44879270656036,36.238929419862984,18.0,0.0,0.0,0.0,0.1290296697306348,0.18,0.0,False,40.53579375000116,18.0
2284,2.2840000000000003,34.43576611042682,36.251351488659026,18.0,0.0,0.0,0.0,0.12908696561262678,0.18,0.0,False,40.55379375000116,18.0
2285,2.285,34.422739514293276,36.26377355745507,18.0,0.0,0.0,0.0,0.12914426149461875,0.18,0.0,False,40.57179375000116,18.0
2286,2.286,34.409712918159734,36.27619562625111,18.0,0.0,0.0,0.0,0.12920155737661074,0.18,0.0,False,40.589793750001164,18.0
2287,2.287,34.39668632202619,36.28861769504715,18.0,0.0,0.0,0.0,0.12925885325860273,0.18,0.0,False,40.607793750001164,18.0
2288,2.2880000000000003,34.383638784434936,36.30101765871593,18.0,0.0,0.0,0.0,0.12931614914059472,0.18,0.0,False,40.625793750001165,18.0
2289,2.289,34.37053108144555,36.31335411373112,18.0,0.0,0.0,0.0,0.12937344502258669,0.18,0.0,False,40.643793750001166,18.0
2290,2.29,34.357423378456154,36.32569056874632,18.0,0.0,0.0,0.0,0.1294307409045787,0.18,0.0,False,40.661793750001166,18.0
2291,2.291,34.34431567546677,36.33802702376151,18.0,0.0,0.0,0.0,0.12948803678657067,0.18,0.0,False,40.67979375000117,18.0
2292,2.2920000000000003,34.33120797247737,36.35036347877671,18.0,0.0,0.0,0.0,0.12954533266856266,0.18,0.0,False,40.69779375000117,18.0
2293,2.293,34.318100269487985,36.36269993379191,18.0,0.0,0.0,0.0,0.12960262855055465,0.18,0.0,False,40.71579375000117,18.0
2294,2.294,34.3049925664986,36.3750363888071,18.0,0.0,0.0,0.0,0.12965992443254662,0.18,0.0,False,40.73379375000117,18.0
2295,2.295,34.2918848635092,36.3873728438223,18.0,0.0,0.0,0.0,0.12971722031453864,0.18,0.0,False,40.75179375000117,18.0
2296,2.2960000000000003,34.278777160519816,36.39970929883749,18.0,0.0,0.0,0.0,0.1297745161965306,0.18,0.0,False,40.76979375000117,18.0
2297,2.297,34.26566945753043,36.41204575385269,18.0,0.0,0.0,0.0,0.12983181207852257,0.18,0.0,False,40.78779375000117,18.0
2298,2.298,34.252561754541034,36.42438220886789,18.0,0.0,0.0,0.0,0.1298891079605146,0.18,0.0,False,40.80579375000117,18.0
2299,2.299,34.23945405155165,36.436718663883084,18.0,0.0,0.0,0.0,0.12994640384250655,0.18,0.0,False,40.82379375000117,18.0
2300,2.3000000000000003,34.22634634856225,36.44905511889828,18.0,0.0,0.0,0.0,0.13000369972449854,0.18,0.0,False,40.84179375000117,18.0
2301,2.301,34.213238645572865,36.461391573913474,18.0,0.0,0.0,0.0,0.1300609956064905,0.18,0.0,False,40.859793750001174,18.0
2302,2.302,34.20013094258348,36.47372802892867,18.0,0.0,0.0,0.0,0.1301182914884825,0.18,0.0,False,40.877793750001175,18.0
2303,2.303,34.18702323959408,36.48606448394387,18.0,0.0,0.0,0.0,0.13017558737047452,0.18,0.0,False,40.895793750001175,18.0
2304,2.3040000000000003,34.173915536604696,36.498400938959065,18.0,0.0,0.0,0.0,0.13023288325246649,0.18,0.0,False,40.913793750001176,18.0
2305,2.305,34.1608078336153,36.51073739397426,18.0,0.0,0.0,0.0,0.13029017913445848,0.18,0.0,False,40.93179375000118,18.0
2306,2.306,34.147695398040085,36.52306878741131,18.0,0.0,0.0,0.0,0.13034747501645047,0.18,0.0,False,40.94979375000118,18.0
2307,2.307,34.13450715085682,36.53531909909032,18.0,0.0,0.0,0.0,0.13040477089844246,0.18,0.0,False,40.96779375000118,18.0
2308,2.308,34.12131890367355,36.547569410769334,18.0,0.0,0.0,0.0,0.13046206678043443,0.18,0.0,False,40.98579375000118,18.0
2309,2.309,34.108130656490275,36.55981972244835,18.0,0.0,0.0,0.0,0.13051936266242642,0.18,0.0,False,41.00379375000118,18.0
2310,2.31,34.09494240930701,36.572070034127364,18.0,0.0,0.0,0.0,0.1305766585444184,0.18,0.0,False,41.02179375000118,18.0
2311,2.311,34.08175416212374,36.58432034580638,18.0,0.0,0.0,0.0,0.1306339544264104,0.18,0.0,False,41.03979375000118,18.0
2312,2.312,34.06856591494047,36.596570657485394,18.0,0.0,0.0,0.0,0.13069125030840237,0.18,0.0,False,41.05779375000118,18.0
2313,2.313,34.0553776677572,36.60882096916441,18.0,0.0,0.0,0.0,0.13074854619039436,0.18,0.0,False,41.07579375000118,18.0
2314,2.314,34.042189420573926,36.621071280843424,18.0,0.0,0.0,1.0048591735576161e-14,0.13080584207238635,0.18,0.0,False,41.09379375000118,18.0
2315,2.315,34.02900117339066,36.63332159252244,18.0,0.0,0.0,0.0,0.13086313795437834,0.18,0.0,False,41.11179375000118,18.0
2316,2.316,34.01581292620739,36.645571904201454,18.0,0.0,0.0,0.0,0.1309204338363703,0.18,0.0,False,41.129793750001184,18.0
2317,2.317,34.00262467902412,36.65782221588047,18.0,0.0,0.0,0.0,0.1309777297183623,0.18,0.0,False,41.147793750001185,18.0
2318,2.318,33.98943643184085,36.67007252755948,18.0,0.0,0.0,0.0,0.1310350256003543,0.18,0.0,False,41.165793750001185,18.0
2319,2.319,33.976248184657585,36.6823228392385,18.0,0.0,0.0,0.0,0.13109232148234629,0.18,0.0,False,41.183793750001186,18.0
2320,2.32,33.96305993747431,36.69457315091751,18.0,0.0,0.0,0.0,0.13114961736433825,0.18,0.0,False,41.20179375000119,18.0
2321,2.321,33.94987169029104,36.70682346259653,18.0,0.0,0.0,0.0,0.13120691324633024,0.18,0.0,False,41.21979375000119,18.0
2322,2.322,33.936683443107775,36.71907377427554,18.0,0.0,0.0,0.0,0.13126420912832223,0.18,0.0,False,41.23779375000119,18.0
2323,2.323,33.9234951959245,36.73132408595456,18.0,0.0,0.0,0.0,0.13132150501031423,0.18,0.0,False,41.25579375000119,18.0
2324,2.324,33.91030694874124,36.74357439763357,18.0,0.0,0.0,0.0,0.1313788008923062,0.18,0.0,False,41.27379375000119,18.0
2325,2.325,33.897049974850496,36.755750232796835,18.0,0.0,0.0,0.0,0.1314360967742982,0.18,0.0,False,41.29179375000119,18.0
2326,2.326,33.883781749592764,36.767913875282126,18.0,0.0,0.0,0.0,0.13149339265629018,0.18,0.0,False,41.30979375000119,18.0
2327,2.327,33.870513524335024,36.78007751776742,18.0,0.0,0.0,0.0,0.13155068853828217,0.18,0.0,False,41.32779375000119,18.0
2328,2.328,33.85724529907729,36.79224116025271,18.0,0.0,0.0,0.0,0.13160798442027413,0.18,0.0,False,41.34579375000119,18.0
2329,2.329,33.84397707381955,36.804404802738,18.0,0.0,0.0,0.0,0.13166528030226612,0.18,0.0,False,41.36379375000119,18.0
2330,2.33,33.83070884856181,36.81656844522329,18.0,0.0,0.0,0.0,0.13172257618425812,0.18,0.0,False,41.381793750001194,18.0
2331,2.331,33.81744062330408,36.82873208770858,18.0,0.0,0.0,0.0,0.1317798720662501,0.18,0.0,False,41.399793750001194,18.0
2332,2.332,33.80417239804634,36.84089573019387,18.0,0.0,0.0,0.0,0.13183716794824207,0.18,0.0,False,41.417793750001195,18.0
2333,2.333,33.79090417278861,36.85305937267916,18.0,0.0,0.0,0.0,0.13189446383023407,0.18,0.0,False,41.435793750001196,18.0
2334,2.334,33.77763594753087,36.86522301516445,18.0,0.0,0.0,0.0,0.13195175971222606,0.18,0.0,False,41.453793750001196,18.0
2335,2.335,33.76436772227313,36.877386657649744,18.0,0.0,0.0,0.0,0.13200905559421802,0.18,0.0,False,41.4717937500012,18.0
2336,2.336,33.751099497015396,36.889550300135035,18.0,0.0,0.0,0.0,0.13206635147621001,0.18,0.0,False,41.4897937500012,18.0
2337,2.337,33.737831271757656,36.901713942620326,18.0,0.0,0.0,0.0,0.132123647358202,0.18,0.0,False,41.5077937500012,18.0
2338,2.338,33.724563046499924,36.91387758510562,18.0,0.0,0.0,0.0,0.132180943240194,0.18,0.0,False,41.5257937500012,18.0
2339,2.339,33.711294821242184,36.92604122759091,18.0,0.0,0.0,0.0,0.13223823912218596,0.18,0.0,False,41.5437937500012,18.0
2340,2.34,33.698026595984444,36.9382048700762,18.0,0.0,0.0,1.0048591735576161e-14,0.13229553500417796,0.18,0.0,False,41.5617937500012,18.0
2341,2.341,33.68475837072671,36.95036851256149,18.0,0.0,0.0,0.0,0.13235283088616995,0.18,0.0,False,41.5797937500012,18.0
2342,2.342,33.67149014546897,36.96253215504678,18.0,0.0,0.0,1.0048591735576161e-14,0.13241012676816194,0.18,0.0,False,41.5977937500012,18.0
2343,2.343,33.65816952002972,36.97463826162213,18.0,0.0,0.0,0.0,0.1324674226501539,0.18,0.0,False,41.6157937500012,18.0
2344,2.344,33.64482188625007,36.98671471277652,18.0,0.0,0.0,1.0048591735576161e-14,0.1325247185321459,0.18,0.0,False,41.6337937500012,18.0
2345,2.345,33.631474252470426,36.99879116393091,18.0,0.0,0.0,0.0,0.1325820144141379,0.18,0.0,False,41.651793750001204,18.0
2346,2.346,33.61812661869077,37.0108676150853,18.0,0.0,0.0,7.105427357601002e-15,0.13263931029612988,0.18,0.0,False,41.669793750001205,18.0
2347,2.347,33.60477898491113,37.022944066239695,18.0,0.0,0.0,0.0,0.13269660617812185,0.18,0.0,False,41.687793750001205,18.0
2348,2.348,33.591431351131476,37.03502051739409,18.0,0.0,0.0,0.0,0.13275390206011387,0.18,0.0,False,41.705793750001206,18.0
2349,2.349,33.57808371735183,37.04709696854848,18.0,0.0,0.0,0.0,0.13281119794210583,0.18,0.0,False,41.72379375000121,18.0
2350,2.35,33.56473608357218,37.059173419702866,18.0,0.0,0.0,1.0048591735576161e-14,0.13286849382409782,0.18,0.0,False,41.74179375000121,18.0
2351,2.351,33.55138844979253,37.07124987085726,18.0,0.0,0.0,0.0,0.1329257897060898,0.18,0.0,False,41.75979375000121,18.0
2352,2.352,33.53804081601288,37.08332632201165,18.0,0.0,0.0,7.105427357601002e-15,0.13298308558808178,0.18,0.0,False,41.77779375000121,18.0
2353,2.353,33.524693182233236,37.09540277316604,18.0,0.0,0.0,0.0,0.13304038147007377,0.18,0.0,False,41.79579375000121,18.0
2354,2.354,33.51134554845358,37.107479224320436,18.0,0.0,0.0,0.0,0.13309767735206576,0.18,0.0,False,41.81379375000121,18.0
2355,2.355,33.49799791467394,37.11955567547483,18.0,0.0,0.0,0.0,0.13315497323405773,0.18,0.0,False,41.83179375000121,18.0
2356,2.356,33.484650280894286,37.13163212662922,18.0,0.0,0.0,0.0,0.13321226911604975,0.18,0.0,False,41.84979375000121,18.0
2357,2.357,33.47130264711464,37.143708577783606,18.0,0.0,0.0,0.0,0.1332695649980417,0.18,0.0,False,41.86779375000121,18.0
2358,2.358,33.45795501333499,37.155785028938,18.0,0.0,0.0,7.105427357601002e-15,0.1333268608800337,0.18,0.0,False,41.88579375000121,18.0
2359,2.359,33.44460737955534,37.16786148009239,18.0,0.0,0.0,0.0,0.13338415676202567,0.18,0.0,False,41.90379375000121,18.0
2360,2.36,33.43125974577569,37.17993793124678,18.0,0.0,0.0,0.0,0.13344145264401766,0.18,0.0,False,41.921793750001214,18.0
2361,2.361,33.41787581272884,37.19197399708865,18.0,0.0,0.0,0.0,0.13349874852600965,0.18,0.0,False,41.939793750001215,18.0
2362,2.362,33.40444934338853,37.203962738517745,18.0,0.0,0.0,0.0,0.13355604440800165,0.18,0.0,False,41.957793750001215,18.0
2363,2.363,33.39102287404822,37.215951479946845,18.0,0.0,0.0,0.0,0.1336133402899936,0.18,0.0,False,41.975793750001216,18.0
2364,2.364,33.37759640470791,37.22794022137594,18.0,0.0,0.0,0.0,0.1336706361719856,0.18,0.0,False,41.99379375000122,18.0
2365,2.365,33.36416993536759,37.23992896280504,18.0,0.0,0.0,0.0,0.13372793205397762,0.18,0.0,False,42.01179375000122,18.0
2366,2.366,33.35074346602728,37.25191770423413,18.0,0.0,0.0,0.0,0.1337852279359696,0.18,0.0,False,42.02979375000122,18.0
2367,2.367,33.33731699668697,37.263906445663224,18.0,0.0,0.0,1.0048591735576161e-14,0.13384252381796155,0.18,0.0,False,42.04779375000122,18.0
2368,2.368,33.32389052734666,37.275895187092324,18.0,0.0,0.0,0.0,0.13389981969995354,0.18,0.0,False,42.06579375000122,18.0
2369,2.369,33.31046405800635,37.28788392852142,18.0,0.0,0.0,7.105427357601002e-15,0.13395711558194554,0.18,0.0,False,42.08379375000122,18.0
2370,2.37,33.29703758866604,37.29987266995052,18.0,0.0,0.0,0.0,0.13401441146393753,0.18,0.0,False,42.10179375000122,18.0
2371,2.371,33.283611119325734,37.31186141137961,18.0,0.0,0.0,0.0,0.1340717073459295,0.18,0.0,False,42.11979375000122,18.0
2372,2.372,33.270184649985424,37.32385015280871,18.0,0.0,0.0,0.0,0.13412900322792148,0.18,0.0,False,42.13779375000122,18.0
2373,2.373,33.256758180645114,37.3358388942378,18.0,0.0,0.0,0.0,0.13418629910991348,0.18,0.0,False,42.15579375000122,18.0
2374,2.374,33.243331711304805,37.3478276356669,18.0,0.0,0.0,0.0,0.13424359499190547,0.18,0.0,False,42.173793750001224,18.0
2375,2.375,33.229905241964495,37.359816377095996,18.0,0.0,0.0,0.0,0.13430089087389743,0.18,0.0,False,42.191793750001224,18.0
2376,2.376,33.216478772624185,37.371805118525096,18.0,0.0,0.0,0.0,0.13435818675588942,0.18,0.0,False,42.209793750001225,18.0
2377,2.3770000000000002,33.20305230328387,37.38379385995419,18.0,0.0,0.0,0.0,0.13441548263788142,0.18,0.0,False,42.227793750001226,18.0
2378,2.378,33.18962583394356,37.39578260138329,18.0,0.0,0.0,0.0,0.1344727785198734,0.18,0.0,False,42.245793750001226,18.0
2379,2.379,33.17617893859281,37.407748315855336,18.0,0.0,0.0,0.0,0.13453007440186537,0.18,0.0,False,42.26379375000123,18.0
2380,2.38,33.16267421003719,37.419648832929774,18.0,0.0,0.0,0.0,0.13458737028385737,0.18,0.0,False,42.28179375000123,18.0
2381,2.3810000000000002,33.149169481481565,37.43154935000421,18.0,0.0,0.0,0.0,0.13464466616584936,0.18,0.0,False,42.29979375000123,18.0
2382,2.382,33.13566475292594,37.44344986707865,18.0,0.0,0.0,0.0,0.13470196204784132,0.18,0.0,False,42.31779375000123,18.0
2383,2.383,33.122160024370324,37.455350384153085,18.0,0.0,0.0,0.0,0.13475925792983331,0.18,0.0,False,42.33579375000123,18.0
2384,2.384,33.1086552958147,37.46725090122752,18.0,0.0,0.0,0.0,0.1348165538118253,0.18,0.0,False,42.35379375000123,18.0
2385,2.3850000000000002,33.095150567259076,37.47915141830196,18.0,0.0,0.0,0.0,0.1348738496938173,0.18,0.0,False,42.37179375000123,18.0
2386,2.386,33.08164583870345,37.4910519353764,18.0,0.0,0.0,0.0,0.13493114557580926,0.18,0.0,False,42.38979375000123,18.0
2387,2.387,33.06814111014783,37.502952452450835,18.0,0.0,0.0,0.0,0.13498844145780126,0.18,0.0,False,42.40779375000123,18.0
2388,2.388,33.05463638159221,37.51485296952527,18.0,0.0,0.0,0.0,0.13504573733979325,0.18,0.0,False,42.42579375000123,18.0
2389,2.3890000000000002,33.04113165303659,37.52675348659971,18.0,0.0,0.0,0.0,0.13510303322178524,0.18,0.0,False,42.443793750001234,18.0
2390,2.39,33.02762692448096,37.53865400367415,18.0,0.0,0.0,0.0,0.1351603291037772,0.18,0.0,False,42.461793750001235,18.0
2391,2.391,33.01412219592534,37.550554520748584,18.0,0.0,0.0,0.0,0.1352176249857692,0.18,0.0,False,42.479793750001235,18.0
2392,2.392,33.000617467369715,37.56245503782302,18.0,0.0,0.0,0.0,0.1352749208677612,0.18,0.0,False,42.497793750001236,18.0
2393,2.3930000000000002,32.9871127388141,37.57435555489746,18.0,0.0,0.0,0.0,0.13533221674975318,0.18,0.0,False,42.51579375000124,18.0
2394,2.394,32.973608010258474,37.586256071971896,18.0,0.0,0.0,0.0,0.13538951263174515,0.18,0.0,False,42.53379375000124,18.0
2395,2.395,32.96010328170285,37.59815658904633,18.0,0.0,0.0,0.0,0.13544680851373714,0.18,0.0,False,42.55179375000124,18.0
2396,2.396,32.946598553147226,37.61005710612077,18.0,0.0,0.0,0.0,0.13550410439572913,0.18,0.0,False,42.56979375000124,18.0
2397,2.3970000000000002,32.93308904215411,37.621952160100385,18.0,0.0,0.0,0.0,0.13556140027772112,0.18,0.0,False,42.58779375000124,18.0
2398,2.398,32.91950663408789,37.63376394197792,18.0,0.0,0.0,0.0,0.1356186961597131,0.18,0.0,False,42.60579375000124,18.0
2399,2.399,32.90592422602166,37.64557572385546,18.0,0.0,0.0,0.0,0.13567599204170508,0.18,0.0,False,42.62379375000124,18.0
2400,2.4,32.89234181795543,37.657387505733,18.0,0.0,0.0,0.0,0.13573328792369707,0.18,0.0,False,42.64179375000124,18.0
2401,2.4010000000000002,32.878759409889206,37.66919928761054,18.0,0.0,0.0,0.0,0.13579058380568906,0.18,0.0,False,42.65979375000124,18.0
2402,2.402,32.86517700182298,37.68101106948807,18.0,0.0,0.0,7.105427357601002e-15,0.13584787968768103,0.18,0.0,False,42.67779375000124,18.0
2403,2.403,32.85159459375676,37.69282285136561,18.0,0.0,0.0,0.0,0.13590517556967302,0.18,0.0,False,42.69579375000124,18.0
2404,2.404,32.83801218569053,37.70463463324315,18.0,0.0,0.0,0.0,0.135962471451665,0.18,0.0,False,42.713793750001244,18.0
2405,2.4050000000000002,32.8244297776243,37.716446415120686,18.0,0.0,0.0,0.0,0.136019767333657,0.18,0.0,False,42.731793750001245,18.0
2406,2.406,32.810847369558076,37.728258196998226,18.0,0.0,0.0,0.0,0.13607706321564897,0.18,0.0,False,42.749793750001245,18.0
2407,2.407,32.79726496149185,37.740069978875766,18.0,0.0,0.0,0.0,0.136134359097641,0.18,0.0,False,42.767793750001246,18.0
2408,2.408,32.78368255342563,37.75188176075331,18.0,0.0,0.0,0.0,0.13619165497963295,0.18,0.0,False,42.78579375000125,18.0
2409,2.4090000000000003,32.7701001453594,37.76369354263084,18.0,0.0,0.0,0.0,0.13624895086162495,0.18,0.0,False,42.80379375000125,18.0
2410,2.41,32.75651773729317,37.77550532450838,18.0,0.0,0.0,0.0,0.1363062467436169,0.18,0.0,False,42.82179375000125,18.0
2411,2.411,32.742935329226945,37.78731710638592,18.0,0.0,0.0,0.0,0.13636354262560893,0.18,0.0,False,42.83979375000125,18.0
2412,2.412,32.729352921160725,37.79912888826346,18.0,0.0,0.0,0.0,0.1364208385076009,0.18,0.0,False,42.85779375000125,18.0
2413,2.4130000000000003,32.7157705130945,37.810940670140994,18.0,0.0,0.0,0.0,0.1364781343895929,0.18,0.0,False,42.87579375000125,18.0
2414,2.414,32.70218810502827,37.822752452018534,18.0,0.0,0.0,0.0,0.13653543027158485,0.18,0.0,False,42.89379375000125,18.0
2415,2.415,32.68860569696204,37.834564233896074,18.0,0.0,0.0,0.0,0.13659272615357687,0.18,0.0,False,42.91179375000125,18.0
2416,2.416,32.674956821869515,37.84629907754874,18.0,0.0,0.0,0.0,0.13665002203556884,0.18,0.0,False,42.92979375000125,18.0
2417,2.4170000000000003,32.661297317331865,37.858021617196194,18.0,0.0,0.0,0.0,0.13670731791756083,0.18,0.0,False,42.94779375000125,18.0
2418,2.418,32.64763781279422,37.869744156843645,18.0,0.0,0.0,0.0,0.1367646137995528,0.18,0.0,False,42.965793750001254,18.0
2419,2.419,32.63397830825657,37.881466696491096,18.0,0.0,0.0,0.0,0.1368219096815448,0.18,0.0,False,42.983793750001254,18.0
2420,2.42,32.62031880371893,37.89318923613855,18.0,0.0,0.0,0.0,0.13687920556353678,0.18,0.0,False,43.001793750001255,18.0
2421,2.4210000000000003,32.60665929918129,37.904911775786,18.0,0.0,0.0,0.0,0.13693650144552877,0.18,0.0,False,43.019793750001256,18.0
