step,x,y,velocity
589,21.3262436398,0.5359266667,8.4000000000
590,21.3321058851,0.5416316189,8.1800000000
591,21.3386972356,0.5460585478,7.9400000000
592,21.3457374863,0.5491273049,7.6800000000
593,21.3520046531,0.5531368211,7.4400000000
594,21.3575132327,0.5577420302,7.1800000000
595,21.3623552384,0.5627138086,6.9400000000
596,21.3677987371,0.5665855940,6.6800000000
597,21.3725369054,0.5708878912,6.4000000000
598,21.3777153413,0.5741118332,6.1000000000
599,21.3822071172,0.5778126911,5.8200000000
600,21.3870628711,0.5805210584,5.5600000000
601,21.3920985455,0.5822369790,5.3200000000
602,21.3965462432,0.5846497752,5.0600000000
603,21.4004024187,0.5875415411,4.8200000000
604,21.4037336048,0.5907137957,4.6000000000
605,21.4074126199,0.5931272680,4.4000000000
606,21.4105787094,0.5958564212,4.1800000000
607,21.4132792234,0.5987253624,3.9400000000
608,21.4162413401,0.6009089982,3.6800000000
609,21.4187441152,0.6032690228,3.4400000000
610,21.4214115888,0.6050002030,3.1800000000
611,21.4236128635,0.6068881621,2.9000000000
612,21.4253946718,0.6087816138,2.6000000000
613,21.4268094203,0.6105695978,2.2800000000
614,21.4282966579,0.6118767031,1.9800000000
615,21.4294219722,0.6130970586,1.6600000000
616,21.4302567743,0.6141706999,1.3600000000
617,21.4310619194,0.6148905203,1.0800000000
618,21.4315866285,0.6154676514,0.7800000000
619,21.4319521190,0.6157469660,0.4600000000
620,21.4320381471,0.6158306270,0.1200000000
621,21.4320381471,0.6158306270,0.0000000000
622,21.4320381471,0.6158306270,0.0000000000
623,21.4320381471,0.6158306270,0.0000000000
624,21.4320381471,0.6158306270,0.0000000000
625,21.4320381471,0.6158306270,0.0000000000
626,21.4320381471,0.6158306270,0.0000000000
627,21.4320381471,0.6158306270,0.0000000000
628,21.4320381471,0.6158306270,0.0000000000
629,21.4320381471,0.6158306270,0.0000000000
630,21.4320381471,0.6158306270,0.0000000000
631,21.4320381471,0.6158306270,0.0000000000
632,21.4320381471,0.6158306270,0.0000000000
633,21.4320381471,0.6158306270,0.0000000000
634,21.4320381471,0.6158306270,0.0000000000
635,21.4320381471,0.6158306270,0.0000000000
636,21.4320381471,0.6158306270,0.0000000000
637,21.4320381471,0.6158306270,0.0000000000
638,21.4320494854,0.6158471026,0.0200000000
639,21.4320598871,0.6158641849,0.0200000000
640,21.4320598871,0.6158641849,0.0000000000
641,21.4320598871,0.6158641849,0.0000000000
642,21.4320598871,0.6158641849,0.0000000000
643,21.4320598871,0.6158641849,0.0000000000
644,21.4320598871,0.6158641849,0.0000000000
645,21.4320754457,0.6158767519,0.0200000000
646,21.4320894809,0.6158910001,0.0200000000
647,21.4321148520,0.6159219244,0.0400000000
648,21.4321609717,0.6159872924,0.0800000000
649,21.4322349009,0.6161061809,0.1400000000
650,21.4323227455,0.6162632902,0.1800000000
651,21.4324387841,0.6164733736,0.2400000000
652,21.4325652109,0.6167232060,0.2800000000
653,21.4327706957,0.6169940861,0.3400000000
654,21.4330804777,0.6172776969,0.4200000000
655,21.4333999674,0.6176359236,0.4800000000
656,21.4338416823,0.6179801444,0.5600000000
657,21.4343912004,0.6182672502,0.6200000000
658,21.4349756798,0.6186524566,0.7000000000
659,21.4355491567,0.6191511791,0.7600000000
660,21.4362716749,0.6195796270,0.8400000000
661,21.4371531586,0.6199061027,0.9400000000
662,21.4380713745,0.6204357059,1.0600000000
663,21.4392016323,0.6208388402,1.2000000000
664,21.4404983998,0.6210854047,1.3200000000
665,21.4418291972,0.6215807616,1.4200000000
666,21.4431273552,0.6223322839,1.5000000000
667,21.4443811344,0.6233262848,1.6000000000
668,21.4455672611,0.6245160341,1.6800000000
669,21.4467009684,0.6258882979,1.7800000000
670,21.4477982417,0.6274394237,1.9000000000
671,21.4488533803,0.6291384477,2.0000000000
672,21.4498646135,0.6309560855,2.0800000000
673,21.4508503504,0.6329004936,2.1800000000
674,21.4518265418,0.6349830522,2.3000000000
675,21.4532190147,0.6369377950,2.4000000000
676,21.4549973919,0.6386663130,2.4800000000
677,21.4571404563,0.6401028627,2.5800000000
678,21.4595801311,0.6411628563,2.6600000000
679,21.4622617288,0.6418160286,2.7600000000
680,21.4648694371,0.6429409541,2.8400000000
681,21.4676882469,0.6436223579,2.9000000000
682,21.4704265670,0.6447979442,2.9800000000
683,21.4734210765,0.6455185779,3.0800000000
684,21.4765649825,0.6458370984,3.1600000000
685,21.4797075001,0.6467043831,3.2600000000
686,21.4827327957,0.6481197229,3.3400000000
687,21.4855296188,0.6500530569,3.4000000000
688,21.4881397581,0.6522937651,3.4400000000
689,21.4904930228,0.6548302479,3.4600000000
690,21.4926466403,0.6575892208,3.5000000000
691,21.4946010067,0.6605168226,3.5200000000
692,21.4970776357,0.6630741471,3.5600000000
693,21.4999899141,0.6651562216,3.5800000000
694,21.5026019924,0.6676043734,3.5800000000
695,21.5049530823,0.6703306119,3.6000000000
696,21.5070872960,0.6732792950,3.6400000000
697,21.5090258987,0.6763837143,3.6600000000
698,21.5107915600,0.6795896526,3.6600000000
699,21.5124234403,0.6828880411,3.6800000000
700,21.5146217943,0.6858392510,3.6800000000
701,21.5173003281,0.6883334556,3.6600000000
702,21.5203836803,0.6903053936,3.6600000000
703,21.5231356307,0.6926879067,3.6400000000
704,21.5262366643,0.6945164555,3.6000000000
705,21.5295596202,0.6957369325,3.5400000000
706,21.5325619067,0.6974567800,3.4600000000
707,21.5357679244,0.6985887919,3.4000000000
708,21.5387041965,0.7002221646,3.3600000000
709,21.5418294803,0.7012816932,3.3000000000
710,21.5450046048,0.7018174023,3.2200000000
711,21.5481621058,0.7019430497,3.1600000000
712,21.5511757222,0.7025790657,3.0800000000
713,21.5539845059,0.7036886306,3.0200000000
714,21.5569002301,0.7043042219,2.9800000000
715,21.5596159248,0.7053772560,2.9200000000
716,21.5622293017,0.7065874879,2.8800000000
717,21.5648749887,0.7076737383,2.8600000000
718,21.5673014575,0.7091876238,2.8600000000
719,21.5694854090,0.7110650571,2.8800000000
720,21.5714514977,0.7132239678,2.9200000000
721,21.5732092739,0.7155806228,2.9400000000
722,21.5751651901,0.7177756152,2.9400000000
723,21.5774681270,0.7195708538,2.9200000000
724,21.5795138710,0.7216544400,2.9200000000
725,21.5819172639,0.7233477511,2.9400000000
726,21.5846222628,0.7245981036,2.9800000000
727,21.5872740660,0.7260009363,3.0000000000
728,21.5896959074,0.7278384031,3.0400000000
729,21.5924265112,0.7292194907,3.0600000000
730,21.5953992971,0.7300984355,3.1000000000
731,21.5982009139,0.7314715135,3.1200000000
732,21.6007655496,0.7333176564,3.1600000000
733,21.6030849234,0.7355512422,3.2200000000
734,21.6052129504,0.7380734438,3.3000000000
735,21.6071293916,0.7408333085,3.3600000000
736,21.6088733855,0.7437984536,3.4400000000
737,21.6111613286,0.7464470978,3.5000000000
738,21.6132288939,0.7493696949,3.5800000000
739,21.6158597526,0.7519428219,3.6800000000
740,21.6182564498,0.7548916933,3.8000000000
741,21.6212203068,0.7574265604,3.9000000000
742,21.6246607991,0.7594274135,3.9800000000
743,21.6277735402,0.7620027665,4.0400000000
744,21.6305749504,0.7650237764,4.1200000000
745,21.6331015364,0.7684038301,4.2200000000
746,21.6362826553,0.7713561314,4.3400000000
747,21.6391732699,0.7747788126,4.4800000000
748,21.6417855477,0.7785651043,4.6000000000
749,21.6441444219,0.7826302873,4.7000000000
750,21.6462795214,0.7869069390,4.7800000000
751,21.6491847909,0.7907779866,4.8400000000
752,21.6517646753,0.7949202802,4.8800000000
753,21.6550876572,0.7985756039,4.9400000000
754,21.6590454940,0.8015981736,4.9800000000
755,21.6625750930,0.8051958855,5.0400000000
756,21.6656653409,0.8092781359,5.1200000000
757,21.6685770834,0.8136105896,5.2200000000
758,21.6711193396,0.8182610663,5.3000000000
759,21.6733388551,0.8231399341,5.3600000000
760,21.6752965136,0.8282154807,5.4400000000
761,21.6772650029,0.8333511452,5.5000000000
762,21.6792514215,0.8385656002,5.5800000000
763,21.6810113908,0.8439239683,5.6400000000
764,21.6825917934,0.8494213065,5.7200000000
765,21.6842787527,0.8549914563,5.8200000000
766,21.6858187562,0.8607283534,5.9400000000
767,21.6872282788,0.8666015847,6.0400000000
768,21.6885750303,0.8725715647,6.1200000000
769,21.6900021739,0.8785845225,6.1800000000
770,21.6914646013,0.8846301577,6.2200000000
771,21.6930686620,0.8907018453,6.2800000000
772,21.6945302127,0.8968916328,6.3600000000
773,21.6960524494,0.9031697213,6.4600000000
774,21.6974585229,0.9095977348,6.5800000000
775,21.6990528425,0.9161258697,6.7200000000
776,21.7005305920,0.9228452935,6.8800000000
777,21.7019307089,0.9297242522,7.0200000000
778,21.7032461317,0.9367420341,7.1400000000
779,21.7044910023,0.9438742075,7.2400000000
780,21.7057259590,0.9511298592,7.3600000000
781,21.7069091487,0.9584954319,7.4600000000
782,21.7080549852,0.9659883258,7.5800000000
783,21.7091754098,0.9736265880,7.7200000000
784,21.7102804059,0.9814287277,7.8800000000
785,21.7113729577,0.9893739609,8.0200000000
786,21.7124605256,0.9974813400,8.1800000000
787,21.7138832360,1.0057193916,8.3600000000
788,21.7153242631,1.0141572255,8.5600000000
789,21.7167151468,1.0228263571,8.7800000000
790,21.7180654598,1.0317042541,8.9800000000
791,21.7194794976,1.0407544528,9.1600000000
792,21.7212117905,1.0499120487,9.3200000000
793,21.7228465654,1.0592703343,9.5000000000
794,21.7245197288,1.0688249418,9.7000000000
795,21.7261118057,1.0785758234,9.8800000000
796,21.7276373135,1.0884992515,10.0400000000
797,21.7291080751,1.0985724467,10.1800000000
798,21.7307950803,1.1087333528,10.3000000000
799,21.7327834088,1.1189415137,10.4000000000
800,21.7346237014,1.1292586705,10.4800000000
801,21.7367301404,1.1395860378,10.5400000000
802,21.7386686826,1.1499869249,10.5800000000
803,21.7404583471,1.1604347525,10.6000000000
804,21.7421907825,1.1709327650,10.6400000000
805,21.7440203070,1.1814345954,10.6600000000
806,21.7461054086,1.1919294680,10.7000000000
807,21.7480752899,1.2024669235,10.7200000000
808,21.7498900209,1.2130727875,10.7600000000
809,21.7516786144,1.2237033723,10.7800000000
810,21.7533399844,1.2343545811,10.7800000000
811,21.7548953458,1.2450015737,10.7600000000
812,21.7563920944,1.2556165699,10.7200000000
813,21.7581505956,1.2661305260,10.6600000000
814,21.7597686065,1.2765860719,10.5800000000
815,21.7613011641,1.2869534085,10.4800000000
816,21.7627334669,1.2972543069,10.4000000000
817,21.7641036515,1.3075031212,10.3400000000
818,21.7654020564,1.3176806329,10.2600000000
819,21.7666756790,1.3277604883,10.1600000000
820,21.7682236923,1.3377209128,10.0800000000
821,21.7696580813,1.3476377131,10.0200000000
822,21.7710933287,1.3574735488,9.9400000000
823,21.7724331729,1.3672622779,9.8800000000
824,21.7736924124,1.3769810389,9.8000000000
825,21.7748876413,1.3866474254,9.7400000000
826,21.7760628815,1.3962759669,9.7000000000
827,21.7771924283,1.4058898383,9.6800000000
828,21.7782821185,1.4154680519,9.6400000000
829,21.7793363722,1.4249898663,9.5800000000
830,21.7804155770,1.4344686277,9.5400000000
831,21.7814581884,1.4438911200,9.4800000000
832,21.7825107052,1.4532320090,9.4000000000
833,21.7835833042,1.4625102164,9.3400000000
834,21.7846931725,1.4717437527,9.3000000000
835,21.7857601503,1.4809622101,9.2800000000
836,21.7868445611,1.4901383560,9.2400000000
837,21.7879366367,1.4992934514,9.2200000000
838,21.7890432155,1.5084468050,9.2200000000
839,21.7901158411,1.5175840625,9.2000000000
840,21.7911474851,1.5267260377,9.2000000000
841,21.7921435519,1.5358518391,9.1800000000
842,21.7931123595,1.5449805746,9.1800000000
843,21.7940727968,1.5540900839,9.1600000000
844,21.7950115981,1.5632018484,9.1600000000
845,21.7959305275,1.5722955368,9.1400000000
846,21.7968346590,1.5813907084,9.1400000000
847,21.7977429231,1.5905055675,9.1600000000
848,21.7986814625,1.5996575697,9.2000000000
849,21.7996285025,1.6088288027,9.2200000000
850,21.8006305537,1.6179941883,9.2200000000
851,21.8015977981,1.6271432013,9.2000000000
852,21.8027985519,1.6362645055,9.2000000000
853,21.8039228613,1.6453753961,9.1800000000
854,21.8050164740,1.6544900224,9.1800000000
855,21.8060580146,1.6636308754,9.2000000000
856,21.8070596710,1.6728164229,9.2400000000
857,21.8080457836,1.6820237668,9.2600000000
858,21.8090027157,1.6912744036,9.3000000000
859,21.8100077729,1.7005802867,9.3600000000
860,21.8109941884,1.7099686084,9.4400000000
861,21.8119804787,1.7194172714,9.5000000000
862,21.8129437307,1.7289487217,9.5800000000
863,21.8138965710,1.7385415156,9.6400000000
864,21.8148519112,1.7482144534,9.7200000000
865,21.8157934328,1.7579892136,9.8200000000
866,21.8167229260,1.7678454828,9.9000000000
867,21.8177325937,1.7777943808,10.0000000000
868,21.8187249586,1.7878656077,10.1200000000
869,21.8197041635,1.7980787736,10.2600000000
870,21.8206835728,1.8084526426,10.4200000000
871,21.8216698696,1.8189664820,10.5600000000
872,21.8226925874,1.8296375854,10.7200000000
873,21.8237146048,1.8404895659,10.9000000000
874,21.8247484541,1.8515413149,11.1000000000
875,21.8258507226,1.8628075212,11.3200000000
876,21.8270205377,1.8743081791,11.5600000000
877,21.8282091178,1.8860682674,11.8200000000
878,21.8294505503,1.8981044149,12.1000000000
879,21.8307028163,1.9104008139,12.3600000000
880,21.8319905178,1.9229750505,12.6400000000
881,21.8332697613,1.9358516624,12.9400000000
882,21.8345614531,1.9490485989,13.2600000000
883,21.8358429773,1.9625880855,13.6000000000
884,21.8371888139,1.9764830602,13.9600000000
885,21.8385517694,1.9907581417,14.3400000000
886,21.8400569996,2.0054210842,14.7400000000
887,21.8415715321,2.0205052412,15.1600000000
888,21.8431095255,2.0360292412,15.6000000000
889,21.8446878306,2.0520114986,16.0600000000
890,21.8462857924,2.0684741266,16.5400000000
891,21.8479502835,2.0854326368,17.0400000000
892,21.8496359562,2.1029115414,17.5600000000
893,21.8513333088,2.1208916025,18.0600000000
894,21.8531722602,2.1393803736,18.5800000000
895,21.8550268446,2.1584102164,19.1200000000
896,21.8568977030,2.1780010890,19.6800000000
897,21.8587809147,2.1981733748,20.2600000000
898,21.8606952206,2.2189453519,20.8600000000
899,21.8626367008,2.2403374311,21.4800000000
900,21.8646232709,2.2623680448,22.1200000000
901,21.8666405600,2.2850585482,22.7800000000
902,21.8687128511,2.3084268432,23.4600000000
903,21.8708153283,2.3324550347,24.1200000000
904,21.8729339011,2.3571643781,24.8000000000
905,21.8751345924,2.3825692390,25.5000000000
906,21.8773440438,2.4086959825,26.2200000000
907,21.8795760670,2.4355634288,26.9600000000
908,21.8818633697,2.4631888998,27.7200000000
909,21.8841915373,2.4915936465,28.5000000000
910,21.8865371195,2.5207594800,29.2600000000
911,21.8889596958,2.5507016363,30.0400000000
912,21.8913729736,2.5814470699,30.8400000000
913,21.8938011206,2.6130138199,31.6600000000
914,21.8963052750,2.6454172026,32.5000000000
915,21.8988701003,2.6786784604,33.3600000000
916,21.9014571017,2.7128205901,34.2400000000
917,21.9040667107,2.7478635572,35.1400000000
918,21.9067016626,2.7838271586,36.0600000000
919,21.9094183301,2.8207272903,37.0000000000
920,21.9121819639,2.8585865551,37.9600000000
921,21.9149814119,2.8974257967,38.9400000000
922,21.9177891075,2.9372669870,39.9400000000
923,21.9206645858,2.9781259300,40.9600000000
924,21.9235668160,3.0200255370,42.0000000000
925,21.9264673395,3.0629877362,43.0600000000
926,21.9293454497,3.1069937185,44.1000000000
927,21.9322249323,3.1520618246,45.1600000000
928,21.9351459569,3.1982094704,46.2400000000
929,21.9381329629,3.2454150611,47.3000000000
930,21.9410974255,3.2936640773,48.3400000000
931,21.9440573931,3.3429352473,49.3600000000
932,21.9470174602,3.3932081784,50.3600000000
933,21.9500117136,3.4444607885,51.3400000000
934,21.9529548478,3.4967179752,52.3400000000
935,21.9558401119,3.5499999126,53.3600000000
936,21.9587232615,3.6042834004,54.3600000000
937,21.9615794543,3.6595496447,55.3400000000
938,21.9643738163,3.7158203044,56.3400000000
939,21.9671201287,3.7731145220,57.3600000000
940,21.9698192615,3.8314120715,58.3600000000
941,21.9724929652,3.8906918059,59.3400000000
942,21.9751203308,3.9509345395,60.3000000000
943,21.9776818308,4.0121209458,61.2400000000
944,21.9801905358,4.0742303010,62.1600000000
945,21.9826541830,4.1372421574,63.0600000000
946,21.9850693315,4.2011365284,63.9400000000
947,21.9874213453,4.2659338558,64.8400000000
948,21.9897027614,4.3316142451,65.7200000000
949,21.9919126615,4.3981575599,66.5800000000
950,21.9940583622,4.4655434068,67.4200000000
951,21.9961356670,4.5337517817,68.2400000000
952,21.9981429844,4.6027625945,69.0400000000
953,22.0000808971,4.6725556951,69.8200000000
954,22.0019508355,4.7431109198,70.5800000000
955,22.0037533821,4.8144081373,71.3200000000
956,22.0054901085,4.8864271999,72.0400000000
957,22.0071611914,4.9591480022,72.7400000000
958,22.0087706731,5.0325503589,73.4200000000
959,22.0103150021,5.1066142600,74.0800000000
960,22.0117713051,5.1813200669,74.7200000000
961,22.0131588635,5.2566472883,75.3400000000
962,22.0144893945,5.3325756314,75.9400000000
963,22.0157583233,5.4090851093,76.5200000000
964,22.0169623657,5.4861557048,77.0800000000
965,22.0181294918,5.5637669296,77.6200000000
966,22.0192456314,5.6416793385,77.9204031859
967,22.0202856851,5.7195928003,77.9204031859
968,22.0212794144,5.7975068666,77.9204031859
969,22.0222370290,5.8754213852,77.9204031859
970,22.0231460794,5.9533364855,77.9204031859
971,22.0240072705,6.0312521296,77.9204031859
972,22.0247961810,6.1091685389,77.9204031859
973,22.0255342335,6.1870854467,77.9204031859
974,22.0262245287,6.2650027922,77.9204031859
975,22.0268824225,6.3429204179,77.9204031859
976,22.0275124310,6.4208382742,77.9204031859
977,22.0281074386,6.4987564056,77.9204031859
978,22.0286707852,6.5766747723,77.9204031859
979,22.0292123968,6.6545932931,77.9204031859
980,22.0296416205,6.7325125141,77.9204031859
981,22.0300647553,6.8104317684,77.9204031859
982,22.0304870183,6.8883510274,77.9204031859
983,22.0309131261,6.9662702655,77.9204031859
984,22.0312729607,7.0441898379,77.9204031859
985,22.0316349065,7.1221094004,77.9204031859
986,22.0319995731,7.2000289503,77.9204031859
987,22.0322957529,7.2779487906,77.9204031859
988,22.0325778122,7.3558686832,77.9204031859
989,22.0328405783,7.4337886434,77.9204031859
990,22.0330879714,7.5117086538,77.9204031859
991,22.0333351493,7.5896286650,77.9204031859
992,22.0335760821,7.6675486957,77.9204031859
993,22.0337403050,7.7454489257,77.9004031859
994,22.0339072449,7.8233091500,77.8604031859
995,22.0340456078,7.9011094301,77.8004031859
996,22.0342151148,7.9788296485,77.7204031859
997,22.0343619812,8.0564499127,77.6204031859
998,22.0345153810,8.1339501641,77.5004031859
999,22.0347075481,8.2113103286,77.3604031859
1000,22.0348924556,8.2885105103,77.2004031859
1001,22.0350918150,8.3655306555,77.0204031859
1002,22.0352770600,8.4423508353,76.8204031859
1003,22.0354479878,8.5189510478,76.6004031859
1004,22.0356138650,8.5953112708,76.3604031859
1005,22.0357826717,8.6714114868,76.1004031859
1006,22.0359446390,8.7472317170,75.8204031859
1007,22.0361382234,8.8227518721,75.5204031859
1008,22.0362878852,8.8979521263,75.2004031859
1009,22.0364023433,8.9728124420,74.8604031859
1010,22.0364904701,9.0473127931,74.5004031859
1011,22.0365992118,9.1214331165,74.1204031859
1012,22.0366196469,9.1951935168,73.7604031859
1013,22.0366658973,9.2685739054,73.3804031859
1014,22.0367029227,9.3415542992,72.9804031859
1015,22.0367704360,9.4141146710,72.5604031859
1016,22.0368509621,9.4862350293,72.1204031859
1017,22.0369596284,9.5578953500,71.6604031859
1018,22.0370383710,9.6290757097,71.1804031859
1019,22.0371057376,9.6997560808,70.6804031859
1020,22.0371746733,9.7699164501,70.1604031859
1021,22.0372763585,9.8395367790,69.6204031859
1022,22.0373888113,9.9085970906,69.0604031859
1023,22.0375303101,9.9770773476,68.4804031859
1024,22.0376547092,10.0449576368,67.8804031859
1025,22.0377549615,10.1122179653,67.2604031859
1026,22.0378426583,10.1788383108,66.6204031859
1027,22.0378904209,10.2447986967,65.9604031859
1028,22.0379222554,10.3100790921,65.2804031859
1029,22.0379643072,10.3746594816,64.5804031859
1030,22.0380430696,10.4385198362,63.8604031859
1031,22.0380966376,10.5016402167,63.1204031859
1032,22.0381642395,10.5640005832,62.3604031859
1033,22.0382695249,10.6256208964,61.6204031859
1034,22.0383258006,10.6864812736,60.8604031859
1035,22.0384052690,10.7465616242,60.0804031859
1036,22.0383860860,10.8058820243,59.3204031859
1037,22.0383996521,10.8644224259,58.5404031859
1038,22.0383155197,10.9221627678,57.7404031859
1039,22.0382385483,10.9790831190,56.9204031859
1040,22.0382217068,11.0351635196,56.0804031859
1041,22.0382089163,11.0903839213,55.2204031859
1042,22.0382142280,11.1447243243,54.3404031859
1043,22.0381905703,11.1981647222,53.4404031859
1044,22.0381414941,11.2507251025,52.5604031859
1045,22.0380163224,11.3024253541,51.7004031859
1046,22.0379347735,11.3532856919,50.8604031859
1047,22.0378676626,11.4032860501,50.0004031859
1048,22.0378011242,11.4524464083,49.1604031859
1049,22.0377610778,11.5007467948,48.3004031859
1050,22.0377096900,11.5482071702,47.4604031859
1051,22.0376960953,11.5948475714,46.6404031859
1052,22.0376988108,11.6406879745,45.8404031859
1053,22.0377343018,11.6857483637,45.0604031859
1054,22.0377768502,11.7300087465,44.2604031859
1055,22.0378131457,11.7734491345,43.4404031859
1056,22.0378261680,11.8160495357,42.6004031859
1057,22.0378442604,11.8578299349,41.7804031859
1058,22.0378668251,11.8988103319,40.9804031859
1059,22.0378977583,11.9389707232,40.1604031859
1060,22.0379167785,11.9783311218,39.3604031859
1061,22.0379187300,12.0168715249,38.5404031859
1062,22.0379173925,12.0546119281,37.7404031859
1063,22.0378901057,12.0915723212,36.9604031859
1064,22.0378648645,12.1277727156,36.2004031859
1065,22.0378355603,12.1632331067,35.4604031859
1066,22.0377833678,12.1979734706,34.7404031859
1067,22.0377303452,12.2320138325,34.0404031859
1068,22.0376823178,12.2653742011,33.3604031859
1069,22.0376702212,12.2980746021,32.7004031859
1070,22.0376792319,12.3301350040,32.0604031859
1071,22.0376757039,12.3615754070,31.4404031859
1072,22.0376799708,12.3924158099,30.8404031859
1073,22.0376934832,12.4226762101,30.2604031859
1074,22.0377175434,12.4523766035,29.7004031859
1075,22.0377518720,12.4815369865,29.1604031859
1076,22.0377840633,12.5101773716,28.6404031859
1077,22.0378147522,12.5383177580,28.1404031859
1078,22.0378260107,12.5659781589,27.6604031859
1079,22.0378233776,12.5931785620,27.2004031859
1080,22.0378070130,12.6199389602,26.7604031859
1081,22.0377953341,12.6462793608,26.3404031859
1082,22.0377622031,12.6722197428,25.9404031859
1083,22.0377305508,12.6977801264,25.5604031859
1084,22.0376968282,12.7229805070,25.2004031859
1085,22.0376663346,12.7478408915,24.8604031859
1086,22.0376458329,12.7723812861,24.5404031859
1087,22.0376268735,12.7966216819,24.2404031859
1088,22.0376150061,12.8205820821,23.9604031859
1089,22.0376101794,12.8442824848,23.7004031859
1090,22.0376161022,12.8677428873,23.4604031859
1091,22.0376256944,12.8909832885,23.2404031859
1092,22.0376340205,12.9140236901,23.0404031859
1093,22.0376336134,12.9368840933,22.8604031859
1094,22.0376230605,12.9595844941,22.7004031859
1095,22.0376150208,12.9821448958,22.5604031859
1096,22.0375977863,13.0045852924,22.4404031859
1097,22.0375869678,13.0269256929,22.3404031859
1098,22.0375815546,13.0491860955,22.2604031859
1099,22.0375717624,13.0713864965,22.2004031859
1100,22.0375593034,13.0935468962,22.1604031859
1101,22.0375405619,13.1156872914,22.1404031859
1102,22.0375243740,13.1378276887,22.1404031859
1103,22.0375076607,13.1599880856,22.1604031859
1104,22.0374891698,13.1821884811,22.2004031859
1105,22.0374676180,13.2044488738,22.2604031859
1106,22.0374515433,13.2267892712,22.3404031859
1107,22.0374358391,13.2492296689,22.4404031859
1108,22.0374165541,13.2717900639,22.5604031859
1109,22.0373848459,13.2944904449,22.7004031859
1110,22.0373663321,13.3173508406,22.8604031859
1111,22.0373465723,13.3403912353,23.0404031859
1112,22.0373191423,13.3636316223,23.2404031859
1113,22.0372953611,13.3870920134,23.4604031859
1114,22.0372727834,13.4107924059,23.7004031859
1115,22.0372537603,13.4347528015,23.9604031859
1116,22.0372414947,13.4589932016,24.2404031859
1117,22.0372301687,13.4835336022,24.5404031859
1118,22.0372218084,13.5083940039,24.8604031859
1119,22.0372068434,13.5335944027,25.2004031859
1120,22.0371965973,13.5591548038,25.5604031859
1121,22.0371990687,13.5850952069,25.9404031859
1122,22.0371939114,13.6114356096,26.3404031859
1123,22.0371767193,13.6381960072,26.7604031859
1124,22.0371551078,13.6653964018,27.2004031859
1125,22.0371397404,13.6930568007,27.6604031859
1126,22.0371159605,13.7211971939,28.1404031859
1127,22.0370850579,13.7498375804,28.6404031859
1128,22.0370539640,13.7789979670,29.1604031859
1129,22.0370237948,13.8086983549,29.7004031859
1130,22.0370049648,13.8389587522,30.2604031859
1131,22.0369788893,13.8697991444,30.8404031859
1132,22.0369615980,13.9012395428,31.4404031859
1133,22.0369500035,13.9332999439,32.0604031859
1134,22.0369436925,13.9660003465,32.7004031859
1135,22.0369402555,13.9993607495,33.3604031859
1136,22.0369301550,14.0334011511,34.0404031859
1137,22.0369352811,14.0681415540,34.7404031859
1138,22.0369455017,14.1036019557,35.4604031859
1139,22.0369557216,14.1398023574,36.2004031859
1140,22.0369632439,14.1767627598,36.9604031859
1141,22.0369666284,14.2145031629,37.7404031859
1142,22.0369594986,14.2530435654,38.5404031859
1143,22.0369607410,14.2920040116,38.9604461753
1144,22.0369559073,14.3309644574,38.9604461753
1145,22.0369255583,14.3699248918,38.9604461753
1146,22.0369179346,14.4088853372,38.9604461753
1147,22.0368974306,14.4478457780,38.9604461753
1148,22.0368894609,14.4868062233,38.9604461753
1149,22.0368684655,14.5257666639,38.9604461753
1150,22.0368710823,14.5647271100,38.9604461753
1151,22.0368683873,14.6036875560,38.9604461753
1152,22.0368745829,14.6426480017,38.9604461753
1153,22.0368786947,14.6816084477,38.9604461753
1154,22.0368907804,14.7205688920,38.9604461753
1155,22.0369263167,14.7595293219,38.9604461753
1156,22.0369488492,14.7984897616,38.9604461753
1157,22.0369590553,14.8374502064,38.9604461753
1158,22.0369699813,14.8764106511,38.9604461753
1159,22.0369977884,14.9153710873,38.9604461753
1160,22.0370226350,14.9543315256,38.9604461753
1161,22.0370410830,14.9932919674,38.9604461753
1162,22.0370866390,15.0322523869,38.9604461753
1163,22.0371236657,15.0712128155,38.9604461753
1164,22.0371748056,15.1101732281,38.9604461753
1165,22.0372211905,15.1491336467,38.9604461753
1166,22.0372499265,15.1880940823,38.9604461753
1167,22.0372806279,15.2270545164,38.9604461753
1168,22.0373192025,15.2660149434,38.9604461753
1169,22.0373642111,15.3049753636,38.9604461753
1170,22.0374108445,15.3439357819,38.9604461753
1171,22.0374638344,15.3828961920,38.9604461753
1172,22.0375066247,15.4218566147,38.9604461753
1173,22.0375642053,15.4608170183,38.9604461753
1174,22.0376254086,15.4997774164,38.9604461753
1175,22.0376674619,15.5387378399,38.9604461753
1176,22.0377027310,15.5776982701,38.9604461753
1177,22.0377460554,15.6166586922,38.9604461753
1178,22.0377903607,15.6556191132,38.9604461753
1179,22.0378173608,15.6945795500,38.9604461753
1180,22.0378166112,15.7335399962,38.9604461753
1181,22.0378154785,15.7725004423,38.9604461753
1182,22.0378379667,15.8114608820,38.9604461753
1183,22.0378564272,15.8504213238,38.9604461753
1184,22.0378883526,15.8893817569,38.9604461753
1185,22.0379146062,15.9283421942,38.9604461753
1186,22.0379228082,15.9673026396,38.9604461753
1187,22.0379472204,16.0062630781,38.9604461753
1188,22.0380416655,16.0452234098,38.9604461753
