step,x,y,velocity
138,1.3152332623,2.6199102543,23.0887765799
139,1.3267373057,2.6397442095,22.9287765799
140,1.3383646687,2.6593435148,22.7887765799
141,1.3496155390,2.6789771453,22.6287765799
142,1.3606835274,2.6981960385,22.1780573083
143,1.3715555462,2.7172966723,21.9780573083
144,1.3821254646,2.7363605682,21.7980573083
145,1.3929164255,2.7550696901,21.5980573083
146,1.4038489280,2.7734256249,21.3649233910
147,1.4143868639,2.7917344833,21.1249233910
148,1.4245996923,2.8099749317,20.9049233910
149,1.4350368660,2.8278567453,20.7049233910
150,1.4456440942,2.8454282902,20.5249233910
151,1.4563606620,2.8626984287,20.3249233910
152,1.4671574714,2.8797056874,20.1449233910
153,1.4779924367,2.8964509403,19.9449233910
154,1.4883614295,2.9132775913,19.7649233910
155,1.4988491896,2.9298414046,19.6049233910
156,1.5089300712,2.9464925027,19.4649233910
157,1.5189148810,2.9630147192,19.3049233910
158,1.5290561508,2.9792294453,19.1249233910
159,1.5388083519,2.9954948347,18.9649233910
160,1.5487400799,3.0114395556,18.7849233910
161,1.5587866669,3.0270749472,18.5849233910
162,1.5688941321,3.0424082298,18.3649233910
163,1.5789495979,3.0575360866,18.1649233910
164,1.5885393026,3.0727510474,17.9849233910
165,1.5977291929,3.0879776497,17.7849233910
166,1.6070930317,3.1028385062,17.5649233910
167,1.6165604066,3.1173478750,17.3249233910
168,1.6260952020,3.1315487934,17.1049233910
169,1.6354807080,3.1455608566,16.8649233910
170,1.6443979944,3.1596155881,16.6449233910
171,1.6534229129,3.1733149443,16.4049233910
172,1.6624952964,3.1866697340,16.1449233910
173,1.6715647662,3.1996866658,15.8649233910
174,1.6801176873,3.2127389136,15.6049233910
175,1.6887444316,3.2254534782,15.3649233910
176,1.6973910092,3.2378387681,15.1049233910
177,1.7055474201,3.2502661134,14.8649233910
178,1.7137942432,3.2623683317,14.6449233910
179,1.7220987620,3.2741874171,14.4449233910
180,1.7304149038,3.2857282243,14.2249233910
181,1.7383245882,3.2973099068,14.0249233910
182,1.7458042793,3.3089129293,13.8049233910
183,1.7534169273,3.3201886346,13.6049233910
184,1.7611222091,3.3311821418,13.4249233910
185,1.7684183100,3.3422602781,13.2649233910
186,1.7753824377,3.3533852294,13.1249233910
187,1.7825430905,3.3641932953,12.9649233910
188,1.7898278834,3.3746997723,12.7849233910
189,1.7968797542,3.3851233712,12.5849233910
190,1.8035680335,3.3955708132,12.4049233910
191,1.8104327642,3.4057105184,12.2449233910
192,1.8174051796,3.4155567258,12.0649233910
193,1.8239740327,3.4254373420,11.8649233910
194,1.8306484901,3.4349796614,11.6449233910
195,1.8373650524,3.4441970400,11.4049233910
196,1.8436590123,3.4534430435,11.1849233910
197,1.8496060822,3.4626788922,10.9849233910
198,1.8556880133,3.4715611041,10.7649233910
199,1.8618566396,3.4801381465,10.5649233910
200,1.8680785024,3.4884528959,10.3849233910
201,1.8743065543,3.4965116820,10.1849233910
202,1.8801229130,3.5046522264,10.0049233910
203,1.8860113160,3.5125420444,9.8449233910
204,1.8915237159,3.5204808221,9.6649233910
205,1.8967075364,3.5283999622,9.4649233910
206,1.9016016954,3.5362431641,9.2449233910
207,1.9066329712,3.5437114242,9.0049233910
208,1.9117227401,3.5508225379,8.7449233910
209,1.9168311151,3.5576224075,8.5049233910
210,1.9215537298,3.5643807854,8.2449233910
211,1.9259569776,3.5710658589,8.0049233910
212,1.9304218457,3.5773942703,7.7449233910
213,1.9345735333,3.5836462592,7.5049233910
214,1.9384659275,3.5898041302,7.2849233910
215,1.9421228966,3.5958255523,7.0449233910
216,1.9459004369,3.6015097205,6.8249233910
217,1.9494527064,3.6070543212,6.5849233910
218,1.9530802390,3.6122843554,6.3649233910
219,1.9566643856,3.6172511027,6.1249233910
220,1.9602438438,3.6219474417,5.9049233910
221,1.9637974359,3.6264104154,5.7049233910
222,1.9672873085,3.6306418659,5.4849233910
223,1.9706808725,3.6346409840,5.2449233910
224,1.9737295694,3.6385849551,4.9849233910
225,1.9766838910,3.6422466880,4.7049233910
226,1.9793081851,3.6457845448,4.4049233910
227,1.9817917670,3.6490779949,4.1249233910
228,1.9841669490,3.6520760859,3.8249233910
229,1.9862587196,3.6549380743,3.5449233910
230,1.9880912582,3.6576160082,3.2449233910
231,1.9898232974,3.6599729590,2.9249233910
232,1.9914097985,3.6620137538,2.5849233910
233,1.9927330592,3.6638519211,2.2649233910
234,1.9939272548,3.6654123123,1.9649233910
235,1.9948802602,3.6667530411,1.6449233910
236,1.9956282404,3.6678707819,1.3449233910
237,1.9962288988,3.6687012501,1.0249233910
238,1.9966463404,3.6692442626,0.6849233910
239,1.9968503523,3.6694971546,0.3249233910
240,1.9968503523,3.6694971546,0.0000000000
241,1.9968503523,3.6694971546,0.0000000000
242,1.9968503523,3.6694971546,0.0000000000
243,1.9968503523,3.6694971546,0.0000000000
244,1.9968503523,3.6694971546,0.0000000000
245,1.9968503523,3.6694971546,0.0000000000
246,1.9968503523,3.6694971546,0.0000000000
247,1.9968503523,3.6694971546,0.0000000000
248,1.9968503523,3.6694971546,0.0000000000
249,1.9968503523,3.6694971546,0.0000000000
250,1.9968503523,3.6694971546,0.0000000000
251,1.9968503523,3.6694971546,0.0000000000
252,1.9968503523,3.6694971546,0.0000000000
253,1.9968503523,3.6694971546,0.0000000000
254,1.9968503523,3.6694971546,0.0000000000
255,1.9968503523,3.6694971546,0.0000000000
256,1.9968503523,3.6694971546,0.0000000000
257,1.9968503523,3.6694971546,0.0000000000
258,1.9968628000,3.6695128088,0.0200000000
259,1.9968746366,3.6695289301,0.0200000000
260,1.9968746366,3.6695289301,0.0000000000
261,1.9968746366,3.6695289301,0.0000000000
262,1.9968746366,3.6695289301,0.0000000000
263,1.9968861655,3.6695452728,0.0200000000
264,1.9968972498,3.6695619203,0.0200000000
265,1.9969206507,3.6695943609,0.0400000000
266,1.9969655478,3.6696605746,0.0800000000
267,1.9970476889,3.6697739450,0.1400000000
268,1.9971714616,3.6699558249,0.2200000000
269,1.9973452075,3.6702245485,0.3200000000
270,1.9975987718,3.6705841388,0.4400000000
271,1.9979240098,3.6710152075,0.5400000000
272,1.9983349738,3.6715316458,0.6600000000
273,1.9987849679,3.6721441042,0.7600000000
274,1.9993259342,3.6728381903,0.8800000000
275,1.9998998356,3.6736325688,0.9800000000
276,2.0004953002,3.6745095078,1.0600000000
277,2.0011810867,3.6754450808,1.1600000000
278,2.0018833370,3.6764670615,1.2400000000
279,2.0025932241,3.6775561254,1.3000000000
280,2.0033692363,3.6786485562,1.3400000000
281,2.0041919531,3.6797314860,1.3600000000
282,2.0049775077,3.6808416680,1.3600000000
283,2.0057215837,3.6819560965,1.3400000000
284,2.0064413393,3.6830863849,1.3400000000
285,2.0071969427,3.6841687266,1.3200000000
286,2.0079889118,3.6852247498,1.3200000000
287,2.0087575224,3.6863224008,1.3400000000
288,2.0095868816,3.6874253801,1.3800000000
289,2.0104832196,3.6885524019,1.4400000000
290,2.0114294646,3.6896903916,1.4800000000
291,2.0124085195,3.6908268120,1.5000000000
292,2.0133587995,3.6920386569,1.5400000000
293,2.0142754577,3.6933009317,1.5600000000
294,2.0151769881,3.6946227649,1.6000000000
295,2.0161383939,3.6959266433,1.6200000000
296,2.0171625268,3.6972330704,1.6600000000
297,2.0181495658,3.6985925387,1.6800000000
298,2.0191784420,3.6999206252,1.6800000000
299,2.0202528116,3.7012380962,1.7000000000
300,2.0212726636,3.7025982072,1.7000000000
301,2.0222362114,3.7039744251,1.6800000000
302,2.0232471815,3.7053161924,1.6800000000
303,2.0243077946,3.7066447630,1.7000000000
304,2.0253400426,3.7080455000,1.7400000000
305,2.0263398892,3.7094939152,1.7600000000
306,2.0273036532,3.7109665859,1.7600000000
307,2.0283161861,3.7123816397,1.7400000000
308,2.0292992974,3.7137685399,1.7000000000
309,2.0303162318,3.7151057925,1.6800000000
310,2.0312641974,3.7164440604,1.6400000000
311,2.0321480086,3.7177537466,1.5800000000
312,2.0330588061,3.7189955388,1.5400000000
313,2.0339711959,3.7201608477,1.4800000000
314,2.0347933007,3.7212940483,1.4000000000
315,2.0356151298,3.7223524419,1.3400000000
316,2.0363751250,3.7234071491,1.3000000000
317,2.0371576857,3.7244200651,1.2800000000
318,2.0378806437,3.7254275033,1.2400000000
319,2.0385636400,3.7264384019,1.2200000000
320,2.0392624625,3.7273892158,1.1800000000
321,2.0399540790,3.7282701623,1.1200000000
322,2.0406169164,3.7290715651,1.0400000000
323,2.0412568047,3.7298138204,0.9800000000
324,2.0418821566,3.7305156289,0.9400000000
325,2.0424429805,3.7311937708,0.8800000000
326,2.0429915080,3.7318299450,0.8400000000
327,2.0434757487,3.7324414276,0.7800000000
328,2.0439492443,3.7330101120,0.7400000000
329,2.0444028987,3.7335692163,0.7200000000
330,2.0448431595,3.7340874541,0.6800000000
331,2.0452530554,3.7345526265,0.6200000000
332,2.0455900889,3.7349745370,0.5400000000
333,2.0458749652,3.7353608600,0.4800000000
334,2.0461023003,3.7356899782,0.4000000000
335,2.0462754006,3.7359350012,0.3000000000
336,2.0463974740,3.7361180260,0.2200000000
337,2.0464916895,3.7362473451,0.1600000000
338,2.0465368533,3.7363133772,0.0800000000
339,2.0465477482,3.7363301492,0.0200000000
340,2.0465477482,3.7363301492,0.0000000000
341,2.0465477482,3.7363301492,0.0000000000
342,2.0465477482,3.7363301492,0.0000000000
343,2.0465477482,3.7363301492,0.0000000000
344,2.0465477482,3.7363301492,0.0000000000
345,2.0465581651,3.7363472222,0.0200000000
346,2.0465919120,3.7363968322,0.0600000000
347,2.0466632815,3.7364933019,0.1200000000
348,2.0467543807,3.7366248349,0.1600000000
349,2.0468864123,3.7368008112,0.2200000000
350,2.0470591652,3.7370460793,0.3000000000
351,2.0472807413,3.7373791018,0.4000000000
352,2.0475595338,3.7378180491,0.5200000000
353,2.0479038756,3.7383811022,0.6600000000
354,2.0483017564,3.7390519903,0.7800000000
355,2.0488116871,3.7398177388,0.9200000000
356,2.0493695921,3.7406954301,1.0400000000
357,2.0500248371,3.7416283041,1.1400000000
358,2.0507217837,3.7426780018,1.2600000000
359,2.0515447496,3.7438105773,1.4000000000
360,2.0524242738,3.7450990016,1.5600000000
361,2.0534378929,3.7464637640,1.7000000000
362,2.0545691961,3.7478894403,1.8200000000
363,2.0558265094,3.7493930238,1.9600000000
364,2.0572196993,3.7509909668,2.1200000000
365,2.0587597302,3.7526992715,2.3000000000
366,2.0603843116,3.7545465222,2.4600000000
367,2.0621322538,3.7564712815,2.6000000000
368,2.0638805591,3.7586069379,2.7600000000
369,2.0657952824,3.7608379545,2.9400000000
370,2.0678845508,3.7631820017,3.1400000000
371,2.0699682075,3.7657667212,3.3200000000
372,2.0720670824,3.7685925174,3.5200000000
373,2.0743958477,3.7715190259,3.7400000000
374,2.0767528184,3.7747260633,3.9800000000
375,2.0791351724,3.7781850212,4.2000000000
376,2.0818016269,3.7817351790,4.4400000000
377,2.0847219270,3.7853666315,4.6600000000
378,2.0876164759,3.7892706277,4.8600000000
379,2.0905124557,3.7934443193,5.0800000000
380,2.0936731542,3.7977236165,5.3200000000
381,2.0970817090,3.8021415521,5.5800000000
382,2.1004961776,3.8069040098,5.8600000000
383,2.1042543992,3.8117341413,6.1200000000
384,2.1083171143,3.8166273965,6.3600000000
385,2.1123275145,3.8218943776,6.6200000000
386,2.1166947604,3.8272363963,6.9000000000
387,2.1213800266,3.8326506257,7.1600000000
388,2.1259830826,3.8384957498,7.4400000000
389,2.1307353018,3.8446050880,7.7400000000
390,2.1358974897,3.8507950327,8.0600000000
391,2.1409976675,3.8574694755,8.4000000000
392,2.1465678602,3.8642304335,8.7600000000
393,2.1520826146,3.8715192663,9.1400000000
394,2.1581027356,3.8788682897,9.5000000000
395,2.1646006335,3.8863108512,9.8800000000
396,2.1715309850,3.8938492746,10.2400000000
397,2.1782738502,3.9020021986,10.5800000000
398,2.1848628168,3.9106852579,10.9000000000
399,2.1913543112,3.9198612102,11.2400000000
400,2.1985049328,3.9289951366,11.6000000000
401,2.2055434177,3.9386894715,11.9800000000
402,2.2132844280,3.9483507944,12.3800000000
403,2.2216690511,3.9580223039,12.8000000000
404,2.2298731973,3.9684141076,13.2400000000
405,2.2388051503,3.9788020918,13.7000000000
406,2.2476572512,3.9898796687,14.1800000000
407,2.2569558325,4.0011874530,14.6400000000
408,2.2670241365,4.0124676859,15.1200000000
409,2.2768208191,4.0245821983,15.5800000000
410,2.2864029951,4.0374205122,16.0200000000
411,2.2958254117,4.0508923964,16.4400000000
412,2.3051380332,4.0649231014,16.8400000000
413,2.3152831818,4.0782063214,16.7143045528
414,2.3261328382,4.0909206021,16.7143045528
415,2.3365102614,4.1041920029,16.8469876335
416,2.3475936311,4.1168797888,16.8469876335
417,2.3580970567,4.1300516923,16.8469876335
418,2.3681242610,4.1435896451,16.8469876335
419,2.3777657070,4.1574049812,16.8469876335
420,2.3883506585,4.1705114603,16.8469876335
421,2.3984574411,4.1839901078,16.8469876335
422,2.4093086144,4.1966365291,16.6637310939
423,2.4196258320,4.2097222065,16.6637310939
424,2.4295062082,4.2231407795,16.6637310939
425,2.4404100119,4.2359264137,16.8037310939
426,2.4520438265,4.2480559345,16.8068710340
427,2.4630381133,4.2607679985,16.8068710340
428,2.4747687094,4.2728039458,16.8068710340
429,2.4870723248,4.2842534856,16.8068710340
430,2.4998258166,4.2951996887,16.8068710340
431,2.5129359896,4.3057160701,16.8068710340
432,2.5250653845,4.3171056662,16.6386634150
433,2.5376887183,4.3279452494,16.6386634150
434,2.5507010611,4.3383146301,16.6386634150
435,2.5628439448,4.3496605698,16.6186634150
436,2.5742218858,4.3617185356,16.5786634150
437,2.5849417934,4.3742863446,16.5186634150
438,2.5951278699,4.3872397300,16.4786634150
439,2.6058688625,4.3996576037,16.4186634150
440,2.6174744738,4.4112148699,16.3786634150
441,2.6297457892,4.4220324799,16.3586634150
442,2.6412333892,4.4336227267,16.3186634150
443,2.6534006257,4.4444070900,16.2586634150
444,2.6653146488,4.4553526464,16.1786634150
445,2.6768995702,4.4665022209,16.0786634150
446,2.6878842567,4.4781338113,15.9986634150
447,2.6996359007,4.4888420493,15.8986634150
448,2.7119591139,4.4987601402,15.8186634150
449,2.7234298861,4.5095071289,15.7186634150
450,2.7355281520,4.5194167079,15.6386634150
451,2.7480996151,4.5286174181,15.5786634150
452,2.7610367285,4.5372244593,15.5386634150
453,2.7742313967,4.5453170332,15.4786634150
454,2.7864774088,4.5546526651,15.3986634150
455,2.7978883795,4.5649027550,15.3386634150
456,2.8085624972,4.5758064251,15.2586634150
457,2.8186276358,4.5871946802,15.1986634150
458,2.8281758043,4.5989167304,15.1186634150
459,2.8388600871,4.6095284902,15.0586634150
460,2.8489214048,4.6206248970,14.9786634150
461,2.8599707481,4.6306487949,14.9186634150
462,2.8717165386,4.6397164482,14.8386634150
463,2.8826624396,4.6495863749,14.7386634150
464,2.8929330014,4.6600454366,14.6586634150
465,2.9040762945,4.6694146255,14.5586634150
466,2.9158148627,4.6778218259,14.4386634150
467,2.9279429733,4.6853955112,14.2986634150
468,2.9400165824,4.6928293836,14.1786634150
469,2.9512427213,4.7013254161,14.0786634150
470,2.9616962685,4.7105756937,13.9586634150
471,2.9714971320,4.7203739397,13.8586634150
472,2.9807611981,4.7305733831,13.7786634150
473,2.9910734267,4.7396210163,13.7186634150
474,3.0021077846,4.7476370057,13.6386634150
475,3.0136292310,4.7547469763,13.5386634150
476,3.0243793785,4.7628445036,13.4586634150
477,3.0356662823,4.7699901100,13.3586634150
478,3.0472950042,4.7763174345,13.2386634150
479,3.0581294487,4.7814763891,12.0000000000
480,3.0690699178,4.7861067817,11.8800000000
481,3.0800393436,4.7902899978,11.7400000000
482,3.0902644576,4.7958100925,11.6200000000
483,3.0999292579,4.8020054161,11.4800000000
484,3.1088753340,4.8089415622,11.3200000000
485,3.1171705350,4.8163772357,11.1400000000
486,3.1249274904,4.8241483387,10.9800000000
487,3.1334496783,4.8308474368,10.8400000000
488,3.1413822585,4.8379984207,10.6800000000
489,3.1487944009,4.8454354998,10.5000000000
490,3.1569093062,4.8517788673,10.3000000000
491,3.1654304717,4.8571636735,10.0800000000
492,3.1741815425,4.8617498659,9.8800000000
493,3.1822342096,4.8670856088,9.6600000000
494,3.1896670171,4.8729375293,9.4600000000
495,3.1974821591,4.8778671494,9.2400000000
496,3.2046556609,4.8833023010,9.0000000000
497,3.2121585336,4.8878624874,8.7800000000
498,3.2198332695,4.8916984787,8.5800000000
499,3.2275837922,4.8949372127,8.4000000000
500,3.2353116233,4.8976795888,8.2000000000
501,3.2427066103,4.9006786831,7.9800000000
502,3.2495168895,4.9044401321,7.7800000000
503,3.2564372440,4.9075815796,7.6000000000
504,3.2627951063,4.9113680802,7.4000000000
505,3.2686468476,4.9155972083,7.2200000000
506,3.2747700431,4.9191114758,7.0600000000
507,3.2804323992,4.9230894306,6.9200000000
508,3.2856664689,4.9273675276,6.7600000000
509,3.2905412331,4.9318464866,6.6200000000
510,3.2953445748,4.9362257456,6.5000000000
511,3.3005638617,4.9398601154,6.3600000000
512,3.3053833017,4.9437604997,6.2000000000
513,3.3105180906,4.9469788134,6.0600000000
514,3.3152785845,4.9505314600,5.9400000000
515,3.3203255429,4.9534697948,5.8400000000
516,3.3251389249,4.9565600624,5.7200000000
517,3.3299104703,4.9595293643,5.6200000000
518,3.3348460933,4.9619562194,5.5000000000
519,3.3397982025,4.9641094994,5.4000000000
520,3.3447779976,4.9658645037,5.2800000000
521,3.3494159551,4.9681713958,5.1800000000
522,3.3541167365,4.9700438951,5.0600000000
523,3.3584495486,4.9723748047,4.9200000000
524,3.3628267418,4.9742450398,4.7600000000
525,3.3671706285,4.9758182684,4.6200000000
526,3.3714876553,4.9770884179,4.5000000000
527,3.3757260381,4.9781110183,4.3600000000
528,3.3798448593,4.9789327918,4.2000000000
529,3.3838498447,4.9795988941,4.0600000000
530,3.3877519151,4.9801442803,3.9400000000
531,3.3915255390,4.9805912290,3.8000000000
532,3.3951868217,4.9809619158,3.6800000000
533,3.3985990171,4.9819045305,3.5400000000
534,3.4017404648,4.9832564574,3.4200000000
535,3.4048429879,4.9844382994,3.3200000000
536,3.4079413789,4.9853857030,3.2400000000
537,3.4110281614,4.9861500155,3.1800000000
538,3.4139383977,4.9873290509,3.1400000000
539,3.4168689579,4.9882767941,3.0800000000
540,3.4195820174,4.9895571488,3.0000000000
541,3.4223365640,4.9905848028,2.9400000000
542,3.4249138080,4.9919143944,2.9000000000
543,3.4275831524,4.9929955976,2.8800000000
544,3.4302865213,4.9938658829,2.8400000000
545,3.4328383342,4.9950661541,2.8200000000
546,3.4352539345,4.9965212401,2.8200000000
547,3.4377913557,4.9977050871,2.8000000000
548,3.4401594015,4.9991228173,2.7600000000
549,3.4423542630,5.0006952622,2.7000000000
550,3.4443794978,5.0023574367,2.6200000000
551,3.4465615403,5.0036962013,2.5600000000
552,3.4488048029,5.0047536382,2.4800000000
553,3.4510760846,5.0055889102,2.4200000000
554,3.4533238373,5.0062394543,2.3400000000
555,3.4555073787,5.0067392013,2.2400000000
556,3.4576326925,5.0071247413,2.1600000000
557,3.4596717026,5.0074180634,2.0600000000
558,3.4615623340,5.0080062072,1.9800000000
559,3.4633883119,5.0084536496,1.8800000000
560,3.4651162595,5.0087880104,1.7600000000
561,3.4667401516,5.0091323565,1.6600000000
562,3.4682590274,5.0093865540,1.5400000000
563,3.4696259190,5.0098395524,1.4400000000
564,3.4709421265,5.0101818941,1.3600000000
565,3.4721765300,5.0104345754,1.2600000000
566,3.4732478477,5.0108242913,1.1400000000
567,3.4742180240,5.0111989349,1.0400000000
568,3.4750988450,5.0114645557,0.9200000000
569,3.4758965342,5.0116545345,0.8200000000
570,3.4765480509,5.0119105150,0.7000000000
571,3.4771217164,5.0120863214,0.6000000000
572,3.4776273357,5.0122077671,0.5200000000
573,3.4780552192,5.0123766332,0.4600000000
574,3.4783908601,5.0125548049,0.3800000000
575,3.4786589305,5.0127295570,0.3200000000
576,3.4788500726,5.0128746938,0.2400000000
577,3.4789869517,5.0129915874,0.1800000000
578,3.4790599369,5.0130599479,0.1000000000
579,3.4790599369,5.0130599479,0.0000000000
580,3.4790599369,5.0130599479,0.0000000000
581,3.4790599369,5.0130599479,0.0000000000
582,3.4790599369,5.0130599479,0.0000000000
583,3.4790599369,5.0130599479,0.0000000000
584,3.4790599369,5.0130599479,0.0000000000
585,3.4790599369,5.0130599479,0.0000000000
586,3.4790795617,5.0130638038,0.0200000000
587,3.4791388625,5.0130729368,0.0600000000
588,3.4792150623,5.0130973005,0.0800000000
589,3.4792926701,5.0131167179,0.0800000000
590,3.4793483151,5.0131391596,0.0600000000
591,3.4793673964,5.0131451515,0.0200000000
592,3.4793673964,5.0131451515,0.0000000000
593,3.4793673964,5.0131451515,0.0000000000
594,3.4793864936,5.0131510926,0.0200000000
595,3.4794046854,5.0131594029,0.0200000000
596,3.4794397581,5.0131786357,0.0400000000
597,3.4795134783,5.0132097055,0.0800000000
598,3.4796465170,5.0132533027,0.1400000000
599,3.4798208806,5.0132979942,0.1800000000
600,3.4800169617,5.0133373920,0.2000000000
601,3.4802540409,5.0133747213,0.2400000000
602,3.4805395416,5.0134668590,0.3000000000
603,3.4808838354,5.0136276749,0.3800000000
604,3.4812619472,5.0138526893,0.4400000000
605,3.4816988716,5.0140514281,0.4800000000
606,3.4822081564,5.0142309525,0.5400000000
