L,alpha,corner_phase,dist_to_turn,e_n,exit_timer,progress,reward,seed,step,tag,toggle_count,turn_sign,v_ratio_exec,w_center
,,0,,0.0,,0.8251666666666665,7.949822904483268,42,54,line_0,0,0,1.0,0.0
,,0,,0.0,,0.8418333333333331,7.997074310544512,42,55,line_0,0,0,1.0,0.0
,,0,,0.0,,0.8584999999999997,8.070409695260599,42,56,line_0,0,0,1.0,0.0
,,0,,0.0,,0.8751666666666663,8.174827282250682,42,57,line_0,0,0,1.0,0.0
,,0,,0.0,,0.8918333333333329,8.321330639567272,42,58,line_0,0,0,1.0,0.0
,,0,,0.0,,0.9084999999999995,8.533822214873826,42,59,line_0,0,0,1.0,0.0
,,0,,0.0,,0.9251666666666661,9.114871699454694,42,60,line_0,0,0,1.0,0.0
,,0,,0.0,,0.9418333333333327,10.373272216958718,42,61,line_0,0,0,1.0,0.0
,,0,,0.0,,0.9584999999999994,14.05035792604227,42,62,line_0,0,0,1.0,0.0
,,0,,0.0,,0.975166666666666,100.0,42,63,line_0,0,0,1.0,0.0
,,0,,0.0,,0.9918333333333326,100.0,42,64,line_0,0,0,1.0,0.0
,,0,,0.0,,1.0,100.0,42,65,line_0,0,0,1.0,0.0
1.5,0.0,0,5.874551020408163,0.0,-1,0.00016666666666666644,-3.5920666666666663,1042,1,square_0,0,1,0.030000000000000006,0.0
1.5,0.0,0,5.865551020408163,0.0,-1,0.0006666666666666658,-2.819099999999999,1042,2,square_0,0,1,0.09000000000000002,0.0
1.5,0.0,0,5.847551020408162,0.0,-1,0.0016666666666666646,-1.7544000000000002,1042,3,square_0,0,1,0.18000000000000005,0.0
1.5,0.0,0,5.817551020408163,0.0,-1,0.0033333333333333288,-0.4166666666666662,1042,4,square_0,0,1,0.30000000000000004,0.0
1.5,0.0,0,5.772551020408162,0.0,-1,0.005833333333333326,1.0250000000000006,1042,5,square_0,0,1,0.45000000000000007,0.0
1.5,0.0,0,5.7095510204081625,0.0,-1,0.00933333333333332,2.3986000000000014,1042,6,square_0,0,1,0.6300000000000001,0.0
1.5,0.0,0,5.626551020408162,0.0,-1,0.013944444444444426,4.825421660646751,1042,7,square_0,0,1,0.8300000000000001,0.0
1.5,0.0,0,5.526551020408163,0.0,-1,0.019499999999999976,3.399205119579633,1042,8,square_0,0,1,1.0,0.0
1.5,0.0,0,5.426551020408162,0.0,-1,0.02505555555555552,3.397169119302711,1042,9,square_0,0,1,1.0,0.0
1.5,0.0,0,5.3265510204081625,0.0,-1,0.030611111111111065,3.3944121024442757,1042,10,square_0,0,1,1.0,0.0
1.4999999999999998,0.0,0,5.226551020408163,0.0,-1,0.03616666666666661,3.3908179301981938,1042,11,square_0,0,1,1.0,0.0
1.5,0.0,0,5.126551020408162,0.0,-1,0.041722222222222154,3.38631946731438,1042,12,square_0,0,1,1.0,0.0
1.5,0.0,0,5.026551020408163,0.0,-1,0.0472777777777777,3.380846128597717,1042,13,square_0,0,1,1.0,0.0
1.5000000000000002,0.0,0,4.9275510204081625,0.0,-1,0.052777777777777694,3.4000019348267467,1042,14,square_0,0,1,0.99,0.0
1.5,0.0,0,4.832551020408163,0.0,-1,0.05805555555555546,3.4912806905130176,1042,15,square_0,0,1,0.95,0.0
1.5,0.0,0,4.744551020408163,0.0,-1,0.06294444444444434,3.620622374422321,1042,16,square_0,0,1,0.8799999999999999,0.0
1.5,0.0,0,4.660551020408162,0.0,-1,0.06761111111111101,3.636949035024703,1042,17,square_0,0,1,0.8399999999999999,0.0
1.4999999999999998,0.0,0,4.577551020408163,0.0,-1,0.0722222222222221,3.6153007583590298,1042,18,square_0,0,1,0.8299999999999998,0.0
1.4999999999999998,0.0,0,4.492551020408163,0.0,-1,0.07694444444444433,3.675357475917251,1042,19,square_0,0,1,0.8499999999999999,0.0
1.4999999999999998,0.0,0,4.407551020408163,0.0,-1,0.08166666666666654,5.012203900620694,1042,20,square_0,0,1,0.85,0.0
1.4999999999999998,0.0,0,4.322551020408163,0.0,-1,0.08638888888888875,7.681566317497965,1042,21,square_0,0,1,0.85,0.0
1.4999999999999998,0.0,0,4.237551020408163,0.0,-1,0.09111111111111096,7.683676404239318,1042,22,square_0,0,1,0.85,0.0
1.4999999999999998,0.0,0,4.152551020408163,0.0,-1,0.09583333333333317,7.68441137840274,1042,23,square_0,0,1,0.85,0.0
1.4999999999999998,0.0,0,4.067551020408163,0.0,-1,0.10055555555555538,7.684171341072875,1042,24,square_0,0,1,0.85,0.0
1.4999999999999998,0.0,0,3.982551020408163,0.0,-1,0.1052777777777776,7.682449278705185,1042,25,square_0,0,1,0.85,0.0
1.4999999999999998,0.0,0,3.897551020408163,0.0,-1,0.1099999999999998,7.679843432942936,1042,26,square_0,0,1,0.85,0.0
1.5,0.0,0,3.8125510204081627,0.0,-1,0.11472222222222205,7.676117140906942,1042,27,square_0,0,1,0.85,0.0
1.5,0.0,0,3.7275510204081628,0.0,-1,0.11944444444444426,7.669677309814092,1042,28,square_0,0,1,0.85,0.0
1.5,0.0,0,3.642551020408163,0.0,-1,0.12416666666666647,7.663211761325872,1042,29,square_0,0,1,0.85,0.0
1.5,0.0,0,3.557551020408163,0.0,-1,0.12888888888888866,7.655513772110522,1042,30,square_0,0,1,0.85,0.0
1.5,0.0,0,3.472551020408163,0.0,-1,0.1336111111111109,7.643513424169096,1042,31,square_0,0,1,0.85,0.0
1.5,0.0,0,3.387551020408163,0.0,-1,0.13833333333333311,7.632783226039782,1042,32,square_0,0,1,0.85,0.0
1.4999999999999996,0.0,0,3.302551020408163,0.0,-1,0.14305555555555532,7.620765652448182,1042,33,square_0,0,1,0.85,0.0
1.5000000000000004,0.0,0,3.217551020408163,0.0,-1,0.14777777777777754,7.607470668591631,1042,34,square_0,0,1,0.85,0.0
1.4999999999999996,0.0,0,3.132551020408163,0.0,-1,0.15249999999999975,7.587279914140638,1042,35,square_0,0,1,0.85,0.0
1.5000000000000004,0.0,0,3.047551020408163,0.0,-1,0.15722222222222196,7.5708045861087,1042,36,square_0,0,1,0.85,0.0
1.4999999999999996,0.0,0,2.962551020408163,0.0,-1,0.16194444444444417,7.553103442385985,1042,37,square_0,0,1,0.85,0.0
1.5000000000000004,0.0,0,2.877551020408163,0.0,-1,0.16666666666666638,7.526100105301865,1042,38,square_0,0,1,0.85,0.0
1.4999999999999996,0.0,0,2.792551020408163,0.0,-1,0.1713888888888886,7.505292415968416,1042,39,square_0,0,1,0.85,0.0
1.5000000000000004,0.0,0,2.707551020408163,0.0,-1,0.1761111111111108,7.48340123441463,1042,40,square_0,0,1,0.85,0.0
1.4999999999999996,0.0,0,2.6225510204081632,0.0,-1,0.180833333333333,7.449470266294138,1042,41,square_0,0,1,0.85,0.0
1.5000000000000004,0.0,0,2.5375510204081633,0.0,-1,0.18555555555555522,7.42473739161743,1042,42,square_0,0,1,0.85,0.0
1.4999999999999996,0.0,0,2.4525510204081633,0.0,-1,0.19027777777777743,7.39914776744549,1042,43,square_0,0,1,0.85,0.0
1.5000000000000004,0.0,0,2.3675510204081633,0.0,-1,0.19499999999999965,7.35847970953441,1042,44,square_0,0,1,0.85,0.0
1.4999999999999996,0.0,0,2.2825510204081634,0.0,-1,0.19972222222222186,7.330484138679834,1042,45,square_0,0,1,0.85,0.0
1.5000000000000004,0.0,0,2.1975510204081634,0.0,-1,0.20444444444444407,7.301922505065511,1042,46,square_0,0,1,0.85,0.0
1.4999999999999996,0.0,0,2.1125510204081634,0.0,-1,0.2091666666666663,7.2729033399643965,1042,47,square_0,0,1,0.85,0.0
1.5000000000000004,0.0,0,2.0275510204081635,0.0,-1,0.21388888888888852,7.22457234172801,1042,48,square_0,0,1,0.85,0.0
1.4999999999999996,0.0,0,1.9425510204081635,0.0,-1,0.21861111111111073,7.193923507978095,1042,49,square_0,0,1,0.85,0.0
1.5000000301199896,-0.0038003995644535493,0,1.859051561487579,0.0003005993507044208,-1,0.22324996994003207,-0.7652052963210444,1042,50,square_0,0,1,0.835,0.0
1.5000007102988926,-0.0153731725522257,0,1.7785599075833574,0.0014597592891677814,-1,0.2277217284902666,-0.6937689230296464,1042,51,square_0,0,1,0.8049999999999999,0.0
1.5000062760242272,-0.03889275009744386,0,1.6986117419848794,0.004339137249477322,-1,0.2321632932457376,-2.0961366479685104,1042,52,square_0,0,1,0.8,0.0
1.5000339636503064,-0.07872933968716778,0,1.618819012420837,0.010094161899263206,-1,0.23659622266596217,0.36118987293166294,1042,53,square_0,0,1,0.8,0.0
1.5001353013028318,-0.13943086660736714,0,1.5394532127074028,0.02014751138324155,-1,0.24100543376115294,0.636142235099208,1042,54,square_0,0,1,0.8,0.0
1.5004291642469834,-0.2219182482260713,0,1.4610162562189677,0.035884215511849935,-1,0.24536304245495488,4.04234244901916,1042,55,square_0,0,1,0.8,0.0
1.5011337301098313,-0.3232675784359724,0,1.3842298422686508,0.05833074381024256,-1,0.2496289543410836,-0.9421089767963914,1042,56,square_0,0,1,0.8,0.0
1.4323576200874755,-0.38822975319770103,0,1.309771664834634,0.08758787649963018,-1,0.2537655197540845,-2.4031919305594873,1042,57,square_0,0,1,0.8,0.0
1.360786159595678,-0.45272427682336236,0,1.2382444281639486,0.12341879072541789,-1,0.25773925512467816,-3.7991569460987815,1042,58,square_0,0,1,0.8,0.0
1.2933514293436654,-0.5220826182548461,0,1.170227111904036,0.16553345193501348,-1,0.26151799491689554,-5.181200958568446,1042,59,square_0,0,1,0.8,0.0
1.2300728190188555,-0.5974833109478093,0,1.106270284532319,0.21359096157236768,-1,0.265071151993102,-6.5018190720561835,1042,60,square_0,0,1,0.8,0.0
1.1708909657203859,-0.6762300253113236,0,1.046699031073281,0.2669882064574648,-1,0.26838066607415967,-7.645427939103578,1042,61,square_0,0,1,0.8,0.0
1.115661425844757,-0.7552242076947966,1,0.991539156437141,0.3249311804070762,-1,0.27144510355394524,-4.457768507048678,1042,62,square_0,1,1,0.8,0.0
1.0650858011442823,-0.8307135714464198,1,0.9414260508765997,0.3853540788072524,-1,0.2742291649739753,-6.375190632878846,1042,63,square_0,1,1,0.785,0.0
1.0194894424098981,-0.897933266322247,1,0.8964349686007118,0.4459845374534174,-1,0.2767286695448579,-6.7784343499468465,1042,64,square_0,1,1,0.755,0.0
0.9787992250644955,-0.9511751419883234,1,0.8562050462856838,0.5044871301355096,-1,0.27896366522902616,-7.611846032210747,1042,65,square_0,1,1,0.71,0.0
0.9427949699033843,-0.9879845019593017,1,0.8203448067993682,0.5587000734607351,-1,0.2809559007560437,-5.341110374513504,1042,66,square_0,1,1,0.6499999999999999,0.0
0.9112437482516101,-1.0058569924037704,1,0.7886222872537818,0.6066576771715115,-1,0.2827182629530207,-7.600602332081783,1042,67,square_0,1,1,0.575,0.0
0.8841065869903676,-1.0025778495456166,1,0.7611412839822487,0.6466207158346309,-1,0.2842449853569948,-9.78495629036312,1042,68,square_0,1,1,0.48499999999999993,0.0
0.8614945112851221,-0.9767398541016927,1,0.7381988115634188,0.677538234482013,-1,0.2855195671580409,-12.401805730606032,1042,69,square_0,1,1,0.3849999999999999,0.0
0.8416035686522595,-0.928709833467698,1,0.7180897309881695,0.7017843656871793,-1,0.2866367383011103,-15.803920158203187,1042,70,square_0,1,1,0.3149999999999999,0.0
0.8227166782949903,-0.8626302123740786,1,0.6991285240819964,0.7217022629823582,-1,0.28769013868478654,-20.0,1042,71,square_0,1,1,0.27499999999999986,0.0
0.8029040653953043,-0.7821794559991284,1,0.6793955463736898,0.7393901003505465,-1,0.28878641522413695,-20.0,1042,72,square_0,1,1,0.26499999999999985,0.0
0.7798715263046023,-0.6900265395453378,1,0.6566109266225153,0.756510588158854,-1,0.2900522274325355,-20.0,1042,73,square_0,1,1,0.28499999999999986,0.0
