episode_idx,env_step,reward,contour_error,jerk,kcm_intervention
0,1,73.4416635500769,4.1035922785126804e-05,3.0,1.3770471048355102
0,2,73.21860518958252,0.00016414369114086907,3.0,0.6984562969207764
0,3,62.93599682517294,0.0010383414089943515,3.0,2.336899180412292
0,4,50.94167075217401,0.0035401994485548087,3.0,1.3295007705688477
0,5,34.6001474991846,0.00882214978806342,-3.0,0.4087378942966462
0,6,11.6974638179442,0.017241774136739482,-3.0,3.862820172309876
0,7,6.238441786231371,0.027862828650284836,-3.0,1.6193532156944275
0,8,-0.8049055785217756,0.04091918304936783,-3.0,2.28475652217865
0,9,-5.6702823481039655,0.05540905904131919,-3.0,2.853733801841736
0,10,-4.376697647232268,0.06917156751238904,-3.0,1.3702044838666918
0,11,-5.9597619023437876,0.08239837278721984,3.0,2.162659283876419
0,12,-5.942980064541169,0.0939059845728377,-3.0,1.432012450695038
0,13,-4.806186567298617,0.10162162098315576,-3.0,0.285659093260765
0,14,-11.42767265586211,0.10478173283163117,-3.0,3.3397293949127196
0,15,-10.361024506205414,0.10478173283163117,3.0,2.8251445531845096
0,16,-5.146510522588048,0.10478173283163117,3.0,0.26715314388275146
0,17,-9.065356272093663,0.10478173283163117,3.0,2.3581928491592405
0,18,-7.626107425409585,0.10478173283163117,3.0,1.9940955519676207
0,19,-3.8735675201704565,0.10478173283163117,0.0,1.0599060297012333
0,20,-3.1314888442512645,0.10475848795748906,3.0,3.6090874743461603
0,21,12.328464487928745,0.10406113378723918,3.0,3.1002339935302725
0,22,-3.3621803453457755,0.10141798122992983,3.0,3.52752168893814
0,23,-6.1231256479179335,0.09546570519906551,3.0,2.8971681594848624
0,24,-3.7825507634898576,0.08500347498153031,3.0,1.5771928071975698
0,25,-3.5756157945243947,0.07035635267698108,3.0,1.2446004462242115
0,26,-1.9872690927912968,0.053401944168247416,-3.0,1.315264182090758
0,27,2.884894322405326,0.03680691341905234,-3.0,1.6365411639213578
0,28,13.053449453272052,0.023537117004027438,-2.000000000000015,0.7142125964164718
0,29,16.954068460449943,0.018894684884206397,-3.0,2.205061525106432
0,30,19.505522218815713,0.024538013792317487,-3.0,3.1445387721061726
0,31,7.765589098868609,0.04230679108464862,-3.0,2.9071350455284137
0,32,-8.20019413245605,0.07133628890980387,-3.0,3.9731362986564656
0,33,-8.36534656800911,0.10936296347591147,-3.0,1.5520397874712961
0,34,-22.29851001233809,0.1564151693128441,3.0,1.9560005331039454
0,35,-52.84434973317327,0.20952165781305038,-3.0,3.4656685864925403
0,36,-100.0,0.2638371222961035,-3.0,2.4452266860008205
1,1,73.5911583828436,0.0,0.0,1.8881465315818786
