episode_idx,reward,actor_loss,critic_loss,wall_time
0,96.83429351743897,-0.12318116426467896,15.586586952209473,0.40733199985697865
1,353.875770549387,-0.16074539721012115,27.732141494750977,0.4979593998286873
2,283.7230145793621,-0.10133112967014313,24.026668548583984,0.6011395999230444
3,150.33585812225041,-0.12424826622009277,36.409828186035156,0.7212606999091804
4,421.0939048846267,-0.07873750478029251,8.924379348754883,0.8838319999631494
5,406.01238840108584,-0.08706887811422348,32.557369232177734,0.9731198998633772
6,-96.53702865837587,-0.1278308480978012,27.82749366760254,1.0889549998100847
7,-210.06793550929885,-0.09667184203863144,23.514816284179688,1.1976983998902142
8,956.5187870237264,-0.12903323769569397,48.5511474609375,1.3145902999676764
9,-102.10174019138387,-0.1278074085712433,34.77999496459961,1.4129019998945296
10,814.4553188991151,-0.15476107597351074,38.75218963623047,1.5297566000372171
11,513.4021810969289,-0.12369975447654724,31.5952205657959,1.6286456999368966
12,814.4109054292607,-0.08181141316890717,27.08770751953125,1.7624234999530017
13,-660.4517572524376,-0.027117498219013214,26.598814010620117,1.9716435999143869
14,345.2806949871348,-0.07391270995140076,11.471813201904297,2.143049899954349
15,-107.3711539751355,-0.09308858215808868,8.52458381652832,2.494371499866247
16,1226.1585557428484,-0.048171065747737885,16.23576545715332,2.8843228998593986
17,268.66329379350174,-0.08410334587097168,7.268016815185547,3.1292442998383194
18,-314.1702325061484,0.01383708044886589,20.884965896606445,3.45307629997842
19,333.44731418145807,-0.10884318500757217,28.423856735229492,3.6549821000080556
20,417.53949980322386,-0.08821385353803635,25.347557067871094,3.920372699853033
21,2459.1655834278044,-0.02587546408176422,37.7116813659668,4.237938799895346
22,582.2553604281486,-0.07464125007390976,31.409608840942383,4.441297899931669
23,1217.1362117987103,-0.023871243000030518,29.111352920532227,4.944854100001976
24,506.3902585179201,-0.03415912389755249,31.255279541015625,5.163478399859741
25,4178.454320232167,-0.03620481491088867,22.901615142822266,5.948135699843988
26,256.88729799252286,-0.09785108268260956,35.822479248046875,6.116312799975276
27,1925.5738501196456,-0.004054820165038109,28.447124481201172,6.556687799980864
28,252.4098310982667,-0.02505706623196602,33.37632369995117,6.72671730001457
29,-67.184348740547,0.0,0.0,6.7882737999316305
30,3056.7079030891337,-0.047194793820381165,47.287837982177734,7.08766149985604
31,1179.4554539514988,-0.022512055933475494,14.438337326049805,7.685629399958998
32,566.3080352553968,-0.10470165312290192,36.91377258300781,7.878096399828792
33,165.27934065270318,0.02523420937359333,43.303619384765625,8.04637789982371
34,225.7265506552418,-0.10420414060354233,25.347139358520508,8.245066199917346
35,438.39112529928593,0.017466016113758087,32.43669509887695,8.438222999917343
36,1533.0752076830613,-0.041781194508075714,32.973724365234375,8.755630499916151
37,481.0122071344812,-0.02768762782216072,36.381683349609375,8.93838549987413
38,-355.77458785737514,-0.012224866077303886,23.205381393432617,9.413871699944139
39,99.447866546564,-0.08562880009412766,42.22297668457031,9.58322019991465
40,594.6003795829319,-0.09357375651597977,45.891448974609375,9.766267400002107
41,1546.9686665874249,0.020071979612112045,32.35237121582031,10.193134799832478
42,519.3741030822295,-0.07983630150556564,30.05351448059082,10.431604999816045
43,715.2295144947736,0.01819629967212677,30.857341766357422,10.640353600028902
