episode_idx,total_reward,actor_loss,critic_loss,epsilon
0,-530.7084392301665,-0.06279885023832321,4.167151927947998,1.5
1,-285.3646383194509,0.08516717702150345,4.196744441986084,1.5
2,-176.64496929608566,0.0285012349486351,2.9681830406188965,1.5
3,-304.6691468410773,0.04524863138794899,4.783415794372559,1.5
4,-154.43200156368468,0.041937291622161865,3.1415367126464844,1.5
5,-147.38254537712496,0.057687897235155106,3.0314416885375977,1.5
6,-130.3038603287921,0.0018585309153422713,3.6162261962890625,1.5
7,-303.99115081531113,0.03288010135293007,5.587427139282227,1.5
8,-173.92838959326733,0.13146762549877167,4.0098958015441895,1.5
9,-352.2363021095123,0.17690040171146393,5.427182674407959,1.5
10,-195.94955764617174,0.18320034444332123,5.016765117645264,1.5
11,-601.8204950384865,0.033977486193180084,6.3030242919921875,1.5
12,-181.53035619153133,0.01357137132436037,4.565004348754883,1.5
13,-242.28506214622038,0.056857429444789886,5.508255481719971,1.5
14,-260.36523127554034,0.338041752576828,5.7400407791137695,1.5
15,-233.76721121587644,0.23977439105510712,5.04725980758667,1.5
16,-159.8857270509914,-0.023882102221250534,4.925570487976074,1.5
17,-218.35097085267182,0.20784659683704376,6.041094779968262,1.5
18,-218.4471669454581,0.016228744760155678,5.064975261688232,1.5
19,-162.98784601514964,0.41650816798210144,4.489984035491943,1.5
20,-171.65336025292834,0.08206328749656677,4.5486979484558105,1.5
21,-141.8329024580867,0.018384600058197975,4.386976718902588,1.5
22,-196.39208344080873,-0.021493414416909218,5.26608943939209,1.5
23,-211.90270482412757,-0.021817637607455254,3.162858486175537,1.5
24,-166.81277326519754,0.14680108428001404,3.579403877258301,1.5
25,-160.60165385457486,0.3916923403739929,4.077452659606934,1.5
26,-216.52568561523296,0.5610927939414978,4.308382034301758,1.5
27,-377.2195016920823,0.4495195746421814,6.4934844970703125,1.5
28,-172.0220374634358,0.12733381986618042,4.472679615020752,1.5
29,-353.0691692453441,0.4949076771736145,6.269852638244629,1.5
30,2824.8126188716133,0.07455971837043762,17.81488800048828,1.5
31,-460.88940667974737,0.4546473026275635,5.694021701812744,1.5
32,-263.1005139645742,0.14660798013210297,5.654233932495117,1.5
33,-155.5700984445199,0.3016061782836914,3.6784703731536865,1.5
34,-154.6574558813219,0.23659174144268036,3.682677745819092,1.5
35,-210.54995770692594,0.36242103576660156,4.508469104766846,1.5
36,-179.39365852429088,0.21015676856040955,4.832919597625732,1.5
37,-604.586613307349,0.3114265501499176,6.7070512771606445,1.5
38,-308.7270445911368,0.22477547824382782,6.1375322341918945,1.5
39,-230.28452286938247,0.40554019808769226,4.718443393707275,1.5
40,-153.74872601349625,0.12655076384544373,4.531222820281982,1.5
41,-191.23280157210894,0.03362274169921875,5.030287742614746,1.5
42,-184.74352806763955,0.09719989448785782,4.702698230743408,1.5
43,-329.6186662566107,0.27942797541618347,5.759519100189209,1.5
44,-286.1666019506174,0.40355241298675537,5.485651969909668,1.5
45,-191.00651729289405,0.005067295394837856,5.414309024810791,1.5
46,-144.91928368579866,0.07274972647428513,4.617616176605225,1.5
47,-139.5820968994453,0.3988397717475891,3.331986665725708,1.5
48,-430.1490460895114,0.43553996086120605,6.567791938781738,1.5
49,-196.788003365077,0.1280653476715088,5.0194878578186035,1.5
50,-304.43059567375957,0.2637161314487457,6.979312419891357,1.5
51,-381.72540634242887,0.21208371222019196,6.477608680725098,1.5
52,-180.3282096114824,0.05465633049607277,5.318080902099609,1.5
53,-174.03156309547563,0.06734827905893326,5.059905529022217,1.5
54,-292.77585292465477,0.45481717586517334,5.531824588775635,1.5
55,-304.8997071305254,0.263924241065979,5.843553066253662,1.5
56,-271.28442647859674,0.23040775954723358,6.611162185668945,1.5
57,-278.8087874693083,0.2692926526069641,5.998124122619629,1.5
58,-283.56589305079484,0.2914169728755951,4.591902256011963,1.5
59,-247.2524870412777,0.49105215072631836,4.834560871124268,1.5
60,-203.70401624915576,0.19619274139404297,5.574131965637207,1.5
61,-130.7488226500958,0.5459672808647156,3.4619266986846924,1.5
62,-173.80770108745472,0.18831223249435425,4.492925643920898,1.5
63,-190.80534353844635,0.21711649000644684,4.99973726272583,1.5
64,-131.88422928229238,0.2985496520996094,3.67629075050354,1.5
65,-160.53557035514322,0.16390275955200195,4.457751274108887,1.5
66,-1522.360598523084,0.29397130012512207,8.51682186126709,1.5
67,-141.42421598685235,0.25332772731781006,3.4639978408813477,1.5
68,-270.6958170152648,0.5311235785484314,4.759538173675537,1.5
69,-291.77449802405886,0.6433346271514893,5.189229965209961,1.5
70,-158.0086865257474,0.1810266226530075,4.631999969482422,1.5
71,-219.37104380143646,0.22472891211509705,5.146309852600098,1.5
72,-160.0063800469344,0.3207736015319824,3.937168598175049,1.5
73,-325.2222750371365,0.3773884177207947,5.751067161560059,1.5
74,-1932.7647015050932,0.49117669463157654,8.29150104522705,1.5
75,-159.27489661095493,0.23482249677181244,4.055438995361328,1.5
76,-567.1691492733329,0.4316384792327881,6.009273052215576,1.5
77,-301.83859520551147,0.8239760398864746,4.2397894859313965,1.5
78,-274.83101514082165,0.42123323678970337,5.246288776397705,1.5
79,-244.348794217338,0.3135211765766144,4.704312324523926,1.5
80,-148.44486183856537,0.1154470220208168,3.627232551574707,1.5
81,-270.9778467376932,0.23793305456638336,5.91105318069458,1.5
82,-164.55440783958485,0.5139433741569519,3.454235315322876,1.5
83,-263.42862811930286,-0.0077904402278363705,7.151679039001465,1.5
84,-226.83438743035896,0.03319404274225235,5.6465630531311035,1.5
85,-193.63059635799965,0.13205355405807495,4.39674711227417,1.5
86,-216.35031784323087,0.45953258872032166,4.696286678314209,1.5
87,-144.16529916257232,0.3950447738170624,3.515835762023926,1.5
88,-370.04518040570787,0.14414623379707336,6.747184753417969,1.5
89,-296.9339197817306,0.1534160077571869,5.665407180786133,1.5
90,-182.08787858928704,0.1704702079296112,4.7711286544799805,1.5
91,-347.24847008269506,0.24972942471504211,6.019336223602295,1.5
92,-249.84950751600078,0.21374967694282532,5.272663593292236,1.5
93,-2265.852944890523,0.27376237511634827,8.628782272338867,1.5
94,-135.2951215580052,0.43785756826400757,3.2044193744659424,1.5
95,-286.203753500269,0.457663357257843,5.137453079223633,1.5
96,-275.3405273254563,0.6028291583061218,4.570223331451416,1.5
97,-445.4228176320546,0.7463592886924744,6.27918004989624,1.5
98,-172.92834297476315,0.14903822541236877,4.1764349937438965,1.5
99,-220.2091651309367,0.21502944827079773,5.044637680053711,1.5
100,-248.85424523489812,0.6679233312606812,4.423577785491943,1.5
101,-274.21782045116817,0.5956792831420898,4.936643600463867,1.5
