x,y
0.0,0.0
1.999999999999e-05,2.0000000002792228e-11
7.999999999996e-05,8.000000001116891e-11
0.00019999999999972001,3.199999999912649e-10
0.00039999999999932006,7.199999999580916e-10
0.0006599999999991901,9.799999999943906e-10
0.0009999999999990201,6.399999999469228e-10
0.0014399999999981403,-2.3999999998009607e-10
0.0019999999999936605,-2.4800000000385356e-09
0.0026999999999765107,-7.3800000000617074e-09
0.0035199999999269006,-1.6400000000048143e-08
0.004479999999804021,-3.175999999940815e-08
0.005599999999532981,-5.6399999997383e-08
0.006899999998986332,-9.409999999217252e-08
0.008399999997959581,-1.4959999997927333e-07
0.01011999999629462,-2.2527999995473865e-07
0.0120799999936447,-3.2719999990912625e-07
0.014299999989514391,-4.626199998253403e-07
0.016799999983213142,-6.401199996765964e-07
0.019599999974253143,-8.641199994378871e-07
0.022719999961617145,-1.144919999059261e-06
0.026179999943969415,-1.494379998464798e-06
0.029999999919580626,-1.926039997545419e-06
0.034159999886558545,-2.450199996157861e-06
0.038679999842262544,-3.0829999940908453e-06
0.043579999783401296,-3.842499991049216e-06
0.04887999970591265,-4.748799986631945e-06
0.05459999960482881,-5.824159980297798e-06
0.06075999947412593,-7.093119971322427e-06
0.06733999930756968,-8.57361995883018e-06
0.07431999909808243,-1.028371994172241e-05
0.08171999883628522,-1.2252119918508817e-05
0.08955999851114475,-1.4510039887294109e-05
0.0978599981097526,-1.709133984568271e-05
0.1066399976229499,-2.001507979164688e-05
0.11591999703489486,-2.3318759721864563e-05
0.12571999633476327,-2.702315963364788e-05
0.13605999550342213,-3.116949952252627e-05
0.1469599945190159,-3.58019993830676e-05
0.15843999335666592,-4.096799920871326e-05
0.17047999199267844,-4.669903899229296e-05
0.18305999041388218,-5.3001618728632256e-05
0.19615998859475728,-5.990531840907191e-05
0.2097999865015902,-6.746187802253598e-05
0.22399998409664987,-7.572627755597872e-05
0.23877998133780776,-8.475685699409659e-05
0.25415997817813296,-9.461543631897773e-05
0.2701599745654611,-0.00010536743550973576
0.28679997044193617,-0.00011708199454207883
0.30409996574352455,-0.00012983209338783547
0.3220799603995002,-0.0001436946720144186
0.340719954344893,-0.00015871851038774487
0.36003994749630114,-0.00017498594846557356
0.38005993976216523,-0.0001925835261994687
0.4007999310421469,-0.00021160210353404627
0.4222799212675018,-0.00023209402042571165
0.44447991034439227,-0.0002541164168138056
0.4674198981522307,-0.00027776755262376093
0.4911198845597961,-0.0003031502477712627
0.5155998694244991,-0.0003303720021611124
0.5408798526499063,-0.00035949455571966394
0.5669798340765091,-0.0003906318483336484
0.593919813531731,-0.00042390273987604426
0.6216797909326511,-0.00045932449026389713
0.650239766126524,-0.000496966559365736
0.6796197389159327,-0.0005369527270212019
0.7098397091732777,-0.0005793513731115472
0.7409196766804487,-0.0006242930374500043
0.7728796412032573,-0.0006719134198296643
0.8056996025376126,-0.0007222921000457433
0.8393995604200185,-0.0007755717778497637
0.8739995145683854,-0.0008319005529676151
0.9095194646809833,-0.0008914320450971764
0.945979410435353,-0.000954325513905935
0.9833993514871748,-0.0010207459790282539
1.0217992876092534,-0.001090787540190475
1.061159218495554,-0.001164548137017443
1.101499143753121,-0.0012422025890577073
1.1428390629638527,-0.0013239317158175775
1.1851589757656387,-0.0014098412568134436
1.2284788818755508,-0.001500033431653719
1.272818781008984,-0.0015946105799375864
1.3181586727773462,-0.0016936784011088591
1.364478556984435,-0.0017972498348045238
1.411798433125714,-0.0019055179003415925
1.4600983007769883,-0.0020185880970654477
1.5093981593840398,-0.0021366614841867183
1.5596780087275364,-0.002259746801250976
1.6109178483463176,-0.0023879491474930008
