x,y
0.0,0.0
1.999999999999e-05,2.0000000002792228e-11
7.999999999972e-05,2.0000000000103693e-10
0.00019999999999875998,6.800000000135596e-10
0.00039999999999716,1.4800000000344308e-09
0.0006999999999958101,2.3800000000256542e-09
0.0011199999999956002,2.800000000084291e-09
0.0016799999999956004,2.800000000084291e-09
0.0023999999999956005,2.800000000084291e-09
0.0032999999999951506,1.8999999999586406e-09
0.004399999999990201,-1.400000000009179e-09
0.005719999999966441,-9.319999999896306e-09
0.007279999999888442,-2.4919999999738506e-08
0.009059999999688192,-5.161999999851693e-08
0.011079999999242782,-9.403999999504903e-08
0.013359999998349022,-1.5787999998651797e-07
0.015919999996690144,-2.500399999669878e-07
0.018779999993794396,-3.787399999237597e-07
0.021959999989328086,-5.472799998444056e-07
0.025479999982992087,-7.58479999717506e-07
0.029359999974541445,-1.014559999531202e-06
0.03361999996319068,-1.325539999254956e-06
0.03827999994790355,-1.7029999988432277e-06
0.04335999992732955,-2.1601999982267468e-06
0.04887999989972955,-2.7121999973079117e-06
0.05485999986288976,-3.3759799959446733e-06
0.06131999981402309,-4.170559993940321e-06
0.06823999975189533,-5.097839991165825e-06
0.07563999967302613,-6.178239987327372e-06
0.08349999957615556,-7.412259982259265e-06
0.09183999945705619,-8.821719975550716e-06
0.10067999931064811,-1.0430599966669745e-05
0.11003999913086124,-1.2265159954922385e-05
0.11989999891137271,-1.4345619939486833e-05
0.1302799986439372,-1.6701879919252948e-05
0.14119999831887062,-1.9366359892813227e-05
0.15267999792485407,-2.2374119858404817e-05
0.16473999745547285,-2.5738859814751376e-05
0.1773999968971099,-2.9498879759476147e-05
0.19067999624243245,-3.366879969095225e-05
0.2045999954752734,-3.829023960605639e-05
0.21913999457960215,-4.339377950126594e-05
0.2342799935376598,-4.9010719372410876e-05
0.2500399923391118,-5.515711921659791e-05
0.2664399909606918,-6.188111902821419e-05
0.2834999893761505,-6.923397880056583e-05
0.3012399875559467,-7.727019852571176e-05
0.319679985466916,-8.604763819425077e-05
0.33883998307191604,-9.56276377950873e-05
0.35869998033495987,-0.00010605413731612212
0.37927997721090567,-0.0001173937167423414
0.40059997364957034,-0.00012971667605619008
0.42267996959528503,-0.00014309715523722188
0.4454999649944879,-0.00015758785426338512
0.46907995978065536,-0.00017326855310765546
0.49343995388046874,-0.00019022311173881286
0.5185599472603944,-0.00020846023013674939
0.5444599398394102,-0.00022806652826419074
0.5711199315412057,-0.0002491012660817669
0.5985199222843354,-0.0002716240635453811
0.6266399119820678,-0.000295694780605806
0.6554999005263658,-0.0003214090372034681
0.6851198877997041,-0.0003488667732709266
0.7154798736929919,-0.00037813380873797525
0.7465998581329932,-0.0004092538035513054
0.7784998409808592,-0.00044233409762238984
0.8111598221095048,-0.00047744359086015944
0.8445998013600537,-0.0005146957431551909
0.8788397785610783,-0.0005542086943851881
0.9138997535278031,-0.0005961053844136016
0.949799726061273,-0.0006405136730882407
0.9865596960415173,-0.0006874929402998282
1.0241996633488484,-0.0007371024459368455
1.0627396278641317,-0.0007894012098859264
1.1021995893588923,-0.0008445268119553137
1.1425995475884507,-0.0009026219919333404
1.183919502334795,-0.0009637755696081989
1.2261394533695473,-0.0010280766047501798
1.2692794004046604,-0.0010956769570848557
1.3133193433266306,-0.0011665813264529722
1.3582392818824633,-0.0012408789725767435
1.4040592157504503,-0.0013187271151239718
1.4507991445882342,-0.0014002883737312835
1.498479068031721,-0.0014857308880015221
1.5471189856939522,-0.0015752284375010214
1.5967388971639345,-0.001668960561756604
1.6473588020054257,-0.001767112680252487
1.698958700040144,-0.0018696934126834787
1.7515585910188969,-0.001976786938694378
