x,y
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.999999999996e-05,-3.9999999996682674e-11
3.999999999995e-05,-5.99999999994749e-11
7.999999999993001e-05,-1.0000000000505935e-10
0.00015999999999977003,-2.5999999999179006e-10
0.00029999999999865003,-8.200000000064e-10
0.00051999999999326,-2.3600000000136825e-09
0.0008399999999739,-5.88000000000839e-09
0.0012799999999175801,-1.2919999999715059e-08
0.0018599999997772204,-2.567999999866632e-08
0.0025999999994660507,-4.7139999995700346e-08
0.0035199999989025507,-7.933999998913285e-08
0.004639999997914711,-1.2637999997541233e-07
0.00597999999623971,-1.9337999994733951e-07
0.007559999993489721,-2.865999998929549e-07
0.0093999999891096,-4.1355999979198163e-07
0.0114799999824536,-5.799599996146548e-07
0.013819999972976602,-7.905599993306852e-07
0.01639999996033331,-1.0459799989136405e-06
0.019199999943699912,-1.3511799983096767e-06
0.02223999992181191,-1.7159799974338464e-06
0.025539999893062312,-2.1515799961682006e-06
0.02907999985584806,-2.6648799943689444e-06
0.03287999980781416,-3.2690799918232247e-06
0.036959999746051124,-3.978999988240546e-06
0.041339999666992124,-4.811199983233093e-06
0.045999999567153955,-5.775819976344577e-06
0.050959999441603954,-6.8918199669279284e-06
0.05623999928442892,-8.180139954143889e-06
0.06185999908858316,-9.663819936909698e-06
0.06779999885071883,-1.1344839914471361e-05
0.07407999856243858,-1.3247679885356087e-05
0.08071999821391826,-1.539903984771583e-05
0.08769999779610943,-1.7814119799528248e-05
0.09503999730180081,-2.050789973905624e-05
0.10271999672072818,-2.3495419663711986e-05
0.11075999603835732,-2.680789956999857e-05
0.11917999524537858,-3.046217945527949e-05
0.12799999433239834,-3.4475279316811655e-05
0.1372399932812144,-3.888275914967397e-05
0.1468799920762144,-4.370275894884225e-05
0.15693999069509718,-4.8974198707606795e-05
0.16739998911877,-5.4716738419137986e-05
0.1782799873326603,-6.095097807799273e-05
0.1895999853086217,-6.772033767453549e-05
0.20133998302298467,-7.504609719912509e-05
0.21351998045787068,-8.29509166442069e-05
0.2261599775783208,-9.148291599631075e-05
0.2392799743455267,-0.00010069315523983666
0.25285997072713584,-0.00011060655435936015
0.2669199666772866,-0.00012127809333474763
0.281479962145334,-0.00013276593214284625
0.2965599571001393,-0.00014510137076719293
0.3121799515103977,-0.0001583158891908877
0.3283199453318043,-0.00017243838738880085
0.34499993853129374,-0.00018750042534184874
