episode_idx,env_step,reward,contour_error,jerk,kcm_intervention
0,1,0.7512718666015544,0.003000000000000001,3.0,1.5775655341148376
0,2,-4.180005883402639,0.003000000000000001,3.0,1.7101642405986786
0,3,0.9349315335420963,0.0033141433158711047,3.0,1.5957123947143554
0,4,2.559296472043201,0.003837715508989612,3.0,0.8518062412738799
0,5,1.1831691506801034,0.003837715508989612,-3.0,1.6338692927360536
0,6,2.106143467395716,0.003837715508989612,3.0,1.3200115585327148
0,7,3.500864054010759,0.0048848598952266255,-3.0,0.6570258140563966
0,8,4.226990512789051,0.0061414331587110425,3.0,0.28176308155059804
0,9,3.378536081556453,0.007555078080131011,-3.0,0.5418616569042206
0,10,1.7074819876803153,0.009073437440174682,-3.0,1.2135532838106156
0,11,0.6427032690726836,0.010748868458153904,3.0,1.568687286376953
0,12,1.7519645862246067,0.01249410910188226,-3.0,0.8618305444717407
0,13,0.45954883754142484,0.014239349745610617,-3.0,1.4201739132404327
0,14,-0.2852661191112166,0.01598459038933897,-3.0,1.6813323497772217
0,15,0.6214095240584564,0.01936984156948155,-3.0,1.0936911088228225
0,16,-3.1618880759474686,0.02275509274962413,3.0,2.802900390625
0,17,-0.021788398173219287,0.026035645439659204,-3.0,1.115961637496948
0,18,1.5907658312727748,0.03095522532649598,3.0,0.10585349559783941
0,19,-2.7525975232493214,0.03571779734460392,-3.0,2.0401678776741026
0,20,-0.4134604938696619,0.040480369362711856,3.0,0.6666210198402407
0,21,-4.194991854212299,0.04508593351209096,-3.0,2.422677515745163
0,22,-0.4110395843859791,0.0493774819240124,-3.0,0.4670467031002042
0,23,-2.682382249396123,0.05213454216350997,3.0,1.5414437389373783
0,24,-1.6179070618338272,0.05468220542279253,-3.0,1.0113936471939082
0,25,-3.0818980250927597,0.05712517019196759,3.0,1.6971467614173894
0,26,-0.6373791111978916,0.058346838642577434,3.0,0.4611771553754811
0,27,-0.324627991278403,0.05962086431249913,3.0,0.28507340669631964
0,28,-3.2760936422195615,0.06099960442104453,3.0,1.6863845205307006
0,29,-3.48377934848022,0.062430701748901786,-3.0,1.7220130634307862
0,30,-1.1051531771852208,0.06396651351538274,3.0,0.4554935169219969
0,31,-0.1988275303232477,0.06396651351538274,-3.0,0.0588880515098571
0,32,-0.5444090607029565,0.06396651351538274,3.0,0.8129171419143677
0,33,-4.658412673856205,0.06396651351538274,-3.0,2.6649792194366455
0,34,-4.902565236371551,0.06396651351538274,-3.0,2.283923012018204
0,35,-3.4103853889962403,0.06396651351538274,-3.0,1.5817023259401322
0,36,-2.79826828983374,0.06396651351538274,3.0,1.2707742381095888
0,37,-5.635425560979993,0.06232598731027809,-3.0,2.7369024091959
0,38,-2.2169021148560195,0.060685461105173436,3.0,1.0698713845014574
0,39,-0.8953741634895577,0.059097292119380626,-3.0,0.45733575284481043
0,40,-1.2773692598347033,0.057509123133587824,3.0,1.029525842666626
0,41,-3.8277985362495524,0.057509123133587824,-3.0,2.0084143954515454
0,42,-3.1870577517813796,0.057509123133587824,3.0,1.7240214926004411
0,43,-1.2306122919679967,0.05899257768075693,-3.0,0.7221972197294235
0,44,-1.1753724351571502,0.0619590349004695,3.0,0.5705928951501846
0,45,-0.7975709196375396,0.06503019061028957,3.0,0.2055902642011645
0,46,-2.054975914220818,0.06810134632010964,-3.0,0.7170050936937333
0,47,-4.3975174649097895,0.07254990260075991,-3.0,1.791712427139282
0,48,-4.299581224345872,0.07668444314395252,-3.0,1.6657101505994798
0,49,-3.3888028737435145,0.08066197581841629,3.0,1.1339348131418228
0,50,-4.644182335722359,0.08463950849288006,3.0,1.6381113851070408
1,1,2.377681695264427,0.003000000000000001,3.0,0.7643606197834014
1,2,-3.6938185136719155,0.0028429283420644495,3.0,1.478330919742584
1,3,0.5638483757800982,0.0026334994648170473,-3.0,1.711649842262268
1,4,1.4199513180498147,0.0020053085241720295,3.0,1.357114930152893
1,5,-0.28906873933196453,0.001063022113204503,3.0,2.3115658032894135
1,6,4.14093473782574,0.000664064442812644,-3.0,0.15982616424560547
1,7,-0.5138707019768433,0.0028621746050162857,3.0,2.4039334225654603
1,8,5.079262365816338,0.0054859537822524,-0.8666048049926867,0.23035219311714183
1,9,-1.758542362800712,0.008378394105792155,-3.0,2.832462251186371
1,10,2.803523185440429,0.010591028673554579,3.0,0.5387269717454912
1,11,-0.785933893310999,0.011787104579930052,-3.0,2.3709213185310363
1,12,4.434616218832208,0.011787104579930052,-3.0,0.7790171623229978
1,13,3.9155233625377432,0.011787104579930052,-3.0,0.18097906947135894
1,14,1.111731275584773,0.010636401691386282,-3.0,1.5996445894241327
1,15,1.2312500358724394,0.00836559050107993,3.0,1.576943472623826
1,16,3.8074603122327115,0.006229721872415295,-3.0,0.3183459311723704
1,17,-1.468377713647318,0.0030720868031923585,3.0,3.1006781196594244
1,18,-0.8707066694433921,0.00019720154360538871,3.0,2.9445911550521866
1,19,-1.1341237025426172,0.0044942521092703695,-3.0,2.7935952901840193
1,20,1.367350890249765,0.008940120800841722,3.0,1.2717852997779864
1,21,-0.9916171019261452,0.01332553819708707,-3.0,2.18975217103958
1,22,2.1225073053025323,0.017441234876774035,-3.0,0.3870382380485513
1,23,-6.528434273786289,0.021496480261134994,3.0,4.486863126754763
1,24,-3.291816642214577,0.026226223558110356,-3.0,2.615101332664487
1,25,-3.0516803843548677,0.030880437269637896,3.0,2.2639957094192518
1,26,-1.3729197559352944,0.035720588623960575,3.0,1.2073227715492278
1,27,-2.1592331840377637,0.04100814484932138,3.0,1.4301918995380434
1,28,-6.142337418695902,0.04648163871747733,-3.0,3.249174165725707
1,29,-5.6197857071737705,0.05187960300018546,-3.0,2.819882025718688
1,30,-1.8301304983664013,0.05634876700219389,3.0,0.8468412065505991
1,31,-5.56371616347279,0.06075747970887631,-3.0,2.5947234153747547
1,32,-3.305726485631676,0.06417684312316191,3.0,1.4318409609794656
1,33,-4.735325905722998,0.06642675347638993,-3.0,2.1423308587074237
1,34,-2.714794041029247,0.06875111824819125,3.0,1.135272891521458
1,35,-2.0050128648943732,0.06989835332778419,-3.0,0.8110143613815263
1,36,-5.84462281104275,0.06989835332778419,3.0,2.798201737403874
1,37,-3.0994491375341116,0.06872900970743387,-3.0,1.5201736021041854
1,38,-3.9191454814470688,0.06631622424155441,3.0,1.9462964177131667
1,39,-3.1642433000798795,0.06372428586699415,3.0,1.5368134617805498
1,40,-1.244438179346231,0.059725711969567774,-3.0,0.6266459298133797
1,41,-0.689142122617699,0.05545847692583776,3.0,0.405164538621904
1,42,-2.3511881078931975,0.052329079825235124,3.0,1.2563328802585616
1,43,-2.5437290091248452,0.048839130154985026,2.197772979736684,1.6579261470586042
1,44,-3.1127091787888257,0.047093889511256676,-3.0,1.785393989086149
1,45,-3.390582736099499,0.047093889511256676,-3.0,1.997557330131533
1,46,-1.594315182077274,0.047093889511256676,-3.0,1.150011503696444
1,47,-9.014953081909965,0.04881000502369519,-3.0,4.836485128402711
1,48,-3.9502694701625907,0.050549352624155705,3.0,2.181836602687831
1,49,-4.138648752183067,0.05396927661216565,-3.0,2.1577174735069353
1,50,-1.226149053883752,0.05743565769950053,3.0,0.5316125911474114
2,1,1.1157706010757367,0.003000000000000001,3.0,1.3953161668777465
2,2,-4.421385351936381,0.0028429283420644495,3.0,1.842114338874817
2,3,0.724666237337105,0.0026334994648170473,-3.0,1.6312409114837645
2,4,3.268148906070308,0.002319356148945944,3.0,0.4146559131145477
2,5,2.7230847339600097,0.0019528556137629904,-3.0,0.7406212306022645
2,6,0.7844086947112453,0.001481640639956335,3.0,1.7747553396224975
2,7,3.243285709132151,0.00043465573888130574,-3.0,0.6394178867340089
2,8,-0.7294644581180526,0.0006123291621937237,-3.0,2.5925323724746705
2,9,2.7527929458759,0.0011882585746240799,3.0,0.8472191524505615
2,10,3.1478571090782004,0.0018689024256781368,3.0,0.6942572450637816
2,11,2.411928995490801,0.003334681287183178,-3.0,1.008976573944092
2,12,1.012004604895599,0.004800460148688219,-3.0,1.6025118541717531
2,13,2.945904001916937,0.0061615405200857575,-3.0,0.529094913005829
2,14,1.1782903316499147,0.007313223911268289,-3.0,1.2647409069538118
2,15,-1.9489208958264634,0.008360208812343319,3.0,2.7391665458679197
2,16,-2.0878684723710212,0.009197796733203343,-3.0,2.679216756820679
2,17,0.19879343880632785,0.010296851814305164,3.0,1.4452225232124327
